t_iso,t_mono,frame_i,fsm_state,align_sub,det_ok,pos_x,pos_y,pos_z,yaw_deg,yaw_model_raw_deg,width_m,fps,rot_stop_command,rot_stop_mode,rot_stop_measured_rate_deg_s,rot_stop_effective_rate_deg_s,rot_stop_error_deg,rot_post_stop_deg,rot_post_stop_peak_abs_deg
2026-09-06T15:58:01.470,180105.812000,1,PRECHECK,PRECHECK,1,0.484713,0.397846,3.671534,-2.6267,-2.6267,1.1000,1.85,,,,,,,
2026-09-06T15:58:01.613,180105.953000,2,SEARCH_SWEEP,SEARCH_SWEEP,1,0.495998,0.384916,3.576725,-3.8173,-3.8173,1.1000,1.00,,,,,,,
2026-09-06T15:58:01.739,180106.078000,4,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.495206,0.383340,3.570179,-3.9656,-3.9656,1.1000,1.00,,,,,,,
2026-09-06T15:58:01.910,180106.250000,6,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.496766,0.383149,3.556379,-4.2188,-4.2188,1.1000,1.00,,,,,,,
2026-09-06T15:58:02.016,180106.359000,8,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.496366,0.382231,3.542577,-3.8858,-3.8858,1.1000,1.00,,,,,,,
2026-09-06T15:58:02.127,180106.468000,10,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.494764,0.381995,3.540332,-3.6942,-3.6942,1.1000,15.65,,,,,,,
2026-09-06T15:58:02.232,180106.578000,12,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.495809,0.382561,3.545371,-3.6663,-3.6663,1.1000,15.65,,,,,,,
2026-09-06T15:58:02.352,180106.687000,14,FACE_ROTATE,FACE_ROTATE,1,0.496746,0.382469,3.545480,-3.5855,-3.5855,1.1000,15.65,,,,,,,
2026-09-06T15:58:02.453,180106.796000,16,FACE_ROTATE,FACE_ROTATE,1,0.496286,0.382671,3.547004,-3.3919,-3.3919,1.1000,15.65,,,,,,,
2026-09-06T15:58:02.562,180106.906000,18,FACE_ROTATE,FACE_ROTATE,1,0.496924,0.384700,3.556577,-3.5955,-3.5955,1.1000,15.65,,,,,,,
2026-09-06T15:58:02.685,180107.031000,20,FACE_ROTATE,FACE_ROTATE,1,0.490182,0.382532,3.553757,-3.5601,-3.5601,1.1000,17.92,,,,,,,
2026-09-06T15:58:02.930,180107.265000,23,FACE_ROTATE,FACE_ROTATE,1,0.492299,0.381793,3.547092,-3.3539,-3.3539,1.1000,17.92,,,,,,,
2026-09-06T15:58:03.040,180107.375000,25,FACE_ROTATE,FACE_ROTATE,1,0.490542,0.383419,3.562239,-3.3178,-3.3178,1.1000,17.92,,,,,,,
2026-09-06T15:58:03.151,180107.484000,27,FACE_ROTATE,FACE_ROTATE,1,0.490076,0.383741,3.555336,-3.3264,-3.3264,1.1000,17.92,,,,,,,
2026-09-06T15:58:03.254,180107.593000,29,FACE_ROTATE,FACE_ROTATE,1,0.489174,0.385118,3.560079,-3.2259,-3.2259,1.1000,15.33,,,,,,,
2026-09-06T15:58:03.366,180107.703000,31,FACE_ROTATE,FACE_ROTATE,1,0.477569,0.384127,3.563093,-2.9183,-2.9183,1.1000,15.33,,,,,,,
2026-09-06T15:58:03.526,180107.859000,34,FACE_ROTATE,FACE_ROTATE,1,0.474286,0.390659,3.566624,-2.9923,-2.9923,1.1000,15.33,,,,,,,
2026-09-06T15:58:03.636,180107.968000,36,FACE_ROTATE,FACE_ROTATE,1,0.451062,0.383553,3.553493,-3.7401,-3.7401,1.1000,15.33,,,,,,,
