t_iso,frame_i,fsm_state,align_sub,camera_frame_number,camera_frame_delta,camera_sensor_timestamp_ms,camera_sensor_interval_ms,camera_timestamp_domain,camera_input_host_mono_ms,camera_input_interval_ms,inference_ran,inference_start_host_mono_ms,inference_end_host_mono_ms,model_inference_ms,input_to_inference_end_ms,pose_result_host_mono_ms,input_to_pose_result_ms,model_det_ok,pnp_ok,pose_src,pose_n_used,pose_rms_px,yaw_deg,pos_x_m,pos_z_m,center_bearing_deg
2026-09-04T14:46:16.574,1,PRECHECK,PRECHECK,1,,1788500775561.484,,timestamp_domain.system_time,3002453.000,,1,3002453.000,3003281.000,828.000,828.000,3003281.000,828.000,0,0,,,,,,,
2026-09-04T14:46:16.695,2,SEARCH_SWEEP,SEARCH_SWEEP,33,32,1788500776626.054,1064.570,timestamp_domain.system_time,3003359.000,906.000,1,3003359.000,3003390.000,31.000,31.000,3003390.000,31.000,1,1,pnp_visible_ransac,9,2.315,6.1186,0.118123,4.575235,1.4789
2026-09-04T14:46:16.766,3,ACQUIRE_VERIFY,ACQUIRE_VERIFY,36,3,1788500776726.304,100.250,timestamp_domain.system_time,3003437.000,78.000,1,3003437.000,3003468.000,31.000,31.000,3003468.000,31.000,1,1,pnp_visible_ransac,9,2.956,7.6434,0.079159,4.339326,1.0451
2026-09-04T14:46:16.842,4,ACQUIRE_VERIFY,ACQUIRE_VERIFY,37,1,1788500776759.393,33.089,timestamp_domain.system_time,3003515.000,78.000,1,3003515.000,3003546.000,31.000,31.000,3003546.000,31.000,1,1,pnp_visible_ransac,9,2.830,7.6766,0.074147,4.287473,0.9908
2026-09-04T14:46:16.928,5,ACQUIRE_VERIFY,ACQUIRE_VERIFY,40,3,1788500776860.052,100.659,timestamp_domain.system_time,3003593.000,78.000,1,3003593.000,3003625.000,32.000,32.000,3003625.000,32.000,1,1,pnp_visible_ransac,9,2.452,8.3432,0.048764,4.082254,0.6844
2026-09-04T14:46:16.995,6,ACQUIRE_VERIFY,ACQUIRE_VERIFY,43,3,1788500776960.010,99.958,timestamp_domain.system_time,3003671.000,78.000,1,3003671.000,3003703.000,32.000,32.000,3003703.000,32.000,1,1,pnp_visible_ransac,9,2.419,8.1184,0.048393,4.068335,0.6815
2026-09-04T14:46:17.075,7,ACQUIRE_VERIFY,ACQUIRE_VERIFY,45,2,1788500777026.724,66.714,timestamp_domain.system_time,3003734.000,63.000,1,3003734.000,3003781.000,47.000,47.000,3003781.000,47.000,1,1,pnp_visible_ransac,9,2.514,7.9516,0.050205,4.069522,0.7068
2026-09-04T14:46:17.146,8,ACQUIRE_VERIFY,ACQUIRE_VERIFY,47,2,1788500777093.355,66.631,timestamp_domain.system_time,3003812.000,78.000,1,3003812.000,3003843.000,31.000,31.000,3003843.000,31.000,1,1,pnp_visible_ransac,9,2.515,7.8732,0.054089,4.099716,0.7559
2026-09-04T14:46:17.210,9,ACQUIRE_VERIFY,ACQUIRE_VERIFY,49,2,1788500777160.348,66.993,timestamp_domain.system_time,3003875.000,63.000,1,3003875.000,3003906.000,31.000,31.000,3003906.000,31.000,1,1,pnp_visible_ransac,9,2.622,7.8422,0.053981,4.081659,0.7577
2026-09-04T14:46:17.298,10,ACQUIRE_VERIFY,ACQUIRE_VERIFY,52,3,1788500777260.118,99.770,timestamp_domain.system_time,3003968.000,93.000,1,3003968.000,3004000.000,32.000,32.000,3004000.000,32.000,1,1,pnp_visible_ransac,9,2.838,7.2212,0.063148,4.113620,0.8795
2026-09-04T14:46:17.376,11,ACQUIRE_VERIFY,ACQUIRE_VERIFY,54,2,1788500777326.917,66.799,timestamp_domain.system_time,3004031.000,63.000,1,3004031.000,3004078.000,47.000,47.000,3004078.000,47.000,1,1,pnp_visible_ransac,9,2.851,7.0312,0.069938,4.147239,0.9661
2026-09-04T14:46:17.445,12,ACQUIRE_VERIFY,ACQUIRE_VERIFY,56,2,1788500777393.511,66.594,timestamp_domain.system_time,3004109.000,78.000,1,3004109.000,3004140.000,31.000,31.000,3004140.000,31.000,1,1,pnp_visible_ransac,9,2.414,5.2458,0.113329,4.441785,1.4615
2026-09-04T14:46:17.511,13,ACQUIRE_VERIFY,ACQUIRE_VERIFY,58,2,1788500777460.258,66.748,timestamp_domain.system_time,3004187.000,78.000,1,3004187.000,3004203.000,16.000,16.000,3004203.000,16.000,1,1,pnp_visible_ransac,9,3.620,4.5304,0.122111,4.509182,1.5512
2026-09-04T14:46:17.595,14,ACQUIRE_VERIFY,ACQUIRE_VERIFY,60,2,1788500777526.797,66.539,timestamp_domain.system_time,3004250.000,63.000,1,3004250.000,3004296.000,46.000,46.000,3004296.000,46.000,1,1,pnp_visible_ransac,9,3.328,5.3477,0.099893,4.332130,1.3209
2026-09-04T14:46:17.677,15,ACQUIRE_VERIFY,ACQUIRE_VERIFY,63,3,1788500777626.993,100.196,timestamp_domain.system_time,3004328.000,78.000,1,3004328.000,3004375.000,47.000,47.000,3004375.000,47.000,1,1,pnp_visible_ransac,9,2.262,5.3962,0.111211,4.434388,1.4366
