t_iso,t_mono,frame_i,fsm_state,align_sub,det_ok,pos_x,pos_y,pos_z,yaw_deg,yaw_model_raw_deg,width_m,fps,rot_stop_command,rot_stop_mode,rot_stop_measured_rate_deg_s,rot_stop_effective_rate_deg_s,rot_stop_error_deg,rot_post_stop_deg,rot_post_stop_peak_abs_deg
2026-09-04T14:46:16.574,3003.281000,1,PRECHECK,PRECHECK,0,,,,,,,1.44,,,,,,,
2026-09-04T14:46:16.696,3003.390000,2,SEARCH_SWEEP,SEARCH_SWEEP,1,0.118123,0.327049,4.575235,6.1186,6.1186,1.0000,1.10,,,,,,,
2026-09-04T14:46:16.842,3003.546000,4,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.074147,0.309719,4.287473,7.6766,7.6766,1.0000,1.10,,,,,,,
2026-09-04T14:46:16.995,3003.703000,6,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.048393,0.299840,4.068335,8.1184,8.1184,1.0000,1.10,,,,,,,
2026-09-04T14:46:17.146,3003.843000,8,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.054089,0.301195,4.099716,7.8732,7.8732,1.0000,1.10,,,,,,,
2026-09-04T14:46:17.298,3004.000000,10,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.063148,0.303156,4.113620,7.2212,7.2212,1.0000,13.43,,,,,,,
2026-09-04T14:46:17.445,3004.140000,12,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.113329,0.324913,4.441785,5.2458,5.2458,1.0000,13.43,,,,,,,
2026-09-04T14:46:17.595,3004.296000,14,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.099893,0.317756,4.332130,5.3477,5.3477,1.0000,13.43,,,,,,,
2026-09-04T14:46:17.744,3004.437000,16,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.155380,0.343665,4.713005,3.1655,3.1655,1.0000,13.08,,,,,,,
2026-09-04T14:46:17.977,3004.671000,18,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.134739,0.335884,4.599368,4.3742,4.3742,1.0000,13.08,,,,,,,
2026-09-04T14:46:18.112,3004.812000,20,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.119391,0.328983,4.491878,4.8768,4.8768,1.0000,13.08,,,,,,,
2026-09-04T14:46:18.244,3004.937000,22,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.174108,0.350560,4.828517,2.3204,2.3204,1.0000,11.94,,,,,,,
2026-09-04T14:46:18.397,3005.093000,24,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.126759,0.330953,4.525418,4.4835,4.4835,1.0000,11.94,,,,,,,
2026-09-04T14:46:18.534,3005.234000,26,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.126590,0.331133,4.541513,4.2188,4.2188,1.0000,11.94,,,,,,,
2026-09-04T14:46:18.679,3005.375000,28,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.120905,0.330517,4.531129,4.9041,4.9041,1.0000,11.94,,,,,,,
2026-09-04T14:46:18.820,3005.515000,30,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.115015,0.327420,4.470435,4.9992,4.9992,1.0000,14.16,,,,,,,
2026-09-04T14:46:18.980,3005.671000,31,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.127531,0.332410,4.557763,4.5917,4.5917,1.0000,14.16,,,,,,,
