t_iso,t_mono,frame_i,fsm_state,align_sub,det_ok,pos_x,pos_y,pos_z,yaw_deg,yaw_model_raw_deg,width_m,fps,rot_stop_command,rot_stop_mode,rot_stop_measured_rate_deg_s,rot_stop_effective_rate_deg_s,rot_stop_error_deg,rot_post_stop_deg,rot_post_stop_peak_abs_deg
2026-09-08T13:48:54.935,88728.671000,1,PRECHECK,PRECHECK,0,,,,,,,1.93,,,,,,,
2026-09-08T13:48:55.087,88728.812000,2,SEARCH_SWEEP,SEARCH_SWEEP,1,0.710068,0.413553,5.237520,9.1858,9.1858,1.1000,1.32,,,,,,,
2026-09-08T13:48:55.195,88728.921000,3,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.702787,0.409383,5.185134,9.0026,9.0026,1.1000,1.32,,,,,,,
2026-09-08T13:48:55.293,88729.031000,4,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.700694,0.409568,5.158449,8.9732,8.9732,1.1000,1.32,,,,,,,
2026-09-08T13:48:55.436,88729.171000,5,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.698187,0.409992,5.163851,9.3797,9.3797,1.1000,1.32,,,,,,,
2026-09-08T13:48:55.584,88729.312000,6,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.696534,0.407411,5.114236,8.7625,8.7625,1.1000,1.32,,,,,,,
2026-09-08T13:48:55.686,88729.421000,7,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.695980,0.408214,5.116190,8.8824,8.8824,1.1000,8.38,,,,,,,
2026-09-08T13:48:55.841,88729.578000,9,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.695154,0.407490,5.105736,9.0588,9.0588,1.1000,8.38,,,,,,,
2026-09-08T13:48:55.981,88729.718000,11,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.697698,0.407533,5.098886,9.0094,9.0094,1.1000,8.38,,,,,,,
2026-09-08T13:48:56.144,88729.875000,13,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.697359,0.405976,5.080593,8.8125,8.8125,1.1000,8.38,,,,,,,
2026-09-08T13:48:56.291,88730.015000,15,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.694327,0.405336,5.064387,8.8885,8.8885,1.1000,12.94,,,,,,,
2026-09-08T13:48:56.451,88730.187000,17,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.697477,0.406854,5.091658,8.7538,8.7538,1.1000,12.94,,,,,,,
2026-09-08T13:48:56.612,88730.343000,19,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.697676,0.405579,5.083322,8.8541,8.8541,1.1000,12.94,,,,,,,
2026-09-08T13:48:56.772,88730.500000,21,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.695043,0.406135,5.089658,9.0790,9.0790,1.1000,12.86,,,,,,,
2026-09-08T13:48:56.986,88730.718000,23,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.697240,0.407129,5.102759,9.0439,9.0439,1.1000,12.86,,,,,,,
2026-09-08T13:48:57.119,88730.843000,25,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.695882,0.406575,5.095154,8.8650,8.8650,1.1000,12.86,,,,,,,
2026-09-08T13:48:57.263,88731.000000,27,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.697684,0.406804,5.098596,8.8334,8.8334,1.1000,12.86,,,,,,,
