frame_i,t_mono,fsm_state,det_ok,yaw4_deg,x4,y4,z4,reproj4_px,yawm_deg,xm,ym,zm,reprojm_px,n_used
73,20979.609,ACQUIRE_VERIFY,1,-1.9903173341696596,-0.1648760373758355,0.4210311644959195,3.9896190761268056,0.4935640702865373,-5.930096145137646,-0.15715380012989044,0.41623246669769287,3.9480509757995605,1.5329928721597237,9.0
74,20979.703,ACQUIRE_VERIFY,1,-2.0620581670053277,-0.16366899376926247,0.4226441968006539,3.9953240598546556,0.4874430031662115,-6.0317716400773405,-0.1559145450592041,0.41785597801208496,3.9536495208740234,1.4986485690362235,9.0
75,20979.781,ACQUIRE_VERIFY,1,-2.191344323203385,-0.1637738449536229,0.42320622979233624,3.9997434355403025,0.4981048340120937,-6.168968723610738,-0.1560719907283783,0.4185532331466675,3.9583587646484375,1.451238615032452,9.0
76,20979.875,ACQUIRE_VERIFY,1,-2.2036298325179837,-0.16389537285476644,0.42259279414627243,3.9908944036576965,0.5283019161507667,-6.149253299132038,-0.1560908555984497,0.41787755489349365,3.947991371154785,1.5915890528580272,9.0
77,20979.968,ACQUIRE_VERIFY,1,-2.3070598260039454,-0.16389848864667864,0.4241273202834629,4.002225730447047,0.5074000713853812,-6.422207832167677,-0.15588070452213287,0.41933369636535645,3.9591355323791504,1.4922612080465376,9.0
78,20980.078,ACQUIRE_VERIFY,1,-2.2608400877425803,-0.16405470364857633,0.4241359138829004,4.000348743037135,0.5008915535176603,-6.058257545309806,-0.15625959634780884,0.419070839881897,3.9552533626556396,1.704247318843696,9.0
79,20980.171,ACQUIRE_VERIFY,1,-2.3759611508842697,-0.1641743234767953,0.4244088047600525,4.0040332693973095,0.47847080009985266,-6.233905231507074,-0.15630747377872467,0.4192493259906769,3.9585018157958984,1.6558053634690812,9.0
80,20980.281,ACQUIRE_VERIFY,1,-2.2515146094544063,-0.16430932217059807,0.423638279995474,4.002322921106522,0.48080341083080697,-6.357791875666666,-0.15632270276546478,0.41885438561439514,3.960750102996826,1.3948662716237583,9.0
81,20980.375,ACQUIRE_VERIFY,1,-2.190564954987939,-0.16443577355100752,0.4235946079410845,4.000686143846821,0.483986860236437,-6.120486847226169,-0.15663278102874756,0.41873911023139954,3.9584462642669678,1.501869251095696,9.0
82,20980.468,ACQUIRE_VERIFY,1,-2.4180103947538263,-0.16374004055605756,0.42334252082519613,3.9962182498279355,0.46592686140410894,-6.121192126847194,-0.15619219839572906,0.4182572066783905,3.9517533779144287,1.6155622642749015,9.0
83,20980.546,ACQUIRE_VERIFY,1,-2.4570992921181243,-0.1641497717061581,0.42425669752626527,4.009819873421281,0.43809145682914574,-6.303467468726252,-0.15643726289272308,0.41898030042648315,3.963951826095581,1.6002732045384676,9.0
84,20980.64,ACQUIRE_VERIFY,1,-2.6430126453709506,-0.1621814693883444,0.4231563874695224,4.008759831207901,0.4178559277392817,-6.643973400774696,-0.15411721169948578,0.41769349575042725,3.9630558490753174,1.4843533256832115,9.0
85,20980.734,ACQUIRE_VERIFY,1,-2.644691260921022,-0.16307022371890717,0.42103585069807903,3.988161035921646,0.4548893720444456,-6.59642431927854,-0.15514962375164032,0.416015625,3.9461023807525635,1.3559338651354333,9.0
86,20980.828,ACQUIRE_VERIFY,1,-2.374101423746474,-0.16263717392813754,0.4217790159529743,3.999027140259909,0.4216043344333226,-6.5044497970649715,-0.15467695891857147,0.41689470410346985,3.9594979286193848,1.2315836480244085,9.0
87,20980.921,ACQUIRE_VERIFY,1,-2.381600801904619,-0.16340895028729013,0.41960862490851253,3.9855288566709945,0.39302481782064186,-6.52210169667255,-0.1555604189634323,0.4149373471736908,3.9491889476776123,1.1122721086408598,9.0
88,20981.015,ACQUIRE_VERIFY,1,-2.424753010649656,-0.16276442935307933,0.4205696582436646,3.988310572689446,0.41071328352237135,-6.4301343924347645,-0.15517152845859528,0.4161844253540039,3.9545178413391113,1.038573468018157,9.0
89,20981.109,ACQUIRE_VERIFY,1,-2.195923054374472,-0.16373120412609088,0.420483323201066,3.9809209923365514,0.441300437020042,-6.058364326809374,-0.15617553889751434,0.41592124104499817,3.9444026947021484,1.224466672458153,9.0
90,20981.218,ACQUIRE_VERIFY,1,-2.1121038334529536,-0.16419112135782973,0.4201453788177519,3.98016645168696,0.506319616688831,-5.989001533295072,-0.15656839311122894,0.41577333211898804,3.943119525909424,1.2921692889029774,9.0
91,20981.296,ACQUIRE_VERIFY,1,-2.0228188009256263,-0.16352175738471095,0.42205744914984267,3.9971608435211174,0.493783932980412,-6.003085220125025,-0.15566839277744293,0.4173740744590759,3.957792043685913,1.3846696728593229,9.0
92,20981.406,ACQUIRE_VERIFY,1,-2.312092817828094,-0.16216224088055756,0.4230778209057943,4.003524634228651,0.49292612390907115,-6.294777012737938,-0.15429268777370453,0.4184001684188843,3.964080572128296,1.3034575286217724,9.0
93,20981.5,ACQUIRE_VERIFY,1,-2.4187460085055985,-0.1626785065055039,0.42209116651624506,3.9921191096376725,0.47445904731430255,-6.689293662811054,-0.1548190712928772,0.41786184906959534,3.9570083618164062,1.0513749901023772,9.0
94,20981.609,ACQUIRE_VERIFY,1,-2.303596313318895,-0.1627225058923069,0.4209478128752166,3.989360491564554,0.4668202953750211,-6.508583233086454,-0.15496796369552612,0.4166916608810425,3.95438551902771,1.0769905430627078,9.0
95,20981.703,ACQUIRE_VERIFY,1,-2.312923725971328,-0.16207417181922895,0.42126655122175155,3.995135117774924,0.430164659900135,-6.270191002725039,-0.1542149782180786,0.41611307859420776,3.9524986743927,1.4342367998358865,9.0
96,20981.781,ACQUIRE_VERIFY,1,-2.536570322512013,-0.16122049469234137,0.42661373614732456,4.02238189727706,0.44484150876996176,-6.822691804984499,-0.1532505601644516,0.42229583859443665,3.987929582595825,0.9803579114281763,9.0
97,20981.89,ACQUIRE_VERIFY,1,-2.422081558219766,-0.1637000062983188,0.42313518978928727,3.9907189937897,0.48054235835771725,-6.240712537964726,-0.1561383754014969,0.4189203679561615,3.955974817276001,1.1494648149410844,9.0
98,20981.984,ACQUIRE_VERIFY,1,-2.4160102474805156,-0.16357598878272647,0.4236270079122122,3.997844283033967,0.4766520931153993,-6.607244306694964,-0.15589873492717743,0.41966548562049866,3.9651949405670166,0.9797939552280338,9.0
99,20982.078,ACQUIRE_VERIFY,1,-2.3546800983428122,-0.1640869281316752,0.4227066988287256,3.9948460742952308,0.43540984391523185,-6.598193350714421,-0.15644796192646027,0.41892531514167786,3.9660327434539795,0.836028967607056,9.0
100,20982.187,ACQUIRE_VERIFY,1,-2.51979055966277,-0.16314651907795513,0.42252760198899303,3.991790016923193,0.438558424044836,-6.74042392700948,-0.15561094880104065,0.41890546679496765,3.9640467166900635,0.769718621362763,9.0
101,20982.281,ACQUIRE_VERIFY,1,-2.493319726344549,-0.16225656113144377,0.4237911467790792,4.003529110053238,0.45846455088979615,-6.969098988543992,-0.15448230504989624,0.4202686548233032,3.97579026222229,0.7180978934870358,9.0
102,20982.406,ACQUIRE_VERIFY,1,-2.4629401470661927,-0.1626415002495569,0.4235084732239127,3.999743933487764,0.4246594326423111,-6.707511676398995,-0.1548590511083603,0.41923636198043823,3.9658827781677246,0.9753654490710594,9.0
103,20982.515,STANDOFF_VERIFY,1,-2.3694708966601965,-0.1623287143049007,0.4226217570208415,4.004073729405799,0.38887397580409244,-6.755838076773519,-0.15437154471874237,0.4181268811225891,3.9689152240753174,0.9998119338945792,9.0
104,20982.625,STANDOFF_VERIFY,1,-2.2683352427436736,-0.16296630070913065,0.4218516130126916,3.999686889378678,0.39685054843801465,-6.758026208291578,-0.15493427217006683,0.417493611574173,3.966248035430908,0.9439984230086533,9.0
105,20982.718,STANDOFF_VERIFY,1,-2.177861066373008,-0.16309898837128606,0.4227049375726794,4.0069255515298865,0.39980971451439856,-6.734270041876638,-0.1549462080001831,0.41828086972236633,3.972486972808838,0.9810917930866008,9.0
106,20982.812,STANDOFF_VERIFY,1,-2.1555806880760313,-0.1631099930340393,0.4216504450963695,3.9990076620909667,0.42801383331786863,-6.654581877496523,-0.15496008098125458,0.417166143655777,3.962991952896118,1.0658299966768017,9.0
107,20982.906,STANDOFF_VERIFY,1,-2.346715950197864,-0.1628515283416383,0.42242766391591013,3.999284911219897,0.4107351381592057,-6.607261686110311,-0.15488213300704956,0.4176963269710541,3.9606833457946777,1.1668160746546614,9.0
108,20982.984,STANDOFF_VERIFY,1,-2.8118353655586934,-0.16202659614532822,0.42567698274382426,4.020007736417044,0.40546012653924624,-6.155488453044976,-0.15473368763923645,0.4201546311378479,3.9737446308135986,1.6420647494448073,9.0
109,20983.093,STANDOFF_VERIFY,1,-2.821371734516981,-0.1629343335063566,0.4229984907680252,4.000366645034812,0.3913356341823067,-6.049533783133927,-0.15564735233783722,0.4173477590084076,3.9545514583587646,1.6761630210460656,9.0
110,20983.203,STANDOFF_VERIFY,1,-2.712675052453311,-0.16174520649180188,0.4231091885577505,4.004091839964454,0.4073710227176215,-6.2604448578412555,-0.15415214002132416,0.41766291856765747,3.959742784500122,1.5294900949253882,9.0
111,20983.296,STANDOFF_VERIFY,1,-2.615791414957585,-0.16361726831292275,0.4235107165109593,3.992487326471144,0.4654392469227955,-5.970637590097663,-0.15640005469322205,0.4185703992843628,3.9507522583007812,1.5207850161098608,9.0
112,20983.421,STANDOFF_VERIFY,1,-2.619236578476162,-0.16372922314130986,0.4219046310001803,3.9868940091425666,0.45510419832039795,-5.89025228668445,-0.1565801203250885,0.4167696237564087,3.9440970420837402,1.5947433217149745,9.0
113,20983.5,STANDOFF_VERIFY,1,-2.6459589308137303,-0.1640150721996289,0.4226629006294618,3.992538808318652,0.455230184970042,-6.252050164959495,-0.15660297870635986,0.41793176531791687,3.9533681869506836,1.2955606348563942,9.0
114,20983.593,STANDOFF_VERIFY,1,-2.5644106227444587,-0.1643356257310233,0.4219910058834102,3.9922499953555532,0.4655083545115163,-6.2902260407503015,-0.1568385660648346,0.417318731546402,3.952845573425293,1.300066946148454,9.0
115,20983.687,STANDOFF_VERIFY,1,-2.6047541911530447,-0.1646321125127152,0.4219649886493159,3.9951739715408103,0.47261721512840926,-6.201417917094003,-0.15727367997169495,0.4172608554363251,3.9547624588012695,1.3815073105222218,9.0
116,20983.796,STANDOFF_VERIFY,1,-2.6991126533785694,-0.16534459564296192,0.4236993203949522,3.9956994652712274,0.519563424640507,-5.917004954362983,-0.1584395319223404,0.4190593659877777,3.9531171321868896,1.6448090584034594,9.0
117,20983.89,STANDOFF_VERIFY,1,-2.620244184963602,-0.1642680155076697,0.4223568399011067,3.985150806434389,0.5286283703304798,-5.9999207986728225,-0.15717975795269012,0.41771751642227173,3.9424047470092773,1.6485271580448435,9.0
118,20983.984,STANDOFF_VERIFY,1,-2.649125297976776,-0.1639676386569261,0.42254098574547994,3.9869130902698102,0.511655386665735,-5.966063677673928,-0.15691223740577698,0.41780152916908264,3.9442946910858154,1.6273339223834642,9.0
119,20984.062,STANDOFF_VERIFY,1,-2.6017066423308957,-0.16450834799566869,0.42303582176469684,3.988942930424214,0.5309730072412068,-5.954776373576026,-0.15744104981422424,0.41845184564590454,3.947005271911621,1.613443077295978,9.0
120,20984.156,STANDOFF_VERIFY,1,-2.664115494550278,-0.16037634677821758,0.4258465504440821,4.013129556475676,0.4974972973327346,-6.5536743488026845,-0.15256734192371368,0.4212745130062103,3.972954034805298,1.288307060195253,9.0
121,20984.265,STANDOFF_VERIFY,1,-2.6499280386136808,-0.1612015946807701,0.42454906304836726,4.006322903084984,0.47354368752833564,-6.532031974423465,-0.15373551845550537,0.42050448060035706,3.9723618030548096,1.0421975619765218,9.0
122,20984.359,STANDOFF_VERIFY,1,-2.634882046652885,-0.16187572687178683,0.42367286008521515,4.002307382673437,0.5092395247360196,-6.74681017247145,-0.15407149493694305,0.4199192523956299,3.970553159713745,0.9533854266374667,9.0
123,20984.453,STANDOFF_VERIFY,1,-2.7990606864713197,-0.16164163099708945,0.4235170212798463,4.00322720239224,0.46749133668245063,-6.816275275094415,-0.15374724566936493,0.4191010296344757,3.966837167739868,1.083586857062047,9.0
124,20984.562,STANDOFF_VERIFY,1,-2.67399997356958,-0.16174064163656937,0.4237973419957302,4.0051681521870375,0.4542050901782791,-6.7322445215502595,-0.15383879840373993,0.4192563593387604,3.9681007862091064,1.108957126618691,9.0
125,20984.656,STANDOFF_VERIFY,1,-2.5662477364815555,-0.16228604820557116,0.4237538599946875,4.005302522335473,0.4514138317961458,-6.662028686866144,-0.15441782772541046,0.4192551374435425,3.968698263168335,1.1017440253837585,9.0
126,20984.75,STANDOFF_VERIFY,1,-2.4735079266339657,-0.16299921529475223,0.4234162672393736,4.003246648353242,0.48624975774286744,-6.5318728550572915,-0.1552804410457611,0.41926923394203186,3.968435287475586,1.0792324899595667,9.0
127,20984.843,STANDOFF_VERIFY,1,-2.3391851306666003,-0.16348254737007356,0.42238955086869906,4.000127941620491,0.48051480586274115,-6.444631337138951,-0.15564632415771484,0.4180087745189667,3.963109254837036,1.1748233158754322,9.0
128,20984.937,STANDOFF_VERIFY,1,-2.2137077482521015,-0.16438264380332007,0.4216250056121399,3.99857288376496,0.4721067088438963,-6.311631438441773,-0.15674570202827454,0.41745826601982117,3.9635746479034424,1.116736655233603,9.0
129,20985.031,STANDOFF_VERIFY,1,-2.2329891050147324,-0.164436301942358,0.4218736727537805,4.001351735263898,0.48830846137504746,-6.377082045044109,-0.15669257938861847,0.41776755452156067,3.966513156890869,1.1079067574473758,9.0
130,20985.125,STANDOFF_VERIFY,1,-2.2014147024178827,-0.16494699989585643,0.42261970544609245,4.001532029376798,0.4992192809514684,-6.137157779302233,-0.15742763876914978,0.418532133102417,3.966268301010132,1.1790269898742967,9.0
131,20985.234,STANDOFF_VERIFY,1,-2.1931953818890673,-0.16465813113399436,0.4226171756311759,3.999223059373228,0.5386991066029693,-6.094347842759379,-0.15714263916015625,0.41868382692337036,3.963911771774292,1.2237109737555474,9.0
132,20985.328,STANDOFF_VERIFY,1,-2.6718535645889774,-0.16051365313972504,0.4259385069364677,4.016348007825002,0.46009845485914885,-6.391110145785866,-0.15256398916244507,0.42056605219841003,3.9708361625671387,1.5927202486218912,9.0
133,20985.453,STANDOFF_VERIFY,1,-2.3213662647159627,-0.1629872936994871,0.4230123840213467,3.9935435757951963,0.5390712071284579,-6.07924055440164,-0.15515018999576569,0.41816794872283936,3.9502217769622803,1.6588632552588263,9.0
134,20985.546,STANDOFF_VERIFY,1,-2.210468399607216,-0.16229934668458587,0.42210124515653286,3.9979518122729765,0.4917126161509947,-6.641383379561014,-0.15374237298965454,0.41719505190849304,3.9565622806549072,1.3227312585274043,9.0
135,20985.64,STANDOFF_VERIFY,1,-2.1874758233286524,-0.16226600760086657,0.42188982923603136,3.9941790750078825,0.4989360139668915,-6.186554027490892,-0.1540105640888214,0.41648581624031067,3.9479146003723145,1.7409299990841018,9.0
136,20985.734,STANDOFF_VERIFY,1,-2.307439256427795,-0.16226178377756031,0.4198709702978517,3.980322365734541,0.5038359697097933,-6.217577059203723,-0.15437628328800201,0.4149830937385559,3.9384117126464844,1.4972951804971621,9.0
137,20985.828,STANDOFF_VERIFY,1,-2.351944925723791,-0.16060644041217625,0.4181597038887506,3.975305595716395,0.5010836652713165,-6.49014612899729,-0.15249620378017426,0.4134436249732971,3.935182809829712,1.3184069597153434,9.0
138,20985.937,STANDOFF_VERIFY,1,-2.235952737859981,-0.1608609468087315,0.41920759543166125,3.9735629416148432,0.5429036144881699,-6.063942751908706,-0.15320822596549988,0.4147551655769348,3.9346790313720703,1.4104481848812298,9.0
139,20986.031,STANDOFF_VERIFY,1,-2.170754841552487,-0.16287035411319467,0.4199503176154431,3.9844065189428606,0.5185142777905273,-6.142073148350983,-0.15510891377925873,0.41544821858406067,3.9458608627319336,1.332736581898497,9.0
140,20986.125,STANDOFF_VERIFY,1,-2.2379565812817113,-0.16322325355218636,0.4214651115462276,3.9927686063953085,0.5035007260788208,-6.247643177438462,-0.15537595748901367,0.4168150722980499,3.953112840652466,1.348174434279014,9.0
141,20986.218,STANDOFF_VERIFY,1,-2.2688259985726935,-0.16242155303883177,0.42239155609767637,3.9992404285345926,0.4792574687381801,-6.3365864483425005,-0.15445929765701294,0.41754841804504395,3.9585251808166504,1.348963028143001,9.0
142,20986.312,STANDOFF_VERIFY,1,-2.1906676307798283,-0.1638735477836291,0.4220260833723183,3.9942370508068996,0.5007260345275951,-6.287809175011977,-0.15591824054718018,0.4175454378128052,3.9570767879486084,1.2315307715868675,9.0
143,20986.453,STANDOFF_VERIFY,1,-2.0956812230482953,-0.1644367443248286,0.4219123560906991,3.9941238471730975,0.4521170821535375,-6.19742039220014,-0.15656062960624695,0.41737356781959534,3.958036184310913,1.1852157972341166,9.0
144,20986.562,STANDOFF_VERIFY,1,-1.9779629304620223,-0.16293567177824664,0.4250966943911284,4.020704291809327,0.46240513234639435,-6.046800317165398,-0.1548272669315338,0.42022064328193665,3.9815866947174072,1.3265816005177662,9.0
145,20986.656,STANDOFF_VERIFY,1,-2.357547626011327,-0.16053870033296455,0.4228913633413171,4.0150484782196525,0.41419671268804215,-6.455317848216526,-0.15215522050857544,0.4173445403575897,3.971147298812866,1.444621404409687,9.0
146,20986.75,STANDOFF_VERIFY,1,-2.1164506695136116,-0.16227980907667108,0.4218360169863407,4.003472314062534,0.45960724928242286,-6.224415046678896,-0.15407636761665344,0.41685378551483154,3.9637882709503174,1.3173524836765431,9.0
147,20986.843,STANDOFF_VERIFY,1,-1.9020713716033057,-0.1618661940886017,0.4215867500999075,4.008197235412134,0.44505479760895744,-6.326229984670114,-0.15349704027175903,0.4168146848678589,3.970623254776001,1.2032793207038932,9.0
148,20986.953,STANDOFF_VERIFY,1,-1.791127476122314,-0.16224384571641903,0.4215968607449596,4.007494402960683,0.44322300005915116,-6.196633022852014,-0.15386007726192474,0.4167272448539734,3.9688799381256104,1.266289129346354,9.0
149,20987.046,STANDOFF_VERIFY,1,-1.9014055027864312,-0.16182218987898536,0.4220355440230138,4.009094474180684,0.43179133597545805,-6.341602113131557,-0.15341763198375702,0.41721224784851074,3.9712226390838623,1.2081298154984341,9.0
150,20987.14,STANDOFF_VERIFY,1,-1.8983164405994768,-0.16189649234354342,0.4214864454385925,3.9999775086408906,0.4209301080077666,-5.969442533732725,-0.15367132425308228,0.41606011986732483,3.9568536281585693,1.5523612715455366,9.0
151,20987.234,STANDOFF_VERIFY,1,-1.8143845567973873,-0.16061960986229593,0.4214541799927594,3.997373357107533,0.45278620276861214,-6.374569588048234,-0.1519203633069992,0.4163789451122284,3.9573283195495605,1.2975197946979609,9.0
152,20987.328,STANDOFF_VERIFY,1,-1.8920422564637063,-0.16186376231198796,0.4215864160707542,4.001857594887271,0.39646430440514985,-6.331852504596854,-0.15326792001724243,0.41617733240127563,3.959608316421509,1.385815124980249,9.0
153,20987.453,STANDOFF_VERIFY,1,-1.9938205806028106,-0.16457499178420912,0.4199570578386669,3.980689832575149,0.466383916431278,-6.4355022432295295,-0.15623067319393158,0.4153537452220917,3.9442028999328613,1.1694645011428733,9.0
