t_iso,t_mono,frame_i,fsm_state,align_sub,det_ok,pos_x,pos_y,pos_z,yaw_deg,yaw_model_raw_deg,width_m,fps,rot_stop_command,rot_stop_mode,rot_stop_measured_rate_deg_s,rot_stop_effective_rate_deg_s,rot_stop_error_deg,rot_post_stop_deg,rot_post_stop_peak_abs_deg
2026-09-04T10:55:11.336,2450.156000,1,PRECHECK,PRECHECK,1,0.695427,-0.472978,4.216313,-63.5660,-63.5660,1.0000,1.89,,,,,,,
2026-09-04T10:55:11.458,2450.281000,2,SEARCH_SWEEP,SEARCH_SWEEP,1,1.895983,0.275192,5.688229,-75.9142,-75.9142,1.0000,0.99,,,,,,,
2026-09-04T10:55:11.593,2450.421000,4,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,1.934508,0.287859,5.860711,-73.1424,-73.1424,1.0000,0.99,,,,,,,
2026-09-04T10:55:11.717,2450.546000,6,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,1.948180,0.291005,5.796150,-74.7294,-74.7294,1.0000,0.99,,,,,,,
2026-09-04T10:55:11.843,2450.671000,8,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,1.939060,0.291102,5.794694,-73.9725,-73.9725,1.0000,0.99,,,,,,,
2026-09-04T10:55:11.959,2450.781000,10,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,1.883710,0.270754,5.492095,-78.7482,-78.7482,1.0000,15.54,,,,,,,
2026-09-04T10:55:12.085,2450.906000,12,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,1.863087,0.263695,5.358539,-79.8930,-79.8930,1.0000,15.54,,,,,,,
2026-09-04T10:55:12.218,2451.046000,14,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,1.858903,0.261775,5.339479,-80.3082,-80.3082,1.0000,15.54,,,,,,,
2026-09-04T10:55:12.344,2451.171000,16,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,1.864034,0.263532,5.375428,-80.3182,-80.3182,1.0000,15.54,,,,,,,
2026-09-04T10:55:12.476,2451.296000,18,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,1.858983,0.262975,5.339799,-80.3125,-80.3125,1.0000,15.91,,,,,,,
2026-09-04T10:55:12.607,2451.437000,20,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,1.869316,0.266525,5.397143,-79.9604,-79.9604,1.0000,15.91,,,,,,,
2026-09-04T10:55:12.735,2451.562000,22,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,1.864788,0.263084,5.353775,-80.0818,-80.0818,1.0000,15.91,,,,,,,
2026-09-04T10:55:12.873,2451.703000,24,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,1.865764,0.263239,5.356781,-80.1154,-80.1154,1.0000,15.91,,,,,,,
2026-09-04T10:55:12.995,2451.812000,26,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,1.861840,0.262388,5.341270,-79.7888,-79.7888,1.0000,15.42,,,,,,,
2026-09-04T10:55:13.144,2451.968000,28,FACE_ROTATE,FACE_ROTATE,1,1.860542,0.262841,5.348076,-80.2986,-80.2986,1.0000,15.42,,,,,,,
2026-09-04T10:55:13.269,2452.093000,30,FACE_ROTATE,FACE_ROTATE,1,1.864727,0.263014,5.375091,-80.2757,-80.2757,1.0000,15.42,,,,,,,
2026-09-04T10:55:13.407,2452.234000,32,FACE_ROTATE,FACE_ROTATE,1,1.861166,0.263075,5.333818,-79.9341,-79.9341,1.0000,15.42,,,,,,,
2026-09-04T10:55:13.547,2452.375000,34,FACE_ROTATE,FACE_ROTATE,1,1.863601,0.263116,5.365794,-80.4159,-80.4159,1.0000,14.59,,,,,,,
2026-09-04T10:55:13.709,2452.531000,36,FACE_ROTATE,FACE_ROTATE,1,1.857974,0.261737,5.340031,-80.4504,-80.4504,1.0000,14.59,,,,,,,
2026-09-04T10:55:13.893,2452.718000,38,FACE_ROTATE,FACE_ROTATE,1,1.861552,0.263543,5.363757,-80.5280,-80.5280,1.0000,14.59,,,,,,,
2026-09-04T10:55:14.001,2452.828000,39,FACE_ROTATE,FACE_ROTATE,1,1.858840,0.262857,5.349815,-80.5688,-80.5688,1.0000,14.59,,,,,,,
2026-09-04T10:55:14.179,2453.000000,41,FACE_ROTATE,FACE_ROTATE,1,1.866789,0.262217,5.378546,-79.8092,-79.8092,1.0000,11.19,,,,,,,
