t_iso,frame_i,fsm_state,align_sub,camera_frame_number,camera_frame_delta,camera_sensor_timestamp_ms,camera_sensor_interval_ms,camera_timestamp_domain,camera_input_host_mono_ms,camera_input_interval_ms,inference_ran,inference_start_host_mono_ms,inference_end_host_mono_ms,model_inference_ms,input_to_inference_end_ms,pose_result_host_mono_ms,input_to_pose_result_ms,model_det_ok,pnp_ok,pose_src,pose_n_used,pose_rms_px,yaw_deg,pos_x_m,pos_z_m,center_bearing_deg
2026-09-04T10:55:11.336,1,PRECHECK,PRECHECK,2,,1788486910410.598,,timestamp_domain.system_time,2449250.000,,1,2449250.000,2450140.000,890.000,890.000,2450156.000,906.000,1,1,pnp_visible_ransac,7,4.522,-63.5660,0.695427,4.216313,9.3659
2026-09-04T10:55:11.458,2,SEARCH_SWEEP,SEARCH_SWEEP,32,30,1788486911409.435,998.837,timestamp_domain.system_time,2450250.000,1000.000,1,2450250.000,2450281.000,31.000,31.000,2450281.000,31.000,1,1,pnp_visible_ransac,9,0.759,-75.9142,1.895983,5.688229,18.4341
2026-09-04T10:55:11.519,3,ACQUIRE_VERIFY,ACQUIRE_VERIFY,34,2,1788486911475.660,66.224,timestamp_domain.system_time,2450312.000,62.000,1,2450312.000,2450343.000,31.000,31.000,2450343.000,31.000,1,1,pnp_visible_ransac,9,0.686,-74.7769,1.910529,5.748895,18.3832
2026-09-04T10:55:11.593,4,ACQUIRE_VERIFY,ACQUIRE_VERIFY,36,2,1788486911542.472,66.812,timestamp_domain.system_time,2450390.000,78.000,1,2450390.000,2450421.000,31.000,31.000,2450421.000,31.000,1,1,pnp_visible_ransac,9,0.812,-73.1424,1.934508,5.860711,18.2671
2026-09-04T10:55:11.655,5,ACQUIRE_VERIFY,ACQUIRE_VERIFY,38,2,1788486911609.200,66.728,timestamp_domain.system_time,2450453.000,63.000,1,2450453.000,2450484.000,31.000,31.000,2450484.000,31.000,1,1,pnp_visible_ransac,9,0.852,-77.9033,1.881524,5.569029,18.6678
2026-09-04T10:55:11.717,6,ACQUIRE_VERIFY,ACQUIRE_VERIFY,40,2,1788486911675.735,66.534,timestamp_domain.system_time,2450515.000,62.000,1,2450515.000,2450546.000,31.000,31.000,2450546.000,31.000,1,1,pnp_visible_ransac,9,1.470,-74.7294,1.948180,5.796150,18.5783
2026-09-04T10:55:11.784,7,ACQUIRE_VERIFY,ACQUIRE_VERIFY,42,2,1788486911742.947,67.212,timestamp_domain.system_time,2450578.000,63.000,1,2450578.000,2450609.000,31.000,31.000,2450609.000,31.000,1,1,pnp_visible_ransac,9,1.514,-74.0756,1.954589,5.848691,18.4792
2026-09-04T10:55:11.843,8,ACQUIRE_VERIFY,ACQUIRE_VERIFY,44,2,1788486911809.690,66.743,timestamp_domain.system_time,2450640.000,62.000,1,2450640.000,2450671.000,31.000,31.000,2450671.000,31.000,1,1,pnp_visible_ransac,9,1.564,-73.9725,1.939060,5.794694,18.5016
2026-09-04T10:55:11.907,9,ACQUIRE_VERIFY,ACQUIRE_VERIFY,46,2,1788486911876.645,66.955,timestamp_domain.system_time,2450703.000,63.000,1,2450703.000,2450734.000,31.000,31.000,2450734.000,31.000,1,1,pnp_visible_ransac,9,2.092,-78.6682,1.883080,5.494640,18.9172
2026-09-04T10:55:11.959,10,ACQUIRE_VERIFY,ACQUIRE_VERIFY,47,1,1788486911909.750,33.105,timestamp_domain.system_time,2450765.000,62.000,1,2450765.000,2450781.000,16.000,16.000,2450781.000,16.000,1,1,pnp_visible_ransac,9,2.175,-78.7482,1.883710,5.492095,18.9312
2026-09-04T10:55:12.019,11,ACQUIRE_VERIFY,ACQUIRE_VERIFY,49,2,1788486911976.321,66.571,timestamp_domain.system_time,2450828.000,63.000,1,2450828.000,2450843.000,15.000,15.000,2450843.000,15.000,1,1,pnp_visible_ransac,9,2.350,-79.4394,1.871980,5.392782,19.1433
2026-09-04T10:55:12.085,12,ACQUIRE_VERIFY,ACQUIRE_VERIFY,51,2,1788486912043.079,66.758,timestamp_domain.system_time,2450890.000,62.000,1,2450890.000,2450906.000,16.000,16.000,2450906.000,16.000,1,1,pnp_visible_ransac,9,2.415,-79.8930,1.863087,5.358539,19.1718
2026-09-04T10:55:12.157,13,ACQUIRE_VERIFY,ACQUIRE_VERIFY,53,2,1788486912109.637,66.558,timestamp_domain.system_time,2450953.000,63.000,1,2450953.000,2450968.000,15.000,15.000,2450984.000,31.000,1,1,pnp_visible_ransac,9,2.493,-80.1005,1.862613,5.363083,19.1522
2026-09-04T10:55:12.218,14,ACQUIRE_VERIFY,ACQUIRE_VERIFY,55,2,1788486912176.396,66.760,timestamp_domain.system_time,2451015.000,62.000,1,2451015.000,2451046.000,31.000,31.000,2451046.000,31.000,1,1,pnp_visible_ransac,9,2.656,-80.3082,1.858903,5.339479,19.1952
2026-09-04T10:55:12.284,15,ACQUIRE_VERIFY,ACQUIRE_VERIFY,57,2,1788486912243.166,66.770,timestamp_domain.system_time,2451078.000,63.000,1,2451078.000,2451109.000,31.000,31.000,2451109.000,31.000,1,1,pnp_visible_ransac,9,2.737,-80.4378,1.861893,5.356917,19.1658
2026-09-04T10:55:12.344,16,ACQUIRE_VERIFY,ACQUIRE_VERIFY,59,2,1788486912309.884,66.718,timestamp_domain.system_time,2451140.000,62.000,1,2451140.000,2451171.000,31.000,31.000,2451171.000,31.000,1,1,pnp_visible_ransac,9,2.700,-80.3182,1.864034,5.375428,19.1250
2026-09-04T10:55:12.407,17,ACQUIRE_VERIFY,ACQUIRE_VERIFY,61,2,1788486912376.616,66.732,timestamp_domain.system_time,2451203.000,63.000,1,2451203.000,2451234.000,31.000,31.000,2451234.000,31.000,1,1,pnp_visible_ransac,9,2.691,-80.5201,1.859677,5.357165,19.1438
2026-09-04T10:55:12.476,18,ACQUIRE_VERIFY,ACQUIRE_VERIFY,63,2,1788486912443.296,66.680,timestamp_domain.system_time,2451265.000,62.000,1,2451265.000,2451296.000,31.000,31.000,2451296.000,31.000,1,1,pnp_visible_ransac,9,2.657,-80.3125,1.858983,5.339799,19.1949
2026-09-04T10:55:12.537,19,ACQUIRE_VERIFY,ACQUIRE_VERIFY,64,1,1788486912476.584,33.288,timestamp_domain.system_time,2451328.000,63.000,1,2451328.000,2451359.000,31.000,31.000,2451359.000,31.000,1,1,pnp_visible_ransac,9,2.568,-79.9345,1.859092,5.339460,19.1971
2026-09-04T10:55:12.606,20,ACQUIRE_VERIFY,ACQUIRE_VERIFY,66,2,1788486912543.343,66.759,timestamp_domain.system_time,2451406.000,78.000,1,2451406.000,2451421.000,15.000,15.000,2451437.000,31.000,1,1,pnp_visible_ransac,9,2.605,-79.9604,1.869316,5.397143,19.1037
2026-09-04T10:55:12.659,21,ACQUIRE_VERIFY,ACQUIRE_VERIFY,68,2,1788486912610.094,66.751,timestamp_domain.system_time,2451468.000,62.000,1,2451468.000,2451484.000,16.000,16.000,2451484.000,16.000,1,1,pnp_visible_ransac,9,2.613,-80.4467,1.864591,5.368863,19.1520
2026-09-04T10:55:12.735,22,ACQUIRE_VERIFY,ACQUIRE_VERIFY,70,2,1788486912676.697,66.602,timestamp_domain.system_time,2451531.000,63.000,1,2451531.000,2451562.000,31.000,31.000,2451562.000,31.000,1,1,pnp_visible_ransac,9,2.519,-80.0818,1.864788,5.353775,19.2039
2026-09-04T10:55:12.796,23,ACQUIRE_VERIFY,ACQUIRE_VERIFY,72,2,1788486912743.676,66.979,timestamp_domain.system_time,2451593.000,62.000,1,2451593.000,2451625.000,32.000,32.000,2451625.000,32.000,1,1,pnp_visible_ransac,9,2.516,-80.1712,1.858001,5.331483,19.2132
2026-09-04T10:55:12.873,24,ACQUIRE_VERIFY,ACQUIRE_VERIFY,74,2,1788486912810.254,66.578,timestamp_domain.system_time,2451671.000,78.000,1,2451671.000,2451687.000,16.000,16.000,2451703.000,32.000,1,1,pnp_visible_ransac,9,2.501,-80.1154,1.865764,5.356781,19.2032
2026-09-04T10:55:12.934,25,ACQUIRE_VERIFY,ACQUIRE_VERIFY,76,2,1788486912877.339,67.085,timestamp_domain.system_time,2451734.000,63.000,1,2451734.000,2451765.000,31.000,31.000,2451765.000,31.000,1,1,pnp_visible_ransac,9,2.634,-80.3451,1.859977,5.342895,19.1941
2026-09-04T10:55:12.995,26,ACQUIRE_VERIFY,ACQUIRE_VERIFY,77,1,1788486912910.750,33.411,timestamp_domain.system_time,2451781.000,47.000,1,2451781.000,2451812.000,31.000,31.000,2451812.000,31.000,1,1,pnp_visible_ransac,9,2.471,-79.7888,1.861840,5.341270,19.2173
