t_iso,frame_i,raw_video_frame_index,fsm_state,align_sub,camera_frame_number,camera_frame_delta,camera_sensor_timestamp_ms,camera_sensor_interval_ms,camera_timestamp_domain,camera_input_host_mono_ms,camera_input_interval_ms,inference_ran,inference_start_host_mono_ms,inference_end_host_mono_ms,model_inference_ms,input_to_inference_end_ms,pose_result_host_mono_ms,input_to_pose_result_ms,model_det_ok,pnp_ok,pose_src,pose_n_used,pose_rms_px,yaw_deg,pos_x_m,pos_z_m,center_bearing_deg
2026-09-08T16:48:52.664,1,,PRECHECK,PRECHECK,3,,1788853731938.376,,timestamp_domain.system_time,99525703.000,,1,99525718.000,99526375.000,657.000,672.000,99526375.000,672.000,0,0,,,,,,,
2026-09-08T16:48:52.816,2,,SEARCH_SWEEP,SEARCH_SWEEP,28,25,1788853732772.115,833.739,timestamp_domain.system_time,99526484.000,781.000,1,99526484.000,99526515.000,31.000,31.000,99526531.000,47.000,1,1,pnp_visible_ransac,9,0.505,-39.1113,0.002377,6.646265,0.0205
2026-09-08T16:48:52.902,3,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,30,2,1788853732838.837,66.723,timestamp_domain.system_time,99526578.000,94.000,1,99526578.000,99526609.000,31.000,31.000,99526609.000,31.000,1,1,pnp_visible_ransac,9,0.443,-40.5673,0.000188,6.621677,0.0016
2026-09-08T16:48:52.986,4,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,33,3,1788853732938.666,99.829,timestamp_domain.system_time,99526671.000,93.000,1,99526671.000,99526687.000,16.000,16.000,99526687.000,16.000,1,1,pnp_visible_ransac,9,0.428,-40.4075,0.000377,6.631234,0.0033
2026-09-08T16:48:53.070,5,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,35,2,1788853733005.297,66.631,timestamp_domain.system_time,99526750.000,79.000,1,99526750.000,99526781.000,31.000,31.000,99526781.000,31.000,1,1,pnp_visible_ransac,9,0.440,-40.2131,-0.001299,6.622624,-0.0112
2026-09-08T16:48:53.143,6,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,38,3,1788853733105.601,100.304,timestamp_domain.system_time,99526812.000,62.000,1,99526812.000,99526843.000,31.000,31.000,99526843.000,31.000,1,1,pnp_visible_ransac,9,0.412,-40.1747,-0.002825,6.630312,-0.0244
2026-09-08T16:48:53.234,7,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,40,2,1788853733172.378,66.777,timestamp_domain.system_time,99526906.000,94.000,1,99526906.000,99526937.000,31.000,31.000,99526937.000,31.000,1,1,pnp_visible_ransac,9,0.357,-40.1161,-0.003171,6.616138,-0.0275
2026-09-08T16:48:53.318,8,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,43,3,1788853733272.162,99.783,timestamp_domain.system_time,99526984.000,78.000,1,99527000.000,99527015.000,15.000,31.000,99527031.000,47.000,1,1,pnp_visible_ransac,9,0.411,-40.1846,-0.002755,6.626297,-0.0238
2026-09-08T16:48:53.400,9,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,45,2,1788853733339.135,66.973,timestamp_domain.system_time,99527078.000,94.000,1,99527078.000,99527109.000,31.000,31.000,99527109.000,31.000,1,1,pnp_visible_ransac,9,0.405,-40.1840,-0.001894,6.617702,-0.0164
2026-09-08T16:48:53.475,10,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,46,1,1788853733372.566,33.431,timestamp_domain.system_time,99527156.000,78.000,1,99527156.000,99527187.000,31.000,31.000,99527187.000,31.000,1,1,pnp_visible_ransac,9,0.412,-40.2147,-0.001678,6.605666,-0.0146
2026-09-08T16:48:53.560,11,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,50,4,1788853733506.077,133.511,timestamp_domain.system_time,99527234.000,78.000,1,99527234.000,99527265.000,31.000,31.000,99527265.000,31.000,1,1,pnp_visible_ransac,9,0.352,-39.9861,-0.002821,6.614519,-0.0244
2026-09-08T16:48:53.641,12,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,53,3,1788853733606.148,100.071,timestamp_domain.system_time,99527312.000,78.000,1,99527312.000,99527343.000,31.000,31.000,99527343.000,31.000,1,1,pnp_visible_ransac,9,0.363,-39.9864,-0.003683,6.623108,-0.0319
2026-09-08T16:48:53.717,13,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,55,2,1788853733672.979,66.832,timestamp_domain.system_time,99527390.000,78.000,1,99527390.000,99527421.000,31.000,31.000,99527421.000,31.000,1,1,pnp_visible_ransac,9,0.413,-40.2246,-0.001609,6.601680,-0.0140
2026-09-08T16:48:53.802,14,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,57,2,1788853733739.532,66.553,timestamp_domain.system_time,99527468.000,78.000,1,99527468.000,99527515.000,47.000,47.000,99527515.000,47.000,1,1,pnp_visible_ransac,9,0.400,-40.2039,-0.001801,6.610689,-0.0156
2026-09-08T16:48:53.884,15,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,60,3,1788853733839.575,100.042,timestamp_domain.system_time,99527562.000,94.000,1,99527562.000,99527593.000,31.000,31.000,99527593.000,31.000,1,1,pnp_visible_ransac,9,0.413,-40.0970,-0.000806,6.591671,-0.0070
2026-09-08T16:48:53.965,16,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,62,2,1788853733906.219,66.645,timestamp_domain.system_time,99527640.000,78.000,1,99527640.000,99527671.000,31.000,31.000,99527671.000,31.000,1,1,pnp_visible_ransac,9,0.351,-40.1667,-0.002857,6.597129,-0.0248
2026-09-08T16:48:54.043,17,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,65,3,1788853734006.400,100.180,timestamp_domain.system_time,99527718.000,78.000,1,99527718.000,99527750.000,32.000,32.000,99527750.000,32.000,1,1,pnp_visible_ransac,9,0.364,-40.0359,-0.004481,6.588816,-0.0390
2026-09-08T16:48:54.120,18,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,67,2,1788853734073.032,66.633,timestamp_domain.system_time,99527796.000,78.000,1,99527796.000,99527828.000,32.000,32.000,99527828.000,32.000,1,1,pnp_visible_ransac,9,0.365,-40.3028,-0.002741,6.594646,-0.0238
2026-09-08T16:48:54.197,19,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,69,2,1788853734139.869,66.837,timestamp_domain.system_time,99527875.000,79.000,1,99527875.000,99527906.000,31.000,31.000,99527906.000,31.000,1,1,pnp_visible_ransac,9,0.391,-40.0861,-0.003800,6.599438,-0.0330
2026-09-08T16:48:54.279,20,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,72,3,1788853734239.688,99.818,timestamp_domain.system_time,99527953.000,78.000,1,99527953.000,99527984.000,31.000,31.000,99527984.000,31.000,1,1,pnp_visible_ransac,9,0.362,-40.2196,-0.002930,6.602374,-0.0254
2026-09-08T16:48:54.359,21,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,74,2,1788853734306.416,66.729,timestamp_domain.system_time,99528031.000,78.000,1,99528031.000,99528062.000,31.000,31.000,99528062.000,31.000,1,1,pnp_visible_ransac,9,0.391,-40.3735,-0.001914,6.597262,-0.0166
2026-09-08T16:48:54.438,22,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,76,2,1788853734373.663,67.247,timestamp_domain.system_time,99528109.000,78.000,1,99528109.000,99528140.000,31.000,31.000,99528140.000,31.000,1,1,pnp_visible_ransac,9,0.370,-40.2293,-0.002820,6.597649,-0.0245
2026-09-08T16:48:54.516,23,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,77,1,1788853734406.673,33.010,timestamp_domain.system_time,99528187.000,78.000,1,99528187.000,99528218.000,31.000,31.000,99528218.000,31.000,1,1,pnp_visible_ransac,9,0.369,-40.2826,-0.002885,6.602633,-0.0250
2026-09-08T16:48:54.595,24,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,81,4,1788853734539.987,133.314,timestamp_domain.system_time,99528265.000,78.000,1,99528265.000,99528296.000,31.000,31.000,99528296.000,31.000,1,1,pnp_visible_ransac,9,0.409,-40.2517,-0.003477,6.585296,-0.0303
2026-09-08T16:48:54.678,25,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,84,3,1788853734640.137,100.149,timestamp_domain.system_time,99528343.000,78.000,1,99528343.000,99528390.000,47.000,47.000,99528390.000,47.000,1,1,pnp_visible_ransac,9,0.395,-40.4478,-0.002565,6.588426,-0.0223
2026-09-08T16:48:54.748,26,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,86,2,1788853734706.873,66.736,timestamp_domain.system_time,99528421.000,78.000,1,99528421.000,99528453.000,32.000,32.000,99528453.000,32.000,1,1,pnp_visible_ransac,9,0.412,-40.2419,-0.003547,6.589263,-0.0308
