t_iso,t_mono,frame_i,fsm_state,align_sub,det_ok,pos_x,pos_y,pos_z,yaw_deg,yaw_model_raw_deg,width_m,fps,rot_stop_command,rot_stop_mode,rot_stop_measured_rate_deg_s,rot_stop_effective_rate_deg_s,rot_stop_error_deg,rot_post_stop_deg,rot_post_stop_peak_abs_deg
2026-09-06T17:07:25.518,184269.812000,1,PRECHECK,PRECHECK,0,,,,,,,1.83,,,,,,,
2026-09-06T17:07:25.761,184270.062000,2,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,0.66,,,,,,,
2026-09-06T17:07:25.910,184270.203000,3,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,0.66,,,,,,,
2026-09-06T17:07:26.096,184270.390000,5,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,0.66,,,,,,,
2026-09-06T17:07:26.203,184270.500000,6,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,0.66,,,,,,,
2026-09-06T17:07:26.370,184270.671000,8,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,9.38,,,,,,,
2026-09-06T17:07:26.545,184270.843000,10,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,9.38,,,,,,,
2026-09-06T17:07:26.787,184271.078000,12,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,9.38,,,,,,,
2026-09-06T17:07:26.969,184271.265000,14,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,9.98,,,,,,,
2026-09-06T17:07:27.145,184271.437000,16,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,9.98,,,,,,,
2026-09-06T17:07:27.304,184271.593000,18,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,9.98,,,,,,,
2026-09-06T17:07:27.475,184271.765000,20,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,11.80,,,,,,,
2026-09-06T17:07:27.638,184271.937000,22,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,11.80,,,,,,,
2026-09-06T17:07:27.780,184272.078000,23,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,11.80,,,,,,,
2026-09-06T17:07:27.893,184272.187000,24,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,11.80,,,,,,,
2026-09-06T17:07:28.078,184272.375000,26,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,10.51,,,,,,,
2026-09-06T17:07:28.263,184272.562000,28,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,10.51,,,,,,,
2026-09-06T17:07:28.436,184272.734000,30,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,10.51,,,,,,,
2026-09-06T17:07:28.610,184272.906000,32,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,10.82,,,,,,,
2026-09-06T17:07:28.824,184273.125000,33,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,10.82,,,,,,,
2026-09-06T17:07:29.008,184273.312000,35,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,10.82,,,,,,,
2026-09-06T17:07:29.231,184273.531000,37,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,8.68,,,,,,,
2026-09-06T17:07:29.348,184273.640000,38,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,8.68,,,,,,,
2026-09-06T17:07:29.454,184273.750000,39,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,8.68,,,,,,,
2026-09-06T17:07:29.563,184273.859000,40,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,8.68,,,,,,,
2026-09-06T17:07:29.668,184273.968000,41,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,8.84,,,,,,,
2026-09-06T17:07:29.799,184274.093000,42,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,8.84,,,,,,,
2026-09-06T17:07:30.002,184274.296000,44,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,8.84,,,,,,,
2026-09-06T17:07:30.195,184274.500000,46,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,9.49,,,,,,,
2026-09-06T17:07:30.397,184274.687000,48,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,9.49,,,,,,,
