t_iso,frame_i,fsm_state,align_sub,camera_frame_number,camera_frame_delta,camera_sensor_timestamp_ms,camera_sensor_interval_ms,camera_timestamp_domain,camera_input_host_mono_ms,camera_input_interval_ms,inference_ran,inference_start_host_mono_ms,inference_end_host_mono_ms,model_inference_ms,input_to_inference_end_ms,pose_result_host_mono_ms,input_to_pose_result_ms,model_det_ok,pnp_ok,pose_src,pose_n_used,pose_rms_px,yaw_deg,pos_x_m,pos_z_m,center_bearing_deg
2026-09-03T19:24:22.964,37,ACQUIRE_VERIFY,ACQUIRE_VERIFY,108,3,1788431062897.121,100.710,timestamp_domain.system_time,28196593.000,109.000,1,28196593.000,28196625.000,32.000,32.000,28196625.000,32.000,1,1,pnp_visible_ransac,9,1.865,-86.2948,0.562859,4.964132,6.4689
2026-09-03T19:24:23.041,38,ACQUIRE_VERIFY,ACQUIRE_VERIFY,111,3,1788431062997.064,99.943,timestamp_domain.system_time,28196671.000,78.000,1,28196671.000,28196703.000,32.000,32.000,28196703.000,32.000,1,1,pnp_visible_ransac,9,1.479,-2.4747,0.010737,4.070352,0.1511
2026-09-03T19:24:23.123,39,ACQUIRE_VERIFY,ACQUIRE_VERIFY,113,2,1788431063063.865,66.801,timestamp_domain.system_time,28196750.000,79.000,1,28196750.000,28196781.000,31.000,31.000,28196781.000,31.000,1,1,pnp_visible_ransac,9,1.442,-0.2982,-0.009658,3.869140,-0.1430
2026-09-03T19:24:23.241,40,ACQUIRE_VERIFY,ACQUIRE_VERIFY,116,3,1788431063163.980,100.116,timestamp_domain.system_time,28196859.000,109.000,1,28196875.000,28196906.000,31.000,47.000,28196906.000,47.000,1,1,pnp_visible_ransac,9,3.747,-21.3359,0.224384,5.829179,2.2044
2026-09-03T19:24:23.324,41,ACQUIRE_VERIFY,ACQUIRE_VERIFY,119,3,1788431063263.899,99.919,timestamp_domain.system_time,28196953.000,94.000,1,28196953.000,28196968.000,15.000,15.000,28196984.000,31.000,1,1,pnp_visible_ransac,8,4.834,-63.2735,0.555918,5.968442,5.3213
2026-09-03T19:24:23.394,42,ACQUIRE_VERIFY,ACQUIRE_VERIFY,122,3,1788431063363.910,100.010,timestamp_domain.system_time,28197015.000,62.000,1,28197015.000,28197046.000,31.000,31.000,28197046.000,31.000,1,1,pnp_visible_ransac,8,4.016,-79.3260,0.592126,5.576911,6.0606
2026-09-03T19:24:23.483,43,ACQUIRE_VERIFY,ACQUIRE_VERIFY,124,2,1788431063430.431,66.521,timestamp_domain.system_time,28197109.000,94.000,1,28197109.000,28197140.000,31.000,31.000,28197140.000,31.000,1,1,pnp_visible_ransac,9,1.004,-89.5184,0.564619,4.725287,6.8139
2026-09-03T19:24:23.558,44,ACQUIRE_VERIFY,ACQUIRE_VERIFY,126,2,1788431063497.236,66.805,timestamp_domain.system_time,28197187.000,78.000,1,28197187.000,28197218.000,31.000,31.000,28197218.000,31.000,1,1,pnp_visible_ransac,9,2.762,-84.1912,0.571111,5.167437,6.3068
2026-09-03T19:24:23.642,45,ACQUIRE_VERIFY,ACQUIRE_VERIFY,129,3,1788431063597.492,100.255,timestamp_domain.system_time,28197265.000,78.000,1,28197265.000,28197296.000,31.000,31.000,28197296.000,31.000,1,1,pnp_visible_ransac,9,3.089,-8.6651,0.106426,4.824543,1.2637
2026-09-03T19:24:23.743,46,ACQUIRE_VERIFY,ACQUIRE_VERIFY,132,3,1788431063697.201,99.709,timestamp_domain.system_time,28197359.000,94.000,1,28197375.000,28197406.000,31.000,47.000,28197406.000,47.000,1,1,pnp_visible_ransac,9,3.016,-11.7327,0.133630,5.128441,1.4926
2026-09-03T19:24:23.825,47,ACQUIRE_VERIFY,ACQUIRE_VERIFY,134,2,1788431063763.984,66.784,timestamp_domain.system_time,28197453.000,94.000,1,28197453.000,28197484.000,31.000,31.000,28197484.000,31.000,1,1,pnp_visible_ransac,7,2.136,-44.8022,0.421234,6.397518,3.7671
2026-09-03T19:24:23.912,48,ACQUIRE_VERIFY,ACQUIRE_VERIFY,137,3,1788431063864.378,100.393,timestamp_domain.system_time,28197531.000,78.000,1,28197531.000,28197578.000,47.000,47.000,28197578.000,47.000,1,1,pnp_visible_ransac,8,3.592,-79.9701,0.592525,5.462574,6.1907
2026-09-03T19:24:23.993,49,ACQUIRE_VERIFY,ACQUIRE_VERIFY,139,2,1788431063930.971,66.594,timestamp_domain.system_time,28197625.000,94.000,1,28197625.000,28197656.000,31.000,31.000,28197656.000,31.000,1,1,pnp_visible_ransac,9,1.440,-2.0266,0.005542,4.078011,0.0779
2026-09-03T19:24:24.059,50,ACQUIRE_VERIFY,ACQUIRE_VERIFY,142,3,1788431064031.219,100.248,timestamp_domain.system_time,28197687.000,62.000,1,28197703.000,28197718.000,15.000,31.000,28197718.000,31.000,1,1,pnp_visible_ransac,9,2.077,0.1192,-0.016583,3.861742,-0.2460
2026-09-03T19:24:24.148,51,ACQUIRE_VERIFY,ACQUIRE_VERIFY,143,1,1788431064064.341,33.122,timestamp_domain.system_time,28197781.000,94.000,1,28197781.000,28197812.000,31.000,31.000,28197812.000,31.000,1,1,pnp_visible_ransac,9,3.583,-80.9286,0.583477,5.283667,6.3017
2026-09-03T19:24:24.227,52,ACQUIRE_VERIFY,ACQUIRE_VERIFY,146,3,1788431064164.816,100.474,timestamp_domain.system_time,28197859.000,78.000,1,28197859.000,28197890.000,31.000,31.000,28197890.000,31.000,1,1,pnp_visible_ransac,9,1.194,-90.2815,0.553495,4.729258,6.6753
2026-09-03T19:24:24.310,53,ACQUIRE_VERIFY,ACQUIRE_VERIFY,149,3,1788431064264.569,99.753,timestamp_domain.system_time,28197937.000,78.000,1,28197937.000,28197968.000,31.000,31.000,28197968.000,31.000,1,1,pnp_visible_ransac,9,2.086,-81.5270,0.570993,5.344757,6.0979
2026-09-03T19:24:24.391,54,ACQUIRE_VERIFY,ACQUIRE_VERIFY,151,2,1788431064330.977,66.408,timestamp_domain.system_time,28198015.000,78.000,1,28198015.000,28198046.000,31.000,31.000,28198046.000,31.000,1,1,pnp_visible_ransac,9,1.767,-9.1610,0.091534,4.783925,1.0961
2026-09-03T19:24:24.461,55,SEARCH_SWEEP,SEARCH_SWEEP,154,3,1788431064431.171,100.194,timestamp_domain.system_time,28198093.000,78.000,1,28198093.000,28198125.000,32.000,32.000,28198125.000,32.000,1,1,pnp_visible_ransac,9,2.033,-4.8037,0.026818,4.214624,0.3646
2026-09-03T19:24:24.544,56,ACQUIRE_VERIFY,ACQUIRE_VERIFY,156,2,1788431064498.007,66.836,timestamp_domain.system_time,28198171.000,78.000,1,28198171.000,28198203.000,32.000,32.000,28198203.000,32.000,1,1,pnp_visible_ransac,9,2.129,-89.9782,0.568527,4.736634,6.8443
2026-09-03T19:24:24.634,57,ACQUIRE_VERIFY,ACQUIRE_VERIFY,158,2,1788431064564.672,66.665,timestamp_domain.system_time,28198250.000,79.000,1,28198265.000,28198296.000,31.000,46.000,28198296.000,46.000,1,1,pnp_visible_ransac,7,2.244,-29.1078,0.279188,6.096561,2.6220
2026-09-03T19:24:24.729,58,ACQUIRE_VERIFY,ACQUIRE_VERIFY,161,3,1788431064664.730,100.058,timestamp_domain.system_time,28198359.000,109.000,1,28198359.000,28198390.000,31.000,31.000,28198390.000,31.000,1,1,pnp_visible_ransac,9,1.566,0.8261,-0.018017,3.930394,-0.2626
2026-09-03T19:24:24.812,59,ACQUIRE_VERIFY,ACQUIRE_VERIFY,164,3,1788431064764.613,99.883,timestamp_domain.system_time,28198437.000,78.000,1,28198437.000,28198468.000,31.000,31.000,28198468.000,31.000,1,1,pnp_visible_ransac,9,0.957,-89.3542,0.558832,4.759840,6.6962
2026-09-03T19:24:24.878,60,ACQUIRE_VERIFY,ACQUIRE_VERIFY,166,2,1788431064831.555,66.942,timestamp_domain.system_time,28198500.000,63.000,1,28198515.000,28198531.000,16.000,31.000,28198531.000,31.000,1,1,pnp_visible_ransac,9,1.599,-2.2633,0.016726,4.030187,0.2378
2026-09-03T19:24:24.969,61,ACQUIRE_VERIFY,ACQUIRE_VERIFY,169,3,1788431064931.562,100.008,timestamp_domain.system_time,28198593.000,93.000,1,28198593.000,28198625.000,32.000,32.000,28198625.000,32.000,1,1,pnp_visible_ransac,9,2.835,-81.0820,0.577329,5.276022,6.2448
2026-09-03T19:24:25.046,62,ACQUIRE_VERIFY,ACQUIRE_VERIFY,171,2,1788431064998.258,66.695,timestamp_domain.system_time,28198671.000,78.000,1,28198671.000,28198703.000,32.000,32.000,28198703.000,32.000,1,1,pnp_visible_ransac,9,1.616,-0.3755,-0.012890,3.857849,-0.1914
2026-09-03T19:24:25.130,63,ACQUIRE_VERIFY,ACQUIRE_VERIFY,173,2,1788431065065.159,66.902,timestamp_domain.system_time,28198750.000,79.000,1,28198765.000,28198796.000,31.000,46.000,28198796.000,46.000,1,1,pnp_visible_ransac,9,3.860,-16.7721,0.199955,5.273052,2.1716
2026-09-03T19:24:25.238,64,ACQUIRE_VERIFY,ACQUIRE_VERIFY,176,3,1788431065165.135,99.975,timestamp_domain.system_time,28198859.000,109.000,1,28198859.000,28198890.000,31.000,31.000,28198890.000,31.000,1,1,pnp_visible_ransac,9,3.269,-84.4723,0.571277,5.137064,6.3456
2026-09-03T19:24:25.313,65,ACQUIRE_VERIFY,ACQUIRE_VERIFY,179,3,1788431065265.101,99.967,timestamp_domain.system_time,28198937.000,78.000,1,28198937.000,28198968.000,31.000,31.000,28198968.000,31.000,1,1,pnp_visible_ransac,9,1.601,-0.9201,-0.002864,3.975088,-0.0413
2026-09-03T19:24:25.395,66,ACQUIRE_VERIFY,ACQUIRE_VERIFY,181,2,1788431065331.956,66.854,timestamp_domain.system_time,28199015.000,78.000,1,28199031.000,28199046.000,15.000,31.000,28199046.000,31.000,1,1,pnp_visible_ransac,9,2.559,-41.8725,0.398429,6.482940,3.5169
2026-09-03T19:24:25.465,67,ACQUIRE_VERIFY,ACQUIRE_VERIFY,184,3,1788431065431.981,100.025,timestamp_domain.system_time,28199093.000,78.000,1,28199093.000,28199125.000,32.000,32.000,28199125.000,32.000,1,1,pnp_visible_ransac,7,4.964,-18.0005,0.296731,6.667557,2.5482
2026-09-03T19:24:25.548,68,ACQUIRE_VERIFY,ACQUIRE_VERIFY,186,2,1788431065498.746,66.766,timestamp_domain.system_time,28199171.000,78.000,1,28199171.000,28199203.000,32.000,32.000,28199203.000,32.000,1,1,pnp_visible_ransac,8,5.241,-31.5892,0.368355,5.992320,3.5176
2026-09-03T19:24:25.634,69,ACQUIRE_VERIFY,ACQUIRE_VERIFY,188,2,1788431065565.340,66.594,timestamp_domain.system_time,28199265.000,94.000,1,28199265.000,28199296.000,31.000,31.000,28199296.000,31.000,1,1,pnp_visible_ransac,8,4.292,-40.0679,0.421136,6.611654,3.6446
2026-09-03T19:24:25.703,70,ACQUIRE_VERIFY,ACQUIRE_VERIFY,191,3,1788431065665.343,100.003,timestamp_domain.system_time,28199328.000,63.000,1,28199343.000,28199359.000,16.000,31.000,28199359.000,31.000,1,1,pnp_visible_ransac,9,1.006,-88.0983,0.556364,4.883110,6.5000
2026-09-03T19:24:25.786,71,ACQUIRE_VERIFY,ACQUIRE_VERIFY,193,2,1788431065732.591,67.249,timestamp_domain.system_time,28199406.000,78.000,1,28199421.000,28199437.000,16.000,31.000,28199437.000,31.000,1,1,pnp_visible_ransac,9,1.459,-87.9887,0.564777,4.811703,6.6945
2026-09-03T19:24:25.865,72,ACQUIRE_VERIFY,ACQUIRE_VERIFY,195,2,1788431065798.550,65.958,timestamp_domain.system_time,28199484.000,78.000,1,28199484.000,28199515.000,31.000,31.000,28199531.000,47.000,1,1,pnp_visible_ransac,7,2.256,-66.5853,0.531592,6.180972,4.9156
2026-09-03T19:24:25.948,73,ACQUIRE_VERIFY,ACQUIRE_VERIFY,198,3,1788431065899.083,100.533,timestamp_domain.system_time,28199578.000,94.000,1,28199578.000,28199609.000,31.000,31.000,28199609.000,31.000,1,1,pnp_visible_ransac,9,2.121,-11.4691,0.110029,5.041955,1.2501
2026-09-03T19:24:26.049,74,ACQUIRE_VERIFY,ACQUIRE_VERIFY,201,3,1788431065999.239,100.156,timestamp_domain.system_time,28199671.000,93.000,1,28199671.000,28199703.000,32.000,32.000,28199703.000,32.000,1,1,pnp_visible_ransac,9,1.245,-86.0164,0.559901,4.883327,6.5407
2026-09-03T19:24:26.132,75,ACQUIRE_VERIFY,ACQUIRE_VERIFY,203,2,1788431066065.785,66.546,timestamp_domain.system_time,28199765.000,94.000,1,28199765.000,28199796.000,31.000,31.000,28199796.000,31.000,1,1,pnp_visible_ransac,9,2.736,-9.3896,0.099387,4.974380,1.1446
2026-09-03T19:24:26.232,76,ACQUIRE_VERIFY,ACQUIRE_VERIFY,206,3,1788431066166.330,100.545,timestamp_domain.system_time,28199859.000,94.000,1,28199859.000,28199890.000,31.000,31.000,28199890.000,31.000,1,1,pnp_visible_ransac,9,1.990,-2.0781,0.005580,4.123131,0.0775
2026-09-03T19:24:26.328,77,ACQUIRE_VERIFY,ACQUIRE_VERIFY,209,3,1788431066266.061,99.731,timestamp_domain.system_time,28199937.000,78.000,1,28199937.000,28199984.000,47.000,47.000,28199984.000,47.000,1,1,pnp_visible_ransac,7,4.511,-44.2799,0.526269,7.415062,4.0596
2026-09-03T19:24:26.409,78,ACQUIRE_VERIFY,ACQUIRE_VERIFY,212,3,1788431066366.133,100.072,timestamp_domain.system_time,28200046.000,109.000,1,28200046.000,28200062.000,16.000,16.000,28200062.000,16.000,1,1,pnp_visible_ransac,8,4.275,-79.1464,0.590273,5.591715,6.0259
2026-09-03T19:24:26.507,79,ACQUIRE_VERIFY,ACQUIRE_VERIFY,215,3,1788431066466.037,99.904,timestamp_domain.system_time,28200125.000,79.000,1,28200125.000,28200171.000,46.000,46.000,28200171.000,46.000,1,1,pnp_visible_ransac,8,4.091,-23.1313,0.276456,5.945678,2.6622
2026-09-03T19:24:26.607,80,ACQUIRE_VERIFY,ACQUIRE_VERIFY,217,2,1788431066533.004,66.967,timestamp_domain.system_time,28200234.000,109.000,1,28200234.000,28200265.000,31.000,31.000,28200265.000,31.000,1,1,pnp_visible_ransac,9,1.698,-1.2622,-0.004110,3.910051,-0.0602
2026-09-03T19:24:26.763,81,ACQUIRE_VERIFY,ACQUIRE_VERIFY,222,5,1788431066699.849,166.845,timestamp_domain.system_time,28200390.000,156.000,1,28200390.000,28200421.000,31.000,31.000,28200421.000,31.000,1,1,pnp_visible_ransac,7,4.225,-47.0824,0.510986,5.667652,5.1518
2026-09-03T19:24:26.855,82,ACQUIRE_VERIFY,ACQUIRE_VERIFY,225,3,1788431066799.582,99.732,timestamp_domain.system_time,28200484.000,94.000,1,28200484.000,28200515.000,31.000,31.000,28200515.000,31.000,1,1,pnp_visible_ransac,9,4.175,-15.1367,0.173915,5.392981,1.8471
2026-09-03T19:24:26.951,83,ACQUIRE_VERIFY,ACQUIRE_VERIFY,228,3,1788431066899.670,100.089,timestamp_domain.system_time,28200578.000,94.000,1,28200578.000,28200609.000,31.000,31.000,28200609.000,31.000,1,1,pnp_visible_ransac,9,1.350,-89.5270,0.563982,4.760058,6.7570
2026-09-03T19:24:27.038,84,ACQUIRE_VERIFY,ACQUIRE_VERIFY,231,3,1788431066999.808,100.137,timestamp_domain.system_time,28200671.000,93.000,1,28200671.000,28200703.000,32.000,32.000,28200703.000,32.000,1,1,pnp_visible_ransac,9,1.691,-3.6586,0.030908,4.201574,0.4215
2026-09-03T19:24:27.135,85,ACQUIRE_VERIFY,ACQUIRE_VERIFY,233,2,1788431067066.610,66.802,timestamp_domain.system_time,28200765.000,94.000,1,28200765.000,28200796.000,31.000,31.000,28200796.000,31.000,1,1,pnp_visible_ransac,9,1.549,-3.3417,0.026957,4.195830,0.3681
2026-09-03T19:24:27.235,86,ACQUIRE_VERIFY,ACQUIRE_VERIFY,236,3,1788431067166.755,100.145,timestamp_domain.system_time,28200859.000,94.000,1,28200875.000,28200890.000,15.000,31.000,28200890.000,31.000,1,1,pnp_visible_ransac,9,4.276,-13.5033,0.178187,5.404063,1.8885
