t_iso,t_mono,frame_i,fsm_state,align_sub,det_ok,pos_x,pos_y,pos_z,yaw_deg,yaw_model_raw_deg,width_m,fps,rot_stop_command,rot_stop_mode,rot_stop_measured_rate_deg_s,rot_stop_effective_rate_deg_s,rot_stop_error_deg,rot_post_stop_deg,rot_post_stop_peak_abs_deg
2026-09-03T19:07:44.933,27198.593000,1,PRECHECK,PRECHECK,0,,,,,,,1.90,,,,,,,
2026-09-03T19:07:45.040,27198.703000,2,SEARCH_SWEEP,SEARCH_SWEEP,1,0.172777,0.434321,3.162232,-4.7330,-4.7330,1.0000,1.36,,,,,,,
2026-09-03T19:07:45.196,27198.859000,4,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.176280,0.435747,3.164862,-4.6598,-4.6598,1.0000,1.36,,,,,,,
2026-09-03T19:07:45.331,27198.984000,6,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.175289,0.433100,3.157894,-4.8860,-4.8860,1.0000,1.36,,,,,,,
2026-09-03T19:07:45.432,27199.093000,7,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.169352,0.436157,3.166664,-4.5805,-4.5805,1.0000,1.36,,,,,,,
2026-09-03T19:07:45.591,27199.250000,9,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.172343,0.433999,3.148014,-5.0607,-5.0607,1.0000,12.69,,,,,,,
2026-09-03T19:07:45.700,27199.359000,11,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.171095,0.432099,3.146231,-4.8805,-4.8805,1.0000,12.69,,,,,,,
2026-09-03T19:07:45.814,27199.468000,13,FACE_ROTATE,FACE_ROTATE,1,0.169871,0.429809,3.138712,-5.0433,-5.0433,1.0000,12.69,,,,,,,
2026-09-03T19:07:45.922,27199.578000,15,FACE_ROTATE,FACE_ROTATE,1,0.165927,0.430929,3.121571,-4.6141,-4.6141,1.0000,12.69,,,,,,,
2026-09-03T19:07:46.032,27199.687000,17,FACE_ROTATE,FACE_ROTATE,1,0.161171,0.428282,3.113551,-3.7333,-3.7333,1.0000,12.69,,,,,,,
2026-09-03T19:07:46.140,27199.796000,19,FACE_ROTATE,FACE_ROTATE,1,0.168531,0.427013,3.104725,-4.5793,-4.5793,1.0000,18.15,,,,,,,
2026-09-03T19:07:46.245,27199.906000,21,FACE_ROTATE,FACE_ROTATE,1,0.159061,0.427089,3.117072,-3.9686,-3.9686,1.0000,18.15,,,,,,,
2026-09-03T19:07:46.400,27200.062000,24,FACE_ROTATE,FACE_ROTATE,1,0.172865,0.429426,3.134230,-4.7872,-4.7872,1.0000,18.15,,,,,,,
2026-09-03T19:07:46.510,27200.171000,26,FACE_ROTATE,FACE_ROTATE,1,0.164886,0.431482,3.125520,-3.7672,-3.7672,1.0000,18.15,,,,,,,
2026-09-03T19:07:46.621,27200.281000,28,FACE_ROTATE,FACE_ROTATE,1,0.167482,0.428528,3.124600,-4.2580,-4.2580,1.0000,18.15,,,,,,,
2026-09-03T19:07:46.741,27200.406000,30,FACE_ROTATE,FACE_ROTATE,1,0.174560,0.431444,3.129542,-4.7043,-4.7043,1.0000,18.67,,,,,,,
2026-09-03T19:07:46.859,27200.515000,32,FACE_ROTATE,FACE_ROTATE,1,0.162740,0.425458,3.100249,-4.5553,-4.5553,1.0000,18.67,,,,,,,
2026-09-03T19:07:46.966,27200.625000,34,FACE_ROTATE,FACE_ROTATE,1,0.154792,0.429926,3.127866,-3.9143,-3.9143,1.0000,18.67,,,,,,,
2026-09-03T19:07:47.115,27200.781000,35,FACE_ROTATE,FACE_ROTATE,1,0.145315,0.429283,3.111979,-3.1793,-3.1793,1.0000,18.67,,,,,,,
2026-09-03T19:07:47.250,27200.906000,37,FACE_SETTLE,FACE_SETTLE,1,0.115893,0.423263,3.088917,-4.8707,-4.8707,1.0000,14.02,ROT_RIGHT,face,-1.1322,-1.1322,2.6735,0.1930,0.1930
2026-09-03T19:07:47.409,27201.062000,39,FACE_SETTLE,FACE_SETTLE,1,0.064217,0.420778,3.091782,-6.0914,-6.0914,1.0000,14.02,ROT_RIGHT,face,-1.1322,-1.1322,2.6735,0.7419,0.7419
2026-09-03T19:07:47.549,27201.203000,41,FACE_SETTLE,FACE_SETTLE,1,0.023054,0.428180,3.099684,-6.2229,-6.2229,1.0000,14.02,ROT_RIGHT,face,-1.1322,-1.1322,2.6735,2.0818,2.0818
2026-09-03T19:07:47.680,27201.343000,43,FACE_SETTLE,FACE_SETTLE,1,0.073750,0.421119,3.065944,-5.5407,-5.5407,1.0000,14.02,ROT_RIGHT,face,-1.1322,-1.1322,2.6735,1.6408,2.2474
2026-09-03T19:07:47.831,27201.484000,45,FACE_SETTLE,FACE_SETTLE,1,0.088360,0.423114,3.081204,-6.0106,-6.0106,1.0000,13.96,ROT_RIGHT,face,-1.1322,-1.1322,2.6735,0.9988,2.2474
2026-09-03T19:07:47.978,27201.640000,47,FACE_SETTLE,FACE_SETTLE,1,0.059319,0.413653,3.055263,-6.2768,-6.2768,1.0000,13.96,ROT_RIGHT,face,-1.1322,-1.1322,2.6735,1.4010,2.2474
2026-09-03T19:07:48.115,27201.781000,48,FACE_SETTLE,FACE_SETTLE,1,0.062751,0.419110,3.079320,-6.2160,-6.2160,1.0000,13.96,ROT_RIGHT,face,-1.1322,-1.1322,2.6735,1.5612,2.2474
2026-09-03T19:07:48.248,27201.906000,50,FACE_SETTLE,FACE_SETTLE,1,0.065191,0.415398,3.054662,-6.4737,-6.4737,1.0000,13.96,ROT_RIGHT,face,-1.1322,-1.1322,2.6735,1.4697,2.2474
2026-09-03T19:07:48.375,27202.031000,52,FACE_SETTLE,FACE_SETTLE,1,0.064940,0.416451,3.063936,-5.8832,-5.8832,1.0000,12.46,ROT_RIGHT,face,-1.1322,-1.1322,2.6735,1.4910,2.2474
