t_iso,t_mono,frame_i,fsm_state,align_sub,det_ok,pos_x,pos_y,pos_z,yaw_deg,yaw_model_raw_deg,width_m,fps,rot_stop_command,rot_stop_mode,rot_stop_measured_rate_deg_s,rot_stop_effective_rate_deg_s,rot_stop_error_deg,rot_post_stop_deg,rot_post_stop_peak_abs_deg
2026-09-08T13:45:50.173,88543.906000,1,PRECHECK,PRECHECK,0,,,,,,,1.48,,,,,,,
2026-09-08T13:45:50.402,88544.140000,2,PRECHECK,PRECHECK,1,0.702016,0.409827,5.198035,9.0212,9.0212,1.1000,1.31,,,,,,,
2026-09-08T13:45:50.551,88544.281000,3,PRECHECK,PRECHECK,1,0.697949,0.410107,5.177221,9.3166,9.3166,1.1000,1.31,,,,,,,
2026-09-08T13:45:50.668,88544.406000,4,PRECHECK,PRECHECK,1,0.694393,0.409259,5.157775,9.4377,9.4377,1.1000,1.31,,,,,,,
2026-09-08T13:45:50.856,88544.593000,6,PRECHECK,PRECHECK,1,0.694782,0.409974,5.149438,9.3117,9.3117,1.1000,1.31,,,,,,,
2026-09-08T13:45:51.009,88544.750000,8,PRECHECK,PRECHECK,1,0.694757,0.406425,5.112270,8.9168,8.9168,1.1000,8.90,,,,,,,
2026-09-08T13:45:51.143,88544.875000,10,PRECHECK,PRECHECK,1,0.697111,0.406343,5.092187,8.4877,8.4877,1.1000,8.90,,,,,,,
2026-09-08T13:45:51.283,88545.015000,12,PRECHECK,PRECHECK,1,0.697672,0.406879,5.098568,8.8342,8.8342,1.1000,8.90,,,,,,,
2026-09-08T13:45:51.420,88545.156000,14,PRECHECK,PRECHECK,1,0.695103,0.406189,5.089922,8.9037,8.9037,1.1000,8.90,,,,,,,
2026-09-08T13:45:51.573,88545.312000,16,PRECHECK,PRECHECK,1,0.695882,0.406575,5.095154,8.8650,8.8650,1.1000,14.39,,,,,,,
2026-09-08T13:45:51.742,88545.468000,18,PRECHECK,PRECHECK,1,0.695374,0.406131,5.089538,8.7316,8.7316,1.1000,14.39,,,,,,,
2026-09-08T13:45:51.908,88545.640000,20,PRECHECK,PRECHECK,1,0.693871,0.405167,5.085700,8.9005,8.9005,1.1000,14.39,,,,,,,
2026-09-08T13:45:52.075,88545.812000,22,PRECHECK,PRECHECK,1,0.695821,0.406020,5.104689,8.9405,8.9405,1.1000,11.94,,,,,,,
2026-09-08T13:45:52.215,88545.953000,24,PRECHECK,PRECHECK,1,0.695863,0.407530,5.115320,8.8817,8.8817,1.1000,11.94,,,,,,,
2026-09-08T13:45:52.349,88546.078000,26,PRECHECK,PRECHECK,1,0.695854,0.407535,5.115421,9.0579,9.0579,1.1000,11.94,,,,,,,
2026-09-08T13:45:52.483,88546.218000,28,PRECHECK,PRECHECK,1,0.695690,0.407584,5.124359,9.1349,9.1349,1.1000,11.94,,,,,,,
2026-09-08T13:45:52.623,88546.359000,30,PRECHECK,PRECHECK,1,0.696250,0.406644,5.115977,8.8860,8.8860,1.1000,14.42,,,,,,,
2026-09-08T13:45:52.771,88546.500000,31,PRECHECK,PRECHECK,1,0.693971,0.406320,5.108633,9.2232,9.2232,1.1000,14.42,,,,,,,
2026-09-08T13:45:52.891,88546.625000,33,PRECHECK,PRECHECK,1,0.694633,0.406284,5.111578,9.0931,9.0931,1.1000,14.42,,,,,,,
