t_iso,t_mono,frame_i,fsm_state,align_sub,det_ok,pos_x,pos_y,pos_z,yaw_deg,yaw_smooth_deg,width_m,rel_yaw_deg,fps
2026-08-31T16:20:26.332,85171.046000,752,STANDOFF_VERIFY,STANDOFF_VERIFY,1,-0.005523,0.431910,3.674979,-2.7981,-2.0972,1.1000,-125.3601,15.88
2026-08-31T16:20:26.466,85171.187000,754,STANDOFF_VERIFY,STANDOFF_VERIFY,1,-0.023976,0.425402,3.573559,-0.7351,-1.0025,1.1000,-125.3956,15.88
2026-08-31T16:20:26.580,85171.296000,756,STANDOFF_VERIFY,STANDOFF_VERIFY,1,-0.015052,0.416854,3.483953,-0.5326,-0.7240,1.1000,-125.4870,15.88
2026-08-31T16:20:26.702,85171.421000,758,STANDOFF_VERIFY,STANDOFF_VERIFY,1,-0.032324,0.429496,3.577082,-1.1851,-1.0526,1.1000,-125.5345,15.94
2026-08-31T16:20:26.831,85171.546000,760,RECOVER_VISUAL,RECOVER_VISUAL,1,-0.041978,0.433500,3.675412,-2.6595,-1.6954,1.1000,-125.5775,15.94
2026-08-31T16:20:26.930,85171.656000,762,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,-0.036481,0.424391,3.522599,-1.8663,-1.7637,1.1000,-125.7149,15.94
2026-08-31T16:20:27.051,85171.765000,764,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,-0.041212,0.427762,3.553623,-1.0528,-1.1744,1.1000,-125.7084,15.94
2026-08-31T16:20:27.181,85171.906000,766,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,-0.049485,0.429633,3.557165,-1.5959,-1.3354,1.1000,-125.5655,16.90
2026-08-31T16:20:27.306,85172.031000,768,STANDOFF_VERIFY,STANDOFF_VERIFY,1,-0.047112,0.423505,3.491792,-1.9932,-1.6286,1.1000,-125.4835,16.90
2026-08-31T16:20:27.416,85172.140000,770,STANDOFF_VERIFY,STANDOFF_VERIFY,1,-0.057908,0.432939,3.545350,-2.0682,-1.7545,1.1000,-125.4596,16.90
2026-08-31T16:20:27.551,85172.265000,773,FAILED,FAILED,0,,,,,-1.8607,,-125.4791,16.90
2026-08-31T16:20:27.678,85172.406000,777,FAILED,FAILED,0,,,,,-1.8607,,-125.4316,20.82
2026-08-31T16:20:27.811,85172.531000,781,FAILED,FAILED,0,,,,,-1.8607,,-125.4206,20.82
2026-08-31T16:20:27.941,85172.656000,785,FAILED,FAILED,0,,,,,-1.8607,,-125.4181,20.82
2026-08-31T16:20:28.038,85172.765000,788,FAILED,FAILED,0,,,,,-1.8607,,-125.4131,20.82
2026-08-31T16:20:28.146,85172.875000,791,FAILED,FAILED,0,,,,,-1.8607,,-125.5150,20.82
2026-08-31T16:20:28.279,85173.000000,795,FAILED,FAILED,0,,,,,-1.8607,,-125.5005,30.01
2026-08-31T16:20:28.411,85173.125000,799,FAILED,FAILED,0,,,,,-1.8607,,-125.5640,30.01
2026-08-31T16:20:28.511,85173.234000,802,FAILED,FAILED,0,,,,,-1.8607,,-125.5985,30.01
2026-08-31T16:20:28.644,85173.359000,806,FAILED,FAILED,0,,,,,-1.8607,,-125.6319,30.01
2026-08-31T16:20:28.740,85173.468000,809,FAILED,FAILED,0,,,,,-1.8607,,-125.6349,30.20
2026-08-31T16:20:28.884,85173.609000,813,FAILED,FAILED,0,,,,,-1.8607,,-125.6144,30.20
2026-08-31T16:20:29.013,85173.734000,817,FAILED,FAILED,0,,,,,-1.8607,,-125.6519,30.20
2026-08-31T16:20:29.141,85173.859000,821,FAILED,FAILED,0,,,,,-1.8607,,-125.6369,30.20
2026-08-31T16:20:29.244,85173.968000,824,FAILED,FAILED,0,,,,,-1.8607,,-126.8306,29.78
2026-08-31T16:20:29.375,85174.093000,828,FAILED,FAILED,0,,,,,-1.8607,,-129.7053,29.78
2026-08-31T16:20:29.476,85174.203000,831,FAILED,FAILED,0,,,,,-1.8607,,-134.0754,29.78
2026-08-31T16:20:29.614,85174.328000,835,FAILED,FAILED,0,,,,,-1.8607,,-143.2206,29.78
2026-08-31T16:20:29.709,85174.437000,838,FAILED,FAILED,0,,,,,-1.8607,,-155.9706,29.78
2026-08-31T16:20:29.843,85174.562000,842,FAILED,FAILED,0,,,,,-1.8607,,170.7184,30.06
2026-08-31T16:20:29.948,85174.671000,845,FAILED,FAILED,0,,,,,-1.8607,,138.2357,30.06
2026-08-31T16:20:30.076,85174.796000,849,FAILED,FAILED,0,,,,,-1.8607,,118.5145,30.06
2026-08-31T16:20:30.215,85174.937000,853,FAILED,FAILED,0,,,,,-1.8607,,93.3239,30.06
2026-08-31T16:20:30.348,85175.062000,857,FAILED,FAILED,0,,,,,-1.8607,,89.7792,29.93
2026-08-31T16:20:30.447,85175.171000,860,FAILED,FAILED,0,,,,,-1.8607,,86.5618,29.93
2026-08-31T16:20:30.580,85175.296000,864,FAILED,FAILED,0,,,,,-1.8607,,85.8214,29.93
2026-08-31T16:20:30.683,85175.406000,867,FAILED,FAILED,0,,,,,-1.8607,,85.7929,29.93
2026-08-31T16:20:30.812,85175.531000,871,FAILED,FAILED,0,,,,,-1.8607,,87.3297,29.92
2026-08-31T16:20:30.912,85175.640000,874,FAILED,FAILED,0,,,,,-1.8607,,87.7395,29.92
2026-08-31T16:20:31.048,85175.765000,878,FAILED,FAILED,0,,,,,-1.8607,,87.6720,29.92
2026-08-31T16:20:31.146,85175.875000,881,FAILED,FAILED,0,,,,,-1.8607,,87.7380,29.92
2026-08-31T16:20:31.281,85176.000000,885,FAILED,FAILED,0,,,,,-1.8607,,87.5216,29.92
2026-08-31T16:20:31.380,85176.109000,888,FAILED,FAILED,0,,,,,-1.8607,,87.4931,30.02
2026-08-31T16:20:31.514,85176.234000,892,FAILED,FAILED,0,,,,,-1.8607,,87.3342,30.02
2026-08-31T16:20:31.647,85176.375000,896,FAILED,FAILED,0,,,,,-1.8607,,86.9705,30.02
2026-08-31T16:20:31.780,85176.500000,900,FAILED,FAILED,0,,,,,-1.8607,,86.7691,30.02
2026-08-31T16:20:31.880,85176.609000,903,FAILED,FAILED,0,,,,,-1.8607,,86.7896,29.94
2026-08-31T16:20:32.014,85176.734000,907,FAILED,FAILED,0,,,,,-1.8607,,86.8286,29.94
2026-08-31T16:20:32.149,85176.875000,911,FAILED,FAILED,0,,,,,-1.8607,,86.8426,29.94
2026-08-31T16:20:32.281,85177.000000,915,FAILED,FAILED,0,,,,,-1.8607,,86.8825,29.94
2026-08-31T16:20:32.381,85177.109000,918,FAILED,FAILED,0,,,,,-1.8607,,86.9095,29.99
2026-08-31T16:20:32.514,85177.234000,922,FAILED,FAILED,0,,,,,-1.8607,,86.8880,29.99
2026-08-31T16:20:32.648,85177.375000,926,FAILED,FAILED,0,,,,,-1.8607,,86.8670,29.99
2026-08-31T16:20:32.784,85177.500000,930,FAILED,FAILED,0,,,,,-1.8607,,86.8815,29.99
