t_iso,frame_i,raw_video_frame_index,fsm_state,align_sub,camera_frame_number,camera_frame_delta,camera_sensor_timestamp_ms,camera_sensor_interval_ms,camera_timestamp_domain,camera_input_host_mono_ms,camera_input_interval_ms,inference_ran,inference_start_host_mono_ms,inference_end_host_mono_ms,model_inference_ms,input_to_inference_end_ms,pose_result_host_mono_ms,input_to_pose_result_ms,model_det_ok,pnp_ok,pose_src,pose_n_used,pose_rms_px,yaw_deg,pos_x_m,pos_z_m,center_bearing_deg
2026-09-06T15:13:47.747,1,,PRECHECK,PRECHECK,1,,1788675226421.489,,timestamp_domain.system_time,177450890.000,,1,177450906.000,177452109.000,1203.000,1219.000,177452109.000,1219.000,0,0,,,,,,,
2026-09-06T15:13:47.879,2,,SEARCH_SWEEP,SEARCH_SWEEP,43,42,1788675227821.365,1399.876,timestamp_domain.system_time,177452218.000,1328.000,1,177452218.000,177452250.000,32.000,32.000,177452250.000,32.000,0,0,,,,,,,
2026-09-06T15:13:47.948,3,,SEARCH_SWEEP,SEARCH_SWEEP,45,2,1788675227888.102,66.736,timestamp_domain.system_time,177452265.000,47.000,1,177452265.000,177452296.000,31.000,31.000,177452312.000,47.000,1,1,pnp_visible_ransac,6,4.157,-4.9309,-0.013856,1.142047,-0.6951
2026-09-06T15:13:48.014,4,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,47,2,1788675227954.977,66.875,timestamp_domain.system_time,177452359.000,94.000,1,177452359.000,177452375.000,16.000,16.000,177452375.000,16.000,0,0,,,,,,,
2026-09-06T15:13:48.070,5,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,49,2,1788675228021.824,66.847,timestamp_domain.system_time,177452406.000,47.000,1,177452406.000,177452437.000,31.000,31.000,177452437.000,31.000,0,0,,,,,,,
2026-09-06T15:13:48.131,6,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,51,2,1788675228088.534,66.710,timestamp_domain.system_time,177452468.000,62.000,1,177452468.000,177452500.000,32.000,32.000,177452500.000,32.000,0,0,,,,,,,
2026-09-06T15:13:48.187,7,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,52,1,1788675228121.549,33.015,timestamp_domain.system_time,177452531.000,63.000,1,177452531.000,177452562.000,31.000,31.000,177452562.000,31.000,0,0,,,,,,,
2026-09-06T15:13:48.236,8,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,54,2,1788675228188.324,66.775,timestamp_domain.system_time,177452578.000,47.000,1,177452578.000,177452609.000,31.000,31.000,177452609.000,31.000,0,0,,,,,,,
2026-09-06T15:13:48.303,9,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,56,2,1788675228255.328,67.003,timestamp_domain.system_time,177452640.000,62.000,1,177452640.000,177452671.000,31.000,31.000,177452671.000,31.000,0,0,,,,,,,
2026-09-06T15:13:48.359,10,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,58,2,1788675228321.743,66.416,timestamp_domain.system_time,177452687.000,47.000,1,177452687.000,177452734.000,47.000,47.000,177452734.000,47.000,0,0,,,,,,,
2026-09-06T15:13:48.406,11,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,59,1,1788675228355.033,33.289,timestamp_domain.system_time,177452750.000,63.000,1,177452750.000,177452781.000,31.000,31.000,177452781.000,31.000,0,0,,,,,,,
2026-09-06T15:13:48.471,12,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,61,2,1788675228421.805,66.772,timestamp_domain.system_time,177452812.000,62.000,1,177452812.000,177452843.000,31.000,31.000,177452843.000,31.000,0,0,,,,,,,
2026-09-06T15:13:48.527,13,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,63,2,1788675228489.119,67.314,timestamp_domain.system_time,177452859.000,47.000,1,177452859.000,177452890.000,31.000,31.000,177452890.000,31.000,0,0,,,,,,,
2026-09-06T15:13:48.571,14,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,64,1,1788675228522.257,33.138,timestamp_domain.system_time,177452921.000,62.000,1,177452921.000,177452937.000,16.000,16.000,177452937.000,16.000,0,0,,,,,,,
2026-09-06T15:13:48.638,15,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,66,2,1788675228588.857,66.600,timestamp_domain.system_time,177452968.000,47.000,1,177452968.000,177453000.000,32.000,32.000,177453000.000,32.000,0,0,,,,,,,
2026-09-06T15:13:48.695,16,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,68,2,1788675228655.477,66.620,timestamp_domain.system_time,177453031.000,63.000,1,177453031.000,177453062.000,31.000,31.000,177453062.000,31.000,0,0,,,,,,,
2026-09-06T15:13:48.750,17,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,69,1,1788675228688.922,33.445,timestamp_domain.system_time,177453078.000,47.000,1,177453078.000,177453125.000,47.000,47.000,177453125.000,47.000,0,0,,,,,,,
2026-09-06T15:13:48.806,18,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,71,2,1788675228755.756,66.834,timestamp_domain.system_time,177453140.000,62.000,1,177453140.000,177453171.000,31.000,31.000,177453171.000,31.000,0,0,,,,,,,
2026-09-06T15:13:48.862,19,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,73,2,1788675228822.388,66.632,timestamp_domain.system_time,177453203.000,63.000,1,177453203.000,177453234.000,31.000,31.000,177453234.000,31.000,0,0,,,,,,,
2026-09-06T15:13:48.940,20,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,75,2,1788675228888.923,66.534,timestamp_domain.system_time,177453281.000,78.000,1,177453281.000,177453312.000,31.000,31.000,177453312.000,31.000,0,0,,,,,,,
2026-09-06T15:13:48.993,21,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,77,2,1788675228955.979,67.057,timestamp_domain.system_time,177453343.000,62.000,1,177453343.000,177453359.000,16.000,16.000,177453359.000,16.000,0,0,,,,,,,
2026-09-06T15:13:49.053,22,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,79,2,1788675229022.697,66.717,timestamp_domain.system_time,177453390.000,47.000,1,177453390.000,177453421.000,31.000,31.000,177453421.000,31.000,0,0,,,,,,,
2026-09-06T15:13:49.107,23,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,80,1,1788675229055.904,33.208,timestamp_domain.system_time,177453453.000,63.000,1,177453453.000,177453468.000,15.000,15.000,177453468.000,15.000,0,0,,,,,,,
2026-09-06T15:13:49.174,24,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,82,2,1788675229122.618,66.714,timestamp_domain.system_time,177453515.000,62.000,1,177453515.000,177453546.000,31.000,31.000,177453546.000,31.000,0,0,,,,,,,
2026-09-06T15:13:49.242,25,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,84,2,1788675229189.490,66.873,timestamp_domain.system_time,177453578.000,63.000,1,177453578.000,177453609.000,31.000,31.000,177453609.000,31.000,0,0,,,,,,,
2026-09-06T15:13:49.294,26,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,86,2,1788675229255.910,66.420,timestamp_domain.system_time,177453625.000,47.000,1,177453625.000,177453656.000,31.000,31.000,177453656.000,31.000,0,0,,,,,,,
2026-09-06T15:13:49.354,27,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,88,2,1788675229322.361,66.451,timestamp_domain.system_time,177453703.000,78.000,1,177453703.000,177453718.000,15.000,15.000,177453718.000,15.000,0,0,,,,,,,
2026-09-06T15:13:49.421,28,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,90,2,1788675229389.402,67.041,timestamp_domain.system_time,177453750.000,47.000,1,177453765.000,177453796.000,31.000,46.000,177453796.000,46.000,0,0,,,,,,,
2026-09-06T15:13:49.488,29,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,91,1,1788675229422.740,33.338,timestamp_domain.system_time,177453828.000,78.000,1,177453828.000,177453843.000,15.000,15.000,177453843.000,15.000,0,0,,,,,,,
2026-09-06T15:13:49.561,30,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,94,3,1788675229522.833,100.092,timestamp_domain.system_time,177453906.000,78.000,1,177453906.000,177453921.000,15.000,15.000,177453921.000,15.000,0,0,,,,,,,
2026-09-06T15:13:49.625,31,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,96,2,1788675229589.216,66.383,timestamp_domain.system_time,177453968.000,62.000,1,177453968.000,177454000.000,32.000,32.000,177454000.000,32.000,0,0,,,,,,,
2026-09-06T15:13:49.682,32,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,97,1,1788675229622.967,33.752,timestamp_domain.system_time,177454015.000,47.000,1,177454015.000,177454046.000,31.000,31.000,177454046.000,31.000,0,0,,,,,,,
2026-09-06T15:13:49.741,33,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,99,2,1788675229689.467,66.500,timestamp_domain.system_time,177454062.000,47.000,1,177454062.000,177454109.000,47.000,47.000,177454109.000,47.000,0,0,,,,,,,
2026-09-06T15:13:49.796,34,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,101,2,1788675229756.464,66.997,timestamp_domain.system_time,177454125.000,63.000,1,177454125.000,177454171.000,46.000,46.000,177454171.000,46.000,0,0,,,,,,,
2026-09-06T15:13:49.845,35,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,102,1,1788675229789.610,33.146,timestamp_domain.system_time,177454187.000,62.000,1,177454187.000,177454218.000,31.000,31.000,177454218.000,31.000,0,0,,,,,,,
