t_iso,t_mono,frame_i,fsm_state,align_sub,det_ok,pos_x,pos_y,pos_z,yaw_deg,yaw_model_raw_deg,width_m,fps,rot_stop_command,rot_stop_mode,rot_stop_measured_rate_deg_s,rot_stop_effective_rate_deg_s,rot_stop_error_deg,rot_post_stop_deg,rot_post_stop_peak_abs_deg
2026-09-08T13:55:11.026,89104.750000,1,PRECHECK,PRECHECK,0,,,,,,,1.59,,,,,,,
2026-09-08T13:55:11.158,89104.890000,2,SEARCH_SWEEP,SEARCH_SWEEP,1,0.954829,0.411133,5.154840,-26.3363,-26.3363,1.1000,1.54,,,,,,,
2026-09-08T13:55:11.328,89105.062000,4,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.949555,0.416400,5.111572,-25.7493,-25.7493,1.1000,1.54,,,,,,,
2026-09-08T13:55:11.508,89105.234000,6,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.944629,0.412987,5.075733,-25.7938,-25.7938,1.1000,1.54,,,,,,,
2026-09-08T13:55:11.661,89105.390000,8,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.940316,0.413807,5.066054,-26.2325,-26.2325,1.1000,11.55,,,,,,,
2026-09-08T13:55:11.791,89105.515000,10,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.938925,0.413150,5.065586,-25.9045,-25.9045,1.1000,11.55,,,,,,,
2026-09-08T13:55:11.932,89105.656000,11,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.937944,0.413943,5.059289,-26.1697,-26.1697,1.1000,11.55,,,,,,,
2026-09-08T13:55:12.052,89105.781000,13,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.939967,0.414583,5.063856,-26.1834,-26.1834,1.1000,11.55,,,,,,,
2026-09-08T13:55:12.168,89105.890000,15,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.940794,0.414862,5.067716,-26.0611,-26.0611,1.1000,13.70,,,,,,,
2026-09-08T13:55:12.292,89106.015000,17,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.939340,0.414964,5.067720,-26.1271,-26.1271,1.1000,13.70,,,,,,,
2026-09-08T13:55:12.409,89106.140000,19,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.941414,0.415289,5.071430,-26.2845,-26.2845,1.1000,13.70,,,,,,,
2026-09-08T13:55:12.559,89106.281000,20,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.938937,0.415164,5.062274,-26.0808,-26.0808,1.1000,13.70,,,,,,,
2026-09-08T13:55:12.693,89106.421000,21,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.941323,0.415189,5.071245,-26.2352,-26.2352,1.1000,11.83,,,,,,,
2026-09-08T13:55:12.896,89106.625000,23,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.939911,0.415929,5.071958,-26.0078,-26.0078,1.1000,11.83,,,,,,,
2026-09-08T13:55:13.078,89106.812000,25,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.938826,0.414983,5.068233,-26.0974,-26.0974,1.1000,11.83,,,,,,,
2026-09-08T13:55:13.228,89106.953000,27,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.937645,0.414883,5.059170,-25.9296,-25.9296,1.1000,11.02,,,,,,,
