t_iso,frame_i,fsm_state,align_sub,camera_frame_number,camera_frame_delta,camera_sensor_timestamp_ms,camera_sensor_interval_ms,camera_timestamp_domain,camera_input_host_mono_ms,camera_input_interval_ms,inference_ran,inference_start_host_mono_ms,inference_end_host_mono_ms,model_inference_ms,input_to_inference_end_ms,pose_result_host_mono_ms,input_to_pose_result_ms,model_det_ok,pnp_ok,yaw_deg,pos_x_m,pos_z_m,center_bearing_deg
2026-09-01T17:44:20.217,359,STANDOFF_MOVE,STANDOFF_MOVE,1091,3,1788252260182.067,100.218,timestamp_domain.system_time,21007828.000,94.000,1,21007843.000,21007859.000,16.000,31.000,21007859.000,31.000,1,1,-2.4093,-0.199303,3.323576,-3.4317
2026-09-01T17:44:20.311,360,STANDOFF_MOVE,STANDOFF_MOVE,1093,2,1788252260248.662,66.595,timestamp_domain.system_time,21007921.000,93.000,1,21007921.000,21007953.000,32.000,32.000,21007953.000,32.000,1,1,-2.4407,-0.198838,3.327701,-3.4195
2026-09-01T17:44:20.418,361,STANDOFF_MOVE,STANDOFF_MOVE,1097,4,1788252260382.055,133.393,timestamp_domain.system_time,21008031.000,110.000,1,21008031.000,21008062.000,31.000,31.000,21008062.000,31.000,1,1,-2.5598,-0.199311,3.321661,-3.4338
2026-09-01T17:44:20.511,362,STANDOFF_MOVE,STANDOFF_MOVE,1099,2,1788252260448.734,66.679,timestamp_domain.system_time,21008125.000,94.000,1,21008125.000,21008156.000,31.000,31.000,21008156.000,31.000,1,1,-2.3191,-0.200373,3.327641,-3.4459
2026-09-01T17:44:20.608,363,STANDOFF_MOVE,STANDOFF_MOVE,1102,3,1788252260548.781,100.048,timestamp_domain.system_time,21008218.000,93.000,1,21008218.000,21008250.000,32.000,32.000,21008250.000,32.000,1,1,-1.9472,-0.200630,3.330206,-3.4477
2026-09-01T17:44:20.704,364,STANDOFF_MOVE,STANDOFF_MOVE,1105,3,1788252260649.095,100.314,timestamp_domain.system_time,21008312.000,94.000,1,21008328.000,21008343.000,15.000,31.000,21008343.000,31.000,1,1,-2.3076,-0.200911,3.335939,-3.4465
2026-09-01T17:44:20.789,365,STANDOFF_MOVE,STANDOFF_MOVE,1108,3,1788252260748.911,99.816,timestamp_domain.system_time,21008421.000,109.000,1,21008421.000,21008437.000,16.000,16.000,21008437.000,16.000,1,1,-2.4259,-0.199706,3.319492,-3.4429
2026-09-01T17:44:20.897,366,STANDOFF_MOVE,STANDOFF_MOVE,1110,2,1788252260815.888,66.978,timestamp_domain.system_time,21008515.000,94.000,1,21008515.000,21008531.000,16.000,16.000,21008531.000,16.000,1,1,-1.7851,-0.201917,3.326773,-3.4733
2026-09-01T17:44:20.990,367,STANDOFF_MOVE,STANDOFF_MOVE,1114,4,1788252260949.148,133.260,timestamp_domain.system_time,21008593.000,78.000,1,21008593.000,21008625.000,32.000,32.000,21008625.000,32.000,1,1,-2.4070,-0.200987,3.333988,-3.4499
2026-09-01T17:44:21.079,368,STANDOFF_MOVE,STANDOFF_MOVE,1117,3,1788252261049.172,100.024,timestamp_domain.system_time,21008703.000,110.000,1,21008703.000,21008718.000,15.000,15.000,21008718.000,15.000,1,1,-2.8516,-0.199353,3.336451,-3.4194
2026-09-01T17:44:21.170,369,STANDOFF_MOVE,STANDOFF_MOVE,1120,3,1788252261149.232,100.060,timestamp_domain.system_time,21008796.000,93.000,1,21008796.000,21008812.000,16.000,16.000,21008812.000,16.000,1,1,-2.4917,-0.198245,3.319485,-3.4177
2026-09-01T17:44:21.262,370,STANDOFF_MOVE,STANDOFF_MOVE,1122,2,1788252261215.862,66.630,timestamp_domain.system_time,21008890.000,94.000,1,21008890.000,21008906.000,16.000,16.000,21008906.000,16.000,1,1,-2.4070,-0.200987,3.333988,-3.4499
2026-09-01T17:44:21.358,371,STANDOFF_MOVE,STANDOFF_MOVE,1125,3,1788252261316.125,100.263,timestamp_domain.system_time,21008984.000,94.000,1,21008984.000,21009000.000,16.000,16.000,21009000.000,16.000,1,1,-2.4566,-0.200190,3.327777,-3.4426
2026-09-01T17:44:21.459,372,STANDOFF_MOVE,STANDOFF_MOVE,1128,3,1788252261415.927,99.801,timestamp_domain.system_time,21009062.000,78.000,1,21009078.000,21009093.000,15.000,31.000,21009093.000,31.000,1,1,-3.3312,-0.198563,3.324209,-3.4183
2026-09-01T17:44:21.560,373,STANDOFF_MOVE,STANDOFF_MOVE,1131,3,1788252261516.143,100.217,timestamp_domain.system_time,21009171.000,109.000,1,21009171.000,21009203.000,32.000,32.000,21009203.000,32.000,1,1,-3.1223,-0.196760,3.317875,-3.3938
2026-09-01T17:44:21.666,374,STANDOFF_MOVE,STANDOFF_MOVE,1134,3,1788252261616.389,100.246,timestamp_domain.system_time,21009265.000,94.000,1,21009265.000,21009312.000,47.000,47.000,21009312.000,47.000,1,1,-1.7401,-0.201328,3.332918,-3.4568
2026-09-01T17:44:21.760,375,STANDOFF_MOVE,STANDOFF_MOVE,1137,3,1788252261716.265,99.876,timestamp_domain.system_time,21009375.000,110.000,1,21009375.000,21009390.000,15.000,15.000,21009406.000,31.000,1,1,-0.4373,-0.205230,3.349688,-3.5060
2026-09-01T17:44:21.858,376,STANDOFF_MOVE,STANDOFF_MOVE,1140,3,1788252261816.592,100.326,timestamp_domain.system_time,21009484.000,109.000,1,21009484.000,21009500.000,16.000,16.000,21009500.000,16.000,1,1,-2.2131,-0.201043,3.335837,-3.4489
2026-09-01T17:44:21.984,377,STANDOFF_MOVE,STANDOFF_MOVE,1143,3,1788252261916.567,99.975,timestamp_domain.system_time,21009593.000,109.000,1,21009609.000,21009609.000,0.000,16.000,21009625.000,32.000,1,1,-1.6719,-0.200914,3.324489,-3.4584
2026-09-01T17:44:22.091,378,STANDOFF_MOVE,STANDOFF_MOVE,1147,4,1788252262049.822,133.255,timestamp_domain.system_time,21009703.000,110.000,1,21009703.000,21009734.000,31.000,31.000,21009734.000,31.000,1,1,0.0695,-0.206658,3.347814,-3.5323
2026-09-01T17:44:22.188,379,STANDOFF_MOVE,STANDOFF_MOVE,1150,3,1788252262149.935,100.113,timestamp_domain.system_time,21009796.000,93.000,1,21009812.000,21009828.000,16.000,32.000,21009828.000,32.000,1,1,-0.4194,-0.205268,3.349589,-3.5068
2026-09-01T17:44:22.295,380,STANDOFF_MOVE,STANDOFF_MOVE,1153,3,1788252262249.948,100.012,timestamp_domain.system_time,21009906.000,110.000,1,21009906.000,21009937.000,31.000,31.000,21009937.000,31.000,1,1,-2.5690,-0.198926,3.324756,-3.4240
2026-09-01T17:44:22.402,381,STANDOFF_MOVE,STANDOFF_MOVE,1156,3,1788252262350.565,100.618,timestamp_domain.system_time,21010015.000,109.000,1,21010015.000,21010031.000,16.000,16.000,21010046.000,31.000,1,1,-2.1052,-0.201565,3.332563,-3.4612
2026-09-01T17:44:22.502,382,STANDOFF_MOVE,STANDOFF_MOVE,1159,3,1788252262450.323,99.758,timestamp_domain.system_time,21010125.000,110.000,1,21010125.000,21010140.000,15.000,15.000,21010140.000,15.000,1,1,-2.3942,-0.199628,3.333916,-3.4267
2026-09-01T17:44:22.589,383,STANDOFF_MOVE,STANDOFF_MOVE,1162,3,1788252262550.095,99.772,timestamp_domain.system_time,21010218.000,93.000,1,21010218.000,21010234.000,16.000,16.000,21010234.000,16.000,1,1,-2.0982,-0.201613,3.331571,-3.4631
2026-09-01T17:44:22.689,384,STANDOFF_MOVE,STANDOFF_MOVE,1165,3,1788252262650.211,100.115,timestamp_domain.system_time,21010296.000,78.000,1,21010312.000,21010328.000,16.000,32.000,21010328.000,32.000,1,1,-2.3723,-0.199790,3.319428,-3.4444
2026-09-01T17:44:22.799,385,STANDOFF_MOVE,STANDOFF_MOVE,1168,3,1788252262750.405,100.194,timestamp_domain.system_time,21010406.000,110.000,1,21010406.000,21010437.000,31.000,31.000,21010437.000,31.000,1,1,-1.8377,-0.201195,3.333063,-3.4544
2026-09-01T17:44:22.901,386,STANDOFF_MOVE,STANDOFF_MOVE,1170,2,1788252262817.140,66.735,timestamp_domain.system_time,21010515.000,109.000,1,21010515.000,21010546.000,31.000,31.000,21010546.000,31.000,1,1,-2.4465,-0.199777,3.331887,-3.4313
2026-09-01T17:44:23.005,387,STANDOFF_MOVE,STANDOFF_MOVE,1174,4,1788252262950.822,133.682,timestamp_domain.system_time,21010625.000,110.000,1,21010625.000,21010640.000,15.000,15.000,21010640.000,15.000,1,1,-2.3283,-0.199154,3.326519,-3.4261
2026-09-01T17:44:23.101,388,STANDOFF_MOVE,STANDOFF_MOVE,1177,3,1788252263050.698,99.877,timestamp_domain.system_time,21010718.000,93.000,1,21010718.000,21010750.000,32.000,32.000,21010750.000,32.000,1,1,-2.4924,-0.198758,3.327773,-3.4180
2026-09-01T17:44:23.198,389,STANDOFF_MOVE,STANDOFF_MOVE,1180,3,1788252263150.637,99.938,timestamp_domain.system_time,21010812.000,94.000,1,21010812.000,21010843.000,31.000,31.000,21010843.000,31.000,1,1,-2.7997,-0.199802,3.333304,-3.4303
2026-09-01T17:44:23.290,390,STANDOFF_MOVE,STANDOFF_MOVE,1183,3,1788252263250.724,100.088,timestamp_domain.system_time,21010906.000,94.000,1,21010921.000,21010937.000,16.000,31.000,21010937.000,31.000,1,1,-2.2912,-0.200798,3.324469,-3.4565
2026-09-01T17:44:23.394,391,STANDOFF_MOVE,STANDOFF_MOVE,1186,3,1788252263350.824,100.100,timestamp_domain.system_time,21011000.000,94.000,1,21011015.000,21011031.000,16.000,31.000,21011031.000,31.000,1,1,-1.8375,-0.199840,3.325876,-3.4386
2026-09-01T17:44:23.488,392,STANDOFF_MOVE,STANDOFF_MOVE,1189,3,1788252263451.067,100.243,timestamp_domain.system_time,21011093.000,93.000,1,21011109.000,21011125.000,16.000,32.000,21011125.000,32.000,1,1,-1.9165,-0.201824,3.332297,-3.4660
2026-09-01T17:44:23.580,393,STANDOFF_MOVE,STANDOFF_MOVE,1192,3,1788252263551.050,99.983,timestamp_domain.system_time,21011203.000,110.000,1,21011203.000,21011218.000,15.000,15.000,21011218.000,15.000,1,1,-2.3888,-0.198689,3.329725,-3.4149
2026-09-01T17:44:23.672,394,STANDOFF_MOVE,STANDOFF_MOVE,1194,2,1788252263617.791,66.741,timestamp_domain.system_time,21011296.000,93.000,1,21011296.000,21011312.000,16.000,16.000,21011312.000,16.000,1,1,-2.4476,-0.201675,3.340282,-3.4551
2026-09-01T17:44:23.775,395,STANDOFF_MOVE,STANDOFF_MOVE,1197,3,1788252263717.691,99.900,timestamp_domain.system_time,21011390.000,94.000,1,21011390.000,21011421.000,31.000,31.000,21011421.000,31.000,1,1,-0.5045,-0.206223,3.339394,-3.5338
2026-09-01T17:44:23.869,396,STANDOFF_MOVE,STANDOFF_MOVE,1200,3,1788252263818.561,100.870,timestamp_domain.system_time,21011484.000,94.000,1,21011484.000,21011515.000,31.000,31.000,21011515.000,31.000,1,1,-2.4894,-0.198978,3.325698,-3.4239
2026-09-01T17:44:24.019,397,STANDOFF_MOVE,STANDOFF_MOVE,1204,4,1788252263951.429,132.868,timestamp_domain.system_time,21011640.000,156.000,1,21011640.000,21011656.000,16.000,16.000,21011656.000,16.000,1,1,-2.3723,-0.201239,3.331903,-3.4563
2026-09-01T17:44:24.113,398,STANDOFF_MOVE,STANDOFF_MOVE,1208,4,1788252264084.705,133.276,timestamp_domain.system_time,21011734.000,94.000,1,21011734.000,21011750.000,16.000,16.000,21011750.000,16.000,1,1,-2.3540,-0.198943,3.327644,-3.4213
2026-09-01T17:44:24.204,399,STANDOFF_MOVE,STANDOFF_MOVE,1210,2,1788252264151.338,66.633,timestamp_domain.system_time,21011812.000,78.000,1,21011828.000,21011843.000,15.000,31.000,21011843.000,31.000,1,1,-2.4670,-0.199656,3.319516,-3.4420
2026-09-01T17:44:24.296,400,STANDOFF_MOVE,STANDOFF_MOVE,1213,3,1788252264251.485,100.147,timestamp_domain.system_time,21011921.000,109.000,1,21011921.000,21011937.000,16.000,16.000,21011937.000,16.000,1,1,-2.4657,-0.201338,3.329906,-3.4601
2026-09-01T17:44:24.390,401,STANDOFF_MOVE,STANDOFF_MOVE,1216,3,1788252264351.550,100.065,timestamp_domain.system_time,21012015.000,94.000,1,21012015.000,21012031.000,16.000,16.000,21012031.000,16.000,1,1,-2.4227,-0.200671,3.323624,-3.4552
2026-09-01T17:44:24.491,402,STANDOFF_MOVE,STANDOFF_MOVE,1219,3,1788252264451.617,100.067,timestamp_domain.system_time,21012093.000,78.000,1,21012109.000,21012125.000,16.000,32.000,21012125.000,32.000,1,1,-2.1217,-0.201021,3.324291,-3.4605
2026-09-01T17:44:24.591,403,STANDOFF_MOVE,STANDOFF_MOVE,1222,3,1788252264551.735,100.118,timestamp_domain.system_time,21012203.000,110.000,1,21012218.000,21012234.000,16.000,31.000,21012234.000,31.000,1,1,-2.2741,-0.199479,3.323440,-3.4349
2026-09-01T17:44:24.678,404,STANDOFF_MOVE,STANDOFF_MOVE,1225,3,1788252264651.665,99.929,timestamp_domain.system_time,21012296.000,93.000,1,21012296.000,21012312.000,16.000,16.000,21012312.000,16.000,1,1,-1.7404,-0.200381,3.328743,-3.4449
2026-09-01T17:44:24.779,405,STANDOFF_MOVE,STANDOFF_MOVE,1227,2,1788252264718.440,66.775,timestamp_domain.system_time,21012390.000,94.000,1,21012406.000,21012421.000,15.000,31.000,21012421.000,31.000,1,1,-3.3622,-0.198348,3.325243,-3.4136
2026-09-01T17:44:24.876,406,STANDOFF_MOVE,STANDOFF_MOVE,1230,3,1788252264818.967,100.527,timestamp_domain.system_time,21012484.000,94.000,1,21012500.000,21012515.000,15.000,31.000,21012515.000,31.000,1,1,-2.1400,-0.199418,3.326297,-3.4309
2026-09-01T17:44:24.967,407,STANDOFF_MOVE,STANDOFF_MOVE,1231,1,1788252264852.008,33.041,timestamp_domain.system_time,21012578.000,94.000,1,21012578.000,21012609.000,31.000,31.000,21012609.000,31.000,1,1,-2.3045,-0.200915,3.335936,-3.4466
2026-09-01T17:44:25.072,408,STANDOFF_MOVE,STANDOFF_MOVE,1236,5,1788252265018.533,166.525,timestamp_domain.system_time,21012671.000,93.000,1,21012687.000,21012718.000,31.000,47.000,21012718.000,47.000,1,1,-1.7594,-0.200783,3.324653,-3.4560
2026-09-01T17:44:25.172,409,STANDOFF_MOVE,STANDOFF_MOVE,1239,3,1788252265118.649,100.116,timestamp_domain.system_time,21012781.000,110.000,1,21012796.000,21012812.000,16.000,31.000,21012812.000,31.000,1,1,-2.4117,-0.200245,3.327748,-3.4436
2026-09-01T17:44:25.276,410,STANDOFF_MOVE,STANDOFF_MOVE,1242,3,1788252265219.030,100.381,timestamp_domain.system_time,21012890.000,109.000,1,21012890.000,21012921.000,31.000,31.000,21012921.000,31.000,1,1,-2.2004,-0.201295,3.333724,-3.4554
2026-09-01T17:44:25.371,411,STANDOFF_MOVE,STANDOFF_MOVE,1245,3,1788252265318.897,99.867,timestamp_domain.system_time,21012984.000,94.000,1,21012984.000,21013015.000,31.000,31.000,21013015.000,31.000,1,1,-2.6488,-0.199918,3.327950,-3.4378
2026-09-01T17:44:25.480,412,STANDOFF_MOVE,STANDOFF_MOVE,1248,3,1788252265419.244,100.346,timestamp_domain.system_time,21013093.000,109.000,1,21013093.000,21013125.000,32.000,32.000,21013125.000,32.000,1,1,-1.7722,-0.200562,3.326707,-3.4501
2026-09-01T17:44:25.576,413,STANDOFF_MOVE,STANDOFF_MOVE,1251,3,1788252265519.031,99.788,timestamp_domain.system_time,21013187.000,94.000,1,21013187.000,21013218.000,31.000,31.000,21013218.000,31.000,1,1,-2.4994,-0.200123,3.327825,-3.4414
2026-09-01T17:44:25.670,414,STANDOFF_MOVE,STANDOFF_MOVE,1254,3,1788252265619.074,100.043,timestamp_domain.system_time,21013281.000,94.000,1,21013281.000,21013312.000,31.000,31.000,21013312.000,31.000,1,1,-1.8690,-0.201376,3.331017,-3.4596
2026-09-01T17:44:25.762,415,STANDOFF_MOVE,STANDOFF_MOVE,1257,3,1788252265719.096,100.022,timestamp_domain.system_time,21013375.000,94.000,1,21013390.000,21013406.000,16.000,31.000,21013406.000,31.000,1,1,-2.5031,-0.201066,3.332010,-3.4533
2026-09-01T17:44:25.853,416,STANDOFF_MOVE,STANDOFF_MOVE,1260,3,1788252265819.176,100.079,timestamp_domain.system_time,21013468.000,93.000,1,21013484.000,21013500.000,16.000,32.000,21013500.000,32.000,1,1,-3.3581,-0.197717,3.331398,-3.3965
2026-09-01T17:44:25.953,417,STANDOFF_MOVE,STANDOFF_MOVE,1261,1,1788252265852.820,33.644,timestamp_domain.system_time,21013578.000,110.000,1,21013578.000,21013593.000,15.000,15.000,21013593.000,15.000,1,1,-2.6749,-0.198932,3.323801,-3.4251
2026-09-01T17:44:26.044,418,STANDOFF_MOVE,STANDOFF_MOVE,1265,4,1788252265986.105,133.285,timestamp_domain.system_time,21013656.000,78.000,1,21013671.000,21013687.000,16.000,31.000,21013687.000,31.000,1,1,-2.2031,-0.199536,3.324330,-3.4349
2026-09-01T17:44:26.132,419,STANDOFF_MOVE,STANDOFF_MOVE,1268,3,1788252266086.029,99.923,timestamp_domain.system_time,21013765.000,109.000,1,21013765.000,21013781.000,16.000,16.000,21013781.000,16.000,1,1,-2.1657,-0.199654,3.323290,-3.4380
2026-09-01T17:44:26.237,420,STANDOFF_MOVE,STANDOFF_MOVE,1271,3,1788252266186.240,100.212,timestamp_domain.system_time,21013859.000,94.000,1,21013859.000,21013875.000,16.000,16.000,21013875.000,16.000,1,1,-2.5340,-0.199337,3.321640,-3.4343
2026-09-01T17:44:26.334,421,STANDOFF_MOVE,STANDOFF_MOVE,1274,3,1788252266286.164,99.923,timestamp_domain.system_time,21013953.000,94.000,1,21013953.000,21013968.000,15.000,15.000,21013968.000,15.000,1,1,-2.8903,-0.198630,3.323925,-3.4198
2026-09-01T17:44:26.437,422,STANDOFF_MOVE,STANDOFF_MOVE,1277,3,1788252266386.267,100.104,timestamp_domain.system_time,21014046.000,93.000,1,21014046.000,21014078.000,32.000,32.000,21014078.000,32.000,1,1,-2.5500,-0.201008,3.332035,-3.4522
2026-09-01T17:44:26.528,423,STANDOFF_MOVE,STANDOFF_MOVE,1280,3,1788252266486.281,100.014,timestamp_domain.system_time,21014140.000,94.000,1,21014140.000,21014171.000,31.000,31.000,21014171.000,31.000,1,1,-2.1056,-0.199671,3.324217,-3.4374
2026-09-01T17:44:26.620,424,STANDOFF_MOVE,STANDOFF_MOVE,1283,3,1788252266586.454,100.174,timestamp_domain.system_time,21014234.000,94.000,1,21014234.000,21014265.000,31.000,31.000,21014265.000,31.000,1,1,-2.9982,-0.197653,3.324059,-3.4029
2026-09-01T17:44:26.711,425,STANDOFF_MOVE,STANDOFF_MOVE,1285,2,1788252266653.120,66.666,timestamp_domain.system_time,21014328.000,94.000,1,21014328.000,21014359.000,31.000,31.000,21014359.000,31.000,1,1,-1.1964,-0.204083,3.345547,-3.4908
2026-09-01T17:44:26.802,426,STANDOFF_MOVE,STANDOFF_MOVE,1288,3,1788252266753.106,99.986,timestamp_domain.system_time,21014421.000,93.000,1,21014421.000,21014437.000,16.000,16.000,21014437.000,16.000,1,1,-2.2092,-0.200100,3.331644,-3.4371
2026-09-01T17:44:26.894,427,STANDOFF_MOVE,STANDOFF_MOVE,1291,3,1788252266853.466,100.360,timestamp_domain.system_time,21014500.000,79.000,1,21014515.000,21014531.000,16.000,31.000,21014531.000,31.000,1,1,-2.0417,-0.199974,3.329182,-3.4375
2026-09-01T17:44:26.987,428,STANDOFF_MOVE,STANDOFF_MOVE,1292,1,1788252266886.865,33.399,timestamp_domain.system_time,21014593.000,93.000,1,21014593.000,21014625.000,32.000,32.000,21014625.000,32.000,1,1,-2.0212,-0.200731,3.328265,-3.4514
2026-09-01T17:44:27.078,429,STANDOFF_MOVE,STANDOFF_MOVE,1297,5,1788252267053.484,166.619,timestamp_domain.system_time,21014703.000,110.000,1,21014703.000,21014718.000,15.000,15.000,21014718.000,15.000,1,1,-2.8503,-0.196719,3.321849,-3.3891
2026-09-01T17:44:27.176,430,STANDOFF_MOVE,STANDOFF_MOVE,1299,2,1788252267120.087,66.604,timestamp_domain.system_time,21014796.000,93.000,1,21014796.000,21014812.000,16.000,16.000,21014812.000,16.000,1,1,-2.2360,-0.200916,3.323442,-3.4596
2026-09-01T17:44:27.260,431,STANDOFF_MOVE,STANDOFF_MOVE,1302,3,1788252267220.128,100.041,timestamp_domain.system_time,21014890.000,94.000,1,21014890.000,21014906.000,16.000,16.000,21014906.000,16.000,1,1,-2.2169,-0.203824,3.309120,-3.5247
2026-09-01T17:44:27.356,432,STANDOFF_MOVE,STANDOFF_MOVE,1305,3,1788252267320.198,100.070,timestamp_domain.system_time,21014968.000,78.000,1,21014984.000,21015000.000,16.000,32.000,21015000.000,32.000,1,1,-2.9138,-0.203286,3.297690,-3.5275
2026-09-01T17:44:27.459,433,STANDOFF_MOVE,STANDOFF_MOVE,1308,3,1788252267420.457,100.258,timestamp_domain.system_time,21015078.000,110.000,1,21015078.000,21015093.000,15.000,15.000,21015093.000,15.000,1,1,-2.2497,-0.198988,3.276582,-3.4753
2026-09-01T17:44:27.560,434,STANDOFF_MOVE,STANDOFF_MOVE,1311,3,1788252267520.475,100.019,timestamp_domain.system_time,21015171.000,93.000,1,21015171.000,21015203.000,32.000,32.000,21015203.000,32.000,1,1,-3.4115,-0.190108,3.261055,-3.3364
2026-09-01T17:44:27.643,435,STANDOFF_MOVE,STANDOFF_MOVE,1314,3,1788252267620.392,99.917,timestamp_domain.system_time,21015265.000,94.000,1,21015265.000,21015281.000,16.000,16.000,21015281.000,16.000,1,1,-1.6017,-0.196647,3.250418,-3.4621
2026-09-01T17:44:27.748,436,STANDOFF_MOVE,STANDOFF_MOVE,1316,2,1788252267687.175,66.783,timestamp_domain.system_time,21015375.000,110.000,1,21015375.000,21015390.000,15.000,15.000,21015390.000,15.000,1,1,-2.0964,-0.201175,3.245625,-3.5469
2026-09-01T17:44:27.839,437,STANDOFF_MOVE,STANDOFF_MOVE,1320,4,1788252267820.613,133.438,timestamp_domain.system_time,21015468.000,93.000,1,21015468.000,21015484.000,16.000,16.000,21015484.000,16.000,1,1,-2.2450,-0.203941,3.230302,-3.6125
2026-09-01T17:44:27.946,438,STANDOFF_MOVE,STANDOFF_MOVE,1322,2,1788252267887.522,66.909,timestamp_domain.system_time,21015562.000,94.000,1,21015578.000,21015593.000,15.000,31.000,21015593.000,31.000,1,1,-2.3259,-0.195252,3.210703,-3.4800
2026-09-01T17:44:28.060,439,STANDOFF_SETTLE,STANDOFF_SETTLE,1326,4,1788252268021.047,133.525,timestamp_domain.system_time,21015671.000,109.000,1,21015671.000,21015703.000,32.000,32.000,21015703.000,32.000,1,1,-3.2264,-0.188695,3.191053,-3.3841
2026-09-01T17:44:28.161,440,STANDOFF_SETTLE,STANDOFF_SETTLE,1329,3,1788252268120.869,99.822,timestamp_domain.system_time,21015765.000,94.000,1,21015765.000,21015796.000,31.000,31.000,21015796.000,31.000,1,1,-2.3268,-0.200812,3.159801,-3.6364
2026-09-01T17:44:28.252,441,STANDOFF_SETTLE,STANDOFF_SETTLE,1332,3,1788252268221.188,100.319,timestamp_domain.system_time,21015875.000,110.000,1,21015875.000,21015890.000,15.000,15.000,21015890.000,15.000,1,1,-3.2857,-0.197075,3.150316,-3.5796
2026-09-01T17:44:28.344,442,STANDOFF_SETTLE,STANDOFF_SETTLE,1334,2,1788252268287.641,66.453,timestamp_domain.system_time,21015953.000,78.000,1,21015953.000,21015984.000,31.000,31.000,21015984.000,31.000,1,1,-3.1022,-0.181948,3.147555,-3.3084
2026-09-01T17:44:28.428,443,STANDOFF_SETTLE,STANDOFF_SETTLE,1337,3,1788252268387.800,100.158,timestamp_domain.system_time,21016062.000,109.000,1,21016062.000,21016062.000,0.000,0.000,21016062.000,0.000,1,1,-2.2044,-0.172540,3.134481,-3.1507
2026-09-01T17:44:28.529,444,STANDOFF_SETTLE,STANDOFF_SETTLE,1340,3,1788252268487.668,99.868,timestamp_domain.system_time,21016140.000,78.000,1,21016156.000,21016171.000,15.000,31.000,21016171.000,31.000,1,1,-3.4758,-0.194389,3.148370,-3.5331
2026-09-01T17:44:28.632,445,STANDOFF_SETTLE,STANDOFF_SETTLE,1343,3,1788252268587.745,100.077,timestamp_domain.system_time,21016250.000,110.000,1,21016250.000,21016281.000,31.000,31.000,21016281.000,31.000,1,1,-3.6730,-0.200588,3.148803,-3.6450
2026-09-01T17:44:28.730,446,STANDOFF_SETTLE,STANDOFF_SETTLE,1346,3,1788252268687.774,100.029,timestamp_domain.system_time,21016343.000,93.000,1,21016343.000,21016375.000,32.000,32.000,21016375.000,32.000,1,1,-3.7624,-0.191146,3.143615,-3.4795
2026-09-01T17:44:28.814,447,STANDOFF_SETTLE,STANDOFF_SETTLE,1349,3,1788252268788.233,100.459,timestamp_domain.system_time,21016437.000,94.000,1,21016437.000,21016453.000,16.000,16.000,21016453.000,16.000,1,1,-3.2748,-0.191155,3.145353,-3.4778
2026-09-01T17:44:28.922,448,STANDOFF_SETTLE,STANDOFF_SETTLE,1352,3,1788252268888.311,100.077,timestamp_domain.system_time,21016531.000,94.000,1,21016546.000,21016562.000,16.000,31.000,21016562.000,31.000,1,1,-3.7772,-0.196718,3.140305,-3.5845
2026-09-01T17:44:29.052,449,STANDOFF_SETTLE,STANDOFF_SETTLE,1355,3,1788252268987.870,99.560,timestamp_domain.system_time,21016671.000,140.000,1,21016671.000,21016687.000,16.000,16.000,21016687.000,16.000,1,1,-3.4897,-0.194979,3.142879,-3.5500
2026-09-01T17:44:29.149,450,STANDOFF_SETTLE,STANDOFF_SETTLE,1359,4,1788252269121.526,133.656,timestamp_domain.system_time,21016765.000,94.000,1,21016765.000,21016796.000,31.000,31.000,21016796.000,31.000,1,1,-3.6160,-0.196164,3.154065,-3.5589
2026-09-01T17:44:29.259,451,STANDOFF_SETTLE,STANDOFF_SETTLE,1362,3,1788252269221.517,99.991,timestamp_domain.system_time,21016875.000,110.000,1,21016875.000,21016906.000,31.000,31.000,21016906.000,31.000,1,1,-3.3605,-0.197522,3.145759,-3.5929
2026-09-01T17:44:29.359,452,STANDOFF_SETTLE,STANDOFF_SETTLE,1365,3,1788252269321.740,100.223,timestamp_domain.system_time,21016968.000,93.000,1,21016968.000,21017000.000,32.000,32.000,21017000.000,32.000,1,1,-3.6913,-0.196241,3.145797,-3.5696
2026-09-01T17:44:29.453,453,STANDOFF_SETTLE,STANDOFF_SETTLE,1368,3,1788252269421.813,100.073,timestamp_domain.system_time,21017078.000,110.000,1,21017078.000,21017093.000,15.000,15.000,21017093.000,15.000,1,1,-3.4031,-0.196160,3.145679,-3.5683
2026-09-01T17:44:29.552,454,STANDOFF_SETTLE,STANDOFF_SETTLE,1371,3,1788252269521.789,99.976,timestamp_domain.system_time,21017171.000,93.000,1,21017171.000,21017187.000,16.000,16.000,21017187.000,16.000,1,1,-2.8409,-0.198871,3.147251,-3.6156
2026-09-01T17:44:29.642,455,STANDOFF_SETTLE,STANDOFF_SETTLE,1373,2,1788252269588.581,66.792,timestamp_domain.system_time,21017265.000,94.000,1,21017265.000,21017281.000,16.000,16.000,21017281.000,16.000,1,1,-3.0898,-0.196557,3.140885,-3.5809
2026-09-01T17:44:29.742,456,STANDOFF_SETTLE,STANDOFF_SETTLE,1376,3,1788252269688.524,99.944,timestamp_domain.system_time,21017359.000,94.000,1,21017359.000,21017390.000,31.000,31.000,21017390.000,31.000,1,1,-2.6951,-0.197093,3.141509,-3.5899
