t_iso,frame_i,fsm_state,align_sub,camera_frame_number,camera_frame_delta,camera_sensor_timestamp_ms,camera_sensor_interval_ms,camera_timestamp_domain,camera_input_host_mono_ms,camera_input_interval_ms,inference_ran,inference_start_host_mono_ms,inference_end_host_mono_ms,model_inference_ms,input_to_inference_end_ms,pose_result_host_mono_ms,input_to_pose_result_ms,model_det_ok,pnp_ok,pose_src,pose_n_used,pose_rms_px,yaw_deg,pos_x_m,pos_z_m,center_bearing_deg
2026-09-03T19:21:20.800,1,PRECHECK,PRECHECK,1,,1788430879884.584,,timestamp_domain.system_time,28013656.000,,1,28013656.000,28014453.000,797.000,797.000,28014453.000,797.000,0,0,,,,,,,
2026-09-03T19:21:20.926,2,SEARCH_SWEEP,SEARCH_SWEEP,31,30,1788430880884.759,1000.175,timestamp_domain.system_time,28014562.000,906.000,1,28014578.000,28014578.000,0.000,16.000,28014578.000,16.000,1,1,pnp_visible_ransac,9,0.918,-19.5812,-1.624433,5.543280,-16.3330
2026-09-03T19:21:20.966,3,ACQUIRE_VERIFY,ACQUIRE_VERIFY,33,2,1788430880950.844,66.084,timestamp_domain.system_time,28014609.000,47.000,1,28014609.000,28014625.000,16.000,16.000,28014625.000,16.000,1,1,pnp_visible_ransac,9,0.981,-17.5221,-1.580957,5.396482,-16.3285
2026-09-03T19:21:21.033,4,ACQUIRE_VERIFY,ACQUIRE_VERIFY,34,1,1788430880984.167,33.323,timestamp_domain.system_time,28014671.000,62.000,1,28014671.000,28014687.000,16.000,16.000,28014687.000,16.000,1,1,pnp_visible_ransac,9,1.013,-16.9412,-1.548443,5.281019,-16.3416
2026-09-03T19:21:21.090,5,ACQUIRE_VERIFY,ACQUIRE_VERIFY,36,2,1788430881051.265,67.098,timestamp_domain.system_time,28014734.000,63.000,1,28014734.000,28014750.000,16.000,16.000,28014750.000,16.000,1,1,pnp_visible_ransac,9,1.006,-14.6082,-1.588068,5.392676,-16.4090
2026-09-03T19:21:21.135,6,ACQUIRE_VERIFY,ACQUIRE_VERIFY,38,2,1788430881117.978,66.714,timestamp_domain.system_time,28014781.000,47.000,1,28014781.000,28014796.000,15.000,15.000,28014796.000,15.000,1,1,pnp_visible_ransac,9,1.017,-15.2002,-1.572005,5.339614,-16.4046
2026-09-03T19:21:21.192,7,ACQUIRE_VERIFY,ACQUIRE_VERIFY,39,1,1788430881151.193,33.215,timestamp_domain.system_time,28014828.000,47.000,1,28014828.000,28014843.000,15.000,15.000,28014859.000,31.000,1,1,pnp_visible_ransac,9,0.998,-16.9282,-1.580436,5.387733,-16.3485
2026-09-03T19:21:21.256,8,ACQUIRE_VERIFY,ACQUIRE_VERIFY,41,2,1788430881217.719,66.526,timestamp_domain.system_time,28014890.000,62.000,1,28014890.000,28014921.000,31.000,31.000,28014921.000,31.000,1,1,pnp_visible_ransac,9,0.914,-15.7959,-1.577063,5.373087,-16.3576
2026-09-03T19:21:21.301,9,ACQUIRE_VERIFY,ACQUIRE_VERIFY,43,2,1788430881284.641,66.922,timestamp_domain.system_time,28014953.000,63.000,1,28014953.000,28014953.000,0.000,0.000,28014953.000,0.000,1,1,pnp_visible_ransac,9,1.032,-15.0009,-1.574394,5.359514,-16.3705
2026-09-03T19:21:21.348,10,ACQUIRE_VERIFY,ACQUIRE_VERIFY,44,1,1788430881317.912,33.271,timestamp_domain.system_time,28015000.000,47.000,1,28015000.000,28015000.000,0.000,0.000,28015000.000,0.000,1,1,pnp_visible_ransac,9,1.125,-15.2703,-1.601736,5.433128,-16.4260
2026-09-03T19:21:21.409,11,ACQUIRE_VERIFY,ACQUIRE_VERIFY,46,2,1788430881384.801,66.889,timestamp_domain.system_time,28015031.000,31.000,1,28015031.000,28015062.000,31.000,31.000,28015062.000,31.000,1,1,pnp_visible_ransac,9,1.012,-17.0024,-1.576182,5.370934,-16.3551
2026-09-03T19:21:21.467,12,ACQUIRE_VERIFY,ACQUIRE_VERIFY,47,1,1788430881417.883,33.082,timestamp_domain.system_time,28015109.000,78.000,1,28015109.000,28015125.000,16.000,16.000,28015125.000,16.000,1,1,pnp_visible_ransac,9,0.936,-16.5376,-1.602633,5.431690,-16.4388
2026-09-03T19:21:21.512,13,ACQUIRE_VERIFY,ACQUIRE_VERIFY,49,2,1788430881484.446,66.563,timestamp_domain.system_time,28015156.000,47.000,1,28015156.000,28015171.000,15.000,15.000,28015171.000,15.000,1,1,pnp_visible_ransac,9,1.031,-15.6570,-1.576579,5.367968,-16.3676
