t_iso,frame_i,fsm_state,align_sub,camera_frame_number,camera_frame_delta,camera_sensor_timestamp_ms,camera_sensor_interval_ms,camera_timestamp_domain,camera_input_host_mono_ms,camera_input_interval_ms,inference_ran,inference_start_host_mono_ms,inference_end_host_mono_ms,model_inference_ms,input_to_inference_end_ms,pose_result_host_mono_ms,input_to_pose_result_ms,model_det_ok,pnp_ok,pose_src,pose_n_used,pose_rms_px,yaw_deg,pos_x_m,pos_z_m,center_bearing_deg
2026-09-04T10:37:43.692,27,STANDOFF_MOVE,STANDOFF_MOVE,84,2,1788485863630.171,66.923,timestamp_domain.system_time,1402328.000,63.000,1,1402328.000,1402359.000,31.000,31.000,1402359.000,31.000,1,1,pnp_visible_ransac,9,0.696,-13.7088,0.004006,6.475407,0.0354
2026-09-04T10:37:43.752,28,STANDOFF_MOVE,STANDOFF_MOVE,87,3,1788485863730.225,100.054,timestamp_domain.system_time,1402406.000,78.000,1,1402406.000,1402421.000,15.000,15.000,1402421.000,15.000,1,1,pnp_visible_ransac,9,0.749,-13.7518,0.004950,6.480579,0.0438
2026-09-04T10:37:43.830,29,STANDOFF_MOVE,STANDOFF_MOVE,88,1,1788485863763.573,33.348,timestamp_domain.system_time,1402468.000,62.000,1,1402468.000,1402500.000,32.000,32.000,1402500.000,32.000,1,1,pnp_visible_ransac,9,0.695,-13.7076,0.005467,6.482786,0.0483
2026-09-04T10:37:43.895,30,STANDOFF_MOVE,STANDOFF_MOVE,90,2,1788485863830.362,66.789,timestamp_domain.system_time,1402531.000,63.000,1,1402531.000,1402562.000,31.000,31.000,1402562.000,31.000,1,1,pnp_visible_ransac,9,0.669,-13.6507,0.005358,6.495406,0.0473
2026-09-04T10:37:43.958,31,STANDOFF_MOVE,STANDOFF_MOVE,91,1,1788485863864.826,34.463,timestamp_domain.system_time,1402593.000,62.000,1,1402593.000,1402625.000,32.000,32.000,1402625.000,32.000,1,1,pnp_visible_ransac,9,0.743,-13.9811,0.005499,6.497242,0.0485
2026-09-04T10:37:44.071,32,STANDOFF_MOVE,STANDOFF_MOVE,93,2,1788485863930.479,65.654,timestamp_domain.system_time,1402703.000,110.000,1,1402703.000,1402750.000,47.000,47.000,1402750.000,47.000,1,1,pnp_visible_ransac,9,0.722,-13.5077,0.002599,6.449830,0.0231
2026-09-04T10:37:44.138,33,STANDOFF_MOVE,STANDOFF_MOVE,98,5,1788485864097.431,166.951,timestamp_domain.system_time,1402781.000,78.000,1,1402781.000,1402812.000,31.000,31.000,1402812.000,31.000,1,1,pnp_visible_ransac,9,0.740,-13.3945,0.001140,6.472917,0.0101
2026-09-04T10:37:44.204,34,STANDOFF_MOVE,STANDOFF_MOVE,100,2,1788485864164.216,66.785,timestamp_domain.system_time,1402843.000,62.000,1,1402843.000,1402875.000,32.000,32.000,1402875.000,32.000,1,1,pnp_visible_ransac,9,0.713,-13.6957,0.004882,6.473444,0.0432
2026-09-04T10:37:44.272,35,STANDOFF_MOVE,STANDOFF_MOVE,102,2,1788485864230.807,66.591,timestamp_domain.system_time,1402906.000,63.000,1,1402906.000,1402937.000,31.000,31.000,1402937.000,31.000,1,1,pnp_visible_ransac,9,0.741,-13.5515,0.001995,6.470593,0.0177
2026-09-04T10:37:44.350,36,STANDOFF_MOVE,STANDOFF_MOVE,104,2,1788485864297.440,66.633,timestamp_domain.system_time,1402984.000,78.000,1,1402984.000,1403015.000,31.000,31.000,1403015.000,31.000,1,1,pnp_visible_ransac,9,0.711,-13.4249,0.002672,6.474604,0.0236
2026-09-04T10:37:44.454,37,STANDOFF_MOVE,STANDOFF_MOVE,107,3,1788485864397.286,99.846,timestamp_domain.system_time,1403093.000,109.000,1,1403093.000,1403125.000,32.000,32.000,1403125.000,32.000,1,1,pnp_visible_ransac,9,0.699,-13.2362,-0.000738,6.442393,-0.0066
2026-09-04T10:37:44.522,38,STANDOFF_MOVE,STANDOFF_MOVE,110,3,1788485864497.228,99.942,timestamp_domain.system_time,1403171.000,78.000,1,1403171.000,1403187.000,16.000,16.000,1403187.000,16.000,1,1,pnp_visible_ransac,9,0.771,-13.2944,-0.004524,6.435722,-0.0403
2026-09-04T10:37:44.607,39,STANDOFF_MOVE,STANDOFF_MOVE,112,2,1788485864564.285,67.057,timestamp_domain.system_time,1403250.000,79.000,1,1403250.000,1403281.000,31.000,31.000,1403281.000,31.000,1,1,pnp_visible_ransac,9,0.746,-12.9704,-0.005584,6.433326,-0.0497
2026-09-04T10:37:44.698,40,STANDOFF_MOVE,STANDOFF_MOVE,114,2,1788485864630.740,66.455,timestamp_domain.system_time,1403328.000,78.000,1,1403328.000,1403375.000,47.000,47.000,1403375.000,47.000,1,1,pnp_visible_ransac,9,0.744,-13.3531,-0.005935,6.438038,-0.0528
2026-09-04T10:37:44.774,41,STANDOFF_MOVE,STANDOFF_MOVE,117,3,1788485864730.840,100.100,timestamp_domain.system_time,1403421.000,93.000,1,1403421.000,1403453.000,32.000,32.000,1403453.000,32.000,1,1,pnp_visible_ransac,9,0.828,-13.8042,-0.005752,6.464008,-0.0510
2026-09-04T10:37:44.861,42,STANDOFF_MOVE,STANDOFF_MOVE,120,3,1788485864830.766,99.927,timestamp_domain.system_time,1403500.000,79.000,1,1403500.000,1403531.000,31.000,31.000,1403531.000,31.000,1,1,pnp_visible_ransac,9,0.776,-12.9665,-0.011382,6.402590,-0.1019
2026-09-04T10:37:44.952,43,STANDOFF_MOVE,STANDOFF_MOVE,122,2,1788485864898.116,67.350,timestamp_domain.system_time,1403593.000,93.000,1,1403593.000,1403625.000,32.000,32.000,1403625.000,32.000,1,1,pnp_visible_ransac,9,0.758,-13.5694,-0.009734,6.426285,-0.0868
2026-09-04T10:37:45.075,44,STANDOFF_MOVE,STANDOFF_MOVE,125,3,1788485864997.190,99.074,timestamp_domain.system_time,1403703.000,110.000,1,1403718.000,1403750.000,32.000,47.000,1403750.000,47.000,1,1,pnp_visible_ransac,9,0.718,-13.7214,-0.007082,6.419545,-0.0632
2026-09-04T10:37:45.155,45,STANDOFF_MOVE,STANDOFF_MOVE,128,3,1788485865097.515,100.325,timestamp_domain.system_time,1403796.000,93.000,1,1403796.000,1403828.000,32.000,32.000,1403828.000,32.000,1,1,pnp_visible_ransac,9,0.746,-13.8619,-0.005020,6.404986,-0.0449
2026-09-04T10:37:45.241,46,STANDOFF_MOVE,STANDOFF_MOVE,131,3,1788485865197.604,100.089,timestamp_domain.system_time,1403875.000,79.000,1,1403890.000,1403906.000,16.000,31.000,1403906.000,31.000,1,1,pnp_visible_ransac,9,0.719,-13.2453,-0.010406,6.363746,-0.0937
2026-09-04T10:37:45.308,47,STANDOFF_MOVE,STANDOFF_MOVE,133,2,1788485865264.439,66.835,timestamp_domain.system_time,1403953.000,78.000,1,1403953.000,1403984.000,31.000,31.000,1403984.000,31.000,1,1,pnp_visible_ransac,9,0.717,-12.6084,-0.018425,6.326732,-0.1669
2026-09-04T10:37:45.394,48,STANDOFF_MOVE,STANDOFF_MOVE,135,2,1788485865331.199,66.760,timestamp_domain.system_time,1404031.000,78.000,1,1404031.000,1404062.000,31.000,31.000,1404062.000,31.000,1,1,pnp_visible_ransac,9,0.743,-12.7731,-0.019541,6.310947,-0.1774
2026-09-04T10:37:45.479,49,STANDOFF_MOVE,STANDOFF_MOVE,138,3,1788485865431.239,100.040,timestamp_domain.system_time,1404109.000,78.000,1,1404125.000,1404156.000,31.000,47.000,1404156.000,47.000,1,1,pnp_visible_ransac,9,0.753,-13.9608,-0.008935,6.346745,-0.0807
2026-09-04T10:37:45.555,50,STANDOFF_MOVE,STANDOFF_MOVE,140,2,1788485865497.924,66.685,timestamp_domain.system_time,1404187.000,78.000,1,1404203.000,1404218.000,15.000,31.000,1404234.000,47.000,1,1,pnp_visible_ransac,9,0.699,-12.9998,-0.010317,6.290193,-0.0940
2026-09-04T10:37:45.628,51,STANDOFF_MOVE,STANDOFF_MOVE,142,2,1788485865564.566,66.642,timestamp_domain.system_time,1404265.000,78.000,1,1404265.000,1404296.000,31.000,31.000,1404296.000,31.000,1,1,pnp_visible_ransac,9,0.714,-13.2363,-0.011984,6.288676,-0.1092
2026-09-04T10:37:45.712,52,STANDOFF_MOVE,STANDOFF_MOVE,145,3,1788485865664.929,100.363,timestamp_domain.system_time,1404343.000,78.000,1,1404359.000,1404375.000,16.000,32.000,1404390.000,47.000,1,1,pnp_visible_ransac,9,0.695,-12.7663,-0.023087,6.283594,-0.2105
2026-09-04T10:37:45.778,53,STANDOFF_MOVE,STANDOFF_MOVE,147,2,1788485865731.189,66.260,timestamp_domain.system_time,1404421.000,78.000,1,1404421.000,1404453.000,32.000,32.000,1404453.000,32.000,1,1,pnp_visible_ransac,9,0.720,-12.8041,-0.024461,6.277163,-0.2233
2026-09-04T10:37:45.858,54,STANDOFF_MOVE,STANDOFF_MOVE,149,2,1788485865798.062,66.873,timestamp_domain.system_time,1404500.000,79.000,1,1404500.000,1404531.000,31.000,31.000,1404531.000,31.000,1,1,pnp_visible_ransac,9,0.687,-13.3595,-0.014266,6.273576,-0.1303
2026-09-04T10:37:45.941,55,STANDOFF_MOVE,STANDOFF_MOVE,152,3,1788485865898.325,100.263,timestamp_domain.system_time,1404578.000,78.000,1,1404578.000,1404609.000,31.000,31.000,1404609.000,31.000,1,1,pnp_visible_ransac,9,0.980,-14.6292,-0.012511,6.306640,-0.1137
2026-09-04T10:37:46.079,56,STANDOFF_MOVE,STANDOFF_MOVE,155,3,1788485865997.854,99.530,timestamp_domain.system_time,1404718.000,140.000,1,1404718.000,1404750.000,32.000,32.000,1404750.000,32.000,1,1,pnp_visible_ransac,9,0.751,-11.2989,-0.041559,6.115683,-0.3893
2026-09-04T10:37:46.163,57,STANDOFF_MOVE,STANDOFF_MOVE,159,4,1788485866131.621,133.767,timestamp_domain.system_time,1404812.000,94.000,1,1404812.000,1404828.000,16.000,16.000,1404828.000,16.000,1,1,pnp_visible_ransac,9,0.942,-14.2719,-0.019377,6.263413,-0.1773
2026-09-04T10:37:46.247,58,STANDOFF_MOVE,STANDOFF_MOVE,161,2,1788485866198.179,66.558,timestamp_domain.system_time,1404890.000,78.000,1,1404890.000,1404921.000,31.000,31.000,1404921.000,31.000,1,1,pnp_visible_ransac,9,0.932,-14.9994,-0.015789,6.312856,-0.1433
2026-09-04T10:37:46.316,59,STANDOFF_MOVE,STANDOFF_MOVE,163,2,1788485866264.863,66.684,timestamp_domain.system_time,1404953.000,63.000,1,1404953.000,1404984.000,31.000,31.000,1404984.000,31.000,1,1,pnp_visible_ransac,9,0.641,-12.3945,-0.029257,6.103601,-0.2746
2026-09-04T10:37:46.398,60,STANDOFF_MOVE,STANDOFF_MOVE,166,3,1788485866365.099,100.236,timestamp_domain.system_time,1405046.000,93.000,1,1405046.000,1405078.000,32.000,32.000,1405078.000,32.000,1,1,pnp_visible_ransac,9,0.872,-13.4304,-0.031004,6.169407,-0.2879
2026-09-04T10:37:46.481,61,STANDOFF_MOVE,STANDOFF_MOVE,168,2,1788485866431.709,66.610,timestamp_domain.system_time,1405125.000,79.000,1,1405125.000,1405156.000,31.000,31.000,1405156.000,31.000,1,1,pnp_visible_ransac,9,0.599,-13.9745,-0.026767,6.063829,-0.2529
2026-09-04T10:37:46.560,62,STANDOFF_MOVE,STANDOFF_MOVE,170,2,1788485866498.485,66.776,timestamp_domain.system_time,1405187.000,62.000,1,1405203.000,1405234.000,31.000,47.000,1405234.000,47.000,1,1,pnp_visible_ransac,9,0.777,-12.2994,-0.031361,6.036721,-0.2977
2026-09-04T10:37:46.632,63,STANDOFF_MOVE,STANDOFF_MOVE,173,3,1788485866598.753,100.268,timestamp_domain.system_time,1405265.000,78.000,1,1405281.000,1405312.000,31.000,47.000,1405312.000,47.000,1,1,pnp_visible_ransac,9,0.679,-13.6611,-0.028001,5.963242,-0.2690
2026-09-04T10:37:46.715,64,STANDOFF_MOVE,STANDOFF_MOVE,175,2,1788485866665.110,66.356,timestamp_domain.system_time,1405359.000,94.000,1,1405359.000,1405390.000,31.000,31.000,1405390.000,31.000,1,1,pnp_visible_ransac,9,0.677,-13.8128,-0.026144,5.962824,-0.2512
2026-09-04T10:37:46.804,65,STANDOFF_MOVE,STANDOFF_MOVE,178,3,1788485866765.348,100.239,timestamp_domain.system_time,1405453.000,94.000,1,1405453.000,1405484.000,31.000,31.000,1405484.000,31.000,1,1,pnp_visible_ransac,9,0.926,-13.1877,-0.030884,6.056080,-0.2922
2026-09-04T10:37:46.882,66,STANDOFF_MOVE,STANDOFF_MOVE,180,2,1788485866832.004,66.656,timestamp_domain.system_time,1405515.000,62.000,1,1405515.000,1405562.000,47.000,47.000,1405562.000,47.000,1,1,pnp_visible_ransac,9,0.701,-14.5260,-0.022971,5.945964,-0.2213
2026-09-04T10:37:46.967,67,STANDOFF_MOVE,STANDOFF_MOVE,182,2,1788485866899.413,67.409,timestamp_domain.system_time,1405593.000,78.000,1,1405609.000,1405640.000,31.000,47.000,1405640.000,47.000,1,1,pnp_visible_ransac,9,0.702,-13.9626,-0.023064,5.892737,-0.2243
2026-09-04T10:37:47.116,68,STANDOFF_MOVE,STANDOFF_MOVE,186,4,1788485867031.890,132.477,timestamp_domain.system_time,1405734.000,141.000,1,1405750.000,1405781.000,31.000,47.000,1405781.000,47.000,1,1,pnp_visible_ransac,9,0.674,-14.4835,-0.026391,5.896522,-0.2564
2026-09-04T10:37:47.210,69,STANDOFF_MOVE,STANDOFF_MOVE,190,4,1788485867165.472,133.582,timestamp_domain.system_time,1405843.000,109.000,1,1405843.000,1405890.000,47.000,47.000,1405890.000,47.000,1,1,pnp_visible_ransac,9,0.627,-13.6309,-0.030531,5.810358,-0.3011
2026-09-04T10:37:47.284,70,STANDOFF_MOVE,STANDOFF_MOVE,192,2,1788485867232.591,67.119,timestamp_domain.system_time,1405921.000,78.000,1,1405937.000,1405953.000,16.000,32.000,1405953.000,32.000,1,1,pnp_visible_ransac,9,0.592,-13.6524,-0.030227,5.783812,-0.2994
2026-09-04T10:37:47.365,71,STANDOFF_MOVE,STANDOFF_MOVE,194,2,1788485867298.818,66.228,timestamp_domain.system_time,1406000.000,79.000,1,1406015.000,1406031.000,16.000,31.000,1406031.000,31.000,1,1,pnp_visible_ransac,9,0.619,-14.0459,-0.026258,5.793811,-0.2597
2026-09-04T10:37:47.439,72,STANDOFF_MOVE,STANDOFF_MOVE,197,3,1788485867398.933,100.115,timestamp_domain.system_time,1406078.000,78.000,1,1406093.000,1406109.000,16.000,31.000,1406109.000,31.000,1,1,pnp_visible_ransac,9,0.648,-14.2350,-0.038040,5.793466,-0.3762
2026-09-04T10:37:47.522,73,STANDOFF_MOVE,STANDOFF_MOVE,199,2,1788485867465.472,66.540,timestamp_domain.system_time,1406156.000,78.000,1,1406156.000,1406187.000,31.000,31.000,1406187.000,31.000,1,1,pnp_visible_ransac,9,0.719,-12.9972,-0.043919,5.639922,-0.4462
2026-09-04T10:37:47.597,74,STANDOFF_MOVE,STANDOFF_MOVE,201,2,1788485867532.477,67.005,timestamp_domain.system_time,1406234.000,78.000,1,1406234.000,1406265.000,31.000,31.000,1406265.000,31.000,1,1,pnp_visible_ransac,9,0.629,-13.7642,-0.037279,5.736414,-0.3723
2026-09-04T10:37:47.677,75,STANDOFF_MOVE,STANDOFF_MOVE,204,3,1788485867632.590,100.113,timestamp_domain.system_time,1406312.000,78.000,1,1406312.000,1406343.000,31.000,31.000,1406343.000,31.000,1,1,pnp_visible_ransac,9,0.713,-13.0458,-0.038317,5.614970,-0.3910
2026-09-04T10:37:47.752,76,STANDOFF_MOVE,STANDOFF_MOVE,206,2,1788485867699.436,66.846,timestamp_domain.system_time,1406390.000,78.000,1,1406390.000,1406421.000,31.000,31.000,1406421.000,31.000,1,1,pnp_visible_ransac,9,0.786,-13.2614,-0.036145,5.629966,-0.3678
2026-09-04T10:37:47.829,77,STANDOFF_MOVE,STANDOFF_MOVE,208,2,1788485867766.175,66.739,timestamp_domain.system_time,1406468.000,78.000,1,1406468.000,1406500.000,32.000,32.000,1406500.000,32.000,1,1,pnp_visible_ransac,9,0.694,-13.4856,-0.040585,5.642460,-0.4121
2026-09-04T10:37:47.901,78,STANDOFF_MOVE,STANDOFF_MOVE,211,3,1788485867865.839,99.664,timestamp_domain.system_time,1406546.000,78.000,1,1406546.000,1406578.000,32.000,32.000,1406578.000,32.000,1,1,pnp_visible_ransac,9,0.828,-13.7463,-0.036477,5.611094,-0.3725
2026-09-04T10:37:47.981,79,STANDOFF_MOVE,STANDOFF_MOVE,212,1,1788485867899.889,34.050,timestamp_domain.system_time,1406625.000,79.000,1,1406625.000,1406640.000,15.000,15.000,1406640.000,15.000,1,1,pnp_visible_ransac,9,0.782,-14.4418,-0.031926,5.649482,-0.3238
2026-09-04T10:37:48.104,80,STANDOFF_MOVE,STANDOFF_MOVE,216,4,1788485868032.245,132.356,timestamp_domain.system_time,1406750.000,125.000,1,1406750.000,1406781.000,31.000,31.000,1406781.000,31.000,1,1,pnp_visible_ransac,9,0.713,-13.3426,-0.039802,5.564587,-0.4098
2026-09-04T10:37:48.188,81,STANDOFF_MOVE,STANDOFF_MOVE,219,3,1788485868132.612,100.367,timestamp_domain.system_time,1406828.000,78.000,1,1406828.000,1406859.000,31.000,31.000,1406859.000,31.000,1,1,pnp_visible_ransac,9,0.774,-14.3334,-0.036925,5.616768,-0.3767
2026-09-04T10:37:48.268,82,STANDOFF_MOVE,STANDOFF_MOVE,221,2,1788485868199.220,66.608,timestamp_domain.system_time,1406906.000,78.000,1,1406906.000,1406937.000,31.000,31.000,1406937.000,31.000,1,1,pnp_visible_ransac,9,0.722,-13.9859,-0.041465,5.549719,-0.4281
2026-09-04T10:37:48.342,83,STANDOFF_MOVE,STANDOFF_MOVE,224,3,1788485868299.644,100.424,timestamp_domain.system_time,1406984.000,78.000,1,1406984.000,1407015.000,31.000,31.000,1407015.000,31.000,1,1,pnp_visible_ransac,9,0.746,-13.0313,-0.045715,5.504159,-0.4759
2026-09-04T10:37:48.423,84,STANDOFF_MOVE,STANDOFF_MOVE,226,2,1788485868365.964,66.320,timestamp_domain.system_time,1407062.000,78.000,1,1407062.000,1407093.000,31.000,31.000,1407093.000,31.000,1,1,pnp_visible_ransac,9,0.820,-14.8737,-0.040603,5.583548,-0.4166
2026-09-04T10:37:48.500,85,STANDOFF_MOVE,STANDOFF_MOVE,229,3,1788485868466.398,100.434,timestamp_domain.system_time,1407140.000,78.000,1,1407140.000,1407171.000,31.000,31.000,1407171.000,31.000,1,1,pnp_visible_ransac,9,0.753,-12.6755,-0.049256,5.444629,-0.5183
2026-09-04T10:37:48.574,86,STANDOFF_MOVE,STANDOFF_MOVE,231,2,1788485868532.978,66.580,timestamp_domain.system_time,1407218.000,78.000,1,1407218.000,1407250.000,32.000,32.000,1407250.000,32.000,1,1,pnp_visible_ransac,9,0.731,-13.6725,-0.042099,5.480235,-0.4401
2026-09-04T10:37:48.657,87,STANDOFF_MOVE,STANDOFF_MOVE,233,2,1788485868599.570,66.593,timestamp_domain.system_time,1407296.000,78.000,1,1407296.000,1407328.000,32.000,32.000,1407328.000,32.000,1,1,pnp_visible_ransac,9,0.830,-15.2523,-0.040902,5.534059,-0.4235
