t_iso,frame_i,fsm_state,align_sub,camera_frame_number,camera_frame_delta,camera_sensor_timestamp_ms,camera_sensor_interval_ms,camera_timestamp_domain,camera_input_host_mono_ms,camera_input_interval_ms,inference_ran,inference_start_host_mono_ms,inference_end_host_mono_ms,model_inference_ms,input_to_inference_end_ms,pose_result_host_mono_ms,input_to_pose_result_ms,model_det_ok,pnp_ok,pose_src,pose_n_used,pose_rms_px,yaw_deg,pos_x_m,pos_z_m,center_bearing_deg
2026-09-04T14:42:23.849,1,PRECHECK,PRECHECK,1,,1788500542892.529,,timestamp_domain.system_time,2769640.000,,1,2769640.000,2770531.000,891.000,891.000,2770546.000,906.000,1,1,pnp_visible_ransac,9,1.214,28.6342,0.449571,17.508736,1.4709
2026-09-04T14:42:23.981,2,SEARCH_SWEEP,SEARCH_SWEEP,32,31,1788500543923.155,1030.626,timestamp_domain.system_time,2770640.000,1000.000,1,2770640.000,2770687.000,47.000,47.000,2770687.000,47.000,1,1,pnp_visible_ransac,9,0.830,14.9192,0.366904,3.062650,6.8315
2026-09-04T14:42:24.044,3,ACQUIRE_VERIFY,ACQUIRE_VERIFY,34,2,1788500543989.756,66.601,timestamp_domain.system_time,2770718.000,78.000,1,2770718.000,2770750.000,32.000,32.000,2770750.000,32.000,1,1,pnp_visible_ransac,9,0.814,15.9750,0.360329,3.087827,6.6559
2026-09-04T14:42:24.116,4,ACQUIRE_VERIFY,ACQUIRE_VERIFY,36,2,1788500544056.708,66.953,timestamp_domain.system_time,2770781.000,63.000,1,2770781.000,2770812.000,31.000,31.000,2770812.000,31.000,1,1,pnp_visible_ransac,9,0.943,16.7179,0.357065,3.091326,6.5888
2026-09-04T14:42:24.179,5,ACQUIRE_VERIFY,ACQUIRE_VERIFY,38,2,1788500544123.567,66.858,timestamp_domain.system_time,2770843.000,62.000,1,2770843.000,2770875.000,32.000,32.000,2770875.000,32.000,1,1,pnp_visible_ransac,9,1.006,17.6064,0.351668,3.081600,6.5104
2026-09-04T14:42:24.246,6,ACQUIRE_VERIFY,ACQUIRE_VERIFY,40,2,1788500544190.050,66.483,timestamp_domain.system_time,2770906.000,63.000,1,2770906.000,2770953.000,47.000,47.000,2770953.000,47.000,1,1,pnp_visible_ransac,9,1.258,17.9496,0.349944,3.078797,6.4846
2026-09-04T14:42:24.314,7,ACQUIRE_VERIFY,ACQUIRE_VERIFY,42,2,1788500544256.906,66.856,timestamp_domain.system_time,2770984.000,78.000,1,2770984.000,2771015.000,31.000,31.000,2771015.000,31.000,1,1,pnp_visible_ransac,9,1.362,17.6380,0.352338,3.064628,6.5585
2026-09-04T14:42:24.379,8,ACQUIRE_VERIFY,ACQUIRE_VERIFY,44,2,1788500544323.750,66.844,timestamp_domain.system_time,2771046.000,62.000,1,2771046.000,2771078.000,32.000,32.000,2771078.000,32.000,1,1,pnp_visible_ransac,9,1.586,17.9051,0.353431,3.064596,6.5787
2026-09-04T14:42:24.444,9,ACQUIRE_VERIFY,ACQUIRE_VERIFY,46,2,1788500544390.432,66.683,timestamp_domain.system_time,2771109.000,63.000,1,2771109.000,2771140.000,31.000,31.000,2771140.000,31.000,1,1,pnp_visible_ransac,9,1.515,18.2238,0.352959,3.068608,6.5615
2026-09-04T14:42:24.497,10,ACQUIRE_VERIFY,ACQUIRE_VERIFY,48,2,1788500544457.113,66.681,timestamp_domain.system_time,2771171.000,62.000,1,2771171.000,2771203.000,32.000,32.000,2771203.000,32.000,1,1,pnp_visible_ransac,9,1.396,17.8861,0.352748,3.058831,6.5784
2026-09-04T14:42:24.573,11,ACQUIRE_VERIFY,ACQUIRE_VERIFY,50,2,1788500544524.031,66.917,timestamp_domain.system_time,2771250.000,79.000,1,2771250.000,2771265.000,15.000,15.000,2771265.000,15.000,1,1,pnp_visible_ransac,9,1.396,17.9592,0.352556,3.055533,6.5818
2026-09-04T14:42:24.695,12,ACQUIRE_VERIFY,ACQUIRE_VERIFY,53,3,1788500544624.206,100.175,timestamp_domain.system_time,2771359.000,109.000,1,2771359.000,2771390.000,31.000,31.000,2771390.000,31.000,1,1,pnp_visible_ransac,9,1.596,17.7806,0.354367,3.050719,6.6257
2026-09-04T14:42:24.756,13,STANDOFF_VERIFY,STANDOFF_VERIFY,56,3,1788500544724.091,99.886,timestamp_domain.system_time,2771421.000,62.000,1,2771421.000,2771453.000,32.000,32.000,2771453.000,32.000,1,1,pnp_visible_ransac,9,1.634,18.0066,0.353582,3.054711,6.6026
2026-09-04T14:42:24.817,14,STANDOFF_VERIFY,STANDOFF_VERIFY,58,2,1788500544790.812,66.721,timestamp_domain.system_time,2771484.000,63.000,1,2771484.000,2771515.000,31.000,31.000,2771515.000,31.000,1,1,pnp_visible_ransac,9,1.618,17.6410,0.354834,3.052902,6.6296
2026-09-04T14:42:24.881,15,STANDOFF_VERIFY,STANDOFF_VERIFY,60,2,1788500544857.430,66.618,timestamp_domain.system_time,2771562.000,78.000,1,2771562.000,2771578.000,16.000,16.000,2771578.000,16.000,1,1,pnp_visible_ransac,9,1.534,17.9375,0.353461,3.052992,6.6040
2026-09-04T14:42:24.954,16,STANDOFF_VERIFY,STANDOFF_VERIFY,62,2,1788500544924.068,66.638,timestamp_domain.system_time,2771625.000,63.000,1,2771625.000,2771656.000,31.000,31.000,2771656.000,31.000,1,1,pnp_visible_ransac,9,1.631,17.7816,0.354542,3.051966,6.6263
2026-09-04T14:42:25.015,17,STANDOFF_VERIFY,STANDOFF_VERIFY,63,1,1788500544957.473,33.405,timestamp_domain.system_time,2771687.000,62.000,1,2771687.000,2771718.000,31.000,31.000,2771718.000,31.000,1,1,pnp_visible_ransac,9,1.627,17.8237,0.355660,3.055546,6.6392
2026-09-04T14:42:25.081,18,STANDOFF_VERIFY,STANDOFF_VERIFY,65,2,1788500545024.192,66.719,timestamp_domain.system_time,2771750.000,63.000,1,2771750.000,2771781.000,31.000,31.000,2771781.000,31.000,1,1,pnp_visible_ransac,9,1.676,17.7174,0.355299,3.046963,6.6511
2026-09-04T14:42:25.155,19,STANDOFF_VERIFY,STANDOFF_VERIFY,67,2,1788500545090.825,66.632,timestamp_domain.system_time,2771828.000,78.000,1,2771828.000,2771859.000,31.000,31.000,2771859.000,31.000,1,1,pnp_visible_ransac,9,1.594,17.7569,0.354519,3.051450,6.6269
2026-09-04T14:42:25.215,20,STANDOFF_VERIFY,STANDOFF_VERIFY,69,2,1788500545157.514,66.690,timestamp_domain.system_time,2771890.000,62.000,1,2771890.000,2771921.000,31.000,31.000,2771921.000,31.000,1,1,pnp_visible_ransac,9,1.646,17.5729,0.356691,3.049667,6.6711
2026-09-04T14:42:25.282,21,STANDOFF_VERIFY,STANDOFF_VERIFY,71,2,1788500545224.308,66.794,timestamp_domain.system_time,2771953.000,63.000,1,2771953.000,2771984.000,31.000,31.000,2771984.000,31.000,1,1,pnp_visible_ransac,9,1.731,17.7684,0.355704,3.052627,6.6463
2026-09-04T14:42:25.351,22,STANDOFF_VERIFY,STANDOFF_VERIFY,73,2,1788500545291.039,66.731,timestamp_domain.system_time,2772015.000,62.000,1,2772015.000,2772046.000,31.000,31.000,2772046.000,31.000,1,1,pnp_visible_ransac,9,1.758,17.4612,0.357752,3.050162,6.6896
2026-09-04T14:42:25.421,23,STAGING_PLAN,STAGING_PLAN,75,2,1788500545357.560,66.521,timestamp_domain.system_time,2772078.000,63.000,1,2772078.000,2772125.000,47.000,47.000,2772125.000,47.000,1,1,pnp_visible_ransac,9,1.799,17.5201,0.357111,3.048357,6.6817
2026-09-04T14:42:25.483,24,STAGING_PLAN,STAGING_PLAN,77,2,1788500545424.394,66.834,timestamp_domain.system_time,2772156.000,78.000,1,2772156.000,2772187.000,31.000,31.000,2772187.000,31.000,1,1,pnp_visible_ransac,9,1.805,17.5827,0.357851,3.054755,6.6815
2026-09-04T14:42:25.549,25,STAGING_PLAN,STAGING_PLAN,79,2,1788500545491.193,66.799,timestamp_domain.system_time,2772218.000,62.000,1,2772218.000,2772250.000,32.000,32.000,2772250.000,32.000,1,1,pnp_visible_ransac,9,1.898,17.5211,0.357627,3.045577,6.6973
