t_iso,frame_i,raw_video_frame_index,fsm_state,align_sub,camera_frame_number,camera_frame_delta,camera_sensor_timestamp_ms,camera_sensor_interval_ms,camera_timestamp_domain,camera_input_host_mono_ms,camera_input_interval_ms,inference_ran,inference_start_host_mono_ms,inference_end_host_mono_ms,model_inference_ms,input_to_inference_end_ms,pose_result_host_mono_ms,input_to_pose_result_ms,model_det_ok,pnp_ok,pose_src,pose_n_used,pose_rms_px,yaw_deg,pos_x_m,pos_z_m,center_bearing_deg
2026-09-06T17:07:29.799,42,6,SEARCH_SWEEP,SEARCH_SWEEP,168,3,1788682049702.680,100.147,timestamp_domain.system_time,184274046.000,109.000,1,184274062.000,184274093.000,31.000,47.000,184274093.000,47.000,0,0,,,,,,,
2026-09-06T17:07:29.895,43,7,SEARCH_SWEEP,SEARCH_SWEEP,172,4,1788682049835.772,133.093,timestamp_domain.system_time,184274171.000,125.000,1,184274171.000,184274187.000,16.000,16.000,184274187.000,16.000,0,0,,,,,,,
2026-09-06T17:07:30.002,44,8,SEARCH_SWEEP,SEARCH_SWEEP,176,4,1788682049969.678,133.906,timestamp_domain.system_time,184274265.000,94.000,1,184274281.000,184274296.000,15.000,31.000,184274296.000,31.000,0,0,,,,,,,
2026-09-06T17:07:30.095,45,9,SEARCH_SWEEP,SEARCH_SWEEP,179,3,1788682050069.344,99.666,timestamp_domain.system_time,184274375.000,110.000,1,184274375.000,184274390.000,15.000,15.000,184274390.000,15.000,0,0,,,,,,,
2026-09-06T17:07:30.195,46,10,SEARCH_SWEEP,SEARCH_SWEEP,181,2,1788682050135.940,66.596,timestamp_domain.system_time,184274468.000,93.000,1,184274484.000,184274500.000,16.000,32.000,184274500.000,32.000,0,0,,,,,,,
2026-09-06T17:07:30.295,47,11,SEARCH_SWEEP,SEARCH_SWEEP,184,3,1788682050236.186,100.246,timestamp_domain.system_time,184274562.000,94.000,1,184274578.000,184274593.000,15.000,31.000,184274593.000,31.000,0,0,,,,,,,
2026-09-06T17:07:30.397,48,12,SEARCH_SWEEP,SEARCH_SWEEP,187,3,1788682050336.777,100.591,timestamp_domain.system_time,184274671.000,109.000,1,184274671.000,184274687.000,16.000,16.000,184274687.000,16.000,0,0,,,,,,,
2026-09-06T17:07:30.496,49,13,SEARCH_SWEEP,SEARCH_SWEEP,190,3,1788682050436.302,99.525,timestamp_domain.system_time,184274765.000,94.000,1,184274765.000,184274796.000,31.000,31.000,184274796.000,31.000,0,0,,,,,,,
2026-09-06T17:07:30.595,50,14,SEARCH_SWEEP,SEARCH_SWEEP,193,3,1788682050536.338,100.036,timestamp_domain.system_time,184274859.000,94.000,1,184274859.000,184274890.000,31.000,31.000,184274890.000,31.000,0,0,,,,,,,
2026-09-06T17:07:30.698,51,15,SEARCH_SWEEP,SEARCH_SWEEP,195,2,1788682050603.130,66.792,timestamp_domain.system_time,184274968.000,109.000,1,184274968.000,184275000.000,32.000,32.000,184275000.000,32.000,0,0,,,,,,,
2026-09-06T17:07:30.795,52,16,SEARCH_SWEEP,SEARCH_SWEEP,200,5,1788682050770.086,166.956,timestamp_domain.system_time,184275078.000,110.000,1,184275078.000,184275093.000,15.000,15.000,184275093.000,15.000,0,0,,,,,,,
2026-09-06T17:07:30.897,53,17,SEARCH_SWEEP,SEARCH_SWEEP,203,3,1788682050870.163,100.077,timestamp_domain.system_time,184275156.000,78.000,1,184275187.000,184275187.000,0.000,31.000,184275187.000,31.000,0,0,,,,,,,
2026-09-06T17:07:31.014,54,18,SEARCH_SWEEP,SEARCH_SWEEP,206,3,1788682050969.934,99.771,timestamp_domain.system_time,184275281.000,125.000,1,184275281.000,184275312.000,31.000,31.000,184275312.000,31.000,0,0,,,,,,,
2026-09-06T17:07:31.112,55,19,SEARCH_SWEEP,SEARCH_SWEEP,209,3,1788682051070.189,100.254,timestamp_domain.system_time,184275375.000,94.000,1,184275390.000,184275406.000,16.000,31.000,184275406.000,31.000,0,0,,,,,,,
2026-09-06T17:07:31.221,56,20,SEARCH_SWEEP,SEARCH_SWEEP,212,3,1788682051170.029,99.840,timestamp_domain.system_time,184275484.000,109.000,1,184275484.000,184275515.000,31.000,31.000,184275515.000,31.000,0,0,,,,,,,
2026-09-06T17:07:31.317,57,21,SEARCH_SWEEP,SEARCH_SWEEP,215,3,1788682051270.076,100.047,timestamp_domain.system_time,184275578.000,94.000,1,184275593.000,184275609.000,16.000,31.000,184275609.000,31.000,0,0,,,,,,,
2026-09-06T17:07:31.417,58,22,SEARCH_SWEEP,SEARCH_SWEEP,218,3,1788682051370.407,100.331,timestamp_domain.system_time,184275687.000,109.000,1,184275703.000,184275718.000,15.000,31.000,184275718.000,31.000,0,0,,,,,,,
2026-09-06T17:07:31.556,59,23,SEARCH_SWEEP,SEARCH_SWEEP,222,4,1788682051503.735,133.328,timestamp_domain.system_time,184275828.000,141.000,1,184275828.000,184275859.000,31.000,31.000,184275859.000,31.000,0,0,,,,,,,
2026-09-06T17:07:31.668,60,24,SEARCH_SWEEP,SEARCH_SWEEP,225,3,1788682051603.664,99.929,timestamp_domain.system_time,184275937.000,109.000,1,184275937.000,184275968.000,31.000,31.000,184275968.000,31.000,0,0,,,,,,,
2026-09-06T17:07:31.830,61,25,SEARCH_SWEEP,SEARCH_SWEEP,229,4,1788682051737.906,134.242,timestamp_domain.system_time,184276078.000,141.000,1,184276093.000,184276125.000,32.000,47.000,184276125.000,47.000,0,0,,,,,,,
2026-09-06T17:07:31.929,62,26,SEARCH_SWEEP,SEARCH_SWEEP,233,4,1788682051871.762,133.856,timestamp_domain.system_time,184276203.000,125.000,1,184276203.000,184276218.000,15.000,15.000,184276218.000,15.000,0,0,,,,,,,
2026-09-06T17:07:32.036,63,27,SEARCH_SWEEP,SEARCH_SWEEP,236,3,1788682051970.716,98.954,timestamp_domain.system_time,184276296.000,93.000,1,184276312.000,184276328.000,16.000,32.000,184276328.000,32.000,0,0,,,,,,,
2026-09-06T17:07:32.139,64,28,SEARCH_SWEEP,SEARCH_SWEEP,240,4,1788682052103.938,133.221,timestamp_domain.system_time,184276406.000,110.000,1,184276421.000,184276437.000,16.000,31.000,184276437.000,31.000,0,0,,,,,,,
2026-09-06T17:07:32.239,65,29,SEARCH_SWEEP,SEARCH_SWEEP,243,3,1788682052204.867,100.929,timestamp_domain.system_time,184276515.000,109.000,1,184276515.000,184276531.000,16.000,16.000,184276531.000,16.000,0,0,,,,,,,
2026-09-06T17:07:32.346,66,30,SEARCH_SWEEP,SEARCH_SWEEP,246,3,1788682052303.976,99.110,timestamp_domain.system_time,184276609.000,94.000,1,184276609.000,184276640.000,31.000,31.000,184276640.000,31.000,0,0,,,,,,,
2026-09-06T17:07:32.440,67,31,SEARCH_SWEEP,SEARCH_SWEEP,249,3,1788682052404.298,100.322,timestamp_domain.system_time,184276718.000,109.000,1,184276718.000,184276734.000,16.000,16.000,184276734.000,16.000,0,0,,,,,,,
2026-09-06T17:07:32.558,68,32,SEARCH_SWEEP,SEARCH_SWEEP,252,3,1788682052504.234,99.937,timestamp_domain.system_time,184276812.000,94.000,1,184276812.000,184276859.000,47.000,47.000,184276859.000,47.000,0,0,,,,,,,
2026-09-06T17:07:32.669,69,33,SEARCH_SWEEP,SEARCH_SWEEP,255,3,1788682052604.556,100.322,timestamp_domain.system_time,184276937.000,125.000,1,184276953.000,184276968.000,15.000,31.000,184276968.000,31.000,0,0,,,,,,,
2026-09-06T17:07:32.821,70,34,SEARCH_SWEEP,SEARCH_SWEEP,260,5,1788682052771.445,166.889,timestamp_domain.system_time,184277078.000,141.000,1,184277093.000,184277125.000,32.000,47.000,184277125.000,47.000,0,0,,,,,,,
2026-09-06T17:07:32.922,71,35,SEARCH_SWEEP,SEARCH_SWEEP,263,3,1788682052871.422,99.977,timestamp_domain.system_time,184277187.000,109.000,1,184277187.000,184277218.000,31.000,31.000,184277218.000,31.000,0,0,,,,,,,
2026-09-06T17:07:33.031,72,36,SEARCH_SWEEP,SEARCH_SWEEP,266,3,1788682052971.415,99.993,timestamp_domain.system_time,184277281.000,94.000,1,184277296.000,184277328.000,32.000,47.000,184277328.000,47.000,0,0,,,,,,,
2026-09-06T17:07:33.131,73,37,SEARCH_SWEEP,SEARCH_SWEEP,269,3,1788682053071.252,99.837,timestamp_domain.system_time,184277406.000,125.000,1,184277406.000,184277421.000,15.000,15.000,184277421.000,15.000,0,0,,,,,,,
2026-09-06T17:07:33.232,74,38,SEARCH_SWEEP,SEARCH_SWEEP,272,3,1788682053171.692,100.440,timestamp_domain.system_time,184277500.000,94.000,1,184277515.000,184277531.000,16.000,31.000,184277531.000,31.000,0,0,,,,,,,
2026-09-06T17:07:33.342,75,39,SEARCH_SWEEP,SEARCH_SWEEP,275,3,1788682053274.083,102.391,timestamp_domain.system_time,184277609.000,109.000,1,184277609.000,184277640.000,31.000,31.000,184277640.000,31.000,0,0,,,,,,,
2026-09-06T17:07:33.442,76,40,SEARCH_SWEEP,SEARCH_SWEEP,279,4,1788682053405.024,130.940,timestamp_domain.system_time,184277703.000,94.000,1,184277718.000,184277734.000,16.000,31.000,184277734.000,31.000,0,0,,,,,,,
2026-09-06T17:07:33.534,77,41,SEARCH_SWEEP,SEARCH_SWEEP,281,2,1788682053471.606,66.582,timestamp_domain.system_time,184277796.000,93.000,1,184277812.000,184277828.000,16.000,32.000,184277828.000,32.000,0,0,,,,,,,
2026-09-06T17:07:33.639,78,42,SEARCH_SWEEP,SEARCH_SWEEP,284,3,1788682053571.815,100.209,timestamp_domain.system_time,184277890.000,94.000,1,184277890.000,184277937.000,47.000,47.000,184277937.000,47.000,0,0,,,,,,,
2026-09-06T17:07:33.814,79,43,SEARCH_SWEEP,SEARCH_SWEEP,285,1,1788682053605.213,33.398,timestamp_domain.system_time,184278031.000,141.000,1,184278031.000,184278109.000,78.000,78.000,184278109.000,78.000,0,0,,,,,,,
2026-09-06T17:07:33.912,80,44,SEARCH_SWEEP,SEARCH_SWEEP,293,8,1788682053871.768,266.555,timestamp_domain.system_time,184278171.000,140.000,1,184278171.000,184278203.000,32.000,32.000,184278203.000,32.000,0,0,,,,,,,
2026-09-06T17:07:34.027,81,45,SEARCH_SWEEP,SEARCH_SWEEP,296,3,1788682053972.117,100.349,timestamp_domain.system_time,184278296.000,125.000,1,184278296.000,184278328.000,32.000,32.000,184278328.000,32.000,0,0,,,,,,,
2026-09-06T17:07:34.146,82,46,SEARCH_SWEEP,SEARCH_SWEEP,300,4,1788682054105.484,133.367,timestamp_domain.system_time,184278421.000,125.000,1,184278421.000,184278437.000,16.000,16.000,184278437.000,16.000,0,0,,,,,,,
2026-09-06T17:07:34.246,83,47,SEARCH_SWEEP,SEARCH_SWEEP,303,3,1788682054205.355,99.871,timestamp_domain.system_time,184278515.000,94.000,1,184278531.000,184278546.000,15.000,31.000,184278546.000,31.000,0,0,,,,,,,
2026-09-06T17:07:34.364,84,48,SEARCH_SWEEP,SEARCH_SWEEP,306,3,1788682054305.747,100.392,timestamp_domain.system_time,184278640.000,125.000,1,184278640.000,184278656.000,16.000,16.000,184278656.000,16.000,0,0,,,,,,,
2026-09-06T17:07:34.462,85,49,SEARCH_SWEEP,SEARCH_SWEEP,309,3,1788682054406.029,100.282,timestamp_domain.system_time,184278734.000,94.000,1,184278750.000,184278765.000,15.000,31.000,184278765.000,31.000,0,0,,,,,,,
2026-09-06T17:07:34.563,86,50,SEARCH_SWEEP,SEARCH_SWEEP,312,3,1788682054505.714,99.685,timestamp_domain.system_time,184278843.000,109.000,1,184278843.000,184278859.000,16.000,16.000,184278859.000,16.000,0,0,,,,,,,
2026-09-06T17:07:34.662,87,51,SEARCH_SWEEP,SEARCH_SWEEP,315,3,1788682054605.971,100.257,timestamp_domain.system_time,184278937.000,94.000,1,184278937.000,184278953.000,16.000,16.000,184278953.000,16.000,0,0,,,,,,,
2026-09-06T17:07:34.795,88,52,SEARCH_SWEEP,SEARCH_SWEEP,318,3,1788682054706.257,100.286,timestamp_domain.system_time,184279046.000,109.000,1,184279046.000,184279093.000,47.000,47.000,184279093.000,47.000,0,0,,,,,,,
2026-09-06T17:07:34.895,89,53,SEARCH_SWEEP,SEARCH_SWEEP,322,4,1788682054839.222,132.965,timestamp_domain.system_time,184279156.000,110.000,1,184279156.000,184279187.000,31.000,31.000,184279187.000,31.000,0,0,,,,,,,
2026-09-06T17:07:34.980,90,54,SEARCH_SWEEP,SEARCH_SWEEP,325,3,1788682054939.417,100.195,timestamp_domain.system_time,184279250.000,94.000,1,184279265.000,184279281.000,16.000,31.000,184279281.000,31.000,0,0,,,,,,,
2026-09-06T17:07:35.085,91,55,SEARCH_SWEEP,SEARCH_SWEEP,328,3,1788682055039.571,100.154,timestamp_domain.system_time,184279359.000,109.000,1,184279359.000,184279375.000,16.000,16.000,184279375.000,16.000,0,0,,,,,,,
2026-09-06T17:07:35.179,92,56,SEARCH_SWEEP,SEARCH_SWEEP,331,3,1788682055140.926,101.355,timestamp_domain.system_time,184279437.000,78.000,1,184279437.000,184279484.000,47.000,47.000,184279484.000,47.000,0,0,,,,,,,
2026-09-06T17:07:35.277,93,57,SEARCH_SWEEP,SEARCH_SWEEP,334,3,1788682055239.579,98.653,timestamp_domain.system_time,184279546.000,109.000,1,184279546.000,184279578.000,32.000,32.000,184279578.000,32.000,0,0,,,,,,,
2026-09-06T17:07:35.379,94,58,SEARCH_SWEEP,SEARCH_SWEEP,337,3,1788682055339.581,100.002,timestamp_domain.system_time,184279640.000,94.000,1,184279640.000,184279671.000,31.000,31.000,184279671.000,31.000,0,0,,,,,,,
2026-09-06T17:07:35.473,95,59,SEARCH_SWEEP,SEARCH_SWEEP,340,3,1788682055439.725,100.144,timestamp_domain.system_time,184279750.000,110.000,1,184279750.000,184279765.000,15.000,15.000,184279765.000,15.000,0,0,,,,,,,
2026-09-06T17:07:35.573,96,60,SEARCH_SWEEP,SEARCH_SWEEP,342,2,1788682055508.264,68.539,timestamp_domain.system_time,184279843.000,93.000,1,184279843.000,184279875.000,32.000,32.000,184279875.000,32.000,0,0,,,,,,,
2026-09-06T17:07:35.674,97,61,SEARCH_SWEEP,SEARCH_SWEEP,345,3,1788682055607.713,99.449,timestamp_domain.system_time,184279937.000,94.000,1,184279953.000,184279968.000,15.000,31.000,184279968.000,31.000,0,0,,,,,,,
2026-09-06T17:07:35.834,98,62,SEARCH_SWEEP,SEARCH_SWEEP,347,2,1788682055673.358,65.645,timestamp_domain.system_time,184280078.000,141.000,1,184280093.000,184280125.000,32.000,47.000,184280125.000,47.000,0,0,,,,,,,
2026-09-06T17:07:35.938,99,63,SEARCH_SWEEP,SEARCH_SWEEP,354,7,1788682055906.552,233.194,timestamp_domain.system_time,184280218.000,140.000,1,184280218.000,184280234.000,16.000,16.000,184280234.000,16.000,0,0,,,,,,,
2026-09-06T17:07:36.038,100,64,SEARCH_SWEEP,SEARCH_SWEEP,356,2,1788682055973.448,66.896,timestamp_domain.system_time,184280312.000,94.000,1,184280312.000,184280328.000,16.000,16.000,184280328.000,16.000,0,0,,,,,,,
2026-09-06T17:07:36.139,101,65,SEARCH_SWEEP,SEARCH_SWEEP,359,3,1788682056073.785,100.336,timestamp_domain.system_time,184280406.000,94.000,1,184280406.000,184280437.000,31.000,31.000,184280437.000,31.000,0,0,,,,,,,
2026-09-06T17:07:36.243,102,66,SEARCH_SWEEP,SEARCH_SWEEP,362,3,1788682056173.621,99.836,timestamp_domain.system_time,184280500.000,94.000,1,184280500.000,184280546.000,46.000,46.000,184280546.000,46.000,0,0,,,,,,,
2026-09-06T17:07:36.349,103,67,SEARCH_SWEEP,SEARCH_SWEEP,366,4,1788682056306.754,133.133,timestamp_domain.system_time,184280609.000,109.000,1,184280609.000,184280640.000,31.000,31.000,184280640.000,31.000,0,0,,,,,,,
2026-09-06T17:07:36.444,104,68,SEARCH_SWEEP,SEARCH_SWEEP,369,3,1788682056407.066,100.312,timestamp_domain.system_time,184280718.000,109.000,1,184280718.000,184280734.000,16.000,16.000,184280734.000,16.000,0,0,,,,,,,
2026-09-06T17:07:36.534,105,69,SEARCH_SWEEP,SEARCH_SWEEP,371,2,1788682056473.903,66.837,timestamp_domain.system_time,184280796.000,78.000,1,184280812.000,184280828.000,16.000,32.000,184280828.000,32.000,0,0,,,,,,,
2026-09-06T17:07:36.645,106,70,SEARCH_SWEEP,SEARCH_SWEEP,374,3,1788682056574.236,100.333,timestamp_domain.system_time,184280906.000,110.000,1,184280906.000,184280937.000,31.000,31.000,184280937.000,31.000,0,0,,,,,,,
2026-09-06T17:07:36.739,107,71,SEARCH_SWEEP,SEARCH_SWEEP,376,2,1788682056641.252,67.017,timestamp_domain.system_time,184281000.000,94.000,1,184281015.000,184281031.000,16.000,31.000,184281031.000,31.000,0,0,,,,,,,
2026-09-06T17:07:36.839,108,72,SEARCH_SWEEP,SEARCH_SWEEP,380,4,1788682056774.277,133.025,timestamp_domain.system_time,184281109.000,109.000,1,184281109.000,184281140.000,31.000,31.000,184281140.000,31.000,0,0,,,,,,,
2026-09-06T17:07:36.944,109,73,SEARCH_SWEEP,SEARCH_SWEEP,384,4,1788682056907.496,133.219,timestamp_domain.system_time,184281203.000,94.000,1,184281218.000,184281234.000,16.000,31.000,184281234.000,31.000,0,0,,,,,,,
