t_iso,t_mono,frame_i,fsm_state,align_sub,det_ok,pos_x,pos_y,pos_z,yaw_deg,yaw_model_raw_deg,width_m,fps,rot_stop_command,rot_stop_mode,rot_stop_measured_rate_deg_s,rot_stop_effective_rate_deg_s,rot_stop_error_deg,rot_post_stop_deg,rot_post_stop_peak_abs_deg
2026-09-04T15:03:38.018,4044.718000,1,PRECHECK,PRECHECK,1,-0.425746,0.302099,3.600119,-12.0482,-12.0482,1.0000,1.89,,,,,,,
2026-09-04T15:03:38.139,4044.843000,2,SEARCH_SWEEP,SEARCH_SWEEP,1,-0.426255,0.309152,3.604414,-11.7007,-11.7007,1.0000,0.96,,,,,,,
2026-09-04T15:03:38.273,4044.968000,4,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,-0.425984,0.308905,3.597827,-11.5091,-11.5091,1.0000,0.96,,,,,,,
2026-09-04T15:03:38.434,4045.140000,6,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,-0.424796,0.309561,3.599991,-11.6750,-11.6750,1.0000,0.96,,,,,,,
2026-09-04T15:03:38.585,4045.281000,8,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,-0.424139,0.308816,3.590632,-11.5246,-11.5246,1.0000,0.96,,,,,,,
2026-09-04T15:03:38.742,4045.437000,10,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,-0.422421,0.309390,3.593982,-11.7720,-11.7720,1.0000,13.59,,,,,,,
2026-09-04T15:03:38.901,4045.593000,12,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,-0.423883,0.309955,3.600612,-11.6223,-11.6223,1.0000,13.59,,,,,,,
2026-09-04T15:03:39.054,4045.750000,14,STANDOFF_VERIFY,STANDOFF_VERIFY,1,-0.423375,0.309562,3.596164,-11.6921,-11.6921,1.0000,13.59,,,,,,,
2026-09-04T15:03:39.220,4045.921000,16,STANDOFF_VERIFY,STANDOFF_VERIFY,1,-0.424257,0.309931,3.600051,-11.5751,-11.5751,1.0000,12.55,,,,,,,
2026-09-04T15:03:39.373,4046.078000,18,STANDOFF_VERIFY,STANDOFF_VERIFY,1,-0.421597,0.309112,3.590834,-11.5600,-11.5600,1.0000,12.55,,,,,,,
2026-09-04T15:03:39.522,4046.218000,20,STANDOFF_VERIFY,STANDOFF_VERIFY,1,-0.422673,0.309271,3.596795,-11.6571,-11.6571,1.0000,12.55,,,,,,,
2026-09-04T15:03:39.671,4046.375000,22,STANDOFF_VERIFY,STANDOFF_VERIFY,1,-0.422169,0.309544,3.594518,-11.6296,-11.6296,1.0000,12.55,,,,,,,
2026-09-04T15:03:39.827,4046.531000,24,STANDOFF_MOVE,STANDOFF_MOVE,1,-0.422254,0.309662,3.597978,-11.7767,-11.7767,1.0000,13.29,,,,,,,
2026-09-04T15:03:39.967,4046.671000,26,STANDOFF_MOVE,STANDOFF_MOVE,1,-0.422167,0.309720,3.597950,-11.7758,-11.7758,1.0000,13.29,,,,,,,
2026-09-04T15:03:40.139,4046.843000,28,STANDOFF_MOVE,STANDOFF_MOVE,1,-0.422124,0.309684,3.597520,-11.6761,-11.6761,1.0000,13.29,,,,,,,
2026-09-04T15:03:40.301,4047.000000,30,STANDOFF_MOVE,STANDOFF_MOVE,1,-0.421640,0.309417,3.594747,-11.7772,-11.7772,1.0000,12.56,,,,,,,
2026-09-04T15:03:40.453,4047.156000,32,STANDOFF_MOVE,STANDOFF_MOVE,1,-0.421427,0.309495,3.595624,-11.7236,-11.7236,1.0000,12.56,,,,,,,
2026-09-04T15:03:40.609,4047.312000,34,STANDOFF_MOVE,STANDOFF_MOVE,1,-0.421280,0.310294,3.587407,-11.9089,-11.9089,1.0000,12.56,,,,,,,
2026-09-04T15:03:40.778,4047.484000,36,STANDOFF_MOVE,STANDOFF_MOVE,1,-0.420920,0.310452,3.576018,-11.8749,-11.8749,1.0000,12.56,,,,,,,
2026-09-04T15:03:40.886,4047.593000,37,STANDOFF_MOVE,STANDOFF_MOVE,1,-0.424198,0.310307,3.558391,-11.8957,-11.8957,1.0000,12.28,,,,,,,
2026-09-04T15:03:41.123,4047.828000,39,STANDOFF_MOVE,STANDOFF_MOVE,1,-0.422158,0.305994,3.542719,-11.9563,-11.9563,1.0000,12.28,,,,,,,
2026-09-04T15:03:41.307,4048.000000,41,STANDOFF_MOVE,STANDOFF_MOVE,1,-0.419801,0.312952,3.500845,-11.5894,-11.5894,1.0000,12.28,,,,,,,
2026-09-04T15:03:41.414,4048.109000,42,STANDOFF_MOVE,STANDOFF_MOVE,1,-0.429724,0.308584,3.471249,-11.5615,-11.5615,1.0000,9.35,,,,,,,
2026-09-04T15:03:41.523,4048.218000,43,STANDOFF_MOVE,STANDOFF_MOVE,1,-0.426815,0.305588,3.453655,-11.4417,-11.4417,1.0000,9.35,,,,,,,
2026-09-04T15:03:41.703,4048.406000,45,STANDOFF_MOVE,STANDOFF_MOVE,1,-0.418871,0.313090,3.430432,-11.4783,-11.4783,1.0000,9.35,,,,,,,
2026-09-04T15:03:41.893,4048.593000,47,STANDOFF_MOVE,STANDOFF_MOVE,1,-0.422660,0.312139,3.389457,-11.8596,-11.8596,1.0000,9.35,,,,,,,
2026-09-04T15:03:42.098,4048.796000,49,STANDOFF_MOVE,STANDOFF_MOVE,1,-0.420858,0.314316,3.357492,-11.7611,-11.7611,1.0000,10.55,,,,,,,
2026-09-04T15:03:42.280,4048.984000,51,STANDOFF_MOVE,STANDOFF_MOVE,1,-0.413231,0.323396,3.286816,-11.2362,-11.2362,1.0000,10.55,,,,,,,
2026-09-04T15:03:42.464,4049.156000,53,STANDOFF_MOVE,STANDOFF_MOVE,1,-0.413759,0.321326,3.262209,-11.5648,-11.5648,1.0000,10.55,,,,,,,
2026-09-04T15:03:42.645,4049.343000,55,STANDOFF_MOVE,STANDOFF_MOVE,1,-0.411861,0.322716,3.205241,-11.3728,-11.3728,1.0000,10.38,,,,,,,
2026-09-04T15:03:42.830,4049.531000,57,STANDOFF_SETTLE,STANDOFF_SETTLE,1,-0.416499,0.325802,3.152883,-10.8085,-10.8085,1.0000,10.38,,,,,,,
2026-09-04T15:03:43.010,4049.703000,59,STANDOFF_SETTLE,STANDOFF_SETTLE,1,-0.413485,0.326752,3.108225,-10.5018,-10.5018,1.0000,10.38,,,,,,,
2026-09-04T15:03:43.200,4049.906000,61,STANDOFF_SETTLE,STANDOFF_SETTLE,1,-0.397790,0.330409,3.080566,-10.2061,-10.2061,1.0000,10.95,,,,,,,
2026-09-04T15:03:43.376,4050.078000,63,STANDOFF_SETTLE,STANDOFF_SETTLE,1,-0.413411,0.331367,3.063250,-10.9264,-10.9264,1.0000,10.95,,,,,,,
2026-09-04T15:03:43.567,4050.265000,65,STANDOFF_SETTLE,STANDOFF_SETTLE,1,-0.415492,0.329152,3.057793,-11.0729,-11.0729,1.0000,10.95,,,,,,,
2026-09-04T15:03:43.740,4050.437000,67,STANDOFF_SETTLE,STANDOFF_SETTLE,1,-0.418393,0.330474,3.057710,-11.0805,-11.0805,1.0000,10.95,,,,,,,
2026-09-04T15:03:43.916,4050.609000,69,STANDOFF_SETTLE,STANDOFF_SETTLE,1,-0.415673,0.331090,3.057717,-11.1881,-11.1881,1.0000,10.95,,,,,,,
2026-09-04T15:03:44.103,4050.796000,71,STANDOFF_SETTLE,STANDOFF_SETTLE,1,-0.417470,0.331281,3.059451,-11.0950,-11.0950,1.0000,10.95,,,,,,,
2026-09-04T15:03:44.281,4050.984000,73,STANDOFF_SETTLE,STANDOFF_SETTLE,1,-0.416579,0.331085,3.058108,-11.1166,-11.1166,1.0000,11.33,,,,,,,
2026-09-04T15:03:44.454,4051.156000,75,STANDOFF_SETTLE,STANDOFF_SETTLE,1,-0.416603,0.330938,3.056451,-11.0541,-11.0541,1.0000,11.33,,,,,,,
2026-09-04T15:03:44.636,4051.343000,77,STANDOFF_SETTLE,STANDOFF_SETTLE,1,-0.416275,0.330863,3.056097,-11.2779,-11.2779,1.0000,11.33,,,,,,,
2026-09-04T15:03:44.806,4051.500000,79,STANDOFF_SETTLE,STANDOFF_SETTLE,1,-0.417316,0.330447,3.054443,-11.0315,-11.0315,1.0000,11.19,,,,,,,
2026-09-04T15:03:44.982,4051.687000,81,STANDOFF_SETTLE,STANDOFF_SETTLE,1,-0.417467,0.330648,3.057141,-11.0157,-11.0157,1.0000,11.19,,,,,,,
2026-09-04T15:03:45.111,4051.812000,82,STANDOFF_SETTLE,STANDOFF_SETTLE,1,-0.417213,0.331144,3.060624,-11.0722,-11.0722,1.0000,11.19,,,,,,,
2026-09-04T15:03:45.294,4052.000000,84,STANDOFF_SETTLE,STANDOFF_SETTLE,1,-0.417452,0.331641,3.059986,-11.1050,-11.1050,1.0000,10.37,,,,,,,
