t_iso,frame_i,raw_video_frame_index,fsm_state,align_sub,camera_frame_number,camera_frame_delta,camera_sensor_timestamp_ms,camera_sensor_interval_ms,camera_timestamp_domain,camera_input_host_mono_ms,camera_input_interval_ms,inference_ran,inference_start_host_mono_ms,inference_end_host_mono_ms,model_inference_ms,input_to_inference_end_ms,pose_result_host_mono_ms,input_to_pose_result_ms,model_det_ok,pnp_ok,pose_src,pose_n_used,pose_rms_px,yaw_deg,pos_x_m,pos_z_m,center_bearing_deg
2026-09-08T17:15:32.948,1,,PRECHECK,PRECHECK,1,,1788855332052.392,,timestamp_domain.system_time,101125796.000,,1,101125812.000,101126656.000,844.000,860.000,101126656.000,860.000,0,0,,,,,,,
2026-09-08T17:15:33.127,2,,SEARCH_SWEEP,SEARCH_SWEEP,32,31,1788855333086.239,1033.846,timestamp_domain.system_time,101126796.000,1000.000,1,101126796.000,101126828.000,32.000,32.000,101126828.000,32.000,0,0,,,,,,,
2026-09-08T17:15:33.238,3,,SEARCH_SWEEP,SEARCH_SWEEP,35,3,1788855333186.564,100.326,timestamp_domain.system_time,101126906.000,110.000,1,101126906.000,101126953.000,47.000,47.000,101126953.000,47.000,0,0,,,,,,,
2026-09-08T17:15:33.334,4,,SEARCH_SWEEP,SEARCH_SWEEP,38,3,1788855333286.150,99.586,timestamp_domain.system_time,101127015.000,109.000,1,101127015.000,101127046.000,31.000,31.000,101127046.000,31.000,0,0,,,,,,,
2026-09-08T17:15:33.433,5,,SEARCH_SWEEP,SEARCH_SWEEP,39,1,1788855333320.647,34.497,timestamp_domain.system_time,101127109.000,94.000,1,101127109.000,101127140.000,31.000,31.000,101127140.000,31.000,0,0,,,,,,,
2026-09-08T17:15:33.540,6,,SEARCH_SWEEP,SEARCH_SWEEP,44,5,1788855333486.565,165.918,timestamp_domain.system_time,101127218.000,109.000,1,101127218.000,101127250.000,32.000,32.000,101127250.000,32.000,0,0,,,,,,,
2026-09-08T17:15:33.635,7,,SEARCH_SWEEP,SEARCH_SWEEP,47,3,1788855333586.752,100.188,timestamp_domain.system_time,101127312.000,94.000,1,101127312.000,101127343.000,31.000,31.000,101127343.000,31.000,1,1,pnp_visible_ransac,9,0.422,-21.8101,1.396318,6.485534,12.1502
2026-09-08T17:15:33.731,8,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,50,3,1788855333687.305,100.552,timestamp_domain.system_time,101127406.000,94.000,1,101127406.000,101127437.000,31.000,31.000,101127437.000,31.000,0,0,,,,,,,
2026-09-08T17:15:33.821,9,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,52,2,1788855333753.410,66.105,timestamp_domain.system_time,101127500.000,94.000,1,101127500.000,101127531.000,31.000,31.000,101127531.000,31.000,0,0,,,,,,,
2026-09-08T17:15:33.910,10,,ACQUIRE_VERIFY,ACQUIRE_VERIFY,55,3,1788855333854.004,100.594,timestamp_domain.system_time,101127578.000,78.000,1,101127578.000,101127609.000,31.000,31.000,101127625.000,47.000,1,1,pnp_visible_ransac,9,0.372,-21.9012,1.402474,6.497419,12.1805
