t_iso,frame_i,raw_video_frame_index,fsm_state,align_sub,camera_frame_number,camera_frame_delta,camera_sensor_timestamp_ms,camera_sensor_interval_ms,camera_timestamp_domain,camera_input_host_mono_ms,camera_input_interval_ms,inference_ran,inference_start_host_mono_ms,inference_end_host_mono_ms,model_inference_ms,input_to_inference_end_ms,pose_result_host_mono_ms,input_to_pose_result_ms,model_det_ok,pnp_ok,pose_src,pose_n_used,pose_rms_px,yaw_deg,pos_x_m,pos_z_m,center_bearing_deg
2026-09-08T13:45:50.173,1,,PRECHECK,PRECHECK,3,,1788842749453.294,,timestamp_domain.system_time,88543328.000,,1,88543343.000,88543906.000,563.000,578.000,88543906.000,578.000,0,0,,,,,,,
2026-09-08T13:45:50.402,2,,PRECHECK,PRECHECK,29,26,1788842750321.026,867.732,timestamp_domain.system_time,88544093.000,765.000,1,88544093.000,88544140.000,47.000,47.000,88544140.000,47.000,1,1,pnp_visible_ransac,9,0.645,9.0212,0.702016,5.198035,7.6915
2026-09-08T13:45:50.534,3,,PRECHECK,PRECHECK,34,5,1788842750488.131,167.105,timestamp_domain.system_time,88544250.000,157.000,1,88544250.000,88544265.000,15.000,15.000,88544265.000,15.000,1,1,pnp_visible_ransac,9,0.616,9.3166,0.697949,5.177221,7.6778
2026-09-08T13:45:50.668,4,,PRECHECK,PRECHECK,37,3,1788842750588.423,100.291,timestamp_domain.system_time,88544375.000,125.000,1,88544375.000,88544390.000,15.000,15.000,88544406.000,31.000,1,1,pnp_visible_ransac,9,0.566,9.4377,0.694393,5.157775,7.6676
2026-09-08T13:45:50.774,5,,PRECHECK,PRECHECK,41,4,1788842750722.077,133.654,timestamp_domain.system_time,88544484.000,109.000,1,88544484.000,88544500.000,16.000,16.000,88544500.000,16.000,1,1,pnp_visible_ransac,9,0.517,8.9450,0.696546,5.139052,7.7188
2026-09-08T13:45:50.856,6,,PRECHECK,PRECHECK,44,3,1788842750821.615,99.538,timestamp_domain.system_time,88544562.000,78.000,1,88544562.000,88544593.000,31.000,31.000,88544593.000,31.000,1,1,pnp_visible_ransac,9,0.422,9.3117,0.694782,5.149438,7.6842
2026-09-08T13:45:50.937,7,,PRECHECK,PRECHECK,46,2,1788842750888.166,66.551,timestamp_domain.system_time,88544656.000,94.000,1,88544656.000,88544671.000,15.000,15.000,88544671.000,15.000,1,1,pnp_visible_ransac,9,0.489,9.4387,0.693077,5.138791,7.6812
2026-09-08T13:45:51.009,8,,PRECHECK,PRECHECK,49,3,1788842750988.120,99.954,timestamp_domain.system_time,88544718.000,62.000,1,88544718.000,88544750.000,32.000,32.000,88544750.000,32.000,1,1,pnp_visible_ransac,9,0.502,8.9168,0.694757,5.112270,7.7391
2026-09-08T13:45:51.075,9,,PRECHECK,PRECHECK,51,2,1788842751054.997,66.877,timestamp_domain.system_time,88544781.000,63.000,1,88544781.000,88544812.000,31.000,31.000,88544812.000,31.000,1,1,pnp_visible_ransac,9,0.473,8.9004,0.694722,5.091736,7.7695
2026-09-08T13:45:51.143,10,,PRECHECK,PRECHECK,53,2,1788842751121.765,66.768,timestamp_domain.system_time,88544859.000,78.000,1,88544859.000,88544875.000,16.000,16.000,88544875.000,16.000,1,1,pnp_visible_ransac,9,0.405,8.4877,0.697111,5.092187,7.7952
