t_iso,frame_i,fsm_state,align_sub,camera_frame_number,camera_frame_delta,camera_sensor_timestamp_ms,camera_sensor_interval_ms,camera_timestamp_domain,camera_input_host_mono_ms,camera_input_interval_ms,inference_ran,inference_start_host_mono_ms,inference_end_host_mono_ms,model_inference_ms,input_to_inference_end_ms,pose_result_host_mono_ms,input_to_pose_result_ms,model_det_ok,pnp_ok,pose_src,pose_n_used,pose_rms_px,yaw_deg,pos_x_m,pos_z_m,center_bearing_deg
2026-09-04T10:26:34.905,1,PRECHECK,PRECHECK,1,,1788485191760.684,,timestamp_domain.system_time,730468.000,,1,730468.000,733531.000,3063.000,3063.000,733562.000,3094.000,1,1,pnp_visible_ransac,9,3.333,-19.1976,-0.662668,3.039750,-12.2981
2026-09-04T10:26:35.498,2,SEARCH_SWEEP,SEARCH_SWEEP,102,101,1788485195129.849,3369.165,timestamp_domain.system_time,733953.000,3485.000,1,733953.000,734140.000,187.000,187.000,734156.000,203.000,1,1,pnp_visible_ransac,9,2.152,-22.0413,-0.656364,3.010303,-12.3002
2026-09-04T10:26:35.785,3,ACQUIRE_VERIFY,ACQUIRE_VERIFY,120,18,1788485195729.743,599.895,timestamp_domain.system_time,734406.000,453.000,1,734406.000,734437.000,31.000,31.000,734437.000,31.000,1,1,pnp_visible_ransac,9,1.726,-21.8059,-0.652233,2.992591,-12.2953
2026-09-04T10:26:36.151,4,ACQUIRE_VERIFY,ACQUIRE_VERIFY,128,8,1788485195997.158,267.415,timestamp_domain.system_time,734687.000,281.000,1,734687.000,734796.000,109.000,109.000,734812.000,125.000,1,1,pnp_visible_ransac,9,2.051,-21.6228,-0.655849,3.004513,-12.3138
2026-09-04T10:26:36.485,5,ACQUIRE_VERIFY,ACQUIRE_VERIFY,139,11,1788485196364.214,367.056,timestamp_domain.system_time,735062.000,375.000,1,735062.000,735140.000,78.000,78.000,735140.000,78.000,1,1,pnp_visible_ransac,9,2.185,-21.4974,-0.658311,3.012170,-12.3282
2026-09-04T10:26:36.698,6,ACQUIRE_VERIFY,ACQUIRE_VERIFY,147,8,1788485196630.937,266.723,timestamp_domain.system_time,735312.000,250.000,1,735312.000,735359.000,47.000,47.000,735359.000,47.000,1,1,pnp_visible_ransac,9,2.068,-21.8554,-0.655335,3.004317,-12.3052
2026-09-04T10:26:36.987,7,ACQUIRE_VERIFY,ACQUIRE_VERIFY,154,7,1788485196864.909,233.972,timestamp_domain.system_time,735546.000,234.000,1,735546.000,735640.000,94.000,94.000,735640.000,94.000,1,1,pnp_visible_ransac,9,1.934,-21.6293,-0.655872,3.004640,-12.3137
2026-09-04T10:26:37.178,8,ACQUIRE_VERIFY,ACQUIRE_VERIFY,161,7,1788485197097.465,232.556,timestamp_domain.system_time,735781.000,235.000,1,735781.000,735843.000,62.000,62.000,735843.000,62.000,1,1,pnp_visible_ransac,9,2.075,-21.3314,-0.656924,3.007005,-12.3235
2026-09-04T10:26:37.389,9,ACQUIRE_VERIFY,ACQUIRE_VERIFY,168,7,1788485197330.938,233.473,timestamp_domain.system_time,736000.000,219.000,1,736000.000,736031.000,31.000,31.000,736046.000,46.000,1,1,pnp_visible_ransac,9,1.959,-21.6409,-0.655830,3.003060,-12.3192
2026-09-04T10:26:37.624,10,ACQUIRE_VERIFY,ACQUIRE_VERIFY,175,7,1788485197564.965,234.027,timestamp_domain.system_time,736234.000,234.000,1,736234.000,736281.000,47.000,47.000,736281.000,47.000,1,1,pnp_visible_ransac,9,2.098,-21.8302,-0.655091,3.004153,-12.3014
2026-09-04T10:26:37.824,11,ACQUIRE_VERIFY,ACQUIRE_VERIFY,181,6,1788485197765.082,200.117,timestamp_domain.system_time,736437.000,203.000,1,736437.000,736484.000,47.000,47.000,736484.000,47.000,1,1,pnp_visible_ransac,9,2.105,-21.5830,-0.657291,3.009174,-12.3215
2026-09-04T10:26:38.092,12,ACQUIRE_VERIFY,ACQUIRE_VERIFY,187,6,1788485197965.454,200.372,timestamp_domain.system_time,736656.000,219.000,1,736656.000,736734.000,78.000,78.000,736750.000,94.000,1,1,pnp_visible_ransac,9,2.064,-21.7334,-0.656669,3.008840,-12.3116
2026-09-04T10:26:38.296,13,FACE_ROTATE,FACE_ROTATE,193,6,1788485198166.040,200.586,timestamp_domain.system_time,736906.000,250.000,1,736906.000,736953.000,47.000,47.000,736953.000,47.000,1,1,pnp_visible_ransac,9,2.112,-21.7051,-0.656910,3.009500,-12.3133
2026-09-04T10:26:38.582,14,FACE_ROTATE,FACE_ROTATE,202,9,1788485198465.725,299.686,timestamp_domain.system_time,737171.000,265.000,1,737171.000,737234.000,63.000,63.000,737234.000,63.000,1,1,pnp_visible_ransac,9,2.035,-21.8910,-0.654639,3.004962,-12.2900
2026-09-04T10:26:39.032,15,FACE_ROTATE,FACE_ROTATE,215,13,1788485198899.594,433.868,timestamp_domain.system_time,737578.000,407.000,1,737578.000,737687.000,109.000,109.000,737687.000,109.000,1,1,pnp_visible_ransac,9,2.089,-21.5657,-0.656903,3.013852,-12.2960
2026-09-04T10:26:39.231,16,FACE_ROTATE,FACE_ROTATE,223,8,1788485199165.712,266.119,timestamp_domain.system_time,737843.000,265.000,1,737843.000,737875.000,32.000,32.000,737890.000,47.000,1,1,pnp_visible_ransac,9,1.905,-21.9650,-0.635264,2.984615,-12.0159
2026-09-04T10:26:39.433,17,FACE_ROTATE,FACE_ROTATE,229,6,1788485199365.857,200.144,timestamp_domain.system_time,738046.000,203.000,1,738046.000,738078.000,32.000,32.000,738093.000,47.000,1,1,pnp_visible_ransac,9,2.083,-21.5454,-0.633178,3.003737,-11.9035
2026-09-04T10:26:39.662,18,FACE_ROTATE,FACE_ROTATE,236,7,1788485199599.751,233.894,timestamp_domain.system_time,738296.000,250.000,1,738296.000,738328.000,32.000,32.000,738328.000,32.000,1,1,pnp_visible_ransac,9,1.813,-19.4671,-0.587306,2.996320,-11.0899
2026-09-04T10:26:40.007,19,FACE_ROTATE,FACE_ROTATE,243,7,1788485199833.437,233.687,timestamp_domain.system_time,738515.000,219.000,1,738515.000,738671.000,156.000,156.000,738671.000,156.000,1,1,pnp_visible_ransac,9,1.585,-19.8101,-0.498014,3.015335,-9.3783
2026-09-04T10:26:40.150,20,FACE_ROTATE,FACE_ROTATE,250,7,1788485200066.047,232.610,timestamp_domain.system_time,738765.000,250.000,1,738765.000,738796.000,31.000,31.000,738812.000,47.000,1,1,pnp_visible_ransac,9,2.138,-16.5574,-0.320820,3.035198,-6.0338
