t_iso,t_mono,frame_i,fsm_state,align_sub,det_ok,pos_x,pos_y,pos_z,yaw_deg,yaw_model_raw_deg,width_m,fps,rot_stop_command,rot_stop_mode,rot_stop_measured_rate_deg_s,rot_stop_effective_rate_deg_s,rot_stop_error_deg,rot_post_stop_deg,rot_post_stop_peak_abs_deg
2026-09-04T10:34:32.938,1211.593000,1,PRECHECK,PRECHECK,1,-0.530997,0.286698,3.863556,-8.1222,-8.1222,1.0000,0.00,,,,,,,
2026-09-04T10:34:33.496,1212.156000,2,SEARCH_SWEEP,SEARCH_SWEEP,1,-0.510660,0.276930,3.610802,-4.4311,-4.4311,1.0000,0.76,,,,,,,
2026-09-04T10:34:33.743,1212.406000,3,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,-0.510104,0.279768,3.609092,-4.1197,-4.1197,1.0000,0.76,,,,,,,
2026-09-04T10:34:33.944,1212.609000,4,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,-0.513042,0.282534,3.621704,-3.5555,-3.5555,1.0000,3.66,,,,,,,
2026-09-04T10:34:34.103,1212.765000,5,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,-0.509755,0.282696,3.612893,-3.8161,-3.8161,1.0000,3.66,,,,,,,
2026-09-04T10:34:34.221,1212.875000,6,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,-0.511088,0.283128,3.624135,-3.8648,-3.8648,1.0000,3.66,,,,,,,
2026-09-04T10:34:34.379,1213.031000,7,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,-0.509908,0.283061,3.618187,-3.7755,-3.7755,1.0000,3.66,,,,,,,
2026-09-04T10:34:34.610,1213.265000,8,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,-0.511169,0.282702,3.617806,-3.6775,-3.6775,1.0000,5.88,,,,,,,
2026-09-04T10:34:34.792,1213.453000,9,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,-0.511733,0.282963,3.617903,-3.6101,-3.6101,1.0000,5.88,,,,,,,
2026-09-04T10:34:34.916,1213.578000,10,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,-0.511374,0.282765,3.614534,-3.7090,-3.7090,1.0000,5.88,,,,,,,
2026-09-04T10:34:35.051,1213.703000,11,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,-0.509373,0.282192,3.606432,-3.6662,-3.6662,1.0000,5.88,,,,,,,
2026-09-04T10:34:35.217,1213.875000,12,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,-0.509279,0.281726,3.601257,-3.9574,-3.9574,1.0000,6.51,,,,,,,
2026-09-04T10:34:35.349,1214.015000,13,FACE_ROTATE,FACE_ROTATE,1,-0.510676,0.280075,3.603460,-3.8811,-3.8811,1.0000,6.51,,,,,,,
2026-09-04T10:34:35.525,1214.187000,14,FACE_ROTATE,FACE_ROTATE,1,-0.509269,0.277311,3.589605,-3.8501,-3.8501,1.0000,6.51,,,,,,,
2026-09-04T10:34:35.751,1214.406000,15,FACE_ROTATE,FACE_ROTATE,1,-0.510843,0.276404,3.587669,-2.9774,-2.9774,1.0000,6.51,,,,,,,
2026-09-04T10:34:35.939,1214.593000,16,FACE_ROTATE,FACE_ROTATE,1,-0.509314,0.276850,3.575151,-3.1289,-3.1289,1.0000,5.72,,,,,,,
2026-09-04T10:34:36.122,1214.781000,17,FACE_ROTATE,FACE_ROTATE,1,-0.513831,0.277884,3.598416,-3.1011,-3.1011,1.0000,5.72,,,,,,,
2026-09-04T10:34:36.315,1214.968000,18,FACE_ROTATE,FACE_ROTATE,1,-0.513669,0.278764,3.605952,-3.1861,-3.1861,1.0000,5.72,,,,,,,
2026-09-04T10:34:36.519,1215.171000,19,FACE_ROTATE,FACE_ROTATE,1,-0.503224,0.279301,3.607022,-2.7704,-2.7704,1.0000,4.96,,,,,,,
2026-09-04T10:34:36.685,1215.343000,20,FACE_ROTATE,FACE_ROTATE,1,-0.473616,0.279830,3.603918,-3.2402,-3.2402,1.0000,4.96,,,,,,,
2026-09-04T10:34:36.892,1215.546000,22,FACE_ROTATE,FACE_ROTATE,1,-0.415944,0.292077,3.634677,-1.9587,-1.9587,1.0000,4.96,,,,,,,
2026-09-04T10:34:37.005,1215.656000,23,FACE_ROTATE,FACE_ROTATE,1,-0.352147,0.294344,3.680707,-1.5409,-1.5409,1.0000,4.96,,,,,,,
