t_iso,t_mono,frame_i,fsm_state,align_sub,det_ok,pos_x,pos_y,pos_z,yaw_deg,yaw_model_raw_deg,width_m,fps,rot_stop_command,rot_stop_mode,rot_stop_measured_rate_deg_s,rot_stop_effective_rate_deg_s,rot_stop_error_deg,rot_post_stop_deg,rot_post_stop_peak_abs_deg
2026-09-03T19:22:56.114,28109.781000,1,PRECHECK,PRECHECK,0,,,,,,,1.94,,,,,,,
2026-09-03T19:22:56.266,28109.921000,2,SEARCH_SWEEP,SEARCH_SWEEP,0,,,,,,,1.12,,,,,,,
2026-09-03T19:22:56.375,28110.031000,4,ACQUIRE_VERIFY,ACQUIRE_VERIFY,0,,,,,,,1.12,,,,,,,
2026-09-03T19:22:56.519,28110.171000,6,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.349064,0.427343,4.853748,-88.6205,-88.6205,1.0000,1.12,,,,,,,
2026-09-03T19:22:56.632,28110.296000,7,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.336887,0.427645,4.851726,-88.0044,-88.0044,1.0000,1.12,,,,,,,
2026-09-03T19:22:56.749,28110.406000,9,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.334742,0.433629,4.894716,-87.6570,-87.6570,1.0000,1.12,,,,,,,
2026-09-03T19:22:56.850,28110.515000,11,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.335571,0.427378,4.843129,-88.6967,-88.6967,1.0000,15.25,,,,,,,
2026-09-03T19:22:56.990,28110.656000,14,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.337595,0.432329,4.858491,-86.8484,-86.8484,1.0000,15.25,,,,,,,
2026-09-03T19:22:57.147,28110.812000,17,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.336842,0.434743,4.853195,-87.5833,-87.5833,1.0000,15.25,,,,,,,
2026-09-03T19:22:57.293,28110.953000,20,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.339074,0.420674,4.768056,-89.7368,-89.7368,1.0000,15.25,,,,,,,
2026-09-03T19:22:57.467,28111.125000,22,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.343382,0.425847,4.771702,-88.3917,-88.3917,1.0000,19.86,,,,,,,
2026-09-03T19:22:57.577,28111.234000,24,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.339493,0.426250,4.813736,-86.8824,-86.8824,1.0000,19.86,,,,,,,
2026-09-03T19:22:57.708,28111.375000,26,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1,0.340802,0.423676,4.806182,-88.0304,-88.0304,1.0000,19.86,,,,,,,
2026-09-03T19:22:57.859,28111.515000,29,FACE_ROTATE,FACE_ROTATE,1,0.280513,0.518373,5.594519,-51.5798,-51.5798,1.0000,15.54,,,,,,,
2026-09-03T19:22:57.964,28111.625000,31,FACE_ROTATE,FACE_ROTATE,1,0.343078,0.428035,4.824682,-88.0756,-88.0756,1.0000,15.54,,,,,,,
2026-09-03T19:22:58.068,28111.734000,33,FACE_ROTATE,FACE_ROTATE,1,0.351520,0.408695,4.701245,-87.3715,-87.3715,1.0000,15.54,,,,,,,
2026-09-03T19:22:58.232,28111.890000,36,FACE_ROTATE,FACE_ROTATE,1,0.333531,0.429893,4.855501,-88.2479,-88.2479,1.0000,15.54,,,,,,,
2026-09-03T19:22:58.368,28112.031000,38,FACE_ROTATE,FACE_ROTATE,1,0.349136,0.418487,4.759910,-86.6742,-86.6742,1.0000,15.54,,,,,,,
2026-09-03T19:22:58.479,28112.140000,39,FACE_ROTATE,FACE_ROTATE,1,0.352380,0.420186,4.761945,-88.7490,-88.7490,1.0000,16.76,,,,,,,
2026-09-03T19:22:58.642,28112.296000,41,FACE_ROTATE,FACE_ROTATE,1,0.341139,0.429117,4.827039,-86.9018,-86.9018,1.0000,16.76,,,,,,,
2026-09-03T19:22:58.766,28112.421000,43,FACE_ROTATE,FACE_ROTATE,1,0.344187,0.416278,4.688152,-89.1330,-89.1330,1.0000,16.76,,,,,,,
2026-09-03T19:22:58.896,28112.562000,45,FACE_ROTATE,FACE_ROTATE,1,0.351402,0.423333,4.775617,-86.9581,-86.9581,1.0000,16.76,,,,,,,
2026-09-03T19:22:59.017,28112.671000,47,FACE_ROTATE,FACE_ROTATE,1,0.345305,0.427325,4.768039,-87.5989,-87.5989,1.0000,14.31,,,,,,,
2026-09-03T19:22:59.151,28112.812000,49,FACE_ROTATE,FACE_ROTATE,1,0.341584,0.431114,4.819842,-87.4458,-87.4458,1.0000,14.31,,,,,,,
2026-09-03T19:22:59.272,28112.937000,51,FACE_SETTLE,FACE_SETTLE,1,0.349251,0.417961,4.714967,-88.3017,-88.3017,1.0000,14.31,ROT_RIGHT,face,-0.8034,-0.8034,4.0538,-0.1390,0.1390
2026-09-03T19:22:59.399,28113.062000,53,FACE_SETTLE,FACE_SETTLE,1,0.350490,0.415780,4.722190,-87.5337,-87.5337,1.0000,14.31,ROT_RIGHT,face,-0.8034,-0.8034,4.0538,-0.2526,0.2526
2026-09-03T19:22:59.563,28113.218000,55,FACE_SETTLE,FACE_SETTLE,1,0.317499,0.473925,5.322045,-80.0367,-80.0367,1.0000,14.66,ROT_RIGHT,face,-0.8034,-0.8034,4.0538,-0.1910,0.2526
2026-09-03T19:22:59.700,28113.359000,57,FACE_SETTLE,FACE_SETTLE,1,0.356636,0.419823,4.790903,-87.5488,-87.5488,1.0000,14.66,ROT_RIGHT,face,-0.8034,-0.8034,4.0538,-0.1910,0.2526
2026-09-03T19:22:59.837,28113.500000,59,FACE_SETTLE,FACE_SETTLE,1,0.354413,0.405410,4.639204,-89.3158,-89.3158,1.0000,14.66,ROT_RIGHT,face,-0.8034,-0.8034,4.0538,-0.2035,0.2526
2026-09-03T19:22:59.968,28113.625000,61,FACE_SETTLE,FACE_SETTLE,1,-0.167944,0.464220,4.850013,-3.5029,-3.5029,1.0000,14.66,ROT_RIGHT,face,-0.8034,-0.8034,4.0538,-0.1035,0.3148
