t_iso,frame_i,fsm_state,align_sub,camera_frame_number,camera_frame_delta,camera_sensor_timestamp_ms,camera_sensor_interval_ms,camera_timestamp_domain,camera_input_host_mono_ms,camera_input_interval_ms,inference_ran,inference_start_host_mono_ms,inference_end_host_mono_ms,model_inference_ms,input_to_inference_end_ms,pose_result_host_mono_ms,input_to_pose_result_ms,model_det_ok,pnp_ok,pose_src,pose_n_used,pose_rms_px,yaw_deg,pos_x_m,pos_z_m,center_bearing_deg
2026-09-04T10:56:17.925,1,PRECHECK,PRECHECK,1,,1788486976927.135,,timestamp_domain.system_time,2515796.000,,1,2515796.000,2516750.000,954.000,954.000,2516750.000,954.000,0,0,,,,,,,
2026-09-04T10:56:18.106,2,SEARCH_SWEEP,SEARCH_SWEEP,34,33,1788486978028.719,1101.584,timestamp_domain.system_time,2516875.000,1079.000,1,2516875.000,2516937.000,62.000,62.000,2516937.000,62.000,1,1,pnp_visible_ransac,9,1.474,-5.0085,-0.155258,4.460948,-1.9933
2026-09-04T10:56:18.272,3,ACQUIRE_VERIFY,ACQUIRE_VERIFY,39,5,1788486978195.041,166.321,timestamp_domain.system_time,2517046.000,171.000,1,2517046.000,2517093.000,47.000,47.000,2517109.000,63.000,1,1,pnp_visible_ransac,9,1.245,-5.5623,-0.148851,4.432457,-1.9234
2026-09-04T10:56:18.378,4,ACQUIRE_VERIFY,ACQUIRE_VERIFY,43,4,1788486978328.192,133.151,timestamp_domain.system_time,2517171.000,125.000,1,2517171.000,2517203.000,32.000,32.000,2517203.000,32.000,1,1,pnp_visible_ransac,9,1.172,-5.4255,-0.146915,4.406011,-1.9098
2026-09-04T10:56:18.463,5,ACQUIRE_VERIFY,ACQUIRE_VERIFY,45,2,1788486978394.615,66.423,timestamp_domain.system_time,2517265.000,94.000,1,2517265.000,2517296.000,31.000,31.000,2517296.000,31.000,1,1,pnp_visible_ransac,9,1.157,-5.3516,-0.148349,4.391070,-1.9350
2026-09-04T10:56:18.557,6,ACQUIRE_VERIFY,ACQUIRE_VERIFY,46,1,1788486978428.133,33.518,timestamp_domain.system_time,2517359.000,94.000,1,2517359.000,2517390.000,31.000,31.000,2517390.000,31.000,1,1,pnp_visible_ransac,9,1.121,-5.4351,-0.148961,4.400693,-1.9387
2026-09-04T10:56:18.667,7,ACQUIRE_VERIFY,ACQUIRE_VERIFY,51,5,1788486978595.205,167.072,timestamp_domain.system_time,2517453.000,94.000,1,2517453.000,2517500.000,47.000,47.000,2517500.000,47.000,1,1,pnp_visible_ransac,9,1.117,-5.7472,-0.147423,4.402215,-1.9180
2026-09-04T10:56:18.763,8,ACQUIRE_VERIFY,ACQUIRE_VERIFY,54,3,1788486978695.455,100.250,timestamp_domain.system_time,2517562.000,109.000,1,2517562.000,2517593.000,31.000,31.000,2517593.000,31.000,1,1,pnp_visible_ransac,9,1.059,-6.1426,-0.146374,4.410040,-1.9010
2026-09-04T10:56:18.870,9,ACQUIRE_VERIFY,ACQUIRE_VERIFY,57,3,1788486978795.388,99.933,timestamp_domain.system_time,2517656.000,94.000,1,2517656.000,2517703.000,47.000,47.000,2517703.000,47.000,1,1,pnp_visible_ransac,9,1.085,-6.1691,-0.145975,4.406435,-1.8974
2026-09-04T10:56:18.979,10,ACQUIRE_VERIFY,ACQUIRE_VERIFY,61,4,1788486978929.094,133.706,timestamp_domain.system_time,2517781.000,125.000,1,2517781.000,2517812.000,31.000,31.000,2517812.000,31.000,1,1,pnp_visible_ransac,9,1.024,-6.2328,-0.147238,4.416026,-1.9096
2026-09-04T10:56:19.106,11,ACQUIRE_VERIFY,ACQUIRE_VERIFY,64,3,1788486979029.155,100.061,timestamp_domain.system_time,2517906.000,125.000,1,2517906.000,2517937.000,31.000,31.000,2517937.000,31.000,1,1,pnp_visible_ransac,9,1.096,-6.3431,-0.145204,4.411138,-1.8854
2026-09-04T10:56:19.236,12,ACQUIRE_VERIFY,ACQUIRE_VERIFY,68,4,1788486979162.404,133.250,timestamp_domain.system_time,2518031.000,125.000,1,2518031.000,2518062.000,31.000,31.000,2518062.000,31.000,1,1,pnp_visible_ransac,9,1.091,-6.2476,-0.146013,4.416977,-1.8933
2026-09-04T10:56:19.357,13,STANDOFF_VERIFY,STANDOFF_VERIFY,72,4,1788486979296.795,134.390,timestamp_domain.system_time,2518156.000,125.000,1,2518156.000,2518187.000,31.000,31.000,2518187.000,31.000,1,1,pnp_visible_ransac,9,1.121,-6.1174,-0.146516,4.407697,-1.9039
2026-09-04T10:56:19.514,14,STANDOFF_VERIFY,STANDOFF_VERIFY,76,4,1788486979429.739,132.945,timestamp_domain.system_time,2518296.000,140.000,1,2518296.000,2518343.000,47.000,47.000,2518343.000,47.000,1,1,pnp_visible_ransac,9,1.101,-6.2193,-0.145903,4.413363,-1.8935
2026-09-04T10:56:19.637,15,STANDOFF_VERIFY,STANDOFF_VERIFY,80,4,1788486979562.452,132.713,timestamp_domain.system_time,2518421.000,125.000,1,2518421.000,2518468.000,47.000,47.000,2518468.000,47.000,1,1,pnp_visible_ransac,9,1.113,-6.1876,-0.145975,4.413270,-1.8945
2026-09-04T10:56:19.755,16,STANDOFF_VERIFY,STANDOFF_VERIFY,84,4,1788486979695.673,133.220,timestamp_domain.system_time,2518546.000,125.000,1,2518546.000,2518578.000,32.000,32.000,2518593.000,47.000,1,1,pnp_visible_ransac,9,1.077,-6.2014,-0.145766,4.414051,-1.8914
2026-09-04T10:56:19.856,17,STANDOFF_VERIFY,STANDOFF_VERIFY,87,3,1788486979795.975,100.302,timestamp_domain.system_time,2518640.000,94.000,1,2518640.000,2518687.000,47.000,47.000,2518687.000,47.000,1,1,pnp_visible_ransac,9,1.054,-6.1039,-0.146589,4.414467,-1.9019
2026-09-04T10:56:19.952,18,STANDOFF_VERIFY,STANDOFF_VERIFY,90,3,1788486979896.027,100.052,timestamp_domain.system_time,2518750.000,110.000,1,2518750.000,2518781.000,31.000,31.000,2518781.000,31.000,1,1,pnp_visible_ransac,9,1.051,-6.1944,-0.146532,4.412045,-1.9022
2026-09-04T10:56:20.063,19,STANDOFF_VERIFY,STANDOFF_VERIFY,93,3,1788486979996.112,100.085,timestamp_domain.system_time,2518859.000,109.000,1,2518859.000,2518890.000,31.000,31.000,2518890.000,31.000,1,1,pnp_visible_ransac,9,1.046,-6.3877,-0.145128,4.411292,-1.8843
2026-09-04T10:56:20.168,20,STANDOFF_VERIFY,STANDOFF_VERIFY,96,3,1788486980096.407,100.295,timestamp_domain.system_time,2518968.000,109.000,1,2518968.000,2519000.000,32.000,32.000,2519000.000,32.000,1,1,pnp_visible_ransac,9,1.056,-6.2732,-0.146696,4.420210,-1.9008
2026-09-04T10:56:20.314,21,STANDOFF_VERIFY,STANDOFF_VERIFY,100,4,1788486980229.725,133.319,timestamp_domain.system_time,2519078.000,110.000,1,2519078.000,2519140.000,62.000,62.000,2519140.000,62.000,1,1,pnp_visible_ransac,9,1.113,-6.1622,-0.146459,4.408387,-1.9028
2026-09-04T10:56:20.482,22,STANDOFF_VERIFY,STANDOFF_VERIFY,105,5,1788486980397.954,168.229,timestamp_domain.system_time,2519265.000,187.000,1,2519265.000,2519312.000,47.000,47.000,2519312.000,47.000,1,1,pnp_visible_ransac,9,1.094,-6.2350,-0.146119,4.413983,-1.8960
2026-09-04T10:56:20.624,23,STANDOFF_MOVE,STANDOFF_MOVE,107,2,1788486980463.537,65.583,timestamp_domain.system_time,2519390.000,125.000,1,2519390.000,2519453.000,63.000,63.000,2519453.000,63.000,1,1,pnp_visible_ransac,9,1.110,-6.3219,-0.145753,4.414057,-1.8912
2026-09-04T10:56:20.819,24,STANDOFF_MOVE,STANDOFF_MOVE,116,9,1788486980763.865,300.327,timestamp_domain.system_time,2519609.000,219.000,1,2519609.000,2519640.000,31.000,31.000,2519656.000,47.000,1,1,pnp_visible_ransac,9,1.090,-6.0443,-0.146685,4.408659,-1.9056
2026-09-04T10:56:20.914,25,STANDOFF_MOVE,STANDOFF_MOVE,119,3,1788486980863.316,99.452,timestamp_domain.system_time,2519703.000,94.000,1,2519703.000,2519750.000,47.000,47.000,2519750.000,47.000,1,1,pnp_visible_ransac,9,1.060,-6.3700,-0.146192,4.411257,-1.8981
2026-09-04T10:56:21.018,26,STANDOFF_MOVE,STANDOFF_MOVE,122,3,1788486980963.517,100.201,timestamp_domain.system_time,2519812.000,109.000,1,2519812.000,2519843.000,31.000,31.000,2519843.000,31.000,1,1,pnp_visible_ransac,9,1.064,-6.2938,-0.145861,4.415698,-1.8919
2026-09-04T10:56:21.111,27,STANDOFF_MOVE,STANDOFF_MOVE,125,3,1788486981063.354,99.837,timestamp_domain.system_time,2519906.000,94.000,1,2519906.000,2519937.000,31.000,31.000,2519937.000,31.000,1,1,pnp_visible_ransac,9,1.087,-6.3089,-0.145920,4.412471,-1.8941
2026-09-04T10:56:21.227,28,STANDOFF_MOVE,STANDOFF_MOVE,128,3,1788486981163.406,100.052,timestamp_domain.system_time,2520015.000,109.000,1,2520015.000,2520062.000,47.000,47.000,2520062.000,47.000,1,1,pnp_visible_ransac,9,1.071,-6.2653,-0.146126,4.415630,-1.8954
2026-09-04T10:56:21.325,29,STANDOFF_MOVE,STANDOFF_MOVE,131,3,1788486981263.773,100.367,timestamp_domain.system_time,2520125.000,110.000,1,2520125.000,2520156.000,31.000,31.000,2520156.000,31.000,1,1,pnp_visible_ransac,9,1.086,-6.3517,-0.145765,4.415703,-1.8907
2026-09-04T10:56:21.426,30,STANDOFF_MOVE,STANDOFF_MOVE,134,3,1788486981363.728,99.955,timestamp_domain.system_time,2520218.000,93.000,1,2520218.000,2520250.000,32.000,32.000,2520250.000,32.000,1,1,pnp_visible_ransac,9,1.038,-6.1805,-0.148098,4.408772,-1.9239
