distance_m,lateral_m,facing,success,state,elapsed,reasons,trace_hash
3.5,-0.271875,True,True,DONE,27.173333333334934,[],969521a2b3e6db93d72f00c7e2026dd6f01d979358c6baf2a18061e8da3a653b
3.5,-0.32625,True,True,DONE,27.193333333334937,[],b2a258f281bdb4d9166daafbe5b3580a0073ccac93e75bcb8e82cc44e2e87708
3.5,-0.38875,True,False,FAILED,20.700000000000188,['no commandable visibility-safe insertion rotation (minimum 0.50deg): right fork sweep hits row 3 column 5 (wall margin included)'],6000202a6fd1f87e36daa8ea0f62382b5a01d31e87f772b8aec0e68129079b72
3.5,-0.5,True,False,FAILED,17.066666666666674,['no commandable visibility-safe insertion rotation (minimum 0.50deg): front pocket clearance'],de5d46c780c358eb63a3f488bee8d56250092b294ccaacf97400c16f52bdd026
4.0,0.0,True,True,DONE,24.61000000000127,[],18406b3137e868b4bd7736bf5b1755445d7eade24e3b0b835aff32abb82583f7
4.0,0.1,True,True,DONE,35.99666666666729,[],29228421951d9d539229f83ed483c688ec621a082ef78df2abf34a307fe24865
4.0,0.2,True,True,DONE,36.286666666667195,[],0a9985e9be547fe0264a42e3e6d5d2c3a3fa6d8a2a7f9584c551f3428f0d4fbb
4.0,0.4,True,True,DONE,37.0200000000003,[],47f1a5c47987f69b906ac467214320ed809fd99f6872ee7826a4f17b60a12bcb
4.0,0.8,True,False,FAILED,22.966666666666967,['no commandable visibility-safe insertion rotation (minimum 0.50deg): front pocket clearance'],bd866da549b07437c519da207f773a1594acf764c6520602a5097361542acefd
4.0,0.6,True,False,FAILED,26.86666666666716,['no commandable visibility-safe insertion rotation (minimum 0.50deg): front pocket clearance'],73e1f4af73d2bc04baa5355830046845bb490beb0a833927c66965dbffc6be1f
4.0,0.5,True,False,FAILED,146.8666666666609,['insertion fine alignment exceeded 120 seconds'],f67034ca4d6900888f32315df8ba7a713310cb2b5677e9d4f40447e394a12ea0
4.0,0.45,True,True,DONE,37.00666666666698,[],8c35ca8204e023fa50b6e2f0a7f2ada687844d0d7d16f8feab3997662624a41c
4.0,0.475,True,True,DONE,40.74999999999917,[],c504d3a896404e1b0eeb98ad847a1f51ec37b78468e09a9a5a2eaf04ba4f8dce
4.0,0.4875,True,False,FAILED,146.8666666666609,['insertion fine alignment exceeded 120 seconds'],b13e966642acb8914d914a909da577d7020a6a4bdfba86676a2223020fd9c87c
4.0,0.48125,True,False,FAILED,146.83333333332757,['insertion fine alignment exceeded 120 seconds'],dd2385a48c7de9789710f9bae0f1a4cffde5e4a065a85dbbdbc3c8f6c51a6e07
4.0,0.11875,True,True,DONE,35.99666666666729,[],ab6d0b87601aa411dc82dd10cbb3a71b85fc8d1e54e863e159c52943ff78938d
4.0,0.2375,True,True,DONE,36.43000000000048,[],86cc8a370bd5e45a1cf1c5f3f23c28c9ddc91998fd2bb4cf1da5b86e7b419c39
4.0,0.35625,True,True,DONE,36.90666666666701,[],b4d2e87cb2d4236f54a098fd3496c90881cd7ed918eef342fc4ea1d80b6801f3
4.0,0.4275,True,True,DONE,36.99666666666698,[],f8bbefa384a41be0be54a5d9685429890baa09ab01c1c5b82d54be6e207493fe
4.0,0.50125,True,False,FAILED,146.8666666666609,['insertion fine alignment exceeded 120 seconds'],2fe4f935622cf2d29f1c9fdf034102b9dc66f9e75f6105e778d8f27c414552c7
4.0,1.0,True,False,FAILED,23.233333333333647,['no commandable visibility-safe insertion rotation (minimum 0.50deg): front pocket clearance'],f2158aaec2f387112e598f73bee004519a611ffaaf454bebae056524496ed531
4.0,-0.1,True,True,DONE,35.99666666666729,[],41fcf0d545036ebf835f255653c409da1f90771c2a4a9d7b1404d565b11427f8
4.0,-0.2,True,True,DONE,36.286666666667195,[],c39f9b5a612c2b5922c526f2195de3c16bc3d5c1eb51aac28a8da9491c9d3404
4.0,-0.4,True,True,DONE,37.0200000000003,[],a2b8f6cf0f9499e3d4e664010b534270193ac07a475a729b5b53748fd9612f8d
4.0,-0.8,True,False,FAILED,22.966666666666967,['no commandable visibility-safe insertion rotation (minimum 0.50deg): front pocket clearance'],0286c43c0be8ba08e759895b197000ccc4a3a42c012a0a622a4c5dd8e908536d
4.0,-0.6,True,False,FAILED,26.86666666666716,['no commandable visibility-safe insertion rotation (minimum 0.50deg): front pocket clearance'],4172935b578e7cc85aa810dc218a1f306393ed58c6d6dd01cb83b0bc9e36d364
4.0,-0.5,True,False,FAILED,146.8666666666609,['insertion fine alignment exceeded 120 seconds'],7d4549b780c8d21f023e76f412ed6b1064c94da3b9b86c5027688267a7706f3f
4.0,-0.45,True,True,DONE,37.00666666666698,[],80f245b1f65ceb4f4a19af733858ccc69f1b4fb909b1d0c0377e2bcb17a695df
4.0,-0.475,True,True,DONE,40.74999999999917,[],219c9016ef0f5c9337f664af586e8f39f2111ff34a4f92b9b47d5c1f6a102b5d
4.0,-0.4875,True,False,FAILED,146.8666666666609,['insertion fine alignment exceeded 120 seconds'],b715dd1b263e345b36d1fac4641bbc6fae52979060c7d04bb2c173d5b7bcc5cb
4.0,-0.48125,True,False,FAILED,146.83333333332757,['insertion fine alignment exceeded 120 seconds'],6bf52cd88755ea9084d28166ecd39977c7057873a4b2fec4084917a3f7c8685a
4.0,-0.11875,True,True,DONE,35.99666666666729,[],c49c4b8c07c3b7e19aaff88a2c375a6d6287ab058c97c88916c1b0d86888a103
4.0,-0.2375,True,True,DONE,36.43000000000048,[],8f386031ad9723b9e5c88ba8c7bb4803918b437684616f8f0170545e42a75dbd
4.0,-0.35625,True,True,DONE,36.90666666666701,[],2f851aa84f987d5109a916cf062d8b81e1f1193b34fa8e82541ac90983846576
4.0,-0.4275,True,True,DONE,36.99666666666698,[],f5cfe4cd08dba26636892b5950135833a8b5dbeb34decc3787a78a69d34290e4
4.0,-0.50125,True,False,FAILED,146.8666666666609,['insertion fine alignment exceeded 120 seconds'],b927125377c4eb96333bcfb6b82cec0fdf28961851f05cecabfa5185503de2d1
4.0,-1.0,True,False,FAILED,23.233333333333647,['no commandable visibility-safe insertion rotation (minimum 0.50deg): front pocket clearance'],5f76100c8e52ba47526407d2403f824324fc2eb39d97e550d5a4579f72b8d74c
4.5,0.0,True,True,DONE,29.48666666666838,[],31ad3b8f95bc1195134aff3788597a086d71d06a6ff6b1875a55190c527cdd18
4.5,0.1,True,True,DONE,40.92999999999911,[],de5299d4a3b23c5177d39a95ae268b214bc610628e08fef98f60dbdae52a0704
4.5,0.2,True,True,DONE,41.106666666665724,[],7bb61d5585c4ac7b4cc1fef0e72df66b5e0d899ac79706beccb90d1da9c1add8
4.5,0.4,True,True,DONE,45.3966666666652,[],08ad87f852fce33aa745d53557984bf67a33a261f712f9997b2367a76d04f55c
4.5,0.8,True,False,FAILED,36.53333333333382,['no commandable visibility-safe insertion rotation (minimum 0.50deg): front pocket clearance'],82637566554728a17c5e42bc987fc398e518cac7a3b7b132b4ac04a0594e3ab8
4.5,0.6,True,True,DONE,46.149999999998485,[],b810ca3c39476a76ce9e7e9860268a1faacd766398eb182ccb3ec570eb1ccc27
4.5,0.7,True,True,DONE,46.573333333331796,[],6f992e13b912711f33f8edfec65a7db0e93438d688f3a8e6108f145f5d9e8278
4.5,0.75,True,False,FAILED,36.53333333333382,['no commandable visibility-safe insertion rotation (minimum 0.50deg): front pocket clearance'],212a768bf70f83e865f5c707a7a0185741e941a30fab53b2cecf627dd219759f
4.5,0.725,True,False,FAILED,40.20000000000028,['no commandable visibility-safe insertion rotation (minimum 0.50deg): left fork sweep hits row 3 column 1 (wall margin included)'],9c740651f3b853ff79c18532164c53e9422c75ed7948135742a3b12063335dda
4.5,0.7125,True,True,DONE,46.573333333331796,[],334d36ad718cda2e2a6bddb9b2e83abbd3f5722c4649e939ee0ae72b032c53dc
4.5,0.71875,True,False,FAILED,32.30000000000073,['no commandable visibility-safe insertion rotation (minimum 0.50deg): front pocket clearance'],704313f7c3fbd25ae82c10315ea6638f1795f67c5a8e2daa1c9135b097e8d07f
4.5,0.178125,True,True,DONE,41.096666666665726,[],85af6a66f891c096a018e4b00a55947d0282a2210d9717dcce262542d76c85b9
4.5,0.35625,True,True,DONE,41.72999999999887,[],2525b8d2041405a388522c980a03b82dc93bd943a255c8fb66eab948e2b2e57e
4.5,0.534375,True,True,DONE,49.649999999998286,[],8317e8bfa0a9fed39675af355f655b8b8bb352eff24dc83fb013bb6748e72704
4.5,0.64125,True,False,FAILED,39.833333333333634,['no commandable visibility-safe insertion rotation (minimum 0.50deg): left fork sweep hits row 3 column 1 (wall margin included)'],5f8976f015a5fc804263531d94210aa8ca4cc2865fddb83dc05fc2f6ddfcca09
4.5,0.73875,True,False,FAILED,40.20000000000028,['no commandable visibility-safe insertion rotation (minimum 0.50deg): left fork sweep hits row 3 column 1 (wall margin included)'],f597d74b4060824676d53034e32db12d27601fc62d91eb43f1d9952e76c44cd4
4.5,1.0,True,False,FAILED,32.76666666666737,['no commandable visibility-safe insertion rotation (minimum 0.50deg): front pocket clearance'],4e2971ae221c7d9883e3cd5c2e0ea80a32245994ad8322e054b3ede6dc28cc9c
4.5,-0.1,True,True,DONE,40.92999999999911,[],0fd94fdaf05a2b70f1301eb5d434994589a3f390b40d4c613dfd366e58d1a9bc
4.5,-0.2,True,True,DONE,41.106666666665724,[],db434b78d969f6a3f4c8d792d1a7353d41a1b504392c623d030f1553374bc69f
4.5,-0.4,True,True,DONE,45.3966666666652,[],118a5b09ce325968bcbaf57a187c6d6be5e8b9074ee17ea19085e5a85107f374
4.5,-0.8,True,False,FAILED,36.53333333333382,['no commandable visibility-safe insertion rotation (minimum 0.50deg): front pocket clearance'],6a85d3eed6a9b2900de71a6df756969177d00ed4845a15245c03e03fb580d506
4.5,-0.6,True,True,DONE,46.149999999998485,[],3d9235a89a3ff2fe74b9c129bd8340d42752e4eafb212ca8a56adff24c752aa1
4.5,-0.7,True,True,DONE,46.573333333331796,[],077887bd7330ba39cf18e558206be41d9c1cb41207fa95242e715dfb11e482a4
4.5,-0.75,True,False,FAILED,36.53333333333382,['no commandable visibility-safe insertion rotation (minimum 0.50deg): front pocket clearance'],1cb72ea4096e8f695d0efde0986fb79d38c7f07e86199bd7eada2960b18ef0f3
4.5,-0.725,True,False,FAILED,40.20000000000028,['no commandable visibility-safe insertion rotation (minimum 0.50deg): right fork sweep hits row 3 column 5 (wall margin included)'],9cd0252cd53853e38a538c4f87088b40682a65064b1e3b52a3591c5a212c5d4e
4.5,-0.7125,True,True,DONE,46.573333333331796,[],d3f20c87ca04cac6a412b361cef1d50f73b6f1343e66440349413a613a0a78b8
4.5,-0.71875,True,False,FAILED,32.30000000000073,['no commandable visibility-safe insertion rotation (minimum 0.50deg): front pocket clearance'],d26b2cad59aee37ea80c3e4b346e990baa99e20d48e380c940fda7f66e082ffa
4.5,-0.178125,True,True,DONE,41.096666666665726,[],ecfd1a31b483cd072efd69b9e7e1681126644f10dc1dd312e550c99f471f619a
4.5,-0.35625,True,True,DONE,41.72999999999887,[],e6889e4c27d87739de2cdb29d77533bfcdebe9be34d00de29a63389f66bc4456
4.5,-0.534375,True,True,DONE,49.649999999998286,[],303bf5bd17ced878f5363148bf8fbbc0fcce3c0b9ae62578ce1d7ed2c2312c42
4.5,-0.64125,True,False,FAILED,39.833333333333634,['no commandable visibility-safe insertion rotation (minimum 0.50deg): right fork sweep hits row 3 column 5 (wall margin included)'],15cd1f9796085fd5ab5a88d08592e9f1e4d3243edf0bb0c77f7619c0fafcd78a
4.5,-0.73875,True,False,FAILED,40.20000000000028,['no commandable visibility-safe insertion rotation (minimum 0.50deg): right fork sweep hits row 3 column 5 (wall margin included)'],a566cdcb74bb2f6588285bad8a8b38812686ba164e67740ed89ff57fd6c404a4
4.5,-1.0,True,False,FAILED,32.76666666666737,['no commandable visibility-safe insertion rotation (minimum 0.50deg): front pocket clearance'],eb6ea330b081655443e4121bf1c2af574dd0cf6dc1973b59fb6e797eeeba4ce9
5.0,0.0,True,True,DONE,32.02000000000183,[],595b165a7af241a8ec886b5cb395e9759c51ecb1446f30143e53acb064e1977b
5.0,0.1,True,True,DONE,43.40999999999865,[],d8de5343c6c7a3b53d1114fa3ba34c72a150f7fa0b5ba7ba5560c675af5e8169
5.0,0.2,True,True,DONE,43.51999999999864,[],e684e4e30b06bd3556f54baf54c287410224774367369e077b3fc8ca1aab902d
5.0,0.4,True,True,DONE,43.806666666665286,[],9f839afe12405e906cbd401be3353b65dd6975a5915f4ea85807e88755cfd84c
5.0,0.8,True,True,DONE,48.38333333333169,[],e062f349ce305b7324bc567d98651f798430a50af211f42238e1a6f583ee9747
5.0,1.6,True,False,FAILED,35.33333333333389,['no commandable visibility-safe insertion rotation (minimum 0.50deg): front pocket clearance'],45f458af499bed702ec952afab3b2a8ef75304312fe9735e5c70ef9339df1d11
5.0,1.2,True,False,FAILED,34.83333333333392,['no commandable visibility-safe insertion rotation (minimum 0.50deg): front pocket clearance'],3fc4cc9ddc9c3200a495e7938e9a53c8637e40495c434372cc69beb5d5db6134
5.0,1.0,True,False,FAILED,34.40000000000061,['no commandable visibility-safe insertion rotation (minimum 0.50deg): front pocket clearance'],9cfe51262d962911c27174b0c6dd0757704e2c2be82f4b8be6869d20344817d9
5.0,0.9,True,False,FAILED,34.300000000000615,['no commandable visibility-safe insertion rotation (minimum 0.50deg): front pocket clearance'],18a2c640a0647f2f41d0ba250337ca6b8692c27042188c98e14f101c9de6ab0c
5.0,0.85,True,True,DONE,48.54999999999835,[],460833e52475015e19c5a0ef44a31945926b9363968de108087c57c4be9acab4
5.0,0.875,True,True,DONE,48.55999999999835,[],d80a72a3ec795c96324cf3de363a2af775e27262dffbeda3f3b58ec678fcdc12
5.0,0.8875,True,True,DONE,48.57333333333168,[],cf4ca414b3126b7bf2fbcdfd5e3bf64f460260d389d3acf76bbf778f9e6be53c
5.0,0.89375,True,True,DONE,48.57333333333168,[],eee5bba7aed6848f2dedbb82789ddf25e23074298e37b366c114e06c7bb65b36
5.0,0.2234375,True,True,DONE,43.52999999999864,[],d71a81a556647b27a4fe0380e4e12efa1abeab790e9d2fe5511e629bae995cec
5.0,0.446875,True,True,DONE,43.99666666666528,[],e1a9bad65d29a195f6928d87ba49e53c4c94a2b1db0c851bf6b888d1a0ddbfc4
5.0,0.6703125,True,True,DONE,44.549999999998576,[],c11deda929540828d9707d7edb30f42712646ea0f02cf68bc7112403bf3eb6e5
5.0,0.804375,True,True,DONE,48.38333333333169,[],514a0207c07420f70c91cd172e7d034d664693aba8550b3bd719a445eea50101
5.0,0.92,True,False,FAILED,34.300000000000615,['no commandable visibility-safe insertion rotation (minimum 0.50deg): front pocket clearance'],4cced162bbdc7dd037ecce9ab6bc33a40e40915a31813f0a879887439b714145
5.0,2.0,True,False,FAILED,43.43333333333343,['no commandable visibility-safe insertion rotation (minimum 0.50deg): front pocket clearance'],e02c659362d3107e69ec6a8f9c422923f5875e6dff886bb2dc3aec79efaeb158
5.0,-0.1,True,True,DONE,43.40999999999865,[],d2531081b3f88cc26aefb191e451ce3b40c9f80816640a6157d3b55ed7a8a6be
5.0,-0.2,True,True,DONE,43.51999999999864,[],90d3862a71c50e06e83b206d015cfb25dde888043bb57d969a9c18e1622fdf54
5.0,-0.4,True,True,DONE,43.806666666665286,[],70896f592347b03b589155caac52316d8fed04bef0127c6d756d3d095dc72403
5.0,-0.8,True,True,DONE,48.38333333333169,[],1c12b321e6434b33b2880e0d2250103e5f6068d23349fac546c7112bcdb1fc10
5.0,-1.6,True,False,FAILED,35.33333333333389,['no commandable visibility-safe insertion rotation (minimum 0.50deg): front pocket clearance'],43db8545fb59d7c69f932838e8451def1c2f20ef3663709f0451e470a815718d
5.0,-1.2,True,False,FAILED,34.83333333333392,['no commandable visibility-safe insertion rotation (minimum 0.50deg): front pocket clearance'],37ce2b00eaed669eb2a8d371e0838108553da54d5d1aec40987fb062dd9735b0
5.0,-1.0,True,False,FAILED,34.40000000000061,['no commandable visibility-safe insertion rotation (minimum 0.50deg): front pocket clearance'],a6b7cbcd45a54bafa578e2013d3b55d102d68f9ffcecb5dd34660a02d427903a
5.0,-0.9,True,False,FAILED,34.300000000000615,['no commandable visibility-safe insertion rotation (minimum 0.50deg): front pocket clearance'],f3a5477b9a66482800676cb43af91f66fee53924f185aab2ac3281e1a453e039
5.0,-0.85,True,True,DONE,48.54999999999835,[],a2dd0564f9e38bb8708496831463fe7cf8544a7d95e5f3dd874f60defc0c7a32
5.0,-0.875,True,True,DONE,48.55999999999835,[],c2e606aea8c3cc8833400dcbc72fb61649946fbfa8651caa617f551aa55a6cbe
5.0,-0.8875,True,True,DONE,48.57333333333168,[],2391ec0c6c0e7dd6f5c4a52e70343f366b574cc0dbece59bbff873f231c7e7d1
5.0,-0.89375,True,True,DONE,48.57333333333168,[],1a16420b087cbbca05e612cd8daf40f4ca3c9676dee929a901604ba4dbfdbb9f
5.0,-0.2234375,True,True,DONE,43.52999999999864,[],9cf8e026d78c8ae9c574453fc887d5384f61ba6fcb095b69ad910ab373a1301f
5.0,-0.446875,True,True,DONE,43.99666666666528,[],b65e4a0d7f38a22b9bc4255aac3e9d0012214c6ff5d1b1cb68c9b16a6f1a0577
5.0,-0.6703125,True,True,DONE,44.549999999998576,[],f1ebcc9666f46a43d2bdbd57b3eeae1e49853f28909c83160e76b2b38ffb3c85
