frame_i,yaw_deg,pose_ok,valid,confidence,model_hash,angle_domain,angle_source,model_det_ok,pos_x_m,pos_z_m,pose_src,pose_n_used,pose_rms_px,keypoint_count,video_frame_i,failure_reason
36,6.049490,1,1,0.916504,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,1.18158758,4.73982430,pnp_visible_ransac,9,0.501951,9,0,
37,5.941453,1,1,0.933594,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,1.18329036,4.74911118,pnp_visible_ransac,9,0.416829,9,1,
38,5.779610,1,1,0.928223,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,1.18532813,4.75364733,pnp_visible_ransac,9,0.448357,9,2,
39,5.853693,1,1,0.931152,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,1.18451452,4.75328588,pnp_visible_ransac,9,0.452337,9,3,
40,5.800557,1,1,0.944336,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,1.18013012,4.75390482,pnp_visible_ransac,9,0.408753,9,4,
41,5.941407,1,1,0.941406,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,1.17907059,4.76592541,pnp_visible_ransac,9,0.417693,9,5,
42,5.853408,1,1,0.941406,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,1.17303681,4.75951910,pnp_visible_ransac,9,0.418800,9,6,
43,5.764869,1,1,0.940430,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,1.15828550,4.74950457,pnp_visible_ransac,9,0.373895,9,7,
44,5.430302,1,1,0.940918,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,1.14643252,4.73596621,pnp_visible_ransac,9,0.382676,9,8,
45,5.078749,1,1,0.938965,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,1.12927783,4.74090910,pnp_visible_ransac,9,0.295959,9,9,
46,5.186666,1,1,0.937500,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,1.07851636,4.72691107,pnp_visible_ransac,9,0.370430,9,10,
47,4.341495,1,1,0.936523,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,1.03913164,4.73515558,pnp_visible_ransac,9,0.441279,9,11,
48,2.638688,1,1,0.931152,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.97328109,4.80020952,pnp_visible_ransac,9,0.315331,9,12,
49,2.510398,1,1,0.762207,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.86685270,4.81782341,pnp_visible_ransac,9,0.322137,9,13,
