frame_i,yaw_deg,pose_ok,valid,confidence,model_hash,angle_domain,angle_source,model_det_ok,pos_x_m,pos_z_m,pose_src,pose_n_used,pose_rms_px,keypoint_count,video_frame_i,failure_reason
36,4.165318,1,1,0.931152,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.24628094,4.39178371,pnp_visible_ransac,9,0.635636,9,0,
37,3.524858,1,1,0.930176,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.24165483,4.38925266,pnp_visible_ransac,9,0.556338,9,1,
38,3.933724,1,1,0.931641,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.24387386,4.39075136,pnp_visible_ransac,9,0.671339,9,2,
39,4.437239,1,1,0.930176,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.24490480,4.38107634,pnp_visible_ransac,9,0.721575,9,3,
40,4.839567,1,1,0.933594,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.24926829,4.41808605,pnp_visible_ransac,9,0.617717,9,4,
41,4.345049,1,1,0.931641,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.24600777,4.37953520,pnp_visible_ransac,9,0.568709,9,5,
42,4.722653,1,1,0.926270,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.24817170,4.41147566,pnp_visible_ransac,9,0.593459,9,6,
43,4.112190,1,1,0.931152,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.24461421,4.39233065,pnp_visible_ransac,9,0.568092,9,7,
44,3.365115,1,1,0.931641,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.23765841,4.36934090,pnp_visible_ransac,9,0.468621,9,8,
45,3.920347,1,1,0.934570,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.24195945,4.39026356,pnp_visible_ransac,9,0.606957,9,9,
