frame_i,yaw_deg,pose_ok,valid,confidence,model_hash,angle_domain,angle_source,model_det_ok,pos_x_m,pos_z_m,pose_src,pose_n_used,pose_rms_px,keypoint_count,video_frame_i,failure_reason
36,-2.767198,1,1,0.942871,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.58274126,3.88244748,pnp_visible_ransac,9,0.351792,9,0,
37,-2.597677,1,1,0.943359,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.58348298,3.89283872,pnp_visible_ransac,9,0.343763,9,1,
38,-2.627412,1,1,0.941406,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.59186721,3.90468740,pnp_visible_ransac,9,0.350419,9,2,
39,-2.536277,1,1,0.938965,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.60105962,3.90824771,pnp_visible_ransac,9,0.425747,9,3,
40,-2.637804,1,1,0.941406,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.58755273,3.89920855,pnp_visible_ransac,9,0.344544,9,4,
41,-2.606119,1,1,0.939453,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.60064512,3.90730906,pnp_visible_ransac,9,0.365653,9,5,
42,-3.215727,1,1,0.939941,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.59058583,3.90320659,pnp_visible_ransac,9,0.351999,9,6,
43,-3.193881,1,1,0.939941,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.58878875,3.89657354,pnp_visible_ransac,9,0.325056,9,7,
44,-2.641399,1,1,0.939453,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.59986746,3.90518785,pnp_visible_ransac,9,0.403298,9,8,
45,-2.652924,1,1,0.941895,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.59370643,3.90080500,pnp_visible_ransac,9,0.422462,9,9,
46,-2.713406,1,1,0.941406,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.59287751,3.90000892,pnp_visible_ransac,9,0.404794,9,10,
47,-2.718444,1,1,0.940430,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.59396470,3.89320540,pnp_visible_ransac,9,0.403136,9,11,
48,-2.485858,1,1,0.938477,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.59706110,3.89543366,pnp_visible_ransac,9,0.507741,9,12,
49,-2.410092,1,1,0.937988,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.59586030,3.89573169,pnp_visible_ransac,9,0.446964,9,13,
50,-2.281583,1,1,0.937500,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.59811234,3.91947007,pnp_visible_ransac,9,0.503296,9,14,
51,-2.327533,1,1,0.938965,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.59713161,3.90364265,pnp_visible_ransac,9,0.416707,9,15,
52,-2.334738,1,1,0.937988,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.60107917,3.91321898,pnp_visible_ransac,9,0.396568,9,16,
