frame_i,yaw_deg,pose_ok,valid,confidence,model_hash,angle_domain,angle_source,model_det_ok,pos_x_m,pos_z_m,pose_src,pose_n_used,pose_rms_px,keypoint_count,video_frame_i,failure_reason
168,-10.072310,1,1,0.932617,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.34308365,4.49434328,pnp_visible_ransac,9,0.645581,9,0,
169,-10.123811,1,1,0.932129,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.34228569,4.49927998,pnp_visible_ransac,9,0.578521,9,1,
170,-10.340986,1,1,0.933105,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.34240320,4.50893974,pnp_visible_ransac,9,0.691375,9,2,
171,-10.241853,1,1,0.932617,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.34234029,4.50596189,pnp_visible_ransac,9,0.679964,9,3,
172,-10.360600,1,1,0.933105,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.34220037,4.50708437,pnp_visible_ransac,9,0.674419,9,4,
173,-10.440168,1,1,0.933594,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.34243408,4.51155519,pnp_visible_ransac,9,0.719176,9,5,
174,-10.440168,1,1,0.933105,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.34243408,4.51155519,pnp_visible_ransac,9,0.719176,9,6,
175,-10.401058,1,1,0.933105,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.34230885,4.50929976,pnp_visible_ransac,9,0.687297,9,7,
176,-10.458814,1,1,0.933594,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.34224457,4.51311541,pnp_visible_ransac,9,0.710145,9,8,
177,-10.457506,1,1,0.933594,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.34229282,4.51353502,pnp_visible_ransac,9,0.731680,9,9,
178,-10.455559,1,1,0.933594,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.34229785,4.51675272,pnp_visible_ransac,9,0.762248,9,10,
179,-10.438781,1,1,0.932617,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.34243223,4.51475239,pnp_visible_ransac,9,0.747877,9,11,
180,-10.190384,1,1,0.933105,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.34376585,4.51138878,pnp_visible_ransac,9,0.835061,9,12,
181,-10.054240,1,1,0.933594,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.34401369,4.50793934,pnp_visible_ransac,9,0.822174,9,13,
