frame_i,yaw_deg,pose_ok,valid,confidence,model_hash,angle_domain,angle_source,model_det_ok,pos_x_m,pos_z_m,pose_src,pose_n_used,pose_rms_px,keypoint_count,video_frame_i,failure_reason
220,-16.101218,1,1,0.954590,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.07788333,3.34923530,pnp_visible_ransac,9,0.767611,9,0,
221,-16.101218,1,1,0.954102,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.07788333,3.34923530,pnp_visible_ransac,9,0.767611,9,1,
222,-16.083917,1,1,0.954102,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.07812735,3.34876466,pnp_visible_ransac,9,0.772643,9,2,
223,-16.099712,1,1,0.954102,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.07791407,3.34955430,pnp_visible_ransac,9,0.786789,9,3,
224,-16.116477,1,1,0.954102,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.07767516,3.35003066,pnp_visible_ransac,9,0.773393,9,4,
225,-16.116477,1,1,0.954590,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.07767516,3.35003066,pnp_visible_ransac,9,0.773393,9,5,
226,-16.040052,1,1,0.954102,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.07745778,3.34600425,pnp_visible_ransac,9,0.800056,9,6,
227,-16.102150,1,1,0.954102,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.07774241,3.35080934,pnp_visible_ransac,9,0.754479,9,7,
228,-16.194135,1,1,0.954102,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.07673538,3.35037041,pnp_visible_ransac,9,0.721685,9,8,
229,-16.178255,1,1,0.954102,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.07726420,3.35274863,pnp_visible_ransac,9,0.759785,9,9,
230,-16.178255,1,1,0.954102,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.07726420,3.35274863,pnp_visible_ransac,9,0.759785,9,10,
231,-16.210027,1,1,0.954102,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.07724334,3.35356545,pnp_visible_ransac,9,0.716816,9,11,
232,-16.163936,1,1,0.954102,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.07733140,3.35352945,pnp_visible_ransac,9,0.741236,9,12,
233,-16.195714,1,1,0.955078,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.07731055,3.35434723,pnp_visible_ransac,9,0.698595,9,13,
234,-16.163936,1,1,0.954102,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.07733140,3.35352945,pnp_visible_ransac,9,0.741236,9,14,
235,-16.163936,1,1,0.953613,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.07733140,3.35352945,pnp_visible_ransac,9,0.741236,9,15,
236,-16.163936,1,1,0.953613,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.07733140,3.35352945,pnp_visible_ransac,9,0.741236,9,16,
237,-16.149236,1,1,0.953125,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.07740225,3.35431504,pnp_visible_ransac,9,0.724834,9,17,
238,-16.163936,1,1,0.953125,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.07733140,3.35352945,pnp_visible_ransac,9,0.741236,9,18,
239,-16.149236,1,1,0.953125,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.07740225,3.35431504,pnp_visible_ransac,9,0.724834,9,19,
240,-16.390154,1,1,0.954102,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.07619490,3.34732795,pnp_visible_ransac,9,0.716769,9,20,
241,-16.406004,1,1,0.954102,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.07598121,3.34811163,pnp_visible_ransac,9,0.731037,9,21,
242,-16.269523,1,1,0.954102,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.07650597,3.34883451,pnp_visible_ransac,9,0.730404,9,22,
243,-16.249514,1,1,0.950195,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.07320425,3.34781098,pnp_visible_ransac,9,0.849300,9,23,
244,-16.525769,1,1,0.954590,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.07074825,3.35199451,pnp_visible_ransac,9,0.832520,9,24,
245,-16.423229,1,1,0.954102,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.07288116,3.35425162,pnp_visible_ransac,9,0.807943,9,25,
246,-16.373650,1,1,0.954102,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.07246167,3.35101199,pnp_visible_ransac,9,0.814969,9,26,
247,-16.403629,1,1,0.953613,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.07218214,3.35101295,pnp_visible_ransac,9,0.838900,9,27,
248,-16.234638,1,1,0.951660,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.07372180,3.35018253,pnp_visible_ransac,9,0.854366,9,28,
249,-16.435559,1,1,0.955078,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.07252980,3.35049582,pnp_visible_ransac,9,0.835600,9,29,
250,-16.271016,1,1,0.955078,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.07853694,3.34865093,pnp_visible_ransac,9,0.694281,9,30,
251,-16.594473,1,1,0.957031,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.08524167,3.34365344,pnp_visible_ransac,9,0.588051,9,31,
252,-16.721856,1,1,0.958984,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.09543708,3.34965062,pnp_visible_ransac,9,0.667811,9,32,
253,-16.741033,1,1,0.959961,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.11107796,3.34379697,pnp_visible_ransac,9,0.597404,9,33,
254,-16.758705,1,1,0.958496,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.14316095,3.36637163,pnp_visible_ransac,9,0.663505,9,34,
255,-17.321018,1,1,0.953613,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.17816022,3.33092284,pnp_visible_ransac,9,0.826913,9,35,
256,-17.712260,1,1,0.955566,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.20919767,3.33774996,pnp_visible_ransac,9,0.608556,9,36,
257,-18.326965,1,1,0.956543,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.26264095,3.33166575,pnp_visible_ransac,9,0.618102,9,37,
258,-19.314426,1,1,0.950195,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.30892864,3.31820917,pnp_visible_ransac,9,0.544843,9,38,
259,-19.520179,1,1,0.956543,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.34347314,3.30417657,pnp_visible_ransac,9,0.645576,9,39,
260,-20.063873,1,1,0.882324,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.41564572,3.29024649,pnp_visible_ransac,9,0.703793,9,40,
261,-21.191451,1,1,0.957031,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.46237129,3.28245306,pnp_visible_ransac,9,0.681449,9,41,
262,-22.453312,1,1,0.954590,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.55978841,3.27746487,pnp_visible_ransac,9,0.805265,9,42,
263,-24.290104,1,1,0.954590,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.68000335,3.24946856,pnp_visible_ransac,9,0.746104,9,43,
264,-25.377729,1,1,0.937500,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.75405252,3.21853590,pnp_visible_ransac,9,0.836303,9,44,
265,-26.021647,1,1,0.954102,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.82146555,3.21285391,pnp_visible_ransac,9,0.877328,9,45,
266,-26.979651,1,1,0.948730,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.85905826,3.20096016,pnp_visible_ransac,9,0.940755,9,46,
267,-27.572197,1,1,0.955078,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.91468185,3.18522501,pnp_visible_ransac,9,0.971711,9,47,
268,-27.270543,1,1,0.955078,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.87759638,3.18408918,pnp_visible_ransac,9,0.959031,9,48,
269,-26.358725,1,1,0.952637,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.84288561,3.19541621,pnp_visible_ransac,9,0.906249,9,49,
270,-25.667316,1,1,0.954102,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.81261426,3.18989182,pnp_visible_ransac,9,0.891350,9,50,
271,-26.212339,1,1,0.954102,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.83865851,3.19232845,pnp_visible_ransac,9,0.903468,9,51,
272,-27.161613,1,1,0.930176,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.84739119,3.18706560,pnp_visible_ransac,9,0.951548,9,52,
273,-27.203172,1,1,0.944336,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.84965163,3.18836784,pnp_visible_ransac,9,0.900891,9,53,
274,-26.863438,1,1,0.445557,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.84907442,3.20521498,pnp_visible_ransac,9,0.788677,9,54,
275,-26.493899,1,1,0.789062,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.85227585,3.20879936,pnp_visible_ransac,9,0.801407,9,55,
276,,0,0,,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,0,,,,,,,56,no_detection
277,-26.936483,1,1,0.855957,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.85041016,3.19521308,pnp_visible_ransac,9,0.894280,9,57,
