frame_i,yaw_deg,pose_ok,valid,confidence,model_hash,angle_domain,angle_source,model_det_ok,pos_x_m,pos_z_m,pose_src,pose_n_used,pose_rms_px,keypoint_count,video_frame_i,failure_reason
288,5.363666,1,1,0.958008,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.12454945,3.02821565,pnp_visible_ransac,9,0.602314,9,0,
289,5.460126,1,1,0.958008,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.12475476,3.02977657,pnp_visible_ransac,9,0.571350,9,1,
290,5.343042,1,1,0.958008,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.12505311,3.03000093,pnp_visible_ransac,9,0.593018,9,2,
291,5.400971,1,1,0.958008,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.12500410,3.03174496,pnp_visible_ransac,9,0.579392,9,3,
292,5.400971,1,1,0.958008,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.12500410,3.03174496,pnp_visible_ransac,9,0.579392,9,4,
293,5.460126,1,1,0.958008,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.12475476,3.02977657,pnp_visible_ransac,9,0.571350,9,5,
294,5.424021,1,1,0.958008,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.12465564,3.03339243,pnp_visible_ransac,9,0.542471,9,6,
295,5.483194,1,1,0.958008,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.12440629,3.03142047,pnp_visible_ransac,9,0.537772,9,7,
296,5.439419,1,1,0.958008,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.12525344,3.03143239,pnp_visible_ransac,9,0.535567,9,8,
297,5.467949,1,1,0.958008,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.12523310,3.03230286,pnp_visible_ransac,9,0.521995,9,9,
298,5.447988,1,1,0.958008,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.12511851,3.03252888,pnp_visible_ransac,9,0.569699,9,10,
299,5.460126,1,1,0.958008,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.12475476,3.02977657,pnp_visible_ransac,9,0.571350,9,11,
300,5.511545,1,1,0.958008,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.12492093,3.02422309,pnp_visible_ransac,9,0.555684,9,12,
301,5.533942,1,1,0.958008,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.12532862,3.02614474,pnp_visible_ransac,9,0.573942,9,13,
302,5.489685,1,1,0.958008,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.12472184,3.03049016,pnp_visible_ransac,9,0.542891,9,14,
303,5.519999,1,1,0.958008,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.12458146,3.02937007,pnp_visible_ransac,9,0.556769,9,15,
304,5.577292,1,1,0.958008,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.12445033,3.02938461,pnp_visible_ransac,9,0.556168,9,16,
305,5.638457,1,1,0.958008,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.12457801,3.03114939,pnp_visible_ransac,9,0.584670,9,17,
306,5.589544,1,1,0.957520,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.12436788,3.03205371,pnp_visible_ransac,9,0.524688,9,18,
307,5.581755,1,1,0.957520,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.12460860,3.02928519,pnp_visible_ransac,9,0.580790,9,19,
308,5.588437,1,1,0.958008,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.12417763,3.02825618,pnp_visible_ransac,9,0.508103,9,20,
309,5.430532,1,1,0.958008,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.12497130,3.03246045,pnp_visible_ransac,9,0.559703,9,21,
310,5.430816,1,1,0.958008,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.12495427,3.03222537,pnp_visible_ransac,9,0.521348,9,22,
311,5.402296,1,1,0.958008,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.12497464,3.03135395,pnp_visible_ransac,9,0.524793,9,23,
312,5.556538,1,1,0.958008,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.12495466,3.03119946,pnp_visible_ransac,9,0.517452,9,24,
313,5.450169,1,1,0.958008,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.12571046,3.02596807,pnp_visible_ransac,9,0.543380,9,25,
314,5.481787,1,1,0.958008,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.12586075,3.02673292,pnp_visible_ransac,9,0.535446,9,26,
315,5.637839,1,1,0.957520,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.13045135,3.02665257,pnp_visible_ransac,9,0.506633,9,27,
316,5.514761,1,1,0.958008,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.13217738,3.02488899,pnp_visible_ransac,9,0.489135,9,28,
317,5.570828,1,1,0.958008,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.13960910,3.02822948,pnp_visible_ransac,9,0.502740,9,29,
318,5.925366,1,1,0.959961,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.15267494,3.02245522,pnp_visible_ransac,9,0.531084,9,30,
319,5.786664,1,1,0.961914,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.16224059,3.00965619,pnp_visible_ransac,9,0.509431,9,31,
320,5.957326,1,1,0.964355,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.16795367,3.01344323,pnp_visible_ransac,9,0.505620,9,32,
321,7.038520,1,1,0.958984,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.22941011,3.01107216,pnp_visible_ransac,9,0.430886,9,33,
322,7.288666,1,1,0.962402,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.25773251,3.01091218,pnp_visible_ransac,9,0.609244,9,34,
323,6.794194,1,1,0.958984,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.22401226,3.00350451,pnp_visible_ransac,9,0.573422,9,35,
324,6.668690,1,1,0.958984,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,0.21409044,3.00572515,pnp_visible_ransac,9,0.654248,9,36,
