frame_i,yaw_deg,pose_ok,valid,confidence,model_hash,angle_domain,angle_source,model_det_ok,pos_x_m,pos_z_m,pose_src,pose_n_used,pose_rms_px,keypoint_count,video_frame_i,failure_reason
497,-10.815760,1,1,0.891113,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-1.18671083,4.62243032,pnp_visible_ransac,9,0.531117,9,0,
498,-10.974623,1,1,0.905762,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-1.18466592,4.61637831,pnp_visible_ransac,9,0.519709,9,1,
499,-11.264960,1,1,0.908691,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-1.18765807,4.63273954,pnp_visible_ransac,9,0.561984,9,2,
500,-11.369244,1,1,0.894043,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-1.18695474,4.63522100,pnp_visible_ransac,9,0.538453,9,3,
501,-10.847403,1,1,0.888672,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-1.18427444,4.61170959,pnp_visible_ransac,9,0.564767,9,4,
502,-10.631029,1,1,0.879883,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-1.18591678,4.62662315,pnp_visible_ransac,9,0.510326,9,5,
503,-10.209832,1,1,0.868164,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-1.18754315,4.62936974,pnp_visible_ransac,9,0.683852,9,6,
504,-9.995094,1,1,0.862305,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-1.18847799,4.62647676,pnp_visible_ransac,9,0.605808,9,7,
505,-10.268017,1,1,0.866211,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-1.18854761,4.63375759,pnp_visible_ransac,9,0.612776,9,8,
506,-10.476655,1,1,0.858887,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-1.18435729,4.62962437,pnp_visible_ransac,9,0.552238,9,9,
507,-10.292203,1,1,0.840820,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-1.18564570,4.62566662,pnp_visible_ransac,9,0.465636,9,10,
508,-10.279668,1,1,0.850098,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-1.18382919,4.61861944,pnp_visible_ransac,9,0.462684,9,11,
509,-9.947210,1,1,0.847168,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-1.18717468,4.62611818,pnp_visible_ransac,9,0.493474,9,12,
510,-10.599550,1,1,0.866211,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-1.18906844,4.63721132,pnp_visible_ransac,9,0.640668,9,13,
511,-10.926479,1,1,0.891113,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-1.18947434,4.64243269,pnp_visible_ransac,9,0.630377,9,14,
512,-10.709252,1,1,0.893066,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-1.19049215,4.64405632,pnp_visible_ransac,9,0.663378,9,15,
513,-10.718042,1,1,0.888672,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-1.18931699,4.63856316,pnp_visible_ransac,9,0.642522,9,16,
514,-10.817021,1,1,0.901367,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-1.18639004,4.62546349,pnp_visible_ransac,9,0.594059,9,17,
515,-10.201387,1,1,0.895020,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-1.19262600,4.64178276,pnp_visible_ransac,9,0.627557,9,18,
516,-10.812792,1,1,0.896973,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-1.18460226,4.62071419,pnp_visible_ransac,9,0.598453,9,19,
517,-10.466878,1,1,0.898926,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-1.18898273,4.62989807,pnp_visible_ransac,9,0.656734,9,20,
518,-10.478865,1,1,0.904785,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-1.18918633,4.62693834,pnp_visible_ransac,9,0.712210,9,21,
519,-10.199568,1,1,0.905762,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-1.19704449,4.64086294,pnp_visible_ransac,9,0.627634,9,22,
520,-10.427903,1,1,0.891113,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-1.18815196,4.62812901,pnp_visible_ransac,9,0.574007,9,23,
521,-10.086262,1,1,0.889648,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-1.19932473,4.65026617,pnp_visible_ransac,9,0.671619,9,24,
522,-10.549422,1,1,0.860840,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-1.19036055,4.62518740,pnp_visible_ransac,9,0.535530,9,25,
523,-10.722757,1,1,0.852051,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-1.19344008,4.64097166,pnp_visible_ransac,9,0.569635,9,26,
524,-10.635831,1,1,0.832031,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-1.20745063,4.66878557,pnp_visible_ransac,9,0.679512,9,27,
525,-10.654758,1,1,0.751953,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-1.21445954,4.67021704,pnp_visible_ransac,9,0.670220,9,28,
526,-10.500454,1,1,0.815430,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-1.21931434,4.66269302,pnp_visible_ransac,9,0.655539,9,29,
527,-10.456082,1,1,0.900391,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-1.21839345,4.63658047,pnp_visible_ransac,9,0.656055,9,30,
528,-11.013753,1,1,0.908691,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-1.21798885,4.61201429,pnp_visible_ransac,9,0.623380,9,31,
529,-12.395286,1,1,0.822266,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-1.27740288,4.63706827,pnp_visible_ransac,9,0.772011,9,32,
