frame_i,yaw_deg,pose_ok,valid,confidence,model_hash,angle_domain,angle_source,model_det_ok,pos_x_m,pos_z_m,pose_src,pose_n_used,pose_rms_px,keypoint_count,video_frame_i,failure_reason
1582,-7.531040,1,1,0.957520,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.19788699,2.07055593,pnp_visible_ransac,9,1.624675,9,0,
1583,-7.587759,1,1,0.956543,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.19842799,2.07024240,pnp_visible_ransac,9,1.637921,9,1,
1584,-7.380944,1,1,0.955078,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.19863403,2.06544948,pnp_visible_ransac,9,1.416487,9,2,
1585,-7.265034,1,1,0.955078,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.19888964,2.06566644,pnp_visible_ransac,9,1.377260,9,3,
1586,-7.241576,1,1,0.953125,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.19920443,2.06440783,pnp_visible_ransac,9,1.400722,9,4,
1587,-7.260277,1,1,0.956055,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.19888459,2.06450009,pnp_visible_ransac,9,1.297617,9,5,
1588,-7.533576,1,1,0.950195,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.19841039,2.06540251,pnp_visible_ransac,9,1.485746,9,6,
1589,-7.350882,1,1,0.956543,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.19837882,2.06457996,pnp_visible_ransac,9,1.440052,9,7,
1590,-7.278354,1,1,0.956055,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.19806638,2.06214547,pnp_visible_ransac,9,1.318960,9,8,
1591,-7.369733,1,1,0.955078,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.19785337,2.06287718,pnp_visible_ransac,9,1.363204,9,9,
1592,-7.417494,1,1,0.941895,sha256:4ee578e02810caae56b786c23a084121f4dfb33941e11d4d3fb216b9bfbbe60e,heading,pnp_face_orientation,1,-0.19818479,2.06139946,pnp_visible_ransac,9,1.449547,9,10,
