recording,step,direction,model_hash,command_start_host_s,command_stop_host_s,command_start_iso,command_stop_iso,command_duration_s,start_angle_deg,end_angle_deg,signed_rotation_deg,rotation_magnitude_deg,endpoint_noise_scale_deg,start_first_frame_i,start_last_frame_i,end_first_frame_i,end_last_frame_i,end_observation_after_stop_s,accepted,exclusion_reasons
forklift_v4_recording_20260904_104212,1,RIGHT,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,1674.718,1676.078,2026-09-04T10:42:16.013,2026-09-04T10:42:17.359,1.3599999999999,,,,,,,,,,,False,pre_fewer_than_5_valid_frames
forklift_v4_recording_20260904_104212,3,RIGHT,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,1691.64,1694.171,2026-09-04T10:42:32.929,2026-09-04T10:42:35.459,2.530999999999949,-12.141511,-29.226912,-17.08540099999999,17.08540099999999,0.12344668567980989,198,208,256,266,2.6933777101914984,True,
forklift_v4_recording_20260904_104212,4,LEFT,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,1698.0,1700.437,2026-09-04T10:42:39.279,2026-09-04T10:42:41.726,2.436999999999898,-29.149801999999998,-16.288892,12.86090999999999,12.86090999999999,0.05690658436882703,268,278,325,337,2.697862749249907,True,
forklift_v4_recording_20260904_104212,5,RIGHT,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,1704.093,1706.25,2026-09-04T10:42:45.381,2026-09-04T10:42:47.532,2.1569999999999254,-16.4558225,-26.135155,-9.679332499999987,9.679332499999987,0.11148325824548212,337,348,395,406,2.6554433861119833,True,
forklift_v4_recording_20260904_104212,6,LEFT,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,1709.875,1711.968,2026-09-04T10:42:51.157,2026-09-04T10:42:53.252,2.0930000000000746,-25.982619,-14.4446715,11.537947500000001,11.537947500000001,0.04914063833454621,406,418,465,476,2.6407979069947487,True,
forklift_v4_recording_20260904_105508,1,RIGHT,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,2451.812,2454.281,2026-09-04T10:55:12.995,2026-09-04T10:55:15.461,2.469000000000051,,,,,,,,,,,False,pre_fewer_than_5_valid_frames
forklift_v4_recording_20260904_142318,2,LEFT,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,1645.609,1648.109,2026-09-04T14:23:38.915,2026-09-04T14:23:41.405,2.5,4.7253419999999995,17.613993,12.88865100000001,12.88865100000001,0.5207474792938225,200,211,262,277,2.6720000000000255,False,pre_yaw_rate_above_1deg_s; pre_yaw_noise_above_0.5deg; pre_yaw_p90_p10_above_1.5deg
forklift_v4_recording_20260904_144221,1,LEFT,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,2772.781,2774.89,2026-09-04T14:42:26.074,2026-09-04T14:42:28.184,2.1089999999999236,,,,,,,,,,,False,pre_fewer_than_5_valid_frames
forklift_v4_recording_20260904_144221,2,RIGHT,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,2781.953,2782.687,2026-09-04T14:42:35.250,2026-09-04T14:42:35.986,0.7339999999999236,29.590437,28.411129,-1.1793079999999918,1.1793079999999918,0.16729386495599016,123,133,161,171,2.670177341226008,False,pre_yaw_rate_above_1deg_s
forklift_v4_recording_20260904_144733,3,LEFT,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,3106.609,3108.156,2026-09-04T14:47:59.917,2026-09-04T14:48:01.450,1.5470000000000255,6.753692,7.67051,0.9168180000000064,0.9168180000000064,0.07454468040634611,293,303,336,347,2.625,True,
forklift_v4_recording_20260904_144733,6,RIGHT,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,3136.671,3138.468,2026-09-04T14:48:29.976,2026-09-04T14:48:31.765,1.7970000000000255,6.085861,-0.563248,-6.64910900000001,6.64910900000001,0.05699466319573892,614,624,660,670,2.625,True,
forklift_v4_recording_20260904_145924,2,RIGHT,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,3806.765,3808.781,2026-09-04T14:59:40.058,2026-09-04T14:59:42.083,2.0160000000000764,14.514106,6.186603,-8.327503000000007,8.327503000000007,0.10896842368502875,151,161,202,213,2.67297540291338,True,
forklift_v4_recording_20260904_145924,4,RIGHT,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,3826.203,3827.718,2026-09-04T14:59:59.497,2026-09-04T15:00:01.012,1.5149999999998727,5.477151,2.439457,-3.0376939999999877,3.0376939999999877,0.049853064244519775,383,395,433,445,2.6482484168377596,True,
forklift_v4_recording_20260904_150944,2,LEFT,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,4429.359,4430.875,2026-09-04T15:10:02.656,2026-09-04T15:10:04.178,1.5159999999996217,-0.839756,4.0956905,4.935446500000012,4.935446500000012,0.08034434093246251,135,144,174,183,2.6710000000002765,True,
forklift_v4_recording_20260904_150944,3,RIGHT,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,4439.812,4441.531,2026-09-04T15:10:13.115,2026-09-04T15:10:14.828,1.719000000000051,,,,,,,,,,,False,pre_fewer_than_5_valid_frames
forklift_v4_recording_20260904_150944,4,LEFT,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,4449.484,4451.203,2026-09-04T15:10:22.784,2026-09-04T15:10:24.509,1.719000000000051,-1.9706449999999998,2.8560945,4.826739500000002,4.826739500000002,0.17357927388053812,266,274,306,315,2.592999999999847,True,
forklift_v4_recording_20260904_190446,1,LEFT,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,18517.453,18519.187,2026-09-04T19:04:50.750,2026-09-04T19:04:52.485,1.7340000000003783,,,,,,,,,,,False,pre_fewer_than_5_valid_frames
forklift_v4_recording_20260904_190446,3,RIGHT,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,18541.531,18543.562,2026-09-04T19:05:14.832,2026-09-04T19:05:16.861,2.0310000000026776,-12.160695,-20.254821999999997,-8.094126999999986,8.094126999999986,0.20340103736680315,282,292,337,348,2.6457793424197007,True,
forklift_v4_recording_20260904_190446,4,LEFT,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,18550.453,18550.781,2026-09-04T19:05:23.750,2026-09-04T19:05:24.074,0.3279999999977008,-20.151494,-20.2913455,-0.1398514999999918,0.1398514999999918,0.14642445159613462,387,397,422,433,2.697138522609748,True,
forklift_v4_recording_20260904_190446,8,LEFT,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,18578.531,18579.296,2026-09-04T19:05:51.835,2026-09-04T19:05:52.593,0.7649999999994179,-20.283887,-20.246588,0.0372989999999902,0.0372989999999902,0.27127826508892594,717,727,756,767,2.6685993779974524,True,
