t_iso,t_mono,sim_time_s,frame_i,fsm_state,camera_frame_number,inference_ran,pose_src,model_det_ok,pnp_ok,result_fps,result_interval_s,inference_start_host_mono_ms,inference_end_host_mono_ms,model_inference_ms,pose_result_host_mono_ms,pos_x_m,pos_z_m,yaw_deg
2026-09-07T09:03:55.925+00:00,1000.0,0.0,0,PRECHECK,0,0,simulation,1,,,,999880.0,1000000.0,120.0,1000000.0,0.30559161165422705,2.1900677405291638,-14.168033280120909
2026-09-07T09:03:56.025+00:00,1000.1,0.09999999999999996,1,SEARCH_SWEEP,1,0,simulation,1,,10.000000000000004,0.09999999999999996,999980.0,1000100.0,120.0,1000100.0,0.2892142323927328,2.189272829617969,-15.118734082189718
2026-09-07T09:03:56.125+00:00,1000.2,0.19999999999999996,2,ACQUIRE_VERIFY,2,0,simulation,1,,10.0,0.09999999999999999,1000080.0,1000200.0,120.0,1000200.0,0.29477547437565865,2.1832798629537917,-17.027231476058432
2026-09-07T09:03:56.225+00:00,1000.3,0.29999999999999993,3,ACQUIRE_VERIFY,3,0,simulation,1,,10.000000000000002,0.09999999999999998,1000180.0,1000300.0,120.0,1000300.0,0.2965722065432235,2.200662503326199,-13.126081414532024
2026-09-07T09:03:56.325+00:00,1000.4,0.3999999999999999,4,ACQUIRE_VERIFY,4,0,simulation,1,,10.000000000000002,0.09999999999999998,1000280.0,1000400.0,120.0,1000400.0,0.29732433457992,2.1997556020076403,-12.804453525311288
2026-09-07T09:03:56.425+00:00,1000.5,0.4999999999999999,5,ACQUIRE_VERIFY,5,0,simulation,1,,10.000000000000002,0.09999999999999998,1000380.0,1000500.0,120.0,1000500.0,0.30416709461645536,2.2047539592927294,-14.920058418286288
2026-09-07T09:03:56.525+00:00,1000.6,0.5999999999999999,6,ACQUIRE_VERIFY,6,0,simulation,1,,10.000000000000002,0.09999999999999998,1000480.0,1000600.0,120.0,1000600.0,0.2986948789108837,2.184053299209822,-14.614776917398245
2026-09-07T09:03:56.625+00:00,1000.7,0.6999999999999998,7,ACQUIRE_VERIFY,7,0,simulation,1,,10.000000000000002,0.09999999999999998,1000580.0,1000700.0,120.0,1000700.0,0.3221593381008429,2.1570155034036613,-14.106157122295087
2026-09-07T09:03:56.725+00:00,1000.8,0.7999999999999998,8,ACQUIRE_VERIFY,8,0,simulation,1,,10.000000000000002,0.09999999999999998,1000680.0,1000800.0,120.0,1000800.0,0.31405064760453677,2.1979083093259435,-15.576611277228153
2026-09-07T09:03:56.825+00:00,1000.9,0.8999999999999998,9,ACQUIRE_VERIFY,9,0,simulation,1,,10.000000000000002,0.09999999999999998,1000780.0,1000900.0,120.0,1000900.0,0.28793429026264633,2.2079587538968317,-14.990418801340809
2026-09-07T09:03:56.925+00:00,1001.0,0.9999999999999998,10,ACQUIRE_VERIFY,10,0,simulation,1,,10.000000000000002,0.09999999999999998,1000880.0,1001000.0,120.0,1001000.0,0.31582419079794233,2.178029559431998,-16.336153329959075
2026-09-07T09:03:57.025+00:00,1001.1,1.0999999999999979,11,ACQUIRE_VERIFY,11,0,simulation,1,,10.000000000000192,0.09999999999999809,1000980.0,1001100.0,120.0,1001100.0,0.3082288914136714,2.201423633278226,-16.064427689776352
2026-09-07T09:03:57.125+00:00,1001.2,1.1999999999999957,12,ACQUIRE_VERIFY,12,0,simulation,1,,10.000000000000213,0.09999999999999787,1001080.0,1001200.0,120.00000000000011,1001200.0,0.30051675570744524,2.1532168483602336,-14.117185293388502
2026-09-07T09:03:57.225+00:00,1001.3,1.2999999999999936,13,ACQUIRE_VERIFY,13,0,simulation,0,,10.000000000000213,0.09999999999999787,1001180.0,1001300.0,120.00000000000011,1001300.0,,,
2026-09-07T09:03:57.325+00:00,1001.4,1.3999999999999915,14,ACQUIRE_VERIFY,14,0,simulation,1,,10.000000000000213,0.09999999999999787,1001280.0,1001400.0,120.00000000000011,1001400.0,0.29047139049500553,2.211130993091183,-15.33343162192034
2026-09-07T09:03:57.425+00:00,1001.5,1.4999999999999893,15,ACQUIRE_VERIFY,15,0,simulation,1,,10.000000000000213,0.09999999999999787,1001380.0,1001500.0,120.00000000000011,1001500.0,0.29315844060628393,2.2224031998490474,-15.598654864122352
2026-09-07T09:03:57.525+00:00,1001.6,1.5999999999999872,16,ACQUIRE_VERIFY,16,0,simulation,1,,10.000000000000213,0.09999999999999787,1001480.0,1001600.0,120.00000000000011,1001600.0,0.30024219062460145,2.217067446516154,-16.111241710201853
