seg_id,tag,step,cmd,angle_deg,t_from_cmd_s,t_from_onset_s,during_command,usable
4,20260901_173507,9,ROT_RIGHT,8.0,2.0631279344524955,1.0668877320931642,False,True
4,20260901_173507,9,ROT_RIGHT,8.5,2.0876949597732164,1.091454757413885,False,True
4,20260901_173507,9,ROT_RIGHT,9.0,2.105100263743225,1.1088600613838935,False,True
4,20260901_173507,9,ROT_RIGHT,9.5,2.122505567716871,1.1262653653575398,False,True
4,20260901_173507,9,ROT_RIGHT,10.0,2.1399108716905175,1.1436706693311862,False,True
4,20260901_173507,9,ROT_RIGHT,10.5,2.157316175660526,1.1610759733011946,False,True
4,20260901_173507,9,ROT_RIGHT,11.0,2.176077846230328,1.1798376438709965,False,True
4,20260901_173507,9,ROT_RIGHT,11.5,2.20215783313688,1.2059176307775488,False,True
4,20260901_173507,9,ROT_RIGHT,12.0,2.2282378200434323,1.231997617684101,False,True
4,20260901_173507,9,ROT_RIGHT,12.5,2.2543178069499845,1.2580776045906532,False,True
4,20260901_173507,9,ROT_RIGHT,13.0,2.2960462425544392,1.299806040195108,False,True
4,20260901_173507,9,ROT_RIGHT,13.5,2.350471637182636,1.3542314348233049,False,True
4,20260901_173507,9,ROT_RIGHT,14.0,2.4041990064397396,1.4079588040804083,False,True
4,20260901_173507,9,ROT_RIGHT,14.5,2.4573536961215723,1.461113493762241,False,True
5,20260901_173507,10,ROT_LEFT,0.5,1.0780784412054345,0.3865140538837295,True,True
5,20260901_173507,10,ROT_LEFT,1.0,1.1464025552486419,0.4548381679269369,True,True
5,20260901_173507,10,ROT_LEFT,1.5,1.3401360111492977,0.6485716238275927,True,True
5,20260901_173507,10,ROT_LEFT,2.0,1.4863162292640482,0.7947518419423432,True,True
5,20260901_173507,10,ROT_LEFT,2.5,1.5617185818809958,0.8701541945592908,True,True
5,20260901_173507,10,ROT_LEFT,3.0,1.618510816624621,0.9269464293029159,True,True
5,20260901_173507,10,ROT_LEFT,3.5,1.670177978277934,0.978613590956229,True,True
5,20260901_173507,10,ROT_LEFT,4.0,1.7251012089000142,1.0335368215783092,True,True
5,20260901_173507,10,ROT_LEFT,4.5,1.7800770809189999,1.0885126935972949,True,True
5,20260901_173507,10,ROT_LEFT,5.0,1.8057503447707859,1.1141859574490809,True,True
5,20260901_173507,10,ROT_LEFT,5.5,1.8309232856081508,1.1393588982864458,True,True
5,20260901_173507,10,ROT_LEFT,6.0,1.8560962264455156,1.1645318391238106,True,True
5,20260901_173507,10,ROT_LEFT,6.5,1.8812691672828805,1.1897047799611755,True,True
5,20260901_173507,10,ROT_LEFT,7.0,1.9080641074797313,1.2164997201580263,True,True
5,20260901_173507,10,ROT_LEFT,7.5,1.9357203365689202,1.2441559492472152,False,True
5,20260901_173507,10,ROT_LEFT,8.0,1.963376565658109,1.271812178336404,False,True
5,20260901_173507,10,ROT_LEFT,8.5,1.9910327947472979,1.2994684074255929,False,True
5,20260901_173507,10,ROT_LEFT,9.0,2.013713864118472,1.322149476796767,False,True
5,20260901_173507,10,ROT_LEFT,9.5,2.034007795526122,1.3424434082044172,False,True
5,20260901_173507,10,ROT_LEFT,10.0,2.0543017269337724,1.3627373396120674,False,True
5,20260901_173507,10,ROT_LEFT,10.5,2.0745956583450607,1.3830312710233557,False,True
5,20260901_173507,10,ROT_LEFT,11.0,2.0991327145638934,1.4075683272421884,False,True
5,20260901_173507,10,ROT_LEFT,11.5,2.1649972169652756,1.4734328296435706,False,True
5,20260901_173507,10,ROT_LEFT,12.0,2.2623682874109363,1.5708039000892313,False,True
6,20260901_173507,11,ROT_RIGHT,0.5,1.4413486491866934,0.25781308529985836,True,True
6,20260901_173507,11,ROT_RIGHT,1.0,1.5874002937489422,0.4038647298621072,True,True
6,20260901_173507,11,ROT_RIGHT,1.5,1.6391480034908454,0.45561243960401043,True,True
6,20260901_173507,11,ROT_RIGHT,2.0,1.6852030463633128,0.5016674824764777,True,True
6,20260901_173507,11,ROT_RIGHT,2.5,1.7213608458841918,0.5378252819973568,True,True
6,20260901_173507,11,ROT_RIGHT,3.0,1.7575186454087088,0.5739830815218738,True,True
6,20260901_173507,11,ROT_RIGHT,3.5,1.7906954493482772,0.6071598854614422,True,True
6,20260901_173507,11,ROT_RIGHT,4.0,1.8183503727668722,0.6348148088800372,True,True
6,20260901_173507,11,ROT_RIGHT,4.5,1.8460052961891051,0.6624697323022701,True,True
6,20260901_173507,11,ROT_RIGHT,5.0,1.873660219611338,0.6901246557245031,True,True
6,20260901_173507,11,ROT_RIGHT,5.5,1.9009854799733148,0.7174499160864798,True,True
6,20260901_173507,11,ROT_RIGHT,6.0,1.9282939562363026,0.7447583923494676,False,True
6,20260901_173507,11,ROT_RIGHT,6.5,1.9556024324992904,0.7720668686124554,False,True
6,20260901_173507,11,ROT_RIGHT,7.0,1.9829109087586403,0.7993753448718053,False,True
6,20260901_173507,11,ROT_RIGHT,7.5,2.059456909340952,0.8759213454541168,False,True
6,20260901_173507,11,ROT_RIGHT,8.0,2.102439895581483,0.9189043316946481,False,True
6,20260901_173507,11,ROT_RIGHT,8.5,2.1174984635727014,0.9339628996858664,False,True
6,20260901_173507,11,ROT_RIGHT,9.0,2.1325570315675577,0.9490214676807227,False,True
6,20260901_173507,11,ROT_RIGHT,9.5,2.147615599562414,0.964080035675579,False,True
6,20260901_173507,11,ROT_RIGHT,10.0,2.1626741675536323,0.9791386036667973,False,True
6,20260901_173507,11,ROT_RIGHT,10.5,2.2859154766920255,1.1023799128051905,False,True
7,20260901_174342,6,ROT_RIGHT,0.5,1.2173617565531458,0.1791001083001902,True,True
7,20260901_174342,6,ROT_RIGHT,1.0,1.307538769349776,0.26927712109682034,True,True
7,20260901_174342,6,ROT_RIGHT,1.5,1.4045389818529657,0.36627733360001,True,True
7,20260901_174342,6,ROT_RIGHT,2.0,1.4682761010626564,0.43001445280970074,True,True
7,20260901_174342,6,ROT_RIGHT,2.5,1.5261533034172317,0.487891655164276,True,True
7,20260901_174342,6,ROT_RIGHT,3.0,1.5789440392363758,0.5406823909834202,True,True
7,20260901_174342,6,ROT_RIGHT,3.5,1.6222442951948324,0.5839826469418767,True,True
7,20260901_174342,6,ROT_RIGHT,4.0,1.6617579036283132,0.6234962553753576,True,True
7,20260901_174342,6,ROT_RIGHT,4.5,1.701271512065432,0.6630098638124764,True,True
7,20260901_174342,6,ROT_RIGHT,5.0,1.7379823985866096,0.699720750333654,True,True
7,20260901_174342,6,ROT_RIGHT,5.5,1.7744853968979442,0.7362237486449885,True,True
7,20260901_174342,6,ROT_RIGHT,6.0,1.8109883952056407,0.7727267469526851,True,True
