target_deg,hold_sec,stop_angle_deg,stop_rate_deg_s,coast_deg,settle_sec,sd_deg
2.0,1.142537284777243,0.03997845309634403,1.324396442603153,1.960021546903656,0.38197658254680933,1.572595969867844
2.5,1.191191679709509,0.13038151096087428,2.3917347718692303,2.3696184890391256,0.3855343948151982,1.7582157448833553
3.0,1.2351786150203288,0.2568091376735336,3.356682380601087,2.7431908623264665,0.38875090297063875,1.926028848866723
3.5,1.2756287766827605,0.4105344286683226,4.2440432865876305,3.089465571331677,0.39170878748695553,2.050534423473949
4.0,1.313278869158541,0.5858713228423962,5.0699786795928645,3.4141286771576036,0.39446191926678315,2.1483817170388684
4.5,1.348640609114443,0.7788702686649466,5.8457141603653096,3.7211297313350533,0.39704771716688714,2.2250870378111762
5.0,1.3820865743408084,0.9866556217066595,6.579423020481591,4.013344378293341,0.399493425629116,2.2840926130867625
5.5,1.4151916013744743,1.216488524777797,7.305652671340712,4.283511475222203,0.4007106634427614,2.3295303305351394
6.0,1.4492914271203157,1.478364241029672,8.053705361966077,4.521635758970328,0.4007106634427614,2.362846209900326
6.5,1.483391252866157,1.7657484236805798,8.801758052591442,4.73425157631942,0.4007106634427614,2.3824752133434997
7.0,1.5174910786119984,2.0786410727305205,9.549810743216808,4.9213589272694795,0.4007106634427614,2.388417340864658
7.5,1.5515909043578398,2.4170421881794937,10.297863433842172,5.082957811820506,0.4007106634427614,2.3806725924638026
8.0,1.5856907301036811,2.7809517700275,11.045916124467539,5.2190482299725005,0.4007106634427614,2.376238368817568
8.5,1.6197905558495225,3.1703698182745383,11.793968815092903,5.329630181725461,0.4007106634427614,2.3762383688175683
9.0,1.6538903815953638,3.58529633292061,12.542021505718267,5.41470366707939,0.4007106634427614,2.3762383688175674
9.5,1.6879902073412052,4.025731313965714,13.290074196343634,5.474268686034286,0.4007106634427614,2.376238368817568
10.0,1.7220900330870466,4.4916747614098504,14.038126886968998,5.5083252385901496,0.4007106634427614,2.376238368817567
10.5,1.756189858832888,4.982779894841609,14.662831526667757,5.517220105158391,0.4007106634427614,2.3762383688175674
11.0,1.7902896845787293,5.482779894841608,14.662831526667757,5.517220105158392,0.4007106634427614,2.3762383688175674
11.5,1.8243895103245706,5.982779894841608,14.662831526667757,5.517220105158392,0.4007106634427614,2.3762383688175683
12.0,1.858489336070412,6.482779894841607,14.662831526667757,5.517220105158393,0.4007106634427614,2.3762383688175683
12.5,1.8925891618162534,6.982779894841606,14.662831526667757,5.517220105158394,0.4007106634427614,2.3762383688175692
13.0,1.9266889875620947,7.482779894841606,14.662831526667757,5.517220105158394,0.4007106634427614,2.3762383688175692
13.5,1.960788813307936,7.982779894841606,14.662831526667757,5.517220105158394,0.4007106634427614,2.3762383688175674
14.0,1.9948886390537774,8.482779894841606,14.662831526667757,5.517220105158394,0.4007106634427614,2.3762383688175674
14.5,2.0289884647996193,8.982779894841611,14.662831526667757,5.517220105158389,0.4007106634427614,2.3762383688175674
15.0,2.06308829054546,9.482779894841604,14.662831526667757,5.517220105158396,0.4007106634427614,2.3762383688175674
15.5,2.097188116291302,9.98277989484161,14.662831526667757,5.5172201051583905,0.4007106634427614,2.3762383688175683
16.0,2.131287942037143,10.482779894841602,14.662831526667757,5.517220105158398,0.4007106634427614,2.3762383688175674
16.5,2.1653877677829847,10.98277989484161,14.662831526667757,5.5172201051583905,0.4007106634427614,2.3762383688175692
17.0,2.1994875935288265,11.482779894841617,14.662831526667757,5.517220105158383,0.4007106634427614,2.3762383688175674
17.5,2.2335874192746674,11.98277989484161,14.662831526667757,5.5172201051583905,0.4007106634427614,2.3762383688175674
18.0,2.2676872450205092,12.482779894841615,14.662831526667757,5.517220105158385,0.4007106634427614,2.3762383688175674
18.5,2.30178707076635,12.98277989484161,14.662831526667757,5.5172201051583905,0.4007106634427614,2.3762383688175674
19.0,2.335886896512192,13.482779894841613,14.662831526667757,5.517220105158387,0.4007106634427614,2.3762383688175692
19.5,2.369986722258033,13.982779894841606,14.662831526667757,5.517220105158394,0.4007106634427614,2.3762383688175674
20.0,2.4040865480038747,14.482779894841613,14.662831526667757,5.517220105158387,0.4007106634427614,2.3762383688175674
