seg_id,tag,step,cmd,kind,sign,range_m,bearing_ref_deg,bearing_noise_deg,cmd_duration_s,startup_delay_s,onset_threshold_deg,angle_at_stop_deg,rate_at_stop_deg_s,rate_at_stop_linfit_deg_s,stall_gap_s,peak_rate_deg_s,move_time_before_stop_s,final_angle_deg,peak_angle_deg,coast_deg,overshoot_deg,settle_time_after_stop_s,log_stop_rate_deg_s,log_post_stop_deg,usable,exclude_reason
0,20260901_173507,1,ROT_LEFT,v4_face_rotate,-1.0,4.404292377624193,-4.249032979194606,0.012064544187531123,1.5319999999992433,1.0294134625364677,0.25,2.4495020017147877,9.839100079954234,4.433672401433588,0.0779999999977008,17.132600242887218,0.5025865374627756,6.4822492478365925,7.583808710736221,4.032747246121804,1.1015594628996288,0.6870000000017171,9.68429740024476,4.405893585053946,True,
1,20260901_173507,6,ROT_RIGHT,v4_waypoint_rotate,1.0,2.2469288489410584,4.918552281359219,0.026484841048700837,1.5469999999986612,1.142351427803078,0.25,1.8857583037699572,8.872453718438656,3.641940368995831,0.20300000000133878,18.360870595009146,0.40464857219558326,7.186558909604744,8.221293846425507,5.300800605834787,1.0347349368207626,0.875,-41.65071409884429,1.653933379697719,True,
2,20260901_173507,7,ROT_RIGHT,v4_waypoint_rotate,1.0,2.339996341505308,-2.229641288193459,0.015518490332540517,1.9680000000007567,1.0301344403451367,0.25,11.126752653832312,28.217323673280678,22.500723115838635,0.23500000000058208,23.51066047423976,0.93786555965562,15.364226583567941,15.707785911442773,4.2374739297356285,0.3435593278748321,4.687999999998283,-12.931691249033797,-10.274998947437382,True,
3,20260901_173507,8,ROT_LEFT,v4_recenter_rotate,-1.0,2.2357377413210306,-17.698584956238086,0.14913280108521515,2.1570000000028813,0.9641956440646027,0.5965312043408606,10.23806494569058,25.871633306617202,18.466950517908696,0.4070000000028813,27.19576274476531,1.1928043559382786,17.457417739137426,18.300944343672434,7.219352793446847,0.8435266045350076,0.2969999999986612,20.79487743113837,7.505500448163218,True,
4,20260901_173507,9,ROT_RIGHT,v4_waypoint_rotate,1.0,2.218893423212634,-0.24762857125431254,0.01859475317295081,2.0,0.9962402023593313,0.25,7.059816886815336,20.69235568162556,12.301441333787054,0.5,28.72687548567945,1.0037597976406687,13.937911861746139,14.609551047596325,6.878094974930803,0.6716391858501858,0.5629999999982829,-5.911118748662284,9.874845495295034,True,
5,20260901_173507,10,ROT_LEFT,v4_recenter_rotate,-1.0,2.2278707759376495,-14.429010763886598,0.07373843313761855,1.9209999999984575,0.691564387321705,0.2949537325504742,7.233869420091764,18.898559635378103,12.672854376095577,0.3120000000017171,24.637907261451023,1.2294356126767525,11.37943397579125,12.082312988613578,4.145564555699485,0.7028790128223292,0.4690000000009604,19.88376185655367,4.701698756699614,True,
6,20260901_173507,11,ROT_RIGHT,v4_waypoint_rotate,1.0,2.230045639707322,-3.089337011450958,0.02574535046312111,1.9059999999990396,1.183535563886835,0.25,5.591812519600261,21.796935607903155,11.20950285903727,0.3120000000017171,33.20368844026656,0.7224644361122046,9.512361775327623,10.518521771721167,3.9205492557273622,1.006159996393544,0.6880000000019209,-1.9168568805745454,4.715463082164263,True,
7,20260901_174342,6,ROT_RIGHT,v4_waypoint_rotate,1.0,2.0000087588453455,-4.94519728483503,0.009485199150657698,1.8290000000015425,1.0382616482529556,0.25,6.49632743681277,15.926230370744895,11.184502546917171,0.11000000000058208,29.298341886529535,0.7907383517485869,13.11781170432835,13.658059623376815,6.62148426751558,0.5402479190484648,1.9680000000007567,-3.146603517257144,-18.968405309639422,True,
8,20260901_174342,7,ROT_LEFT,v4_recenter_rotate,-1.0,1.9842699120998146,-17.531343104866345,0.16916671194026342,5.65599999999904,1.3183542103761283,0.6766668477610537,10.12081476395141,9.350659591702378,4.407442088142755,2.938000000001921,24.318291691791156,4.337645789622911,16.67220786879246,17.972268902607517,6.551393104841049,1.3000610338150587,0.28100000000267755,10.361302719097823,7.120620621433744,False,명령 유지 중 회전 정체 2.9s
9,20260901_174342,8,ROT_RIGHT,v4_waypoint_rotate,1.0,1.9803777076473295,-0.789445066747635,0.03447094985063198,1.5159999999996217,0.7059050773241324,0.25,1.921975552360587,5.877084206167104,3.085697638867302,0.48400000000037835,13.088666618846117,0.8100949226754892,5.8604181317388235,6.715712296832809,3.9384425793782363,0.8552941650939854,0.48400000000037835,-2.8748648131194914,1.3395124714203916,True,
10,20260901_174925,5,ROT_LEFT,v4_final_rotate,-1.0,1.542253935025214,-4.536489369228457,0.02477512664935243,1.4840000000003783,0.9341018060040369,0.25,2.4426086314758257,7.130110371780699,4.395438946745906,0.21900000000096043,16.695800716997617,0.5498981939963414,8.93886019916384,10.263245148908613,6.496251567688013,1.3243849497447737,0.5779999999977008,4.191580402956281,3.7565635317507144,True,
