t_iso,t_mono,sim_time_s,phase,fsm_state,command,forklift_world_x_m,forklift_world_z_m,forklift_heading_deg,camera_world_x_m,camera_world_z_m,pallet_world_x_m,pallet_world_z_m,pallet_heading_deg,pallet_camera_x_m,pallet_camera_y_m,pallet_camera_z_m,pallet_relative_yaw_deg,pallet_pivot_x_m,pallet_pivot_z_m,pivot_to_pallet_distance_m,fork_tip_world_x_m,fork_tip_world_z_m,fork_tip_pallet_x_m,fork_tip_pallet_z_m,left_outer_tip_pallet_x_m,left_outer_tip_pallet_z_m,right_outer_tip_pallet_x_m,right_outer_tip_pallet_z_m,tip_insertion_depth_m,insertion_remaining_m,collision,minimum_clearance_m
2026-09-08T07:01:32.633+00:00,1000.0,0.0,initial,PRECHECK,STOP,0.0,0.0,0.0,0.0,0.68,0.0,4.68,-150.0,0.0,0.575,4.0,30.0,0.0,4.68,4.68,0.0,1.8599999999999999,1.41,-2.442191638672117,1.1501923788646682,-2.592191638672117,1.6698076211353317,-2.2921916386721173,0.0,3.7,0,
2026-09-08T07:01:32.633+00:00,1000.0,0.0,tick,SEARCH_SWEEP,STOP,0.0,0.0,0.0,0.0,0.68,0.0,4.68,-150.0,0.0,0.575,3.9999999999999996,30.0,0.0,4.68,4.68,0.0,1.8599999999999999,1.4099999999999995,-2.4421916386721167,1.1501923788646677,-2.5921916386721167,1.6698076211353312,-2.292191638672117,0.0,3.6999999999999997,0,
2026-09-08T07:01:32.666+00:00,1000.0333333333333,0.03333333333333333,tick,ACQUIRE_VERIFY,STOP,0.0,0.0,0.0,0.0,0.68,0.0,4.68,-150.0,0.0,0.575,3.9999999999999996,30.0,0.0,4.68,4.68,0.0,1.8599999999999999,1.4099999999999995,-2.4421916386721167,1.1501923788646677,-2.5921916386721167,1.6698076211353312,-2.292191638672117,0.0,3.6999999999999997,0,
2026-09-08T07:01:32.700+00:00,1000.0666666666667,0.06666666666666667,tick,ACQUIRE_VERIFY,STOP,0.0,0.0,0.0,0.0,0.68,0.0,4.68,-150.0,0.0,0.575,3.9999999999999996,30.0,0.0,4.68,4.68,0.0,1.8599999999999999,1.4099999999999995,-2.4421916386721167,1.1501923788646677,-2.5921916386721167,1.6698076211353312,-2.292191638672117,0.0,3.6999999999999997,0,
2026-09-08T07:01:32.733+00:00,1000.1,0.1,tick,ACQUIRE_VERIFY,STOP,0.0,0.0,0.0,0.0,0.68,0.0,4.68,-150.0,0.0,0.575,3.9999999999999996,30.0,0.0,4.68,4.68,0.0,1.8599999999999999,1.4099999999999995,-2.4421916386721167,1.1501923788646677,-2.5921916386721167,1.6698076211353312,-2.292191638672117,0.0,3.6999999999999997,0,
2026-09-08T07:01:32.766+00:00,1000.1333333333333,0.13333333333333333,tick,ACQUIRE_VERIFY,STOP,0.0,0.0,0.0,0.0,0.68,0.0,4.68,-150.0,0.0,0.575,3.9999999999999996,30.0,0.0,4.68,4.68,0.0,1.8599999999999999,1.4099999999999995,-2.4421916386721167,1.1501923788646677,-2.5921916386721167,1.6698076211353312,-2.292191638672117,0.0,3.6999999999999997,0,
2026-09-08T07:01:32.800+00:00,1000.1666666666666,0.16666666666666666,tick,ACQUIRE_VERIFY,STOP,0.0,0.0,0.0,0.0,0.68,0.0,4.68,-150.0,0.0,0.575,3.9999999999999996,30.0,0.0,4.68,4.68,0.0,1.8599999999999999,1.4099999999999995,-2.4421916386721167,1.1501923788646677,-2.5921916386721167,1.6698076211353312,-2.292191638672117,0.0,3.6999999999999997,0,
2026-09-08T07:01:32.833+00:00,1000.2,0.19999999999999998,tick,ACQUIRE_VERIFY,STOP,0.0,0.0,0.0,0.0,0.68,0.0,4.68,-150.0,0.0,0.575,3.9999999999999996,30.0,0.0,4.68,4.68,0.0,1.8599999999999999,1.4099999999999995,-2.4421916386721167,1.1501923788646677,-2.5921916386721167,1.6698076211353312,-2.292191638672117,0.0,3.6999999999999997,0,
2026-09-08T07:01:32.866+00:00,1000.2333333333333,0.2333333333333333,tick,ACQUIRE_VERIFY,STOP,0.0,0.0,0.0,0.0,0.68,0.0,4.68,-150.0,0.0,0.575,3.9999999999999996,30.0,0.0,4.68,4.68,0.0,1.8599999999999999,1.4099999999999995,-2.4421916386721167,1.1501923788646677,-2.5921916386721167,1.6698076211353312,-2.292191638672117,0.0,3.6999999999999997,0,
2026-09-08T07:01:32.900+00:00,1000.2666666666667,0.26666666666666666,tick,ACQUIRE_VERIFY,STOP,0.0,0.0,0.0,0.0,0.68,0.0,4.68,-150.0,0.0,0.575,3.9999999999999996,30.0,0.0,4.68,4.68,0.0,1.8599999999999999,1.4099999999999995,-2.4421916386721167,1.1501923788646677,-2.5921916386721167,1.6698076211353312,-2.292191638672117,0.0,3.6999999999999997,0,
