t_iso,frame_i,fsm_state,align_sub,camera_frame_number,camera_frame_delta,camera_sensor_timestamp_ms,camera_sensor_interval_ms,camera_timestamp_domain,camera_input_host_mono_ms,camera_input_interval_ms,inference_ran,inference_start_host_mono_ms,inference_end_host_mono_ms,model_inference_ms,input_to_inference_end_ms,pose_result_host_mono_ms,input_to_pose_result_ms,model_det_ok,pnp_ok,pose_src,pose_n_used,pose_rms_px,yaw_deg,pos_x_m,pos_z_m,center_bearing_deg,raw_video_frame_index,source_raw_video_frame_index
2026-09-04T14:47:36.422,11,ACQUIRE_VERIFY,ACQUIRE_VERIFY,48,4,1788500856360.397,134.642,timestamp_domain.system_time,3083093.000,125.000,1,3083093.000,3083125.000,32.000,32.000,3083125.000,32.000,1,1,pnp_visible_ransac,9,1.395,3.6533,0.150094,4.197052,2.0481,,
2026-09-04T14:47:36.489,12,ACQUIRE_VERIFY,ACQUIRE_VERIFY,51,3,1788500856459.069,98.673,timestamp_domain.system_time,3083156.000,63.000,1,3083156.000,3083187.000,31.000,31.000,3083187.000,31.000,1,1,pnp_visible_ransac,9,1.377,3.5557,0.153950,4.221889,2.0883,,
2026-09-04T14:47:36.565,13,ACQUIRE_VERIFY,ACQUIRE_VERIFY,53,2,1788500856525.615,66.546,timestamp_domain.system_time,3083234.000,78.000,1,3083234.000,3083265.000,31.000,31.000,3083265.000,31.000,1,1,pnp_visible_ransac,9,1.387,3.4438,0.154348,4.226998,2.0912,,
2026-09-04T14:47:36.631,14,ACQUIRE_VERIFY,ACQUIRE_VERIFY,55,2,1788500856592.420,66.804,timestamp_domain.system_time,3083296.000,62.000,1,3083296.000,3083328.000,32.000,32.000,3083328.000,32.000,1,1,pnp_visible_ransac,9,1.505,2.9982,0.164025,4.281459,2.1940,,
2026-09-04T14:47:36.694,15,ACQUIRE_VERIFY,ACQUIRE_VERIFY,57,2,1788500856659.264,66.844,timestamp_domain.system_time,3083359.000,63.000,1,3083359.000,3083390.000,31.000,31.000,3083390.000,31.000,1,1,pnp_visible_ransac,9,1.568,2.8572,0.161842,4.264732,2.1733,,
2026-09-04T14:47:36.756,16,ACQUIRE_VERIFY,ACQUIRE_VERIFY,59,2,1788500856725.844,66.580,timestamp_domain.system_time,3083421.000,62.000,1,3083421.000,3083453.000,32.000,32.000,3083453.000,32.000,1,1,pnp_visible_ransac,9,1.593,2.5462,0.172007,4.334523,2.2725,,
2026-09-04T14:47:36.823,17,ACQUIRE_VERIFY,ACQUIRE_VERIFY,60,1,1788500856759.202,33.358,timestamp_domain.system_time,3083484.000,63.000,1,3083484.000,3083515.000,31.000,31.000,3083515.000,31.000,1,1,pnp_visible_ransac,9,1.585,2.6618,0.170635,4.306240,2.2692,,
2026-09-04T14:47:36.890,18,STANDOFF_VERIFY,STANDOFF_VERIFY,62,2,1788500856825.867,66.665,timestamp_domain.system_time,3083562.000,78.000,1,3083562.000,3083593.000,31.000,31.000,3083593.000,31.000,1,1,pnp_visible_ransac,9,1.762,2.1654,0.180278,4.356175,2.3698,,
2026-09-04T14:47:36.955,19,STANDOFF_VERIFY,STANDOFF_VERIFY,64,2,1788500856892.623,66.757,timestamp_domain.system_time,3083625.000,63.000,1,3083625.000,3083656.000,31.000,31.000,3083656.000,31.000,1,1,pnp_visible_ransac,9,1.706,2.3727,0.177833,4.355235,2.3382,,
2026-09-04T14:47:37.009,20,STANDOFF_VERIFY,STANDOFF_VERIFY,66,2,1788500856959.268,66.644,timestamp_domain.system_time,3083687.000,62.000,1,3083687.000,3083703.000,16.000,16.000,3083703.000,16.000,1,1,pnp_visible_ransac,9,1.721,2.1983,0.181890,4.386096,2.3747,,
2026-09-04T14:47:37.081,21,STANDOFF_VERIFY,STANDOFF_VERIFY,68,2,1788500857025.980,66.712,timestamp_domain.system_time,3083750.000,63.000,1,3083750.000,3083781.000,31.000,31.000,3083781.000,31.000,1,1,pnp_visible_ransac,9,1.929,1.8327,0.191211,4.439538,2.4662,,
2026-09-04T14:47:37.150,22,STANDOFF_VERIFY,STANDOFF_VERIFY,70,2,1788500857092.630,66.650,timestamp_domain.system_time,3083812.000,62.000,1,3083812.000,3083843.000,31.000,31.000,3083843.000,31.000,1,1,pnp_visible_ransac,9,1.596,2.4643,0.172092,4.323072,2.2796,,
2026-09-04T14:47:37.211,23,STANDOFF_VERIFY,STANDOFF_VERIFY,72,2,1788500857159.454,66.824,timestamp_domain.system_time,3083875.000,63.000,1,3083875.000,3083906.000,31.000,31.000,3083906.000,31.000,1,1,pnp_visible_ransac,9,1.677,2.1960,0.175010,4.337715,2.3104,,
2026-09-04T14:47:37.276,24,STANDOFF_VERIFY,STANDOFF_VERIFY,74,2,1788500857225.950,66.496,timestamp_domain.system_time,3083937.000,62.000,1,3083937.000,3083968.000,31.000,31.000,3083968.000,31.000,1,1,pnp_visible_ransac,9,1.608,2.7877,0.163457,4.272226,2.1911,,
2026-09-04T14:47:37.425,25,STANDOFF_VERIFY,STANDOFF_VERIFY,78,4,1788500857361.433,135.483,timestamp_domain.system_time,3084093.000,156.000,1,3084093.000,3084125.000,32.000,32.000,3084125.000,32.000,1,1,pnp_visible_ransac,9,1.627,2.7424,0.167552,4.297852,2.2325,,
2026-09-04T14:47:37.508,26,STANDOFF_VERIFY,STANDOFF_VERIFY,81,3,1788500857459.677,98.245,timestamp_domain.system_time,3084171.000,78.000,1,3084171.000,3084187.000,16.000,16.000,3084203.000,32.000,1,1,pnp_visible_ransac,9,1.678,2.4668,0.175591,4.349356,2.3119,,
2026-09-04T14:47:37.574,27,STANDOFF_VERIFY,STANDOFF_VERIFY,83,2,1788500857526.359,66.682,timestamp_domain.system_time,3084250.000,79.000,1,3084250.000,3084281.000,31.000,31.000,3084281.000,31.000,1,1,pnp_visible_ransac,9,1.627,2.7424,0.167552,4.297852,2.2325,,
2026-09-04T14:47:37.640,28,STANDOFF_MOVE,STANDOFF_MOVE,85,2,1788500857592.968,66.609,timestamp_domain.system_time,3084312.000,62.000,1,3084312.000,3084343.000,31.000,31.000,3084343.000,31.000,1,1,pnp_visible_ransac,9,2.485,-0.0661,0.232725,4.669679,2.8531,,
2026-09-04T14:47:37.711,29,STANDOFF_MOVE,STANDOFF_MOVE,87,2,1788500857659.419,66.450,timestamp_domain.system_time,3084375.000,63.000,1,3084375.000,3084406.000,31.000,31.000,3084406.000,31.000,1,1,pnp_visible_ransac,9,1.653,2.6741,0.172221,4.326023,2.2798,,
2026-09-04T14:47:37.786,30,STANDOFF_MOVE,STANDOFF_MOVE,89,2,1788500857726.492,67.073,timestamp_domain.system_time,3084453.000,78.000,1,3084453.000,3084484.000,31.000,31.000,3084484.000,31.000,1,1,pnp_visible_ransac,9,2.062,1.5309,0.195320,4.463625,2.5056,,
2026-09-04T14:47:37.850,31,STANDOFF_MOVE,STANDOFF_MOVE,91,2,1788500857793.451,66.959,timestamp_domain.system_time,3084531.000,78.000,1,3084531.000,3084546.000,15.000,15.000,3084546.000,15.000,1,1,pnp_visible_ransac,9,1.529,2.9029,0.160763,4.259465,2.1615,,
2026-09-04T14:47:37.912,32,STANDOFF_MOVE,STANDOFF_MOVE,93,2,1788500857859.963,66.512,timestamp_domain.system_time,3084593.000,62.000,1,3084593.000,3084609.000,16.000,16.000,3084609.000,16.000,1,1,pnp_visible_ransac,9,1.567,2.9377,0.160837,4.253174,2.1657,,
2026-09-04T14:47:37.980,33,STANDOFF_MOVE,STANDOFF_MOVE,95,2,1788500857926.488,66.525,timestamp_domain.system_time,3084656.000,63.000,1,3084656.000,3084687.000,31.000,31.000,3084687.000,31.000,1,1,pnp_visible_ransac,9,2.421,0.6244,0.216772,4.574587,2.7130,,
2026-09-04T14:47:38.048,34,STANDOFF_MOVE,STANDOFF_MOVE,97,2,1788500857993.464,66.976,timestamp_domain.system_time,3084718.000,62.000,1,3084718.000,3084750.000,32.000,32.000,3084750.000,32.000,1,1,pnp_visible_ransac,9,1.836,2.2459,0.175371,4.363455,2.3015,,
2026-09-04T14:47:38.116,35,STANDOFF_MOVE,STANDOFF_MOVE,99,2,1788500858060.124,66.659,timestamp_domain.system_time,3084781.000,63.000,1,3084781.000,3084812.000,31.000,31.000,3084812.000,31.000,1,1,pnp_visible_ransac,9,1.918,2.0944,0.181077,4.391244,2.3613,,
2026-09-04T14:47:38.198,36,STANDOFF_MOVE,STANDOFF_MOVE,101,2,1788500858126.751,66.627,timestamp_domain.system_time,3084859.000,78.000,1,3084859.000,3084890.000,31.000,31.000,3084890.000,31.000,1,1,pnp_visible_ransac,9,2.234,0.8544,0.210467,4.543966,2.6519,,
2026-09-04T14:47:38.281,37,STANDOFF_MOVE,STANDOFF_MOVE,104,3,1788500858227.203,100.452,timestamp_domain.system_time,3084937.000,78.000,1,3084937.000,3084984.000,47.000,47.000,3084984.000,47.000,1,1,pnp_visible_ransac,9,1.721,2.5212,0.175117,4.350328,2.3051,,
2026-09-04T14:47:38.359,38,STANDOFF_MOVE,STANDOFF_MOVE,104,0,1788500858227.203,0.000,timestamp_domain.system_time,3085031.000,94.000,1,3085031.000,3085062.000,31.000,31.000,3085062.000,31.000,1,1,pnp_visible_ransac,9,1.721,2.5212,0.175117,4.350328,2.3051,,
2026-09-04T14:47:38.429,39,STANDOFF_MOVE,STANDOFF_MOVE,109,5,1788500858393.695,166.492,timestamp_domain.system_time,3085093.000,62.000,1,3085093.000,3085125.000,32.000,32.000,3085125.000,32.000,1,1,pnp_visible_ransac,9,1.958,1.5106,0.190568,4.448718,2.4529,,
2026-09-04T14:47:38.513,40,STANDOFF_MOVE,STANDOFF_MOVE,111,2,1788500858460.429,66.734,timestamp_domain.system_time,3085187.000,94.000,1,3085187.000,3085218.000,31.000,31.000,3085218.000,31.000,1,1,pnp_visible_ransac,9,2.769,-0.9778,0.253297,4.778675,3.0342,,
2026-09-04T14:47:38.592,41,STANDOFF_MOVE,STANDOFF_MOVE,113,2,1788500858527.137,66.708,timestamp_domain.system_time,3085265.000,78.000,1,3085265.000,3085281.000,16.000,16.000,3085296.000,31.000,1,1,pnp_visible_ransac,9,2.381,0.3053,0.232127,4.702432,2.8260,,
2026-09-04T14:47:38.670,42,STANDOFF_MOVE,STANDOFF_MOVE,116,3,1788500858627.346,100.209,timestamp_domain.system_time,3085328.000,63.000,1,3085343.000,3085375.000,32.000,47.000,3085375.000,47.000,1,1,pnp_visible_ransac,9,4.555,-9.5713,0.408693,5.597886,4.1757,,
2026-09-04T14:47:38.755,43,STANDOFF_MOVE,STANDOFF_MOVE,118,2,1788500858693.889,66.543,timestamp_domain.system_time,3085406.000,78.000,1,3085406.000,3085453.000,47.000,47.000,3085453.000,47.000,1,1,pnp_visible_ransac,9,1.019,5.5259,0.132038,4.198837,1.8011,,
2026-09-04T14:47:38.852,44,STANDOFF_MOVE,STANDOFF_MOVE,121,3,1788500858793.879,99.991,timestamp_domain.system_time,3085500.000,94.000,1,3085515.000,3085546.000,31.000,46.000,3085546.000,46.000,1,1,pnp_visible_ransac,9,1.123,4.0675,0.133854,4.195203,1.8275,,
2026-09-04T14:47:38.931,45,STANDOFF_MOVE,STANDOFF_MOVE,124,3,1788500858893.991,100.112,timestamp_domain.system_time,3085593.000,93.000,1,3085593.000,3085625.000,32.000,32.000,3085625.000,32.000,1,1,pnp_visible_ransac,9,1.676,2.4557,0.166823,4.377930,2.1822,,
2026-09-04T14:47:39.014,46,STANDOFF_MOVE,STANDOFF_MOVE,126,2,1788500858960.777,66.786,timestamp_domain.system_time,3085671.000,78.000,1,3085671.000,3085718.000,47.000,47.000,3085718.000,47.000,1,1,pnp_visible_ransac,9,1.238,3.8863,0.148397,4.237080,2.0059,,
2026-09-04T14:47:39.099,47,STANDOFF_MOVE,STANDOFF_MOVE,129,3,1788500859060.625,99.849,timestamp_domain.system_time,3085765.000,94.000,1,3085765.000,3085796.000,31.000,31.000,3085796.000,31.000,1,1,pnp_visible_ransac,9,1.222,4.4847,0.136454,4.115481,1.8990,,
2026-09-04T14:47:39.186,48,STANDOFF_MOVE,STANDOFF_MOVE,131,2,1788500859127.476,66.851,timestamp_domain.system_time,3085843.000,78.000,1,3085859.000,3085875.000,16.000,32.000,3085890.000,47.000,1,1,pnp_visible_ransac,9,1.198,4.3282,0.135488,4.117821,1.8845,,
2026-09-04T14:47:39.265,49,STANDOFF_MOVE,STANDOFF_MOVE,134,3,1788500859227.513,100.037,timestamp_domain.system_time,3085937.000,94.000,1,3085937.000,3085968.000,31.000,31.000,3085968.000,31.000,1,1,pnp_visible_ransac,9,1.318,4.3542,0.137320,4.132995,1.9030,,
2026-09-04T14:47:39.342,50,STANDOFF_MOVE,STANDOFF_MOVE,135,1,1788500859261.945,34.432,timestamp_domain.system_time,3086015.000,78.000,1,3086015.000,3086046.000,31.000,31.000,3086046.000,31.000,1,1,pnp_visible_ransac,9,1.182,4.1100,0.138730,4.159303,1.9103,,
2026-09-04T14:47:39.466,51,STANDOFF_MOVE,STANDOFF_MOVE,139,4,1788500859394.425,132.480,timestamp_domain.system_time,3086125.000,110.000,1,3086125.000,3086171.000,46.000,46.000,3086171.000,46.000,1,1,pnp_visible_ransac,9,1.138,5.0031,0.128781,4.082017,1.8070,,
2026-09-04T14:47:39.557,52,STANDOFF_MOVE,STANDOFF_MOVE,142,3,1788500859494.398,99.973,timestamp_domain.system_time,3086218.000,93.000,1,3086218.000,3086250.000,32.000,32.000,3086250.000,32.000,1,1,pnp_visible_ransac,9,1.814,1.6143,0.195418,4.436887,2.5219,,
2026-09-04T14:47:39.632,53,STANDOFF_MOVE,STANDOFF_MOVE,145,3,1788500859594.504,100.106,timestamp_domain.system_time,3086296.000,78.000,1,3086296.000,3086328.000,32.000,32.000,3086328.000,32.000,1,1,pnp_visible_ransac,9,1.258,5.0570,0.136152,4.084893,1.9090,,
2026-09-04T14:47:39.706,54,STANDOFF_MOVE,STANDOFF_MOVE,147,2,1788500859661.220,66.717,timestamp_domain.system_time,3086375.000,79.000,1,3086375.000,3086406.000,31.000,31.000,3086406.000,31.000,1,1,pnp_visible_ransac,9,3.609,-5.7180,0.332108,5.166247,3.6781,,
2026-09-04T14:47:39.802,55,STANDOFF_MOVE,STANDOFF_MOVE,149,2,1788500859727.856,66.636,timestamp_domain.system_time,3086453.000,78.000,1,3086453.000,3086500.000,47.000,47.000,3086500.000,47.000,1,1,pnp_visible_ransac,9,1.086,4.7166,0.142379,4.102168,1.9878,,
2026-09-04T14:47:39.887,56,STANDOFF_MOVE,STANDOFF_MOVE,152,3,1788500859827.677,99.820,timestamp_domain.system_time,3086546.000,93.000,1,3086546.000,3086578.000,32.000,32.000,3086593.000,47.000,1,1,pnp_visible_ransac,9,3.078,-0.0715,0.262614,4.739999,3.1712,,
2026-09-04T14:47:39.960,57,STANDOFF_MOVE,STANDOFF_MOVE,154,2,1788500859894.436,66.759,timestamp_domain.system_time,3086625.000,79.000,1,3086625.000,3086656.000,31.000,31.000,3086656.000,31.000,1,1,pnp_visible_ransac,9,4.134,-7.1014,0.366246,5.263669,3.9802,,
2026-09-04T14:47:40.041,58,STANDOFF_MOVE,STANDOFF_MOVE,157,3,1788500859994.492,100.056,timestamp_domain.system_time,3086703.000,78.000,1,3086703.000,3086734.000,31.000,31.000,3086734.000,31.000,1,1,pnp_visible_ransac,9,1.705,5.7686,0.149563,4.573950,1.8728,,
2026-09-04T14:47:40.118,59,STANDOFF_MOVE,STANDOFF_MOVE,159,2,1788500860061.465,66.973,timestamp_domain.system_time,3086765.000,62.000,1,3086781.000,3086796.000,15.000,31.000,3086812.000,47.000,1,1,pnp_visible_ransac,9,1.055,5.2689,0.133816,4.015774,1.9085,,
2026-09-04T14:47:40.194,60,STANDOFF_MOVE,STANDOFF_MOVE,161,2,1788500860128.143,66.678,timestamp_domain.system_time,3086859.000,94.000,1,3086859.000,3086890.000,31.000,31.000,3086890.000,31.000,1,1,pnp_visible_ransac,9,1.373,4.2073,0.152520,4.098703,2.1311,,
2026-09-04T14:47:40.275,61,STANDOFF_MOVE,STANDOFF_MOVE,164,3,1788500860228.423,100.280,timestamp_domain.system_time,3086937.000,78.000,1,3086937.000,3086968.000,31.000,31.000,3086968.000,31.000,1,1,pnp_visible_ransac,9,4.593,8.9801,0.141086,4.559871,1.7722,,
2026-09-04T14:47:40.359,62,STANDOFF_MOVE,STANDOFF_MOVE,165,1,1788500860261.920,33.497,timestamp_domain.system_time,3087015.000,78.000,1,3087031.000,3087046.000,15.000,31.000,3087062.000,47.000,1,1,pnp_visible_ransac,9,2.419,7.3805,0.140614,4.510777,1.7855,,
2026-09-04T14:47:40.476,63,STANDOFF_MOVE,STANDOFF_MOVE,169,4,1788500860395.122,133.202,timestamp_domain.system_time,3087140.000,125.000,1,3087140.000,3087171.000,31.000,31.000,3087171.000,31.000,1,1,pnp_visible_ransac,7,3.907,44.1262,-0.128760,6.031220,-1.2230,,
2026-09-04T14:47:40.559,64,STANDOFF_MOVE,STANDOFF_MOVE,172,3,1788500860495.197,100.075,timestamp_domain.system_time,3087218.000,78.000,1,3087218.000,3087250.000,32.000,32.000,3087265.000,47.000,1,1,pnp_visible_ransac,7,2.149,12.2497,0.101034,4.813665,1.2024,,
2026-09-04T14:47:40.642,65,STANDOFF_MOVE,STANDOFF_MOVE,175,3,1788500860595.080,99.884,timestamp_domain.system_time,3087296.000,78.000,1,3087296.000,3087343.000,47.000,47.000,3087343.000,47.000,1,1,pnp_visible_ransac,9,1.934,2.1229,0.182664,4.168935,2.5088,,
2026-09-04T14:47:40.734,66,STANDOFF_MOVE,STANDOFF_MOVE,177,2,1788500860661.840,66.759,timestamp_domain.system_time,3087375.000,79.000,1,3087375.000,3087421.000,46.000,46.000,3087437.000,62.000,1,1,pnp_visible_ransac,7,3.288,42.8076,-0.086804,6.244840,-0.7964,,
2026-09-04T14:47:40.809,67,STANDOFF_MOVE,STANDOFF_MOVE,180,3,1788500860761.953,100.113,timestamp_domain.system_time,3087468.000,93.000,1,3087468.000,3087515.000,47.000,47.000,3087515.000,47.000,1,1,pnp_visible_ransac,9,1.095,4.2789,0.128945,3.905629,1.8909,,
2026-09-04T14:47:40.902,68,STANDOFF_MOVE,STANDOFF_MOVE,183,3,1788500860861.888,99.936,timestamp_domain.system_time,3087562.000,94.000,1,3087562.000,3087609.000,47.000,47.000,3087609.000,47.000,1,1,pnp_visible_ransac,9,0.904,5.7659,0.146256,4.324321,1.9371,,
2026-09-04T14:47:40.995,69,STANDOFF_MOVE,STANDOFF_MOVE,185,2,1788500860928.456,66.568,timestamp_domain.system_time,3087640.000,78.000,1,3087656.000,3087687.000,31.000,47.000,3087687.000,47.000,1,1,pnp_visible_ransac,9,2.296,6.9991,0.138075,4.243456,1.8637,,
2026-09-04T14:47:41.083,70,STANDOFF_MOVE,STANDOFF_MOVE,188,3,1788500861028.854,100.398,timestamp_domain.system_time,3087750.000,110.000,1,3087750.000,3087781.000,31.000,31.000,3087781.000,31.000,1,1,pnp_visible_ransac,7,3.162,-31.5882,0.537895,5.805184,5.2938,,
2026-09-04T14:47:41.162,71,STANDOFF_MOVE,STANDOFF_MOVE,190,2,1788500861095.516,66.662,timestamp_domain.system_time,3087828.000,78.000,1,3087828.000,3087859.000,31.000,31.000,3087859.000,31.000,1,1,pnp_visible_ransac,7,3.689,-12.8024,0.296023,4.802825,3.5270,,
2026-09-04T14:47:41.236,72,STANDOFF_MOVE,STANDOFF_MOVE,193,3,1788500861195.666,100.150,timestamp_domain.system_time,3087906.000,78.000,1,3087906.000,3087937.000,31.000,31.000,3087937.000,31.000,1,1,pnp_visible_ransac,9,0.697,4.7175,0.153531,4.208670,2.0892,,
2026-09-04T14:47:41.312,73,STANDOFF_MOVE,STANDOFF_MOVE,195,2,1788500861262.464,66.798,timestamp_domain.system_time,3087984.000,78.000,1,3087984.000,3088015.000,31.000,31.000,3088015.000,31.000,1,1,pnp_visible_ransac,9,0.504,4.7013,0.149869,4.169134,2.0587,,
2026-09-04T14:47:41.381,74,STANDOFF_MOVE,STANDOFF_MOVE,196,1,1788500861295.841,33.377,timestamp_domain.system_time,3088046.000,62.000,1,3088046.000,3088078.000,32.000,32.000,3088078.000,32.000,1,1,pnp_visible_ransac,9,0.543,5.1489,0.141085,4.145607,1.9492,,
2026-09-04T14:47:41.465,75,STANDOFF_MOVE,STANDOFF_MOVE,200,4,1788500861429.125,133.284,timestamp_domain.system_time,3088125.000,79.000,1,3088140.000,3088171.000,31.000,46.000,3088171.000,46.000,1,1,pnp_visible_ransac,9,2.105,4.6720,0.124244,3.695312,1.9257,,
2026-09-04T14:47:41.543,76,STANDOFF_MOVE,STANDOFF_MOVE,202,2,1788500861495.927,66.802,timestamp_domain.system_time,3088203.000,78.000,1,3088203.000,3088234.000,31.000,31.000,3088250.000,47.000,1,1,pnp_visible_ransac,8,5.064,9.3535,0.131709,4.055950,1.8599,,
2026-09-04T14:47:41.625,77,STANDOFF_MOVE,STANDOFF_MOVE,204,2,1788500861562.364,66.437,timestamp_domain.system_time,3088281.000,78.000,1,3088296.000,3088312.000,16.000,31.000,3088328.000,47.000,1,1,pnp_visible_ransac,7,2.432,9.3702,0.117153,4.149207,1.6173,,
2026-09-04T14:47:41.697,78,STANDOFF_MOVE,STANDOFF_MOVE,207,3,1788500861662.670,100.307,timestamp_domain.system_time,3088359.000,78.000,1,3088375.000,3088390.000,15.000,31.000,3088390.000,31.000,1,1,pnp_visible_ransac,9,0.507,6.0734,0.149491,4.054049,2.1118,,
2026-09-04T14:47:41.777,79,STANDOFF_MOVE,STANDOFF_MOVE,209,2,1788500861729.561,66.891,timestamp_domain.system_time,3088437.000,78.000,1,3088453.000,3088468.000,15.000,31.000,3088484.000,47.000,1,1,pnp_visible_ransac,7,3.182,37.7125,-0.056141,5.640747,-0.5702,,
2026-09-04T14:47:41.856,80,STANDOFF_MOVE,STANDOFF_MOVE,211,2,1788500861795.982,66.421,timestamp_domain.system_time,3088515.000,78.000,1,3088515.000,3088546.000,31.000,31.000,3088562.000,47.000,1,1,pnp_visible_ransac,7,3.101,34.1966,-0.026625,5.523899,-0.2762,,
2026-09-04T14:47:41.929,81,STANDOFF_MOVE,STANDOFF_MOVE,213,2,1788500861862.646,66.664,timestamp_domain.system_time,3088593.000,78.000,1,3088593.000,3088625.000,32.000,32.000,3088625.000,32.000,1,1,pnp_visible_ransac,9,0.741,5.6754,0.152257,3.997827,2.1811,,
2026-09-04T14:47:42.010,82,STANDOFF_MOVE,STANDOFF_MOVE,216,3,1788500861962.696,100.050,timestamp_domain.system_time,3088671.000,78.000,1,3088671.000,3088703.000,32.000,32.000,3088703.000,32.000,1,1,pnp_visible_ransac,9,0.840,5.9990,0.140913,3.943664,2.0464,,
2026-09-04T14:47:42.082,83,STANDOFF_MOVE,STANDOFF_MOVE,218,2,1788500862029.272,66.576,timestamp_domain.system_time,3088750.000,79.000,1,3088750.000,3088781.000,31.000,31.000,3088781.000,31.000,1,1,pnp_visible_ransac,7,4.037,22.0981,0.008224,4.533201,0.1039,,
2026-09-04T14:47:42.165,84,STANDOFF_MOVE,STANDOFF_MOVE,220,2,1788500862096.204,66.932,timestamp_domain.system_time,3088828.000,78.000,1,3088828.000,3088859.000,31.000,31.000,3088859.000,31.000,1,1,pnp_visible_ransac,7,2.853,14.6841,0.130932,3.547984,2.1134,,
2026-09-04T14:47:42.238,85,STANDOFF_MOVE,STANDOFF_MOVE,223,3,1788500862196.521,100.316,timestamp_domain.system_time,3088906.000,78.000,1,3088906.000,3088937.000,31.000,31.000,3088937.000,31.000,1,1,pnp_visible_ransac,9,1.132,5.2316,0.144690,3.880021,2.1356,,
2026-09-04T14:47:42.317,86,STANDOFF_MOVE,STANDOFF_MOVE,225,2,1788500862263.236,66.716,timestamp_domain.system_time,3088984.000,78.000,1,3088984.000,3089015.000,31.000,31.000,3089015.000,31.000,1,1,pnp_visible_ransac,8,5.144,-4.3797,0.254891,4.037466,3.6124,,
2026-09-04T14:47:42.400,87,STANDOFF_MOVE,STANDOFF_MOVE,226,1,1788500862296.461,33.225,timestamp_domain.system_time,3089062.000,78.000,1,3089062.000,3089093.000,31.000,31.000,3089093.000,31.000,1,1,pnp_visible_ransac,9,2.577,3.7872,0.126784,3.516552,2.0648,,
