t_iso,frame_i,fsm_state,align_sub,camera_frame_number,camera_frame_delta,camera_sensor_timestamp_ms,camera_sensor_interval_ms,camera_timestamp_domain,camera_input_host_mono_ms,camera_input_interval_ms,inference_ran,inference_start_host_mono_ms,inference_end_host_mono_ms,model_inference_ms,input_to_inference_end_ms,pose_result_host_mono_ms,input_to_pose_result_ms,model_det_ok,pnp_ok,pose_src,pose_n_used,pose_rms_px,yaw_deg,pos_x_m,pos_z_m,center_bearing_deg,raw_video_frame_index,source_raw_video_frame_index
2026-09-04T14:23:22.516,11,ACQUIRE_VERIFY,ACQUIRE_VERIFY,76,2,1788499402500.518,66.768,timestamp_domain.system_time,1629203.000,63.000,1,1629203.000,1629218.000,15.000,15.000,1629218.000,15.000,1,1,pnp_visible_ransac,9,0.923,-2.0976,-0.717773,5.046604,-8.0948,,
2026-09-04T14:23:22.591,12,ACQUIRE_VERIFY,ACQUIRE_VERIFY,78,2,1788499402567.267,66.750,timestamp_domain.system_time,1629281.000,78.000,1,1629281.000,1629296.000,15.000,15.000,1629296.000,15.000,1,1,pnp_visible_ransac,9,0.940,-2.1272,-0.717397,5.040226,-8.1007,,
2026-09-04T14:23:22.659,13,STANDOFF_VERIFY,STANDOFF_VERIFY,80,2,1788499402634.100,66.832,timestamp_domain.system_time,1629343.000,62.000,1,1629343.000,1629343.000,0.000,0.000,1629359.000,16.000,1,1,pnp_visible_ransac,9,0.907,-2.2092,-0.716702,5.038004,-8.0965,,
2026-09-04T14:23:22.722,14,STANDOFF_VERIFY,STANDOFF_VERIFY,81,1,1788499402667.295,33.196,timestamp_domain.system_time,1629406.000,63.000,1,1629406.000,1629421.000,15.000,15.000,1629421.000,15.000,1,1,pnp_visible_ransac,9,0.951,-2.0249,-0.717534,5.041564,-8.1001,,
2026-09-04T14:23:22.787,15,STANDOFF_VERIFY,STANDOFF_VERIFY,83,2,1788499402734.071,66.775,timestamp_domain.system_time,1629453.000,47.000,1,1629453.000,1629484.000,31.000,31.000,1629484.000,31.000,1,1,pnp_visible_ransac,9,0.967,-2.0558,-0.717982,5.044263,-8.1009,,
2026-09-04T14:23:22.863,16,STANDOFF_VERIFY,STANDOFF_VERIFY,86,3,1788499402834.004,99.933,timestamp_domain.system_time,1629546.000,93.000,1,1629546.000,1629546.000,0.000,0.000,1629562.000,16.000,1,1,pnp_visible_ransac,9,0.919,-2.1028,-0.717145,5.042290,-8.0947,,
2026-09-04T14:23:22.945,17,STANDOFF_VERIFY,STANDOFF_VERIFY,88,2,1788499402900.690,66.686,timestamp_domain.system_time,1629625.000,79.000,1,1629625.000,1629640.000,15.000,15.000,1629640.000,15.000,1,1,pnp_visible_ransac,9,0.941,-2.1258,-0.717279,5.040175,-8.0995,,
2026-09-04T14:23:23.025,18,STANDOFF_VERIFY,STANDOFF_VERIFY,90,2,1788499402967.624,66.934,timestamp_domain.system_time,1629703.000,78.000,1,1629703.000,1629718.000,15.000,15.000,1629718.000,15.000,1,1,pnp_visible_ransac,9,0.933,-2.1022,-0.717205,5.036065,-8.1052,,
2026-09-04T14:23:23.096,19,STANDOFF_VERIFY,STANDOFF_VERIFY,93,3,1788499403068.043,100.419,timestamp_domain.system_time,1629781.000,78.000,1,1629781.000,1629796.000,15.000,15.000,1629796.000,15.000,1,1,pnp_visible_ransac,9,0.939,-1.9897,-0.717393,5.041802,-8.0982,,
2026-09-04T14:23:23.182,20,STANDOFF_VERIFY,STANDOFF_VERIFY,94,1,1788499403101.044,33.001,timestamp_domain.system_time,1629859.000,78.000,1,1629859.000,1629875.000,16.000,16.000,1629875.000,16.000,1,1,pnp_visible_ransac,9,0.951,-2.0797,-0.718004,5.048008,-8.0952,,
2026-09-04T14:23:23.259,21,STANDOFF_VERIFY,STANDOFF_VERIFY,95,1,1788499403134.784,33.740,timestamp_domain.system_time,1629937.000,78.000,1,1629937.000,1629953.000,16.000,16.000,1629953.000,16.000,1,1,pnp_visible_ransac,9,0.949,-1.9654,-0.719659,5.048452,-8.1129,,
2026-09-04T14:23:23.327,22,STANDOFF_VERIFY,STANDOFF_VERIFY,100,5,1788499403301.217,166.434,timestamp_domain.system_time,1630000.000,63.000,1,1630015.000,1630031.000,16.000,31.000,1630031.000,31.000,1,1,pnp_visible_ransac,9,0.910,-2.1325,-0.717421,5.044556,-8.0941,,
2026-09-04T14:23:23.408,23,STANDOFF_MOVE,STANDOFF_MOVE,102,2,1788499403367.771,66.554,timestamp_domain.system_time,1630078.000,78.000,1,1630078.000,1630109.000,31.000,31.000,1630109.000,31.000,1,1,pnp_visible_ransac,9,0.944,-2.1369,-0.716907,5.034404,-8.1045,,
2026-09-04T14:23:23.480,24,STANDOFF_MOVE,STANDOFF_MOVE,104,2,1788499403434.468,66.696,timestamp_domain.system_time,1630156.000,78.000,1,1630156.000,1630171.000,15.000,15.000,1630187.000,31.000,1,1,pnp_visible_ransac,9,0.871,-2.1498,-0.717173,5.042978,-8.0939,,
2026-09-04T14:23:23.556,25,STANDOFF_MOVE,STANDOFF_MOVE,106,2,1788499403501.351,66.884,timestamp_domain.system_time,1630218.000,62.000,1,1630218.000,1630250.000,32.000,32.000,1630250.000,32.000,1,1,pnp_visible_ransac,9,0.916,-2.2568,-0.717292,5.041038,-8.0983,,
2026-09-04T14:23:23.619,26,STANDOFF_MOVE,STANDOFF_MOVE,109,3,1788499403601.288,99.936,timestamp_domain.system_time,1630312.000,94.000,1,1630312.000,1630312.000,0.000,0.000,1630312.000,0.000,1,1,pnp_visible_ransac,9,0.917,-2.2627,-0.716658,5.036728,-8.0981,,
2026-09-04T14:23:23.685,27,STANDOFF_MOVE,STANDOFF_MOVE,111,2,1788499403668.143,66.856,timestamp_domain.system_time,1630359.000,47.000,1,1630359.000,1630390.000,31.000,31.000,1630390.000,31.000,1,1,pnp_visible_ransac,9,0.942,-2.0478,-0.718863,5.051200,-8.0997,,
2026-09-04T14:23:23.755,28,STANDOFF_MOVE,STANDOFF_MOVE,112,1,1788499403701.347,33.204,timestamp_domain.system_time,1630437.000,78.000,1,1630437.000,1630453.000,16.000,16.000,1630453.000,16.000,1,1,pnp_visible_ransac,9,0.906,-2.1975,-0.717393,5.045156,-8.0929,,
2026-09-04T14:23:23.828,29,STANDOFF_MOVE,STANDOFF_MOVE,115,3,1788499403801.604,100.258,timestamp_domain.system_time,1630500.000,63.000,1,1630500.000,1630531.000,31.000,31.000,1630531.000,31.000,1,1,pnp_visible_ransac,9,0.945,-2.0500,-0.718960,5.051141,-8.1008,,
2026-09-04T14:23:23.895,30,STANDOFF_MOVE,STANDOFF_MOVE,117,2,1788499403868.244,66.639,timestamp_domain.system_time,1630578.000,78.000,1,1630578.000,1630593.000,15.000,15.000,1630593.000,15.000,1,1,pnp_visible_ransac,9,0.953,-2.0782,-0.717885,5.047957,-8.0939,,
2026-09-04T14:23:23.963,31,STANDOFF_MOVE,STANDOFF_MOVE,119,2,1788499403934.974,66.730,timestamp_domain.system_time,1630640.000,62.000,1,1630640.000,1630656.000,16.000,16.000,1630656.000,16.000,1,1,pnp_visible_ransac,9,0.954,-2.3523,-0.715883,5.037292,-8.0885,,
2026-09-04T14:23:24.030,32,STANDOFF_MOVE,STANDOFF_MOVE,121,2,1788499404001.677,66.703,timestamp_domain.system_time,1630718.000,78.000,1,1630718.000,1630734.000,16.000,16.000,1630734.000,16.000,1,1,pnp_visible_ransac,9,0.992,-1.8991,-0.721212,5.066753,-8.1012,,
2026-09-04T14:23:24.096,33,STANDOFF_MOVE,STANDOFF_MOVE,123,2,1788499404068.314,66.637,timestamp_domain.system_time,1630781.000,63.000,1,1630781.000,1630796.000,15.000,15.000,1630796.000,15.000,1,1,pnp_visible_ransac,9,1.008,-2.0086,-0.718636,5.052433,-8.0952,,
2026-09-04T14:23:24.166,34,STANDOFF_MOVE,STANDOFF_MOVE,124,1,1788499404102.496,34.182,timestamp_domain.system_time,1630859.000,78.000,1,1630859.000,1630859.000,0.000,0.000,1630859.000,0.000,1,1,pnp_visible_ransac,9,0.976,-2.1139,-0.717592,5.046391,-8.0931,,
2026-09-04T14:23:24.289,35,STANDOFF_MOVE,STANDOFF_MOVE,125,1,1788499404134.982,32.486,timestamp_domain.system_time,1630968.000,109.000,1,1630968.000,1630984.000,16.000,16.000,1630984.000,16.000,1,1,pnp_visible_ransac,9,1.009,-1.8777,-0.718563,5.051146,-8.0964,,
2026-09-04T14:23:24.436,36,STANDOFF_MOVE,STANDOFF_MOVE,131,6,1788499404335.099,200.117,timestamp_domain.system_time,1631046.000,78.000,1,1631125.000,1631140.000,15.000,94.000,1631140.000,94.000,1,1,pnp_visible_ransac,9,0.991,-2.2946,-0.712616,5.019258,-8.0806,,
2026-09-04T14:23:24.568,37,STANDOFF_MOVE,STANDOFF_MOVE,136,5,1788499404502.618,167.519,timestamp_domain.system_time,1631218.000,172.000,1,1631218.000,1631265.000,47.000,47.000,1631265.000,47.000,1,1,pnp_visible_ransac,9,1.109,-3.4651,-0.710093,4.997950,-8.0863,,
2026-09-04T14:23:24.679,38,STANDOFF_MOVE,STANDOFF_MOVE,140,4,1788499404637.213,134.595,timestamp_domain.system_time,1631359.000,141.000,1,1631359.000,1631375.000,16.000,16.000,1631375.000,16.000,1,1,pnp_visible_ransac,9,0.966,-3.3052,-0.704452,4.962821,-8.0789,,
2026-09-04T14:23:24.764,39,STANDOFF_MOVE,STANDOFF_MOVE,143,3,1788499404735.647,98.433,timestamp_domain.system_time,1631437.000,78.000,1,1631437.000,1631468.000,31.000,31.000,1631468.000,31.000,1,1,pnp_visible_ransac,9,0.973,-3.3397,-0.703020,4.949186,-8.0846,,
2026-09-04T14:23:24.855,40,STANDOFF_MOVE,STANDOFF_MOVE,145,2,1788499404802.617,66.970,timestamp_domain.system_time,1631531.000,94.000,1,1631531.000,1631546.000,15.000,15.000,1631546.000,15.000,1,1,pnp_visible_ransac,9,1.003,-3.4680,-0.706309,4.945642,-8.1277,,
2026-09-04T14:23:24.935,41,STANDOFF_MOVE,STANDOFF_MOVE,148,3,1788499404903.051,100.434,timestamp_domain.system_time,1631625.000,94.000,1,1631625.000,1631640.000,15.000,15.000,1631640.000,15.000,1,1,pnp_visible_ransac,9,1.072,-3.6663,-0.712897,4.942870,-8.2070,,
2026-09-04T14:23:25.030,42,STANDOFF_MOVE,STANDOFF_MOVE,150,2,1788499404969.040,65.990,timestamp_domain.system_time,1631703.000,78.000,1,1631703.000,1631734.000,31.000,31.000,1631734.000,31.000,1,1,pnp_visible_ransac,9,1.046,-3.7784,-0.715108,4.942238,-8.2332,,
2026-09-04T14:23:25.122,43,STANDOFF_MOVE,STANDOFF_MOVE,153,3,1788499405069.428,100.388,timestamp_domain.system_time,1631781.000,78.000,1,1631796.000,1631828.000,32.000,47.000,1631828.000,47.000,1,1,pnp_visible_ransac,9,1.074,-3.2886,-0.711895,4.919538,-8.2340,,
2026-09-04T14:23:25.231,44,STANDOFF_MOVE,STANDOFF_MOVE,154,1,1788499405104.008,34.580,timestamp_domain.system_time,1631906.000,125.000,1,1631906.000,1631921.000,15.000,15.000,1631937.000,31.000,1,1,pnp_visible_ransac,9,1.156,-3.6263,-0.712051,4.916073,-8.2415,,
2026-09-04T14:23:25.324,45,STANDOFF_MOVE,STANDOFF_MOVE,159,5,1788499405270.136,166.128,timestamp_domain.system_time,1632000.000,94.000,1,1632000.000,1632031.000,31.000,31.000,1632031.000,31.000,1,1,pnp_visible_ransac,9,0.950,-3.2447,-0.721128,4.847690,-8.4611,,
2026-09-04T14:23:25.414,46,STANDOFF_MOVE,STANDOFF_MOVE,162,3,1788499405370.252,100.116,timestamp_domain.system_time,1632093.000,93.000,1,1632093.000,1632109.000,16.000,16.000,1632109.000,16.000,1,1,pnp_visible_ransac,9,0.995,-3.1698,-0.722897,4.823306,-8.5238,,
2026-09-04T14:23:25.496,47,STANDOFF_MOVE,STANDOFF_MOVE,164,2,1788499405436.809,66.557,timestamp_domain.system_time,1632171.000,78.000,1,1632171.000,1632187.000,16.000,16.000,1632203.000,32.000,1,1,pnp_visible_ransac,9,0.937,-3.2930,-0.719772,4.811333,-8.5083,,
2026-09-04T14:23:25.578,48,STANDOFF_MOVE,STANDOFF_MOVE,167,3,1788499405536.731,99.923,timestamp_domain.system_time,1632250.000,79.000,1,1632250.000,1632265.000,15.000,15.000,1632281.000,31.000,1,1,pnp_visible_ransac,9,1.061,-3.2350,-0.718935,4.776990,-8.5588,,
2026-09-04T14:23:25.647,49,STANDOFF_MOVE,STANDOFF_MOVE,169,2,1788499405603.128,66.396,timestamp_domain.system_time,1632328.000,78.000,1,1632343.000,1632343.000,0.000,15.000,1632343.000,15.000,1,1,pnp_visible_ransac,9,1.088,-3.2644,-0.733358,4.833550,-8.6273,,
2026-09-04T14:23:25.728,50,STANDOFF_MOVE,STANDOFF_MOVE,171,2,1788499405669.921,66.793,timestamp_domain.system_time,1632406.000,78.000,1,1632406.000,1632421.000,15.000,15.000,1632421.000,15.000,1,1,pnp_visible_ransac,9,0.993,-3.2128,-0.721626,4.750666,-8.6372,,
2026-09-04T14:23:25.798,51,STANDOFF_MOVE,STANDOFF_MOVE,174,3,1788499405769.667,99.746,timestamp_domain.system_time,1632484.000,78.000,1,1632484.000,1632500.000,16.000,16.000,1632500.000,16.000,1,1,pnp_visible_ransac,9,1.011,-3.9280,-0.718376,4.730538,-8.6349,,
2026-09-04T14:23:25.879,52,STANDOFF_MOVE,STANDOFF_MOVE,176,2,1788499405837.126,67.459,timestamp_domain.system_time,1632562.000,78.000,1,1632562.000,1632578.000,16.000,16.000,1632578.000,16.000,1,1,pnp_visible_ransac,9,1.267,-2.4078,-0.732559,4.765819,-8.7386,,
2026-09-04T14:23:25.971,53,STANDOFF_MOVE,STANDOFF_MOVE,179,3,1788499405937.322,100.196,timestamp_domain.system_time,1632656.000,94.000,1,1632656.000,1632671.000,15.000,15.000,1632671.000,15.000,1,1,pnp_visible_ransac,9,1.138,-3.2635,-0.732981,4.752650,-8.7674,,
2026-09-04T14:23:26.052,54,STANDOFF_MOVE,STANDOFF_MOVE,181,2,1788499406003.785,66.463,timestamp_domain.system_time,1632734.000,78.000,1,1632734.000,1632750.000,16.000,16.000,1632750.000,16.000,1,1,pnp_visible_ransac,9,1.137,-3.0880,-0.729931,4.713178,-8.8035,,
2026-09-04T14:23:26.124,55,STANDOFF_MOVE,STANDOFF_MOVE,183,2,1788499406070.372,66.587,timestamp_domain.system_time,1632812.000,78.000,1,1632812.000,1632828.000,16.000,16.000,1632828.000,16.000,1,1,pnp_visible_ransac,9,1.111,-3.4762,-0.732391,4.709590,-8.8393,,
2026-09-04T14:23:26.196,56,STANDOFF_MOVE,STANDOFF_MOVE,185,2,1788499406137.154,66.782,timestamp_domain.system_time,1632875.000,63.000,1,1632890.000,1632890.000,0.000,15.000,1632890.000,15.000,1,1,pnp_visible_ransac,9,1.116,-3.6277,-0.730028,4.717914,-8.7959,,
2026-09-04T14:23:26.291,57,STANDOFF_MOVE,STANDOFF_MOVE,188,3,1788499406237.175,100.021,timestamp_domain.system_time,1632968.000,93.000,1,1632984.000,1632984.000,0.000,16.000,1632984.000,16.000,1,1,pnp_visible_ransac,9,1.352,-2.8692,-0.730906,4.663772,-8.9069,,
2026-09-04T14:23:26.358,58,STANDOFF_MOVE,STANDOFF_MOVE,191,3,1788499406336.635,99.461,timestamp_domain.system_time,1633046.000,78.000,1,1633046.000,1633062.000,16.000,16.000,1633062.000,16.000,1,1,pnp_visible_ransac,9,1.083,-4.0660,-0.710269,4.551513,-8.8695,,
2026-09-04T14:23:26.444,59,STANDOFF_MOVE,STANDOFF_MOVE,193,2,1788499406403.215,66.580,timestamp_domain.system_time,1633125.000,79.000,1,1633125.000,1633140.000,15.000,15.000,1633140.000,15.000,1,1,pnp_visible_ransac,9,1.112,-3.9375,-0.707104,4.524508,-8.8825,,
2026-09-04T14:23:26.565,60,STANDOFF_MOVE,STANDOFF_MOVE,196,3,1788499406503.679,100.464,timestamp_domain.system_time,1633234.000,109.000,1,1633234.000,1633265.000,31.000,31.000,1633265.000,31.000,1,1,pnp_visible_ransac,9,1.197,-2.8900,-0.722617,4.553812,-9.0167,,
2026-09-04T14:23:26.672,61,STANDOFF_MOVE,STANDOFF_MOVE,199,3,1788499406604.769,101.091,timestamp_domain.system_time,1633343.000,109.000,1,1633343.000,1633359.000,16.000,16.000,1633375.000,32.000,1,1,pnp_visible_ransac,9,1.161,-3.5032,-0.705451,4.490412,-8.9283,,
2026-09-04T14:23:26.759,62,STANDOFF_MOVE,STANDOFF_MOVE,203,4,1788499406737.664,132.895,timestamp_domain.system_time,1633437.000,94.000,1,1633437.000,1633453.000,16.000,16.000,1633453.000,16.000,1,1,pnp_visible_ransac,9,1.195,-3.4296,-0.718886,4.472030,-9.1323,,
2026-09-04T14:23:26.840,63,STANDOFF_MOVE,STANDOFF_MOVE,205,2,1788499406804.686,67.022,timestamp_domain.system_time,1633515.000,78.000,1,1633515.000,1633546.000,31.000,31.000,1633546.000,31.000,1,1,pnp_visible_ransac,9,1.177,-3.2374,-0.721228,4.470899,-9.1638,,
2026-09-04T14:23:26.923,64,STANDOFF_MOVE,STANDOFF_MOVE,207,2,1788499406871.003,66.317,timestamp_domain.system_time,1633593.000,78.000,1,1633593.000,1633625.000,32.000,32.000,1633625.000,32.000,1,1,pnp_visible_ransac,9,1.134,-3.6211,-0.729934,4.489730,-9.2343,,
2026-09-04T14:23:26.991,65,STANDOFF_MOVE,STANDOFF_MOVE,210,3,1788499406970.555,99.552,timestamp_domain.system_time,1633671.000,78.000,1,1633671.000,1633687.000,16.000,16.000,1633687.000,16.000,1,1,pnp_visible_ransac,9,0.978,-3.4413,-0.730395,4.432745,-9.3567,,
2026-09-04T14:23:27.083,66,STANDOFF_MOVE,STANDOFF_MOVE,212,2,1788499407037.496,66.940,timestamp_domain.system_time,1633750.000,79.000,1,1633750.000,1633781.000,31.000,31.000,1633781.000,31.000,1,1,pnp_visible_ransac,9,1.150,-3.2353,-0.737972,4.431823,-9.4540,,
2026-09-04T14:23:27.160,67,STANDOFF_MOVE,STANDOFF_MOVE,214,2,1788499407104.155,66.659,timestamp_domain.system_time,1633843.000,93.000,1,1633843.000,1633859.000,16.000,16.000,1633859.000,16.000,1,1,pnp_visible_ransac,9,1.095,-2.6227,-0.741647,4.423170,-9.5184,,
2026-09-04T14:23:27.229,68,STANDOFF_MOVE,STANDOFF_MOVE,215,1,1788499407138.528,34.373,timestamp_domain.system_time,1633906.000,63.000,1,1633906.000,1633921.000,15.000,15.000,1633921.000,15.000,1,1,pnp_visible_ransac,9,1.059,-3.0080,-0.742488,4.406145,-9.5652,,
2026-09-04T14:23:27.326,69,STANDOFF_MOVE,STANDOFF_MOVE,219,4,1788499407271.037,132.509,timestamp_domain.system_time,1634015.000,109.000,1,1634015.000,1634031.000,16.000,16.000,1634031.000,16.000,1,1,pnp_visible_ransac,9,1.082,-3.5491,-0.737615,4.344393,-9.6361,,
2026-09-04T14:23:27.403,70,STANDOFF_MOVE,STANDOFF_MOVE,222,3,1788499407370.864,99.827,timestamp_domain.system_time,1634078.000,63.000,1,1634078.000,1634109.000,31.000,31.000,1634109.000,31.000,1,1,pnp_visible_ransac,9,1.153,-3.0545,-0.741100,4.338165,-9.6944,,
2026-09-04T14:23:27.472,71,STANDOFF_MOVE,STANDOFF_MOVE,224,2,1788499407437.855,66.991,timestamp_domain.system_time,1634156.000,78.000,1,1634156.000,1634171.000,15.000,15.000,1634171.000,15.000,1,1,pnp_visible_ransac,9,1.178,-2.6192,-0.745509,4.327467,-9.7746,,
2026-09-04T14:23:27.553,72,STANDOFF_MOVE,STANDOFF_MOVE,226,2,1788499407504.467,66.612,timestamp_domain.system_time,1634234.000,78.000,1,1634234.000,1634250.000,16.000,16.000,1634250.000,16.000,1,1,pnp_visible_ransac,9,1.194,-2.7841,-0.745238,4.294055,-9.8457,,
2026-09-04T14:23:27.637,73,STANDOFF_MOVE,STANDOFF_MOVE,229,3,1788499407604.754,100.287,timestamp_domain.system_time,1634312.000,78.000,1,1634312.000,1634343.000,31.000,31.000,1634343.000,31.000,1,1,pnp_visible_ransac,9,1.290,-2.7606,-0.744730,4.279475,-9.8720,,
2026-09-04T14:23:27.719,74,STANDOFF_MOVE,STANDOFF_MOVE,231,2,1788499407671.307,66.553,timestamp_domain.system_time,1634406.000,94.000,1,1634406.000,1634421.000,15.000,15.000,1634421.000,15.000,1,1,pnp_visible_ransac,9,1.252,-3.0352,-0.743941,4.250674,-9.9272,,
2026-09-04T14:23:27.800,75,STANDOFF_MOVE,STANDOFF_MOVE,234,3,1788499407771.021,99.715,timestamp_domain.system_time,1634468.000,62.000,1,1634468.000,1634500.000,32.000,32.000,1634500.000,32.000,1,1,pnp_visible_ransac,9,1.234,-1.9863,-0.748681,4.211731,-10.0797,,
2026-09-04T14:23:27.879,76,STANDOFF_MOVE,STANDOFF_MOVE,236,2,1788499407837.948,66.927,timestamp_domain.system_time,1634562.000,94.000,1,1634562.000,1634562.000,0.000,0.000,1634578.000,16.000,1,1,pnp_visible_ransac,9,1.253,-2.3432,-0.748355,4.188015,-10.1312,,
2026-09-04T14:23:27.949,77,STANDOFF_MOVE,STANDOFF_MOVE,238,2,1788499407904.399,66.450,timestamp_domain.system_time,1634625.000,63.000,1,1634625.000,1634656.000,31.000,31.000,1634656.000,31.000,1,1,pnp_visible_ransac,9,1.275,-2.5871,-0.748074,4.183514,-10.1382,,
2026-09-04T14:23:28.026,78,STANDOFF_MOVE,STANDOFF_MOVE,241,3,1788499408004.440,100.041,timestamp_domain.system_time,1634703.000,78.000,1,1634703.000,1634718.000,15.000,15.000,1634718.000,15.000,1,1,pnp_visible_ransac,9,1.376,-1.1760,-0.753078,4.157584,-10.2669,,
2026-09-04T14:23:28.106,79,STANDOFF_MOVE,STANDOFF_MOVE,243,2,1788499408071.332,66.892,timestamp_domain.system_time,1634781.000,78.000,1,1634781.000,1634812.000,31.000,31.000,1634812.000,31.000,1,1,pnp_visible_ransac,9,1.206,-2.2052,-0.749820,4.114785,-10.3274,,
2026-09-04T14:23:28.180,80,STANDOFF_MOVE,STANDOFF_MOVE,245,2,1788499408138.635,67.302,timestamp_domain.system_time,1634859.000,78.000,1,1634859.000,1634875.000,16.000,16.000,1634875.000,16.000,1,1,pnp_visible_ransac,9,1.240,-2.0947,-0.746992,4.087552,-10.3564,,
2026-09-04T14:23:28.264,81,STANDOFF_MOVE,STANDOFF_MOVE,245,0,1788499408138.635,0.000,timestamp_domain.system_time,1634937.000,78.000,1,1634953.000,1634968.000,15.000,31.000,1634968.000,31.000,1,1,pnp_visible_ransac,9,1.240,-2.0947,-0.746992,4.087552,-10.3564,,
2026-09-04T14:23:28.338,82,STANDOFF_MOVE,STANDOFF_MOVE,250,5,1788499408305.198,166.564,timestamp_domain.system_time,1635031.000,94.000,1,1635031.000,1635031.000,0.000,0.000,1635031.000,0.000,1,1,pnp_visible_ransac,9,1.230,-2.5330,-0.747092,4.029576,-10.5035,,
2026-09-04T14:23:28.425,83,STANDOFF_MOVE,STANDOFF_MOVE,252,2,1788499408371.747,66.548,timestamp_domain.system_time,1635109.000,78.000,1,1635109.000,1635125.000,16.000,16.000,1635125.000,16.000,1,1,pnp_visible_ransac,9,1.372,-1.7794,-0.746168,4.003070,-10.5587,,
2026-09-04T14:23:28.504,84,STANDOFF_MOVE,STANDOFF_MOVE,255,3,1788499408471.486,99.740,timestamp_domain.system_time,1635187.000,78.000,1,1635187.000,1635187.000,0.000,0.000,1635203.000,16.000,1,1,pnp_visible_ransac,9,1.497,-2.2522,-0.752162,4.012122,-10.6181,,
2026-09-04T14:23:28.588,85,STANDOFF_MOVE,STANDOFF_MOVE,257,2,1788499408538.335,66.848,timestamp_domain.system_time,1635265.000,78.000,1,1635265.000,1635281.000,16.000,16.000,1635281.000,16.000,1,1,pnp_visible_ransac,9,1.409,-1.6103,-0.757038,3.995374,-10.7291,,
