t_iso,frame_i,fsm_state,align_sub,camera_frame_number,camera_frame_delta,camera_sensor_timestamp_ms,camera_sensor_interval_ms,camera_timestamp_domain,camera_input_host_mono_ms,camera_input_interval_ms,inference_ran,inference_start_host_mono_ms,inference_end_host_mono_ms,model_inference_ms,input_to_inference_end_ms,pose_result_host_mono_ms,input_to_pose_result_ms,model_det_ok,pnp_ok,yaw_deg,pos_x_m,pos_z_m,center_bearing_deg,raw_video_frame_index,source_raw_video_frame_index
2026-09-01T17:42:18.510,514,SEARCH_SWEEP,SEARCH_SWEEP,1505,3,1788252138478.279,100.212,timestamp_domain.system_time,20886125.000,94.000,1,20886125.000,20886156.000,31.000,31.000,20886156.000,31.000,0,0,,,,,17,478
2026-09-01T17:42:18.601,515,SEARCH_SWEEP,SEARCH_SWEEP,1507,2,1788252138544.984,66.705,timestamp_domain.system_time,20886218.000,93.000,1,20886218.000,20886250.000,32.000,32.000,20886250.000,32.000,0,0,,,,,18,479
2026-09-01T17:42:18.698,516,SEARCH_SWEEP,SEARCH_SWEEP,1510,3,1788252138645.059,100.075,timestamp_domain.system_time,20886312.000,94.000,1,20886328.000,20886343.000,15.000,31.000,20886343.000,31.000,0,0,,,,,19,480
2026-09-01T17:42:18.799,517,SEARCH_SWEEP,SEARCH_SWEEP,1513,3,1788252138745.102,100.043,timestamp_domain.system_time,20886406.000,94.000,1,20886406.000,20886437.000,31.000,31.000,20886437.000,31.000,0,0,,,,,20,481
2026-09-01T17:42:18.912,518,SEARCH_SWEEP,SEARCH_SWEEP,1514,1,1788252138779.125,34.023,timestamp_domain.system_time,20886515.000,109.000,1,20886531.000,20886546.000,15.000,31.000,20886546.000,31.000,0,0,,,,,21,482
2026-09-01T17:42:19.006,519,SEARCH_SWEEP,SEARCH_SWEEP,1519,5,1788252138945.139,166.014,timestamp_domain.system_time,20886625.000,110.000,1,20886625.000,20886640.000,15.000,15.000,20886640.000,15.000,0,0,,,,,22,483
2026-09-01T17:42:19.102,520,SEARCH_SWEEP,SEARCH_SWEEP,1522,3,1788252139045.348,100.209,timestamp_domain.system_time,20886718.000,93.000,1,20886718.000,20886750.000,32.000,32.000,20886750.000,32.000,0,0,,,,,23,484
2026-09-01T17:42:19.195,521,SEARCH_SWEEP,SEARCH_SWEEP,1525,3,1788252139145.113,99.766,timestamp_domain.system_time,20886812.000,94.000,1,20886812.000,20886843.000,31.000,31.000,20886843.000,31.000,0,0,,,,,24,485
2026-09-01T17:42:19.286,522,SEARCH_SWEEP,SEARCH_SWEEP,1528,3,1788252139245.387,100.273,timestamp_domain.system_time,20886906.000,94.000,1,20886906.000,20886921.000,15.000,15.000,20886921.000,15.000,0,0,,,,,25,486
2026-09-01T17:42:19.380,523,SEARCH_SWEEP,SEARCH_SWEEP,1531,3,1788252139345.372,99.986,timestamp_domain.system_time,20887000.000,94.000,1,20887000.000,20887015.000,15.000,15.000,20887015.000,15.000,0,0,,,,,26,487
2026-09-01T17:42:19.471,524,SEARCH_SWEEP,SEARCH_SWEEP,1533,2,1788252139412.293,66.921,timestamp_domain.system_time,20887078.000,78.000,1,20887093.000,20887109.000,16.000,31.000,20887109.000,31.000,0,0,,,,,27,488
2026-09-01T17:42:19.557,525,SEARCH_SWEEP,SEARCH_SWEEP,1536,3,1788252139512.147,99.854,timestamp_domain.system_time,20887171.000,93.000,1,20887171.000,20887203.000,32.000,32.000,20887203.000,32.000,1,1,-9.3108,-1.154254,4.473207,-14.4688,28,489
2026-09-01T17:42:19.675,526,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1539,3,1788252139612.367,100.220,timestamp_domain.system_time,20887281.000,110.000,1,20887281.000,20887312.000,31.000,31.000,20887312.000,31.000,0,0,,,,,29,490
2026-09-01T17:42:19.775,527,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1542,3,1788252139712.418,100.051,timestamp_domain.system_time,20887390.000,109.000,1,20887390.000,20887421.000,31.000,31.000,20887421.000,31.000,0,0,,,,,30,491
2026-09-01T17:42:19.876,528,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1543,1,1788252139745.640,33.221,timestamp_domain.system_time,20887484.000,94.000,1,20887484.000,20887515.000,31.000,31.000,20887515.000,31.000,1,1,-10.2591,-1.176598,4.487258,-14.6927,31,492
2026-09-01T17:42:19.973,529,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1548,5,1788252139912.392,166.752,timestamp_domain.system_time,20887593.000,109.000,1,20887593.000,20887609.000,16.000,16.000,20887609.000,16.000,0,0,,,,,32,493
2026-09-01T17:42:20.067,530,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1551,3,1788252140012.538,100.146,timestamp_domain.system_time,20887687.000,94.000,1,20887687.000,20887703.000,16.000,16.000,20887703.000,16.000,0,0,,,,,33,494
2026-09-01T17:42:20.161,531,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1554,3,1788252140112.895,100.358,timestamp_domain.system_time,20887781.000,94.000,1,20887781.000,20887796.000,15.000,15.000,20887796.000,15.000,0,0,,,,,34,495
2026-09-01T17:42:20.260,532,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1557,3,1788252140213.021,100.126,timestamp_domain.system_time,20887875.000,94.000,1,20887875.000,20887906.000,31.000,31.000,20887906.000,31.000,0,0,,,,,35,496
2026-09-01T17:42:20.358,533,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1560,3,1788252140312.758,99.736,timestamp_domain.system_time,20887968.000,93.000,1,20887968.000,20888000.000,32.000,32.000,20888000.000,32.000,1,1,-11.3138,-1.207650,4.492943,-15.0448,36,497
2026-09-01T17:42:20.449,534,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1563,3,1788252140412.711,99.954,timestamp_domain.system_time,20888062.000,94.000,1,20888078.000,20888093.000,15.000,31.000,20888093.000,31.000,0,0,,,,,37,498
2026-09-01T17:42:20.545,535,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1566,3,1788252140512.719,100.007,timestamp_domain.system_time,20888156.000,94.000,1,20888171.000,20888187.000,16.000,31.000,20888187.000,31.000,0,0,,,,,38,499
2026-09-01T17:42:20.635,536,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1568,2,1788252140579.501,66.783,timestamp_domain.system_time,20888250.000,94.000,1,20888250.000,20888281.000,31.000,31.000,20888281.000,31.000,0,0,,,,,39,500
2026-09-01T17:42:20.736,537,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1571,3,1788252140679.932,100.431,timestamp_domain.system_time,20888359.000,109.000,1,20888359.000,20888375.000,16.000,16.000,20888375.000,16.000,0,0,,,,,40,501
2026-09-01T17:42:20.826,538,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1573,2,1788252140747.308,67.376,timestamp_domain.system_time,20888437.000,78.000,1,20888437.000,20888468.000,31.000,31.000,20888468.000,31.000,0,0,,,,,41,502
2026-09-01T17:42:20.912,539,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1577,4,1788252140879.710,132.402,timestamp_domain.system_time,20888531.000,94.000,1,20888531.000,20888546.000,15.000,15.000,20888546.000,15.000,0,0,,,,,42,503
2026-09-01T17:42:21.004,540,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1580,3,1788252140979.827,100.117,timestamp_domain.system_time,20888609.000,78.000,1,20888625.000,20888640.000,15.000,31.000,20888640.000,31.000,0,0,,,,,43,504
2026-09-01T17:42:21.103,541,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1582,2,1788252141046.448,66.621,timestamp_domain.system_time,20888703.000,94.000,1,20888718.000,20888750.000,32.000,47.000,20888750.000,47.000,0,0,,,,,44,505
2026-09-01T17:42:21.195,542,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1585,3,1788252141146.808,100.360,timestamp_domain.system_time,20888812.000,109.000,1,20888812.000,20888843.000,31.000,31.000,20888843.000,31.000,0,0,,,,,45,506
2026-09-01T17:42:21.278,543,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1588,3,1788252141246.933,100.125,timestamp_domain.system_time,20888906.000,94.000,1,20888906.000,20888921.000,15.000,15.000,20888921.000,15.000,0,0,,,,,46,507
2026-09-01T17:42:21.369,544,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1590,2,1788252141313.380,66.447,timestamp_domain.system_time,20888984.000,78.000,1,20888984.000,20889015.000,31.000,31.000,20889015.000,31.000,0,0,,,,,47,508
2026-09-01T17:42:21.463,545,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1593,3,1788252141413.402,100.022,timestamp_domain.system_time,20889078.000,94.000,1,20889078.000,20889109.000,31.000,31.000,20889109.000,31.000,0,0,,,,,48,509
2026-09-01T17:42:21.553,546,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1596,3,1788252141513.447,100.045,timestamp_domain.system_time,20889171.000,93.000,1,20889171.000,20889187.000,16.000,16.000,20889187.000,16.000,0,0,,,,,49,510
2026-09-01T17:42:21.653,547,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1599,3,1788252141613.734,100.287,timestamp_domain.system_time,20889250.000,79.000,1,20889265.000,20889296.000,31.000,46.000,20889296.000,46.000,0,0,,,,,50,511
2026-09-01T17:42:21.735,548,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1602,3,1788252141713.935,100.201,timestamp_domain.system_time,20889359.000,109.000,1,20889359.000,20889375.000,16.000,16.000,20889375.000,16.000,1,1,-10.4347,-1.210431,4.506045,-15.0361,51,512
2026-09-01T17:42:21.842,549,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1604,2,1788252141780.592,66.657,timestamp_domain.system_time,20889453.000,94.000,1,20889453.000,20889484.000,31.000,31.000,20889484.000,31.000,0,0,,,,,52,513
2026-09-01T17:42:21.942,550,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1607,3,1788252141880.898,100.306,timestamp_domain.system_time,20889562.000,109.000,1,20889562.000,20889578.000,16.000,16.000,20889578.000,16.000,0,0,,,,,53,514
2026-09-01T17:42:22.032,551,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1610,3,1788252141980.565,99.667,timestamp_domain.system_time,20889656.000,94.000,1,20889656.000,20889671.000,15.000,15.000,20889671.000,15.000,0,0,,,,,54,515
2026-09-01T17:42:22.119,552,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1613,3,1788252142080.500,99.934,timestamp_domain.system_time,20889750.000,94.000,1,20889750.000,20889765.000,15.000,15.000,20889765.000,15.000,0,0,,,,,55,516
2026-09-01T17:42:22.217,553,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1616,3,1788252142180.719,100.220,timestamp_domain.system_time,20889843.000,93.000,1,20889843.000,20889859.000,16.000,16.000,20889859.000,16.000,0,0,,,,,56,517
2026-09-01T17:42:22.317,554,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1619,3,1788252142280.751,100.032,timestamp_domain.system_time,20889937.000,94.000,1,20889937.000,20889953.000,16.000,16.000,20889953.000,16.000,0,0,,,,,,
2026-09-01T17:42:22.411,555,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1622,3,1788252142380.794,100.042,timestamp_domain.system_time,20890015.000,78.000,1,20890031.000,20890046.000,15.000,31.000,20890046.000,31.000,0,0,,,,,,
2026-09-01T17:42:22.497,556,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1624,2,1788252142447.652,66.858,timestamp_domain.system_time,20890125.000,110.000,1,20890125.000,20890140.000,15.000,15.000,20890140.000,15.000,0,0,,,,,,
2026-09-01T17:42:22.583,557,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1627,3,1788252142547.545,99.893,timestamp_domain.system_time,20890218.000,93.000,1,20890218.000,20890218.000,0.000,0.000,20890218.000,0.000,0,0,,,,,,
2026-09-01T17:42:22.674,558,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1630,3,1788252142647.744,100.199,timestamp_domain.system_time,20890312.000,94.000,1,20890312.000,20890312.000,0.000,0.000,20890312.000,0.000,0,0,,,,,,
2026-09-01T17:42:22.781,559,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1633,3,1788252142747.792,100.048,timestamp_domain.system_time,20890390.000,78.000,1,20890390.000,20890421.000,31.000,31.000,20890421.000,31.000,0,0,,,,,,
2026-09-01T17:42:22.865,560,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1634,1,1788252142781.347,33.555,timestamp_domain.system_time,20890484.000,94.000,1,20890484.000,20890500.000,16.000,16.000,20890500.000,16.000,0,0,,,,,,
2026-09-01T17:42:22.948,561,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1638,4,1788252142914.468,133.121,timestamp_domain.system_time,20890578.000,94.000,1,20890578.000,20890593.000,15.000,15.000,20890593.000,15.000,0,0,,,,,,
2026-09-01T17:42:23.040,562,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1641,3,1788252143014.648,100.180,timestamp_domain.system_time,20890671.000,93.000,1,20890671.000,20890687.000,16.000,16.000,20890687.000,16.000,0,0,,,,,,
2026-09-01T17:42:23.134,563,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1643,2,1788252143081.375,66.727,timestamp_domain.system_time,20890765.000,94.000,1,20890765.000,20890781.000,16.000,16.000,20890781.000,16.000,0,0,,,,,,
2026-09-01T17:42:23.234,564,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1646,3,1788252143181.274,99.899,timestamp_domain.system_time,20890843.000,78.000,1,20890843.000,20890875.000,32.000,32.000,20890875.000,32.000,0,0,,,,,,
2026-09-01T17:42:23.314,565,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1649,3,1788252143281.438,100.165,timestamp_domain.system_time,20890937.000,94.000,1,20890937.000,20890953.000,16.000,16.000,20890953.000,16.000,0,0,,,,,,
2026-09-01T17:42:23.406,566,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1652,3,1788252143381.478,100.039,timestamp_domain.system_time,20891031.000,94.000,1,20891031.000,20891046.000,15.000,15.000,20891046.000,15.000,0,0,,,,,,
2026-09-01T17:42:23.501,567,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1654,2,1788252143448.216,66.738,timestamp_domain.system_time,20891109.000,78.000,1,20891125.000,20891140.000,15.000,31.000,20891140.000,31.000,0,0,,,,,,
2026-09-01T17:42:23.588,568,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1657,3,1788252143548.365,100.150,timestamp_domain.system_time,20891203.000,94.000,1,20891203.000,20891234.000,31.000,31.000,20891234.000,31.000,0,0,,,,,,
2026-09-01T17:42:23.681,569,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1660,3,1788252143648.424,100.059,timestamp_domain.system_time,20891296.000,93.000,1,20891312.000,20891328.000,16.000,32.000,20891328.000,32.000,0,0,,,,,,
2026-09-01T17:42:23.771,570,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1662,2,1788252143715.079,66.655,timestamp_domain.system_time,20891375.000,79.000,1,20891390.000,20891406.000,16.000,31.000,20891406.000,31.000,0,0,,,,,,
2026-09-01T17:42:23.868,571,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1664,2,1788252143782.078,66.999,timestamp_domain.system_time,20891468.000,93.000,1,20891500.000,20891515.000,15.000,47.000,20891515.000,47.000,0,0,,,,,,
2026-09-01T17:42:23.963,572,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1668,4,1788252143915.268,133.190,timestamp_domain.system_time,20891578.000,110.000,1,20891578.000,20891609.000,31.000,31.000,20891609.000,31.000,0,0,,,,,,
2026-09-01T17:42:24.044,573,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1671,3,1788252144015.226,99.958,timestamp_domain.system_time,20891656.000,78.000,1,20891671.000,20891687.000,16.000,31.000,20891687.000,31.000,0,0,,,,,,
2026-09-01T17:42:24.135,574,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1673,2,1788252144082.043,66.817,timestamp_domain.system_time,20891750.000,94.000,1,20891765.000,20891781.000,16.000,31.000,20891781.000,31.000,0,0,,,,,,
2026-09-01T17:42:24.227,575,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1676,3,1788252144182.351,100.308,timestamp_domain.system_time,20891843.000,93.000,1,20891843.000,20891875.000,32.000,32.000,20891875.000,32.000,0,0,,,,,,
2026-09-01T17:42:24.318,576,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1679,3,1788252144282.223,99.872,timestamp_domain.system_time,20891921.000,78.000,1,20891921.000,20891953.000,32.000,32.000,20891953.000,32.000,0,0,,,,,,
2026-09-01T17:42:24.409,577,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1681,2,1788252144348.961,66.738,timestamp_domain.system_time,20892015.000,94.000,1,20892015.000,20892046.000,31.000,31.000,20892046.000,31.000,0,0,,,,,,
2026-09-01T17:42:24.487,578,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1684,3,1788252144449.164,100.203,timestamp_domain.system_time,20892109.000,94.000,1,20892109.000,20892125.000,16.000,16.000,20892125.000,16.000,0,0,,,,,,
2026-09-01T17:42:24.572,579,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1687,3,1788252144548.935,99.771,timestamp_domain.system_time,20892203.000,94.000,1,20892203.000,20892218.000,15.000,15.000,20892218.000,15.000,0,0,,,,,,
2026-09-01T17:42:24.682,580,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1689,2,1788252144615.781,66.846,timestamp_domain.system_time,20892281.000,78.000,1,20892296.000,20892328.000,32.000,47.000,20892328.000,47.000,0,0,,,,,,
2026-09-01T17:42:24.770,581,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1692,3,1788252144715.742,99.962,timestamp_domain.system_time,20892375.000,94.000,1,20892390.000,20892406.000,16.000,31.000,20892406.000,31.000,0,0,,,,,,
2026-09-01T17:42:24.857,582,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1694,2,1788252144783.286,67.544,timestamp_domain.system_time,20892484.000,109.000,1,20892484.000,20892500.000,16.000,16.000,20892500.000,16.000,0,0,,,,,,
2026-09-01T17:42:24.974,583,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1697,3,1788252144882.624,99.338,timestamp_domain.system_time,20892593.000,109.000,1,20892593.000,20892609.000,16.000,16.000,20892609.000,16.000,0,0,,,,,,
2026-09-01T17:42:25.071,584,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1701,4,1788252145016.022,133.398,timestamp_domain.system_time,20892671.000,78.000,1,20892671.000,20892718.000,47.000,47.000,20892718.000,47.000,0,0,,,,,,
2026-09-01T17:42:25.163,585,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1704,3,1788252145116.114,100.091,timestamp_domain.system_time,20892781.000,110.000,1,20892781.000,20892796.000,15.000,15.000,20892796.000,15.000,0,0,,,,,,
2026-09-01T17:42:25.254,586,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1707,3,1788252145215.969,99.856,timestamp_domain.system_time,20892859.000,78.000,1,20892859.000,20892890.000,31.000,31.000,20892890.000,31.000,0,0,,,,,,
2026-09-01T17:42:25.339,587,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1710,3,1788252145316.320,100.351,timestamp_domain.system_time,20892968.000,109.000,1,20892968.000,20892984.000,16.000,16.000,20892984.000,16.000,0,0,,,,,,
2026-09-01T17:42:25.439,588,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1712,2,1788252145383.095,66.775,timestamp_domain.system_time,20893046.000,78.000,1,20893062.000,20893078.000,16.000,32.000,20893078.000,32.000,0,0,,,,,,
2026-09-01T17:42:25.528,589,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1715,3,1788252145482.981,99.886,timestamp_domain.system_time,20893156.000,110.000,1,20893156.000,20893171.000,15.000,15.000,20893171.000,15.000,0,0,,,,,,
2026-09-01T17:42:25.622,590,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1718,3,1788252145582.955,99.974,timestamp_domain.system_time,20893234.000,78.000,1,20893250.000,20893265.000,15.000,31.000,20893265.000,31.000,0,0,,,,,,
2026-09-01T17:42:25.707,591,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1721,3,1788252145683.219,100.264,timestamp_domain.system_time,20893312.000,78.000,1,20893343.000,20893343.000,0.000,31.000,20893343.000,31.000,0,0,,,,,,
2026-09-01T17:42:25.802,592,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1723,2,1788252145749.946,66.727,timestamp_domain.system_time,20893421.000,109.000,1,20893421.000,20893437.000,16.000,16.000,20893437.000,16.000,0,0,,,,,,
2026-09-01T17:42:25.878,593,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1724,1,1788252145783.617,33.670,timestamp_domain.system_time,20893500.000,79.000,1,20893500.000,20893515.000,15.000,15.000,20893515.000,15.000,0,0,,,,,,
2026-09-01T17:42:25.979,594,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1729,5,1788252145949.979,166.363,timestamp_domain.system_time,20893593.000,93.000,1,20893593.000,20893625.000,32.000,32.000,20893625.000,32.000,0,0,,,,,,
2026-09-01T17:42:26.059,595,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1731,2,1788252146016.786,66.806,timestamp_domain.system_time,20893687.000,94.000,1,20893687.000,20893703.000,16.000,16.000,20893703.000,16.000,0,0,,,,,,
2026-09-01T17:42:26.163,596,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1734,3,1788252146116.998,100.212,timestamp_domain.system_time,20893781.000,94.000,1,20893796.000,20893812.000,16.000,31.000,20893812.000,31.000,0,0,,,,,,
2026-09-01T17:42:26.242,597,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1737,3,1788252146216.834,99.836,timestamp_domain.system_time,20893875.000,94.000,1,20893875.000,20893890.000,15.000,15.000,20893890.000,15.000,0,0,,,,,,
2026-09-01T17:42:26.342,598,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1739,2,1788252146283.781,66.948,timestamp_domain.system_time,20893953.000,78.000,1,20893968.000,20893984.000,16.000,31.000,20893984.000,31.000,0,0,,,,,,
2026-09-01T17:42:26.426,599,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1742,3,1788252146383.705,99.923,timestamp_domain.system_time,20894046.000,93.000,1,20894046.000,20894062.000,16.000,16.000,20894062.000,16.000,0,0,,,,,,
2026-09-01T17:42:26.517,600,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1745,3,1788252146483.690,99.986,timestamp_domain.system_time,20894125.000,79.000,1,20894140.000,20894156.000,16.000,31.000,20894156.000,31.000,0,0,,,,,,
2026-09-01T17:42:26.609,601,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1748,3,1788252146583.714,100.023,timestamp_domain.system_time,20894218.000,93.000,1,20894218.000,20894250.000,32.000,32.000,20894250.000,32.000,0,0,,,,,,
2026-09-01T17:42:26.700,602,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1750,2,1788252146650.542,66.829,timestamp_domain.system_time,20894328.000,110.000,1,20894328.000,20894343.000,15.000,15.000,20894343.000,15.000,0,0,,,,,,
2026-09-01T17:42:26.791,603,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1753,3,1788252146750.691,100.148,timestamp_domain.system_time,20894406.000,78.000,1,20894406.000,20894437.000,31.000,31.000,20894437.000,31.000,0,0,,,,,,
2026-09-01T17:42:26.883,604,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1755,2,1788252146817.387,66.696,timestamp_domain.system_time,20894500.000,94.000,1,20894500.000,20894531.000,31.000,31.000,20894531.000,31.000,0,0,,,,,,
2026-09-01T17:42:26.977,605,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1758,3,1788252146917.816,100.429,timestamp_domain.system_time,20894578.000,78.000,1,20894609.000,20894625.000,16.000,47.000,20894625.000,47.000,0,0,,,,,,
2026-09-01T17:42:27.066,606,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1761,3,1788252147017.448,99.632,timestamp_domain.system_time,20894687.000,109.000,1,20894687.000,20894703.000,16.000,16.000,20894703.000,16.000,0,0,,,,,,
2026-09-01T17:42:27.158,607,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1764,3,1788252147117.516,100.068,timestamp_domain.system_time,20894765.000,78.000,1,20894765.000,20894796.000,31.000,31.000,20894796.000,31.000,0,0,,,,,,
2026-09-01T17:42:27.252,608,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1767,3,1788252147217.871,100.355,timestamp_domain.system_time,20894859.000,94.000,1,20894875.000,20894890.000,15.000,31.000,20894890.000,31.000,0,0,,,,,,
2026-09-01T17:42:27.333,609,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1769,2,1788252147284.332,66.461,timestamp_domain.system_time,20894953.000,94.000,1,20894953.000,20894968.000,15.000,15.000,20894968.000,15.000,0,0,,,,,,
2026-09-01T17:42:27.427,610,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1772,3,1788252147384.360,100.028,timestamp_domain.system_time,20895046.000,93.000,1,20895046.000,20895062.000,16.000,16.000,20895062.000,16.000,0,0,,,,,,
2026-09-01T17:42:27.512,611,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1775,3,1788252147484.550,100.190,timestamp_domain.system_time,20895140.000,94.000,1,20895140.000,20895156.000,16.000,16.000,20895156.000,16.000,1,1,-10.4522,-1.211152,4.504525,-15.0495,,
2026-09-01T17:42:27.601,612,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1777,2,1788252147551.161,66.611,timestamp_domain.system_time,20895234.000,94.000,1,20895234.000,20895250.000,16.000,16.000,20895250.000,16.000,0,0,,,,,,
2026-09-01T17:42:27.699,613,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1780,3,1788252147651.250,100.089,timestamp_domain.system_time,20895312.000,78.000,1,20895328.000,20895343.000,15.000,31.000,20895343.000,31.000,0,0,,,,,,
2026-09-01T17:42:27.798,614,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1783,3,1788252147751.766,100.517,timestamp_domain.system_time,20895406.000,94.000,1,20895421.000,20895437.000,16.000,31.000,20895437.000,31.000,0,0,,,,,,
2026-09-01T17:42:28.082,615,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1787,4,1788252147884.960,133.194,timestamp_domain.system_time,20895671.000,265.000,1,20895671.000,20895718.000,47.000,47.000,20895718.000,47.000,0,0,,,,,,
2026-09-01T17:42:28.197,616,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1795,8,1788252148152.184,267.223,timestamp_domain.system_time,20895812.000,141.000,1,20895812.000,20895843.000,31.000,31.000,20895843.000,31.000,0,0,,,,,,
2026-09-01T17:42:28.297,617,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1798,3,1788252148251.981,99.797,timestamp_domain.system_time,20895906.000,94.000,1,20895906.000,20895937.000,31.000,31.000,20895937.000,31.000,1,1,-11.1482,-1.205953,4.496572,-15.0131,,
2026-09-01T17:42:28.407,618,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1801,3,1788252148352.035,100.054,timestamp_domain.system_time,20896015.000,109.000,1,20896031.000,20896046.000,15.000,31.000,20896046.000,31.000,0,0,,,,,,
2026-09-01T17:42:28.659,619,ACQUIRE_VERIFY,ACQUIRE_VERIFY,1808,7,1788252148585.489,233.455,timestamp_domain.system_time,20896265.000,250.000,1,20896265.000,20896296.000,31.000,31.000,20896296.000,31.000,0,0,,,,,,
2026-09-01T17:42:28.783,620,SEARCH_SWEEP,SEARCH_SWEEP,1810,2,1788252148652.087,66.598,timestamp_domain.system_time,20896390.000,125.000,1,20896390.000,20896421.000,31.000,31.000,20896421.000,31.000,0,0,,,,,,
2026-09-01T17:42:28.884,621,SEARCH_SWEEP,SEARCH_SWEEP,1815,5,1788252148818.794,166.707,timestamp_domain.system_time,20896500.000,110.000,1,20896500.000,20896531.000,31.000,31.000,20896531.000,31.000,0,0,,,,,,
