t_iso,frame_i,fsm_state,align_sub,camera_frame_number,camera_frame_delta,camera_sensor_timestamp_ms,camera_sensor_interval_ms,camera_timestamp_domain,camera_input_host_mono_ms,camera_input_interval_ms,inference_ran,inference_start_host_mono_ms,inference_end_host_mono_ms,model_inference_ms,input_to_inference_end_ms,pose_result_host_mono_ms,input_to_pose_result_ms,model_det_ok,pnp_ok,yaw_deg,pos_x_m,pos_z_m,center_bearing_deg,raw_video_frame_index,source_raw_video_frame_index
2026-09-01T17:49:32.656,47,PRECHECK,PRECHECK,170,3,1788252572594.086,100.000,timestamp_domain.system_time,21320281.000,125.000,1,21320281.000,21320296.000,15.000,15.000,21320296.000,15.000,1,1,-11.6146,-0.064988,4.461260,-0.8346,,
2026-09-01T17:49:32.747,48,PRECHECK,PRECHECK,173,3,1788252572693.854,99.768,timestamp_domain.system_time,21320359.000,78.000,1,21320359.000,21320390.000,31.000,31.000,21320390.000,31.000,1,1,-10.8569,-0.066832,4.464428,-0.8576,,
2026-09-01T17:49:32.869,49,PRECHECK,PRECHECK,177,4,1788252572827.429,133.575,timestamp_domain.system_time,21320484.000,125.000,1,21320484.000,21320515.000,31.000,31.000,21320515.000,31.000,1,1,-10.7578,-0.064167,4.465091,-0.8233,,
2026-09-01T17:49:32.961,50,PRECHECK,PRECHECK,180,3,1788252572927.391,99.962,timestamp_domain.system_time,21320578.000,94.000,1,21320578.000,21320609.000,31.000,31.000,21320609.000,31.000,1,1,-12.1227,-0.064128,4.446446,-0.8263,,
2026-09-01T17:49:33.056,51,PRECHECK,PRECHECK,183,3,1788252573027.435,100.044,timestamp_domain.system_time,21320671.000,93.000,1,21320671.000,21320703.000,32.000,32.000,21320703.000,32.000,1,1,-10.6806,-0.064659,4.462389,-0.8301,,
2026-09-01T17:49:33.144,52,PRECHECK,PRECHECK,185,2,1788252573094.204,66.769,timestamp_domain.system_time,21320765.000,94.000,1,21320765.000,21320781.000,16.000,16.000,21320781.000,16.000,1,1,-9.4748,-0.067239,4.493538,-0.8573,,
2026-09-01T17:49:33.240,53,PRECHECK,PRECHECK,188,3,1788252573194.306,100.102,timestamp_domain.system_time,21320859.000,94.000,1,21320859.000,21320875.000,16.000,16.000,21320875.000,16.000,1,1,-10.2084,-0.057461,4.460448,-0.7381,,
2026-09-01T17:49:33.340,54,PRECHECK,PRECHECK,191,3,1788252573294.179,99.874,timestamp_domain.system_time,21320953.000,94.000,1,21320968.000,21320984.000,16.000,31.000,21320984.000,31.000,1,1,-11.4556,-0.065469,4.452593,-0.8424,,
2026-09-01T17:49:33.440,55,PRECHECK,PRECHECK,194,3,1788252573394.349,100.170,timestamp_domain.system_time,21321062.000,109.000,1,21321062.000,21321078.000,16.000,16.000,21321078.000,16.000,1,1,-10.1904,-0.058433,4.451199,-0.7521,,
2026-09-01T17:49:33.540,56,PRECHECK,PRECHECK,197,3,1788252573495.478,101.129,timestamp_domain.system_time,21321171.000,109.000,1,21321171.000,21321187.000,16.000,16.000,21321187.000,16.000,1,1,-9.0529,-0.068771,4.488810,-0.8777,,
2026-09-01T17:49:33.660,57,PRECHECK,PRECHECK,200,3,1788252573594.886,99.409,timestamp_domain.system_time,21321281.000,110.000,1,21321281.000,21321296.000,15.000,15.000,21321296.000,15.000,1,1,-10.8675,-0.065480,4.467716,-0.8397,,
2026-09-01T17:49:33.752,58,PRECHECK,PRECHECK,203,3,1788252573694.696,99.809,timestamp_domain.system_time,21321375.000,94.000,1,21321375.000,21321375.000,0.000,0.000,21321390.000,15.000,1,1,-10.2567,-0.065268,4.467973,-0.8369,,
2026-09-01T17:49:33.839,59,PRECHECK,PRECHECK,206,3,1788252573794.639,99.944,timestamp_domain.system_time,21321453.000,78.000,1,21321453.000,21321484.000,31.000,31.000,21321484.000,31.000,1,1,-11.4247,-0.063667,4.452650,-0.8192,,
2026-09-01T17:49:33.939,60,PRECHECK,PRECHECK,209,3,1788252573894.732,100.093,timestamp_domain.system_time,21321546.000,93.000,1,21321546.000,21321578.000,32.000,32.000,21321578.000,32.000,1,1,-9.8249,-0.059265,4.461345,-0.7611,,
2026-09-01T17:49:34.039,61,PRECHECK,PRECHECK,212,3,1788252573994.740,100.008,timestamp_domain.system_time,21321640.000,94.000,1,21321640.000,21321687.000,47.000,47.000,21321687.000,47.000,1,1,-11.9945,-0.062848,4.444268,-0.8102,,
2026-09-01T17:49:34.142,62,PRECHECK,PRECHECK,215,3,1788252574094.745,100.005,timestamp_domain.system_time,21321750.000,110.000,1,21321765.000,21321781.000,16.000,31.000,21321781.000,31.000,1,1,-10.0053,-0.066113,4.474570,-0.8465,,
2026-09-01T17:49:34.240,63,PRECHECK,PRECHECK,218,3,1788252574195.100,100.355,timestamp_domain.system_time,21321859.000,109.000,1,21321859.000,21321875.000,16.000,16.000,21321875.000,16.000,1,1,-12.9138,-0.061999,4.436804,-0.8006,,
2026-09-01T17:49:34.333,64,PRECHECK,PRECHECK,221,3,1788252574295.035,99.935,timestamp_domain.system_time,21321953.000,94.000,1,21321953.000,21321968.000,15.000,15.000,21321968.000,15.000,1,1,-9.9278,-0.065748,4.472201,-0.8423,,
2026-09-01T17:49:34.425,65,PRECHECK,PRECHECK,224,3,1788252574395.029,99.994,timestamp_domain.system_time,21322031.000,78.000,1,21322046.000,21322062.000,16.000,31.000,21322062.000,31.000,1,1,-9.4886,-0.067861,4.488179,-0.8662,,
2026-09-01T17:49:34.516,66,PRECHECK,PRECHECK,226,2,1788252574461.800,66.771,timestamp_domain.system_time,21322140.000,109.000,1,21322140.000,21322156.000,16.000,16.000,21322156.000,16.000,1,1,-11.6875,-0.064512,4.448219,-0.8309,,
2026-09-01T17:49:34.609,67,PRECHECK,PRECHECK,228,2,1788252574528.652,66.852,timestamp_domain.system_time,21322234.000,94.000,1,21322234.000,21322250.000,16.000,16.000,21322250.000,16.000,1,1,-10.6651,-0.066517,4.472514,-0.8521,,
2026-09-01T17:49:34.710,68,PRECHECK,PRECHECK,232,4,1788252574661.781,133.128,timestamp_domain.system_time,21322312.000,78.000,1,21322312.000,21322343.000,31.000,31.000,21322359.000,47.000,1,1,-10.8633,-0.065739,4.466408,-0.8433,,
2026-09-01T17:49:34.796,69,PRECHECK,PRECHECK,235,3,1788252574761.935,100.154,timestamp_domain.system_time,21322421.000,109.000,1,21322421.000,21322437.000,16.000,16.000,21322437.000,16.000,1,1,-9.8506,-0.067100,4.468998,-0.8602,,
2026-09-01T17:49:34.896,70,PRECHECK,PRECHECK,238,3,1788252574862.182,100.247,timestamp_domain.system_time,21322515.000,94.000,1,21322515.000,21322531.000,16.000,16.000,21322531.000,16.000,1,1,-10.8675,-0.065480,4.467716,-0.8397,,
2026-09-01T17:49:34.997,71,PRECHECK,PRECHECK,241,3,1788252574961.978,99.796,timestamp_domain.system_time,21322609.000,94.000,1,21322609.000,21322640.000,31.000,31.000,21322640.000,31.000,1,1,-10.8752,-0.065731,4.472577,-0.8420,,
2026-09-01T17:49:35.091,72,PRECHECK,PRECHECK,243,2,1788252575028.784,66.806,timestamp_domain.system_time,21322703.000,94.000,1,21322703.000,21322734.000,31.000,31.000,21322734.000,31.000,1,1,-11.7766,-0.055415,4.456085,-0.7125,,
2026-09-01T17:49:35.190,73,PRECHECK,PRECHECK,246,3,1788252575128.863,100.079,timestamp_domain.system_time,21322796.000,93.000,1,21322796.000,21322828.000,32.000,32.000,21322828.000,32.000,1,1,-11.3437,-0.064126,4.459584,-0.8238,,
2026-09-01T17:49:35.280,74,PRECHECK,PRECHECK,249,3,1788252575228.911,100.048,timestamp_domain.system_time,21322890.000,94.000,1,21322890.000,21322921.000,31.000,31.000,21322921.000,31.000,1,1,-12.8899,-0.062443,4.433854,-0.8069,,
2026-09-01T17:49:35.379,75,PRECHECK,PRECHECK,252,3,1788252575328.989,100.078,timestamp_domain.system_time,21322984.000,94.000,1,21322984.000,21323015.000,31.000,31.000,21323015.000,31.000,1,1,-10.2567,-0.065268,4.467973,-0.8369,,
2026-09-01T17:49:35.463,76,PRECHECK,PRECHECK,255,3,1788252575429.039,100.050,timestamp_domain.system_time,21323093.000,109.000,1,21323093.000,21323109.000,16.000,16.000,21323109.000,16.000,1,1,-10.3068,-0.066081,4.476983,-0.8456,,
2026-09-01T17:49:35.554,77,PRECHECK,PRECHECK,258,3,1788252575529.399,100.360,timestamp_domain.system_time,21323187.000,94.000,1,21323187.000,21323203.000,16.000,16.000,21323203.000,16.000,1,1,-10.2791,-0.065475,4.482429,-0.8369,,
2026-09-01T17:49:35.694,78,PRECHECK,PRECHECK,261,3,1788252575629.361,99.962,timestamp_domain.system_time,21323312.000,125.000,1,21323312.000,21323343.000,31.000,31.000,21323343.000,31.000,1,1,-9.6499,-0.068833,4.485157,-0.8792,,
2026-09-01T17:49:35.781,79,PRECHECK,PRECHECK,264,3,1788252575729.299,99.938,timestamp_domain.system_time,21323406.000,94.000,1,21323406.000,21323421.000,15.000,15.000,21323421.000,15.000,1,1,-13.3554,-0.062097,4.431569,-0.8028,,
2026-09-01T17:49:35.874,80,PRECHECK,PRECHECK,267,3,1788252575829.393,100.094,timestamp_domain.system_time,21323484.000,78.000,1,21323500.000,21323515.000,15.000,31.000,21323515.000,31.000,1,1,-11.3512,-0.064787,4.460958,-0.8321,,
2026-09-01T17:49:35.963,81,PRECHECK,PRECHECK,270,3,1788252575929.481,100.088,timestamp_domain.system_time,21323593.000,109.000,1,21323593.000,21323609.000,16.000,16.000,21323609.000,16.000,1,1,-9.6317,-0.059080,4.466933,-0.7578,,
2026-09-01T17:49:36.064,82,PRECHECK,PRECHECK,273,3,1788252576029.482,100.001,timestamp_domain.system_time,21323687.000,94.000,1,21323687.000,21323687.000,0.000,0.000,21323703.000,16.000,1,1,-12.3890,-0.063814,4.442957,-0.8229,,
2026-09-01T17:49:36.148,83,PRECHECK,PRECHECK,275,2,1788252576096.280,66.798,timestamp_domain.system_time,21323765.000,78.000,1,21323765.000,21323796.000,31.000,31.000,21323796.000,31.000,1,1,-10.1246,-0.066222,4.462179,-0.8502,,
2026-09-01T17:49:36.248,84,PRECHECK,PRECHECK,278,3,1788252576196.292,100.011,timestamp_domain.system_time,21323859.000,94.000,1,21323859.000,21323875.000,16.000,16.000,21323890.000,31.000,1,1,-9.8102,-0.067786,4.480521,-0.8668,,
2026-09-01T17:49:36.345,85,PRECHECK,PRECHECK,281,3,1788252576296.239,99.948,timestamp_domain.system_time,21323953.000,94.000,1,21323953.000,21323984.000,31.000,31.000,21323984.000,31.000,1,1,-10.2346,-0.057519,4.441194,-0.7420,,
2026-09-01T17:49:36.436,86,PRECHECK,PRECHECK,284,3,1788252576396.466,100.227,timestamp_domain.system_time,21324046.000,93.000,1,21324062.000,21324078.000,16.000,32.000,21324078.000,32.000,1,1,-10.9497,-0.064522,4.447514,-0.8312,,
2026-09-01T17:49:36.528,87,PRECHECK,PRECHECK,287,3,1788252576496.568,100.102,timestamp_domain.system_time,21324140.000,94.000,1,21324140.000,21324171.000,31.000,31.000,21324171.000,31.000,1,1,-11.7686,-0.063760,4.452028,-0.8205,,
2026-09-01T17:49:36.620,88,PRECHECK,PRECHECK,288,1,1788252576529.978,33.409,timestamp_domain.system_time,21324250.000,110.000,1,21324250.000,21324265.000,15.000,15.000,21324265.000,15.000,1,1,-9.1216,-0.058504,4.476859,-0.7487,,
2026-09-01T17:49:36.718,89,PRECHECK,PRECHECK,292,4,1788252576663.337,133.360,timestamp_domain.system_time,21324328.000,78.000,1,21324343.000,21324359.000,16.000,31.000,21324359.000,31.000,1,1,-11.0600,-0.066297,4.472944,-0.8492,,
2026-09-01T17:49:36.805,90,PRECHECK,PRECHECK,295,3,1788252576763.375,100.038,timestamp_domain.system_time,21324421.000,93.000,1,21324421.000,21324453.000,32.000,32.000,21324453.000,32.000,1,1,-10.6733,-0.066229,4.467278,-0.8494,,
2026-09-01T17:49:36.897,91,PRECHECK,PRECHECK,298,3,1788252576863.470,100.095,timestamp_domain.system_time,21324500.000,79.000,1,21324500.000,21324531.000,31.000,31.000,21324531.000,31.000,1,1,-11.0730,-0.065644,4.461758,-0.8429,,
2026-09-01T17:49:36.986,92,PRECHECK,PRECHECK,300,2,1788252576930.212,66.742,timestamp_domain.system_time,21324593.000,93.000,1,21324593.000,21324625.000,32.000,32.000,21324625.000,32.000,1,1,-10.4581,-0.066070,4.473226,-0.8462,,
2026-09-01T17:49:37.090,93,PRECHECK,PRECHECK,303,3,1788252577030.270,100.058,timestamp_domain.system_time,21324687.000,94.000,1,21324687.000,21324718.000,31.000,31.000,21324734.000,47.000,1,1,-9.9223,-0.057328,4.450320,-0.7380,,
2026-09-01T17:49:37.169,94,PRECHECK,PRECHECK,306,3,1788252577130.361,100.091,timestamp_domain.system_time,21324796.000,109.000,1,21324796.000,21324812.000,16.000,16.000,21324812.000,16.000,1,1,-10.9643,-0.064334,4.459173,-0.8266,,
2026-09-01T17:49:37.261,95,PRECHECK,PRECHECK,309,3,1788252577230.461,100.100,timestamp_domain.system_time,21324890.000,94.000,1,21324890.000,21324906.000,16.000,16.000,21324906.000,16.000,1,1,-10.1246,-0.066222,4.462179,-0.8502,,
2026-09-01T17:49:37.368,96,PRECHECK,PRECHECK,312,3,1788252577330.363,99.902,timestamp_domain.system_time,21324984.000,94.000,1,21324984.000,21325015.000,31.000,31.000,21325015.000,31.000,1,1,-12.2861,-0.064024,4.451178,-0.8241,,
2026-09-01T17:49:37.468,97,PRECHECK,PRECHECK,315,3,1788252577430.555,100.192,timestamp_domain.system_time,21325093.000,109.000,1,21325093.000,21325109.000,16.000,16.000,21325109.000,16.000,1,1,-9.7921,-0.066943,4.481093,-0.8559,,
2026-09-01T17:49:37.567,98,PRECHECK,PRECHECK,318,3,1788252577530.913,100.358,timestamp_domain.system_time,21325171.000,78.000,1,21325171.000,21325203.000,32.000,32.000,21325203.000,32.000,1,1,-9.5900,-0.065150,4.474998,-0.8341,,
2026-09-01T17:49:37.658,99,PRECHECK,PRECHECK,319,1,1788252577564.122,33.209,timestamp_domain.system_time,21325265.000,94.000,1,21325265.000,21325296.000,31.000,31.000,21325296.000,31.000,1,1,-12.1334,-0.063596,4.452336,-0.8183,,
2026-09-01T17:49:37.750,100,PRECHECK,PRECHECK,323,4,1788252577697.482,133.360,timestamp_domain.system_time,21325359.000,94.000,1,21325359.000,21325390.000,31.000,31.000,21325390.000,31.000,1,1,-11.4233,-0.063672,4.452693,-0.8192,,
2026-09-01T17:49:37.833,101,PRECHECK,PRECHECK,326,3,1788252577797.434,99.952,timestamp_domain.system_time,21325453.000,94.000,1,21325453.000,21325468.000,15.000,15.000,21325468.000,15.000,1,1,-11.5679,-0.064298,4.443788,-0.8290,,
2026-09-01T17:49:37.924,102,PRECHECK,PRECHECK,329,3,1788252577897.393,99.958,timestamp_domain.system_time,21325546.000,93.000,1,21325546.000,21325562.000,16.000,16.000,21325562.000,16.000,1,1,-12.4861,-0.063296,4.445152,-0.8158,,
2026-09-01T17:49:38.015,103,PRECHECK,PRECHECK,331,2,1788252577964.215,66.823,timestamp_domain.system_time,21325640.000,94.000,1,21325640.000,21325656.000,16.000,16.000,21325656.000,16.000,1,1,-11.2748,-0.065814,4.455847,-0.8462,,
2026-09-01T17:49:38.111,104,PRECHECK,PRECHECK,334,3,1788252578064.381,100.166,timestamp_domain.system_time,21325734.000,94.000,1,21325734.000,21325750.000,16.000,16.000,21325750.000,16.000,1,1,-10.2246,-0.056979,4.447042,-0.7341,,
