t_iso,frame_i,fsm_state,align_sub,camera_frame_number,camera_frame_delta,camera_sensor_timestamp_ms,camera_sensor_interval_ms,camera_timestamp_domain,camera_input_host_mono_ms,camera_input_interval_ms,inference_ran,inference_start_host_mono_ms,inference_end_host_mono_ms,model_inference_ms,input_to_inference_end_ms,pose_result_host_mono_ms,input_to_pose_result_ms,model_det_ok,pnp_ok,pose_src,pose_n_used,pose_rms_px,yaw_deg,pos_x_m,pos_z_m,center_bearing_deg,raw_video_frame_index,source_raw_video_frame_index
2026-09-04T14:59:27.169,15,STANDOFF_VERIFY,STANDOFF_VERIFY,54,4,1788501567089.197,134.554,timestamp_domain.system_time,3793828.000,157.000,1,3793828.000,3793875.000,47.000,47.000,3793875.000,47.000,1,1,pnp_visible_ransac,9,1.252,12.3307,0.761500,4.072771,10.5905,,
2026-09-04T14:59:27.235,16,STANDOFF_VERIFY,STANDOFF_VERIFY,57,3,1788501567188.147,98.950,timestamp_domain.system_time,3793906.000,78.000,1,3793921.000,3793937.000,16.000,31.000,3793937.000,31.000,1,1,pnp_visible_ransac,9,1.318,12.5064,0.761791,4.075016,10.5888,,
2026-09-04T14:59:27.305,17,STANDOFF_VERIFY,STANDOFF_VERIFY,59,2,1788501567254.876,66.729,timestamp_domain.system_time,3793968.000,62.000,1,3793968.000,3794000.000,32.000,32.000,3794000.000,32.000,1,1,pnp_visible_ransac,9,1.398,12.1574,0.762906,4.074043,10.6064,,
2026-09-04T14:59:27.370,18,STANDOFF_VERIFY,STANDOFF_VERIFY,61,2,1788501567321.817,66.941,timestamp_domain.system_time,3794031.000,63.000,1,3794031.000,3794062.000,31.000,31.000,3794062.000,31.000,1,1,pnp_visible_ransac,9,1.314,12.0324,0.761645,4.058619,10.6286,,
2026-09-04T14:59:27.443,19,STANDOFF_VERIFY,STANDOFF_VERIFY,63,2,1788501567388.235,66.418,timestamp_domain.system_time,3794125.000,94.000,1,3794125.000,3794140.000,15.000,15.000,3794140.000,15.000,1,1,pnp_visible_ransac,9,1.376,12.1872,0.762580,4.072701,10.6054,,
2026-09-04T14:59:27.518,20,STANDOFF_VERIFY,STANDOFF_VERIFY,65,2,1788501567454.919,66.684,timestamp_domain.system_time,3794187.000,62.000,1,3794187.000,3794218.000,31.000,31.000,3794218.000,31.000,1,1,pnp_visible_ransac,9,1.297,12.3212,0.761321,4.062987,10.6130,,
2026-09-04T14:59:27.580,21,STANDOFF_VERIFY,STANDOFF_VERIFY,67,2,1788501567521.483,66.564,timestamp_domain.system_time,3794250.000,63.000,1,3794250.000,3794281.000,31.000,31.000,3794281.000,31.000,1,1,pnp_visible_ransac,9,1.305,12.1063,0.760674,4.060263,10.6111,,
2026-09-04T14:59:27.641,22,STANDOFF_VERIFY,STANDOFF_VERIFY,69,2,1788501567588.330,66.847,timestamp_domain.system_time,3794312.000,62.000,1,3794312.000,3794343.000,31.000,31.000,3794343.000,31.000,1,1,pnp_visible_ransac,9,1.547,12.4876,0.762930,4.083142,10.5836,,
2026-09-04T14:59:27.717,23,STANDOFF_MOVE,STANDOFF_MOVE,71,2,1788501567654.933,66.604,timestamp_domain.system_time,3794375.000,63.000,1,3794375.000,3794406.000,31.000,31.000,3794421.000,46.000,1,1,pnp_visible_ransac,9,1.426,12.3093,0.761490,4.065417,10.6091,,
2026-09-04T14:59:27.778,24,STANDOFF_MOVE,STANDOFF_MOVE,73,2,1788501567721.861,66.928,timestamp_domain.system_time,3794453.000,78.000,1,3794453.000,3794484.000,31.000,31.000,3794484.000,31.000,1,1,pnp_visible_ransac,9,1.423,12.0548,0.761077,4.068391,10.5959,,
2026-09-04T14:59:27.854,25,STANDOFF_MOVE,STANDOFF_MOVE,75,2,1788501567788.597,66.736,timestamp_domain.system_time,3794515.000,62.000,1,3794515.000,3794531.000,16.000,16.000,3794546.000,31.000,1,1,pnp_visible_ransac,9,1.460,12.0057,0.761186,4.064549,10.6072,,
2026-09-04T14:59:27.915,26,STANDOFF_MOVE,STANDOFF_MOVE,78,3,1788501567888.591,99.994,timestamp_domain.system_time,3794593.000,78.000,1,3794593.000,3794609.000,16.000,16.000,3794609.000,16.000,1,1,pnp_visible_ransac,9,1.312,12.3622,0.760306,4.075533,10.5673,,
2026-09-04T14:59:27.996,27,STANDOFF_MOVE,STANDOFF_MOVE,80,2,1788501567955.124,66.533,timestamp_domain.system_time,3794656.000,63.000,1,3794656.000,3794703.000,47.000,47.000,3794703.000,47.000,1,1,pnp_visible_ransac,9,1.375,11.9930,0.761349,4.059489,10.6223,,
2026-09-04T14:59:28.072,28,STANDOFF_MOVE,STANDOFF_MOVE,81,1,1788501567988.996,33.872,timestamp_domain.system_time,3794734.000,78.000,1,3794734.000,3794765.000,31.000,31.000,3794765.000,31.000,1,1,pnp_visible_ransac,9,1.311,12.0891,0.760133,4.064064,10.5941,,
2026-09-04T14:59:28.144,29,STANDOFF_MOVE,STANDOFF_MOVE,84,3,1788501568089.145,100.148,timestamp_domain.system_time,3794812.000,78.000,1,3794812.000,3794843.000,31.000,31.000,3794843.000,31.000,1,1,pnp_visible_ransac,9,1.372,12.0773,0.760013,4.054501,10.6168,,
2026-09-04T14:59:28.231,30,STANDOFF_MOVE,STANDOFF_MOVE,87,3,1788501568189.041,99.896,timestamp_domain.system_time,3794890.000,78.000,1,3794890.000,3794937.000,47.000,47.000,3794937.000,47.000,1,1,pnp_visible_ransac,9,2.116,13.2686,0.750126,4.110528,10.3420,,
2026-09-04T14:59:28.307,31,STANDOFF_MOVE,STANDOFF_MOVE,89,2,1788501568255.756,66.715,timestamp_domain.system_time,3794968.000,78.000,1,3794968.000,3795000.000,32.000,32.000,3795000.000,32.000,1,1,pnp_visible_ransac,9,2.004,13.3661,0.748703,4.115256,10.3112,,
2026-09-04T14:59:28.388,32,STANDOFF_MOVE,STANDOFF_MOVE,91,2,1788501568322.344,66.588,timestamp_domain.system_time,3795062.000,94.000,1,3795062.000,3795093.000,31.000,31.000,3795093.000,31.000,1,1,pnp_visible_ransac,9,1.208,11.9282,0.750465,4.052423,10.4917,,
2026-09-04T14:59:28.464,33,STANDOFF_MOVE,STANDOFF_MOVE,94,3,1788501568422.460,100.115,timestamp_domain.system_time,3795140.000,78.000,1,3795140.000,3795171.000,31.000,31.000,3795171.000,31.000,1,1,pnp_visible_ransac,9,1.903,13.0349,0.751165,4.079219,10.4338,,
2026-09-04T14:59:28.540,34,STANDOFF_MOVE,STANDOFF_MOVE,96,2,1788501568489.178,66.718,timestamp_domain.system_time,3795203.000,63.000,1,3795203.000,3795234.000,31.000,31.000,3795234.000,31.000,1,1,pnp_visible_ransac,9,1.893,13.0853,0.750686,4.108009,10.3558,,
2026-09-04T14:59:28.616,35,STANDOFF_MOVE,STANDOFF_MOVE,98,2,1788501568555.857,66.679,timestamp_domain.system_time,3795281.000,78.000,1,3795281.000,3795312.000,31.000,31.000,3795312.000,31.000,1,1,pnp_visible_ransac,9,1.875,12.8962,0.750222,4.095660,10.3801,,
2026-09-04T14:59:28.714,36,STANDOFF_MOVE,STANDOFF_MOVE,101,3,1788501568655.983,100.126,timestamp_domain.system_time,3795359.000,78.000,1,3795375.000,3795406.000,31.000,47.000,3795421.000,62.000,1,1,pnp_visible_ransac,9,1.484,11.8625,0.751628,4.055393,10.5001,,
2026-09-04T14:59:28.813,37,STANDOFF_MOVE,STANDOFF_MOVE,104,3,1788501568756.246,100.263,timestamp_domain.system_time,3795468.000,109.000,1,3795468.000,3795515.000,47.000,47.000,3795515.000,47.000,1,1,pnp_visible_ransac,9,1.316,12.0541,0.750874,4.050889,10.5012,,
2026-09-04T14:59:28.921,38,STANDOFF_MOVE,STANDOFF_MOVE,107,3,1788501568856.507,100.260,timestamp_domain.system_time,3795578.000,110.000,1,3795578.000,3795609.000,31.000,31.000,3795625.000,47.000,1,1,pnp_visible_ransac,9,1.455,12.0797,0.746985,4.075832,10.3854,,
2026-09-04T14:59:29.011,39,STANDOFF_MOVE,STANDOFF_MOVE,110,3,1788501568956.383,99.876,timestamp_domain.system_time,3795671.000,93.000,1,3795671.000,3795703.000,32.000,32.000,3795703.000,32.000,1,1,pnp_visible_ransac,9,1.473,12.0404,0.743873,4.062042,10.3775,,
2026-09-04T14:59:29.088,40,STANDOFF_MOVE,STANDOFF_MOVE,111,1,1788501568990.551,34.168,timestamp_domain.system_time,3795750.000,79.000,1,3795765.000,3795781.000,16.000,31.000,3795781.000,31.000,1,1,pnp_visible_ransac,9,1.678,11.8173,0.745311,4.059009,10.4047,,
2026-09-04T14:59:29.195,41,STANDOFF_MOVE,STANDOFF_MOVE,112,1,1788501569022.863,32.312,timestamp_domain.system_time,3795843.000,93.000,1,3795843.000,3795890.000,47.000,47.000,3795890.000,47.000,1,1,pnp_visible_ransac,9,1.689,11.9680,0.743897,4.050188,10.4075,,
2026-09-04T14:59:29.285,42,STANDOFF_MOVE,STANDOFF_MOVE,118,6,1788501569222.958,200.095,timestamp_domain.system_time,3795937.000,94.000,1,3795937.000,3795984.000,47.000,47.000,3795984.000,47.000,1,1,pnp_visible_ransac,9,2.113,12.0265,0.752791,4.055366,10.5160,,
2026-09-04T14:59:29.379,43,STANDOFF_MOVE,STANDOFF_MOVE,121,3,1788501569322.906,99.948,timestamp_domain.system_time,3796046.000,109.000,1,3796046.000,3796078.000,32.000,32.000,3796078.000,32.000,1,1,pnp_visible_ransac,9,1.936,12.4547,0.752075,4.026311,10.5804,,
2026-09-04T14:59:29.469,44,STANDOFF_MOVE,STANDOFF_MOVE,124,3,1788501569423.118,100.212,timestamp_domain.system_time,3796140.000,94.000,1,3796140.000,3796171.000,31.000,31.000,3796171.000,31.000,1,1,pnp_visible_ransac,9,2.167,12.7624,0.757077,4.021302,10.6621,,
2026-09-04T14:59:29.546,45,STANDOFF_MOVE,STANDOFF_MOVE,126,2,1788501569489.974,66.856,timestamp_domain.system_time,3796218.000,78.000,1,3796218.000,3796250.000,32.000,32.000,3796250.000,32.000,1,1,pnp_visible_ransac,9,2.152,12.0024,0.753134,4.007656,10.6431,,
2026-09-04T14:59:29.638,46,STANDOFF_MOVE,STANDOFF_MOVE,129,3,1788501569589.867,99.893,timestamp_domain.system_time,3796312.000,94.000,1,3796312.000,3796343.000,31.000,31.000,3796343.000,31.000,1,1,pnp_visible_ransac,9,2.123,12.5198,0.755461,3.958228,10.8054,,
2026-09-04T14:59:29.730,47,STANDOFF_MOVE,STANDOFF_MOVE,132,3,1788501569689.828,99.960,timestamp_domain.system_time,3796390.000,78.000,1,3796390.000,3796421.000,31.000,31.000,3796437.000,47.000,1,1,pnp_visible_ransac,9,2.085,12.6673,0.754407,3.930678,10.8645,,
2026-09-04T14:59:29.813,48,STANDOFF_MOVE,STANDOFF_MOVE,134,2,1788501569756.586,66.759,timestamp_domain.system_time,3796484.000,94.000,1,3796484.000,3796515.000,31.000,31.000,3796515.000,31.000,1,1,pnp_visible_ransac,9,1.945,12.8509,0.750364,3.908032,10.8688,,
2026-09-04T14:59:29.913,49,STANDOFF_MOVE,STANDOFF_MOVE,137,3,1788501569856.880,100.293,timestamp_domain.system_time,3796578.000,94.000,1,3796578.000,3796609.000,31.000,31.000,3796609.000,31.000,1,1,pnp_visible_ransac,9,2.363,13.4368,0.751087,3.923215,10.8380,,
2026-09-04T14:59:30.003,50,STANDOFF_MOVE,STANDOFF_MOVE,140,3,1788501569956.942,100.062,timestamp_domain.system_time,3796671.000,93.000,1,3796671.000,3796703.000,32.000,32.000,3796703.000,32.000,1,1,pnp_visible_ransac,9,2.283,12.7112,0.758833,3.869482,11.0953,,
2026-09-04T14:59:30.082,51,STANDOFF_MOVE,STANDOFF_MOVE,141,1,1788501569990.358,33.416,timestamp_domain.system_time,3796750.000,79.000,1,3796750.000,3796781.000,31.000,31.000,3796781.000,31.000,1,1,pnp_visible_ransac,9,2.048,12.1371,0.764005,3.870110,11.1673,,
2026-09-04T14:59:30.186,52,STANDOFF_MOVE,STANDOFF_MOVE,145,4,1788501570123.804,133.446,timestamp_domain.system_time,3796859.000,109.000,1,3796859.000,3796890.000,31.000,31.000,3796890.000,31.000,1,1,pnp_visible_ransac,9,2.078,12.4949,0.758614,3.837874,11.1812,,
2026-09-04T14:59:30.285,53,STANDOFF_MOVE,STANDOFF_MOVE,148,3,1788501570223.901,100.098,timestamp_domain.system_time,3796953.000,94.000,1,3796953.000,3796984.000,31.000,31.000,3796984.000,31.000,1,1,pnp_visible_ransac,9,2.549,13.4357,0.763897,3.835859,11.2629,,
2026-09-04T14:59:30.371,54,STANDOFF_MOVE,STANDOFF_MOVE,151,3,1788501570323.684,99.783,timestamp_domain.system_time,3797031.000,78.000,1,3797031.000,3797078.000,47.000,47.000,3797078.000,47.000,1,1,pnp_visible_ransac,9,3.076,13.8649,0.772716,3.808642,11.4688,,
2026-09-04T14:59:30.460,55,STANDOFF_MOVE,STANDOFF_MOVE,153,2,1788501570390.512,66.828,timestamp_domain.system_time,3797109.000,78.000,1,3797125.000,3797156.000,31.000,47.000,3797156.000,47.000,1,1,pnp_visible_ransac,9,2.651,12.8278,0.771802,3.780878,11.5375,,
2026-09-04T14:59:30.549,56,STANDOFF_MOVE,STANDOFF_MOVE,156,3,1788501570490.514,100.002,timestamp_domain.system_time,3797218.000,109.000,1,3797218.000,3797234.000,16.000,16.000,3797250.000,32.000,1,1,pnp_visible_ransac,9,2.946,13.2467,0.777646,3.768496,11.6596,,
2026-09-04T14:59:30.639,57,STANDOFF_MOVE,STANDOFF_MOVE,159,3,1788501570590.620,100.106,timestamp_domain.system_time,3797312.000,94.000,1,3797312.000,3797343.000,31.000,31.000,3797343.000,31.000,1,1,pnp_visible_ransac,9,3.491,14.4813,0.775604,3.755457,11.6691,,
2026-09-04T14:59:30.722,58,STANDOFF_MOVE,STANDOFF_MOVE,162,3,1788501570690.605,99.986,timestamp_domain.system_time,3797390.000,78.000,1,3797390.000,3797421.000,31.000,31.000,3797421.000,31.000,1,1,pnp_visible_ransac,9,3.478,13.9197,0.777131,3.717407,11.8077,,
2026-09-04T14:59:30.844,59,STANDOFF_MOVE,STANDOFF_MOVE,165,3,1788501570790.818,100.213,timestamp_domain.system_time,3797500.000,110.000,1,3797515.000,3797546.000,31.000,46.000,3797546.000,46.000,1,1,pnp_visible_ransac,9,2.986,13.7309,0.775732,3.682650,11.8952,,
2026-09-04T14:59:30.951,60,STANDOFF_MOVE,STANDOFF_MOVE,168,3,1788501570891.001,100.182,timestamp_domain.system_time,3797625.000,125.000,1,3797625.000,3797656.000,31.000,31.000,3797656.000,31.000,1,1,pnp_visible_ransac,9,3.174,13.7096,0.763926,3.579800,12.0462,,
2026-09-04T14:59:31.074,61,STANDOFF_MOVE,STANDOFF_MOVE,172,4,1788501571025.343,134.342,timestamp_domain.system_time,3797734.000,109.000,1,3797734.000,3797781.000,47.000,47.000,3797781.000,47.000,1,1,pnp_visible_ransac,9,3.300,14.5121,0.769041,3.562884,12.1803,,
2026-09-04T14:59:31.241,62,STANDOFF_MOVE,STANDOFF_MOVE,173,1,1788501571058.010,32.667,timestamp_domain.system_time,3797890.000,156.000,1,3797906.000,3797937.000,31.000,47.000,3797937.000,47.000,1,1,pnp_visible_ransac,9,2.819,14.3085,0.765656,3.543873,12.1914,,
2026-09-04T14:59:31.320,63,STANDOFF_MOVE,STANDOFF_MOVE,179,6,1788501571257.862,199.852,timestamp_domain.system_time,3797984.000,94.000,1,3797984.000,3798015.000,31.000,31.000,3798015.000,31.000,1,1,pnp_visible_ransac,9,2.809,14.5103,0.769716,3.495879,12.4172,,
2026-09-04T14:59:31.408,64,STANDOFF_MOVE,STANDOFF_MOVE,182,3,1788501571357.878,100.017,timestamp_domain.system_time,3798078.000,94.000,1,3798078.000,3798109.000,31.000,31.000,3798109.000,31.000,1,1,pnp_visible_ransac,9,3.462,14.5631,0.769454,3.452791,12.5631,,
2026-09-04T14:59:31.495,65,STANDOFF_MOVE,STANDOFF_MOVE,185,3,1788501571458.004,100.125,timestamp_domain.system_time,3798171.000,93.000,1,3798171.000,3798187.000,16.000,16.000,3798187.000,16.000,1,1,pnp_visible_ransac,9,3.752,15.3046,0.771023,3.451468,12.5925,,
2026-09-04T14:59:31.587,66,STANDOFF_MOVE,STANDOFF_MOVE,187,2,1788501571524.758,66.755,timestamp_domain.system_time,3798250.000,79.000,1,3798250.000,3798281.000,31.000,31.000,3798281.000,31.000,1,1,pnp_visible_ransac,9,3.897,14.5151,0.782641,3.418100,12.8967,,
2026-09-04T14:59:31.677,67,STANDOFF_MOVE,STANDOFF_MOVE,190,3,1788501571624.583,99.825,timestamp_domain.system_time,3798343.000,93.000,1,3798343.000,3798375.000,32.000,32.000,3798375.000,32.000,1,1,pnp_visible_ransac,9,4.081,14.0342,0.781218,3.374461,13.0348,,
2026-09-04T14:59:31.776,68,STANDOFF_MOVE,STANDOFF_MOVE,193,3,1788501571724.814,100.231,timestamp_domain.system_time,3798437.000,94.000,1,3798437.000,3798468.000,31.000,31.000,3798468.000,31.000,1,1,pnp_visible_ransac,9,3.786,13.5139,0.776088,3.311688,13.1892,,
2026-09-04T14:59:31.859,69,STANDOFF_MOVE,STANDOFF_MOVE,196,3,1788501571824.946,100.132,timestamp_domain.system_time,3798531.000,94.000,1,3798531.000,3798562.000,31.000,31.000,3798562.000,31.000,1,1,pnp_visible_ransac,9,3.883,13.9585,0.781591,3.311136,13.2815,,
2026-09-04T14:59:31.960,70,STANDOFF_MOVE,STANDOFF_MOVE,198,2,1788501571891.384,66.438,timestamp_domain.system_time,3798625.000,94.000,1,3798625.000,3798656.000,31.000,31.000,3798656.000,31.000,1,1,pnp_visible_ransac,9,3.815,13.5420,0.781764,3.281770,13.3989,,
2026-09-04T14:59:32.042,71,STANDOFF_MOVE,STANDOFF_MOVE,201,3,1788501571991.344,99.960,timestamp_domain.system_time,3798703.000,78.000,1,3798703.000,3798750.000,47.000,47.000,3798750.000,47.000,1,1,pnp_visible_ransac,9,2.991,13.3713,0.784433,3.267540,13.4994,,
2026-09-04T14:59:32.132,72,STANDOFF_MOVE,STANDOFF_MOVE,202,1,1788501572025.472,34.129,timestamp_domain.system_time,3798796.000,93.000,1,3798796.000,3798828.000,32.000,32.000,3798828.000,32.000,1,1,pnp_visible_ransac,9,2.429,12.6816,0.782361,3.242372,13.5657,,
2026-09-04T14:59:32.224,73,STANDOFF_MOVE,STANDOFF_MOVE,206,4,1788501572158.618,133.145,timestamp_domain.system_time,3798890.000,94.000,1,3798890.000,3798921.000,31.000,31.000,3798921.000,31.000,1,1,pnp_visible_ransac,9,3.260,13.7665,0.787689,3.246039,13.6398,,
2026-09-04T14:59:32.315,74,STANDOFF_MOVE,STANDOFF_MOVE,209,3,1788501572258.507,99.890,timestamp_domain.system_time,3798968.000,78.000,1,3798984.000,3799015.000,31.000,47.000,3799015.000,47.000,1,1,pnp_visible_ransac,9,3.544,14.0722,0.794996,3.230596,13.8248,,
2026-09-04T14:59:32.397,75,STANDOFF_MOVE,STANDOFF_MOVE,212,3,1788501572358.472,99.964,timestamp_domain.system_time,3799062.000,94.000,1,3799062.000,3799093.000,31.000,31.000,3799093.000,31.000,1,1,pnp_visible_ransac,9,3.620,12.7488,0.794632,3.189852,13.9884,,
2026-09-04T14:59:32.491,76,STANDOFF_SETTLE,STANDOFF_SETTLE,214,2,1788501572425.110,66.638,timestamp_domain.system_time,3799156.000,94.000,1,3799171.000,3799187.000,16.000,31.000,3799187.000,31.000,1,1,pnp_visible_ransac,9,4.039,14.1538,0.797906,3.197848,14.0100,,
2026-09-04T14:59:32.580,77,STANDOFF_SETTLE,STANDOFF_SETTLE,217,3,1788501572525.350,100.240,timestamp_domain.system_time,3799250.000,94.000,1,3799250.000,3799281.000,31.000,31.000,3799281.000,31.000,1,1,pnp_visible_ransac,9,4.530,13.6475,0.798863,3.172852,14.1322,,
2026-09-04T14:59:32.658,78,STANDOFF_SETTLE,STANDOFF_SETTLE,220,3,1788501572625.502,100.152,timestamp_domain.system_time,3799328.000,78.000,1,3799328.000,3799359.000,31.000,31.000,3799359.000,31.000,1,1,pnp_visible_ransac,9,2.342,12.6183,0.787708,3.061582,14.4286,,
2026-09-04T14:59:32.763,79,STANDOFF_SETTLE,STANDOFF_SETTLE,222,2,1788501572691.933,66.430,timestamp_domain.system_time,3799421.000,93.000,1,3799421.000,3799468.000,47.000,47.000,3799468.000,47.000,1,1,pnp_visible_ransac,9,3.582,12.8644,0.799118,3.081395,14.5386,,
2026-09-04T14:59:32.863,80,STANDOFF_SETTLE,STANDOFF_SETTLE,225,3,1788501572792.262,100.329,timestamp_domain.system_time,3799531.000,110.000,1,3799531.000,3799562.000,31.000,31.000,3799562.000,31.000,1,1,pnp_visible_ransac,9,3.363,13.0627,0.789343,3.051017,14.5052,,
2026-09-04T14:59:32.946,81,STANDOFF_SETTLE,STANDOFF_SETTLE,228,3,1788501572892.449,100.188,timestamp_domain.system_time,3799609.000,78.000,1,3799609.000,3799640.000,31.000,31.000,3799640.000,31.000,1,1,pnp_visible_ransac,9,2.002,12.7513,0.782173,3.004818,14.5906,,
2026-09-04T14:59:33.046,82,STANDOFF_SETTLE,STANDOFF_SETTLE,231,3,1788501572992.219,99.770,timestamp_domain.system_time,3799718.000,109.000,1,3799718.000,3799750.000,32.000,32.000,3799750.000,32.000,1,1,pnp_visible_ransac,9,2.401,12.6586,0.769269,3.032222,14.2355,,
2026-09-04T14:59:33.136,83,STANDOFF_SETTLE,STANDOFF_SETTLE,233,2,1788501573059.309,67.089,timestamp_domain.system_time,3799812.000,94.000,1,3799812.000,3799843.000,31.000,31.000,3799843.000,31.000,1,1,pnp_visible_ransac,9,2.567,13.1476,0.762467,3.036381,14.0961,,
2026-09-04T14:59:33.227,84,STANDOFF_SETTLE,STANDOFF_SETTLE,236,3,1788501573159.382,100.073,timestamp_domain.system_time,3799890.000,78.000,1,3799890.000,3799921.000,31.000,31.000,3799921.000,31.000,1,1,pnp_visible_ransac,9,2.322,12.5591,0.761777,3.030294,14.1110,,
2026-09-04T14:59:33.318,85,STANDOFF_SETTLE,STANDOFF_SETTLE,239,3,1788501573259.263,99.880,timestamp_domain.system_time,3799984.000,94.000,1,3799984.000,3800015.000,31.000,31.000,3800015.000,31.000,1,1,pnp_visible_ransac,9,2.828,12.8151,0.770991,3.039631,14.2327,,
2026-09-04T14:59:33.402,86,STANDOFF_SETTLE,STANDOFF_SETTLE,242,3,1788501573359.249,99.986,timestamp_domain.system_time,3800078.000,94.000,1,3800078.000,3800109.000,31.000,31.000,3800109.000,31.000,1,1,pnp_visible_ransac,9,2.444,12.8592,0.766484,3.029945,14.1963,,
2026-09-04T14:59:33.494,87,STANDOFF_SETTLE,STANDOFF_SETTLE,244,2,1788501573426.115,66.867,timestamp_domain.system_time,3800156.000,78.000,1,3800156.000,3800187.000,31.000,31.000,3800187.000,31.000,1,1,pnp_visible_ransac,9,2.677,12.9265,0.766645,3.045768,14.1283,,
