video_frame,video_time_s,world_sim_s,fsm_sim_s,camera_sim_s,state
53,3.533333333333333,3.5333333333333092,3.5333333333333092,3.5333333333333092,COARSE_PREPARE
54,3.6,3.593333333333308,3.593333333333308,3.593333333333308,COARSE_PREPARE
55,3.6666666666666665,3.6633333333333065,3.6633333333333065,3.6633333333333065,COARSE_PREPARE
56,3.7333333333333334,3.733333333333305,3.733333333333305,3.733333333333305,COARSE_PREPARE
57,3.8,3.7933333333333037,3.7933333333333037,3.7933333333333037,COARSE_PREPARE
58,3.8666666666666667,3.863333333333302,3.863333333333302,3.863333333333302,COARSE_PREPARE
59,3.933333333333333,3.9333333333333007,3.9333333333333007,3.9333333333333007,COARSE_PREPARE
60,4.0,3.9933333333332994,3.9933333333332994,3.9933333333332994,COARSE_PREPARE
61,4.066666666666666,4.063333333333298,4.063333333333298,4.063333333333298,COARSE_PREPARE
62,4.133333333333334,4.1333333333332964,4.1333333333332964,4.1333333333332964,COARSE_PREPARE
63,4.2,4.193333333333295,4.193333333333295,4.193333333333295,COARSE_PREPARE
64,4.266666666666667,4.263333333333294,4.263333333333294,4.263333333333294,COARSE_PREPARE
65,4.333333333333333,4.333333333333292,4.333333333333292,4.333333333333292,COARSE_PREPARE
66,4.4,4.393333333333291,4.393333333333291,4.393333333333291,COARSE_PREPARE
67,4.466666666666667,4.463333333333289,4.463333333333289,4.463333333333289,COARSE_PREPARE
68,4.533333333333333,4.533333333333288,4.533333333333288,4.533333333333288,COARSE_PREPARE
69,4.6,4.593333333333287,4.593333333333287,4.593333333333287,COARSE_PREPARE
70,4.666666666666667,4.663333333333285,4.663333333333285,4.663333333333285,COARSE_PREPARE
71,4.733333333333333,4.733333333333284,4.733333333333284,4.733333333333284,COARSE_PREPARE
72,4.8,4.793333333333282,4.793333333333282,4.793333333333282,COARSE_PREPARE
73,4.866666666666666,4.863333333333281,4.863333333333281,4.863333333333281,COARSE_PREPARE
74,4.933333333333334,4.933333333333279,4.933333333333279,4.933333333333279,COARSE_PREPARE
75,5.0,4.993333333333278,4.993333333333278,4.993333333333278,COARSE_PREPARE
76,5.066666666666666,5.063333333333277,5.063333333333277,5.063333333333277,COARSE_PREPARE
77,5.133333333333334,5.133333333333275,5.133333333333275,5.133333333333275,COARSE_PREPARE
78,5.2,5.193333333333274,5.193333333333274,5.193333333333274,COARSE_PREPARE
79,5.266666666666667,5.263333333333272,5.263333333333272,5.263333333333272,COARSE_PREPARE
80,5.333333333333333,5.333333333333271,5.333333333333271,5.333333333333271,COARSE_PREPARE
81,5.4,5.39333333333327,5.39333333333327,5.39333333333327,COARSE_PREPARE
82,5.466666666666667,5.463333333333268,5.463333333333268,5.463333333333268,COARSE_PREPARE
83,5.533333333333333,5.533333333333267,5.533333333333267,5.533333333333267,COARSE_PREPARE
84,5.6,5.593333333333265,5.593333333333265,5.593333333333265,COARSE_PREPARE
85,5.666666666666667,5.663333333333264,5.663333333333264,5.663333333333264,COARSE_PREPARE
86,5.733333333333333,5.733333333333262,5.733333333333262,5.733333333333262,COARSE_PREPARE
87,5.8,5.793333333333261,5.793333333333261,5.793333333333261,COARSE_PREPARE
88,5.866666666666666,5.86333333333326,5.86333333333326,5.86333333333326,COARSE_ROTATE
89,5.933333333333334,5.933333333333258,5.933333333333258,5.933333333333258,COARSE_ROTATE
90,6.0,5.993333333333257,5.993333333333257,5.993333333333257,COARSE_ROTATE
91,6.066666666666666,6.063333333333255,6.063333333333255,6.063333333333255,COARSE_ROTATE
92,6.133333333333334,6.133333333333254,6.133333333333254,6.133333333333254,COARSE_ROTATE
93,6.2,6.1933333333332525,6.1933333333332525,6.1933333333332525,COARSE_ROTATE
94,6.266666666666667,6.263333333333251,6.263333333333251,6.263333333333251,COARSE_ROTATE
95,6.333333333333333,6.3333333333332495,6.3333333333332495,6.3333333333332495,COARSE_ROTATE
96,6.4,6.393333333333248,6.393333333333248,6.393333333333248,COARSE_ROTATE
97,6.466666666666667,6.463333333333247,6.463333333333247,6.463333333333247,COARSE_ROTATE
98,6.533333333333333,6.533333333333245,6.533333333333245,6.533333333333245,COARSE_ROTATE
99,6.6,6.593333333333244,6.593333333333244,6.593333333333244,COARSE_ROTATE
100,6.666666666666667,6.6633333333332425,6.6633333333332425,6.6633333333332425,COARSE_ROTATE
101,6.733333333333333,6.733333333333241,6.733333333333241,6.733333333333241,COARSE_ROTATE
102,6.8,6.79333333333324,6.79333333333324,6.79333333333324,COARSE_ROTATE
103,6.866666666666666,6.863333333333238,6.863333333333238,6.863333333333238,COARSE_ROTATE
104,6.933333333333334,6.933333333333237,6.933333333333237,6.933333333333237,COARSE_ROTATE
105,7.0,6.9933333333332355,6.9933333333332355,6.9933333333332355,COARSE_ROTATE
106,7.066666666666666,7.063333333333234,7.063333333333234,7.063333333333234,COARSE_ROTATE
107,7.133333333333334,7.1333333333332325,7.1333333333332325,7.1333333333332325,COARSE_ROTATE
108,7.2,7.193333333333231,7.193333333333231,7.193333333333231,COARSE_ROTATE
109,7.266666666666667,7.26333333333323,7.26333333333323,7.26333333333323,COARSE_ROTATE
110,7.333333333333333,7.333333333333228,7.333333333333228,7.333333333333228,COARSE_ROTATE
111,7.4,7.393333333333227,7.393333333333227,7.393333333333227,COARSE_ROTATE
112,7.466666666666667,7.4633333333332255,7.4633333333332255,7.4633333333332255,COARSE_ROTATE
113,7.533333333333333,7.533333333333224,7.533333333333224,7.533333333333224,COARSE_ROTATE
114,7.6,7.593333333333223,7.593333333333223,7.593333333333223,COARSE_ROTATE
115,7.666666666666667,7.663333333333221,7.663333333333221,7.663333333333221,COARSE_ROTATE
116,7.733333333333333,7.73333333333322,7.73333333333322,7.73333333333322,COARSE_ROTATE
117,7.8,7.793333333333218,7.793333333333218,7.793333333333218,COARSE_ROTATE
118,7.866666666666666,7.863333333333217,7.863333333333217,7.863333333333217,COARSE_ROTATE
119,7.933333333333334,7.933333333333215,7.933333333333215,7.933333333333215,COARSE_ROTATE
120,8.0,7.993333333333214,7.993333333333214,7.993333333333214,COARSE_ROTATE
121,8.066666666666666,8.063333333333214,8.063333333333214,8.063333333333214,COARSE_ROTATE
122,8.133333333333333,8.133333333333212,8.133333333333212,8.133333333333212,COARSE_ROTATE
123,8.2,8.19333333333321,8.19333333333321,8.19333333333321,COARSE_ROTATE
124,8.266666666666667,8.26333333333321,8.26333333333321,8.26333333333321,COARSE_ROTATE
125,8.333333333333334,8.333333333333208,8.333333333333208,8.333333333333208,COARSE_ROTATE
126,8.4,8.393333333333207,8.393333333333207,8.393333333333207,COARSE_ROTATE
127,8.466666666666667,8.463333333333205,8.463333333333205,8.463333333333205,COARSE_ROTATE
128,8.533333333333333,8.533333333333204,8.533333333333204,8.533333333333204,COARSE_ROTATE
129,8.6,8.593333333333202,8.593333333333202,8.593333333333202,COARSE_ROTATE
130,8.666666666666666,8.6633333333332,8.6633333333332,8.6633333333332,COARSE_ROTATE
131,8.733333333333333,8.7333333333332,8.7333333333332,8.7333333333332,COARSE_ROTATE
132,8.8,8.793333333333198,8.793333333333198,8.793333333333198,COARSE_ROTATE
133,8.866666666666667,8.863333333333197,8.863333333333197,8.863333333333197,COARSE_ROTATE
134,8.933333333333334,8.933333333333195,8.933333333333195,8.933333333333195,COARSE_ROTATE
135,9.0,8.993333333333194,8.993333333333194,8.993333333333194,COARSE_ROTATE
136,9.066666666666666,9.063333333333192,9.063333333333192,9.063333333333192,COARSE_ROTATE
137,9.133333333333333,9.13333333333319,9.13333333333319,9.13333333333319,COARSE_ROTATE
138,9.2,9.19333333333319,9.19333333333319,9.19333333333319,COARSE_ROTATE
139,9.266666666666667,9.263333333333188,9.263333333333188,9.263333333333188,COARSE_ROTATE
140,9.333333333333334,9.333333333333186,9.333333333333186,9.333333333333186,COARSE_ROTATE
141,9.4,9.393333333333185,9.393333333333185,9.393333333333185,COARSE_ROTATE
142,9.466666666666667,9.463333333333184,9.463333333333184,9.463333333333184,COARSE_ROTATE
143,9.533333333333333,9.533333333333182,9.533333333333182,9.533333333333182,COARSE_ROTATE
144,9.6,9.593333333333181,9.593333333333181,9.593333333333181,COARSE_ROTATE
145,9.666666666666666,9.66333333333318,9.66333333333318,9.66333333333318,COARSE_ROTATE
146,9.733333333333333,9.733333333333178,9.733333333333178,9.733333333333178,COARSE_ROTATE
147,9.8,9.793333333333177,9.793333333333177,9.793333333333177,COARSE_ROTATE
148,9.866666666666667,9.863333333333175,9.863333333333175,9.863333333333175,COARSE_ROTATE
149,9.933333333333334,9.933333333333174,9.933333333333174,9.933333333333174,COARSE_ROTATE
150,10.0,9.993333333333172,9.993333333333172,9.993333333333172,COARSE_ROTATE
151,10.066666666666666,10.063333333333171,10.063333333333171,10.063333333333171,COARSE_ROTATE
152,10.133333333333333,10.13333333333317,10.13333333333317,10.13333333333317,COARSE_ROTATE
153,10.2,10.193333333333168,10.193333333333168,10.193333333333168,COARSE_ROTATE
154,10.266666666666667,10.263333333333167,10.263333333333167,10.263333333333167,COARSE_ROTATE
155,10.333333333333334,10.333333333333165,10.333333333333165,10.333333333333165,COARSE_ROTATE
156,10.4,10.393333333333164,10.393333333333164,10.393333333333164,COARSE_ROTATE
157,10.466666666666667,10.463333333333162,10.463333333333162,10.463333333333162,COARSE_ROTATE
158,10.533333333333333,10.533333333333161,10.533333333333161,10.533333333333161,COARSE_ROTATE
159,10.6,10.59333333333316,10.59333333333316,10.59333333333316,COARSE_ROTATE
160,10.666666666666666,10.663333333333158,10.663333333333158,10.663333333333158,COARSE_ROTATE
161,10.733333333333333,10.733333333333157,10.733333333333157,10.733333333333157,COARSE_ROTATE
162,10.8,10.793333333333155,10.793333333333155,10.793333333333155,COARSE_ROTATE
163,10.866666666666667,10.863333333333154,10.863333333333154,10.863333333333154,COARSE_ROTATE
164,10.933333333333334,10.933333333333152,10.933333333333152,10.933333333333152,COARSE_ROTATE
165,11.0,10.993333333333151,10.993333333333151,10.993333333333151,COARSE_ROTATE
166,11.066666666666666,11.06333333333315,11.06333333333315,11.06333333333315,COARSE_ROTATE
167,11.133333333333333,11.133333333333148,11.133333333333148,11.133333333333148,COARSE_ROTATE
168,11.2,11.193333333333147,11.193333333333147,11.193333333333147,COARSE_ROTATE
169,11.266666666666667,11.263333333333145,11.263333333333145,11.263333333333145,COARSE_ROTATE
170,11.333333333333334,11.333333333333144,11.333333333333144,11.333333333333144,COARSE_ROTATE
171,11.4,11.393333333333143,11.393333333333143,11.393333333333143,COARSE_ROTATE
172,11.466666666666667,11.463333333333141,11.463333333333141,11.463333333333141,COARSE_ROTATE
173,11.533333333333333,11.53333333333314,11.53333333333314,11.53333333333314,COARSE_ROTATE
174,11.6,11.593333333333138,11.593333333333138,11.593333333333138,COARSE_ROTATE
175,11.666666666666666,11.663333333333137,11.663333333333137,11.663333333333137,COARSE_ROTATE
176,11.733333333333333,11.733333333333135,11.733333333333135,11.733333333333135,COARSE_ROTATE
177,11.8,11.793333333333134,11.793333333333134,11.793333333333134,COARSE_ROTATE
178,11.866666666666667,11.863333333333133,11.863333333333133,11.863333333333133,COARSE_ROTATE
179,11.933333333333334,11.933333333333131,11.933333333333131,11.933333333333131,COARSE_ROTATE
180,12.0,11.99333333333313,11.99333333333313,11.99333333333313,COARSE_ROTATE
181,12.066666666666666,12.063333333333128,12.063333333333128,12.063333333333128,COARSE_ROTATE
182,12.133333333333333,12.133333333333127,12.133333333333127,12.133333333333127,COARSE_ROTATE
183,12.2,12.193333333333126,12.193333333333126,12.193333333333126,COARSE_ROTATE
184,12.266666666666667,12.263333333333124,12.263333333333124,12.263333333333124,COARSE_ROTATE
185,12.333333333333334,12.333333333333123,12.333333333333123,12.333333333333123,COARSE_ROTATE
186,12.4,12.393333333333121,12.393333333333121,12.393333333333121,COARSE_ROTATE
187,12.466666666666667,12.46333333333312,12.46333333333312,12.46333333333312,COARSE_ROTATE
188,12.533333333333333,12.533333333333118,12.533333333333118,12.533333333333118,COARSE_ROTATE
189,12.6,12.593333333333117,12.593333333333117,12.593333333333117,COARSE_ROTATE
190,12.666666666666666,12.663333333333116,12.663333333333116,12.663333333333116,COARSE_ROTATE
191,12.733333333333333,12.733333333333114,12.733333333333114,12.733333333333114,COARSE_ROTATE
192,12.8,12.793333333333113,12.793333333333113,12.793333333333113,COARSE_ROTATE
193,12.866666666666667,12.863333333333111,12.863333333333111,12.863333333333111,COARSE_ROTATE
194,12.933333333333334,12.93333333333311,12.93333333333311,12.93333333333311,COARSE_ROTATE
195,13.0,12.993333333333108,12.993333333333108,12.993333333333108,COARSE_ROTATE_SETTLE
196,13.066666666666666,13.063333333333107,13.063333333333107,13.063333333333107,COARSE_ROTATE_SETTLE
197,13.133333333333333,13.133333333333105,13.133333333333105,13.133333333333105,COARSE_ROTATE_SETTLE
198,13.2,13.193333333333104,13.193333333333104,13.193333333333104,COARSE_ROTATE_SETTLE
199,13.266666666666667,13.263333333333103,13.263333333333103,13.263333333333103,COARSE_ROTATE_SETTLE
200,13.333333333333334,13.333333333333101,13.333333333333101,13.333333333333101,COARSE_ROTATE_SETTLE
201,13.4,13.3933333333331,13.3933333333331,13.3933333333331,COARSE_ROTATE_SETTLE
202,13.466666666666667,13.463333333333098,13.463333333333098,13.463333333333098,COARSE_ROTATE_SETTLE
203,13.533333333333333,13.533333333333097,13.533333333333097,13.533333333333097,COARSE_ROTATE_SETTLE
204,13.6,13.593333333333096,13.593333333333096,13.593333333333096,COARSE_ROTATE_SETTLE
205,13.666666666666666,13.663333333333094,13.663333333333094,13.663333333333094,COARSE_ROTATE_SETTLE
206,13.733333333333333,13.733333333333093,13.733333333333093,13.733333333333093,COARSE_ROTATE_SETTLE
207,13.8,13.793333333333091,13.793333333333091,13.793333333333091,COARSE_ROTATE_SETTLE
208,13.866666666666667,13.86333333333309,13.86333333333309,13.86333333333309,COARSE_ROTATE_SETTLE
209,13.933333333333334,13.933333333333088,13.933333333333088,13.933333333333088,COARSE_ROTATE_SETTLE
210,14.0,13.993333333333087,13.993333333333087,13.993333333333087,COARSE_ROTATE_SETTLE
211,14.066666666666666,14.063333333333086,14.063333333333086,14.063333333333086,COARSE_ROTATE_SETTLE
212,14.133333333333333,14.133333333333084,14.133333333333084,14.133333333333084,COARSE_ROTATE_SETTLE
213,14.2,14.193333333333083,14.193333333333083,14.193333333333083,COARSE_ROTATE_SETTLE
214,14.266666666666667,14.263333333333081,14.263333333333081,14.263333333333081,COARSE_ROTATE_SETTLE
215,14.333333333333334,14.33333333333308,14.33333333333308,14.33333333333308,COARSE_ROTATE_SETTLE
216,14.4,14.393333333333079,14.393333333333079,14.393333333333079,COARSE_ROTATE_SETTLE
217,14.466666666666667,14.463333333333077,14.463333333333077,14.463333333333077,COARSE_ROTATE_SETTLE
218,14.533333333333333,14.533333333333076,14.533333333333076,14.533333333333076,COARSE_ROTATE_SETTLE
219,14.6,14.593333333333074,14.593333333333074,14.593333333333074,COARSE_ROTATE_SETTLE
220,14.666666666666666,14.663333333333073,14.663333333333073,14.663333333333073,COARSE_ROTATE_SETTLE
221,14.733333333333333,14.733333333333071,14.733333333333071,14.733333333333071,COARSE_ROTATE_SETTLE
222,14.8,14.79333333333307,14.79333333333307,14.79333333333307,COARSE_ROTATE_SETTLE
223,14.866666666666667,14.863333333333069,14.863333333333069,14.863333333333069,COARSE_ROTATE_SETTLE
224,14.933333333333334,14.933333333333067,14.933333333333067,14.933333333333067,COARSE_ROTATE_SETTLE
225,15.0,14.993333333333066,14.993333333333066,14.993333333333066,COARSE_DRIVE
226,15.066666666666666,15.063333333333064,15.063333333333064,15.063333333333064,COARSE_DRIVE
227,15.133333333333333,15.133333333333063,15.133333333333063,15.133333333333063,COARSE_DRIVE
228,15.2,15.193333333333062,15.193333333333062,15.193333333333062,COARSE_DRIVE
229,15.266666666666667,15.26333333333306,15.26333333333306,15.26333333333306,COARSE_DRIVE
230,15.333333333333334,15.333333333333059,15.333333333333059,15.333333333333059,COARSE_DRIVE
231,15.4,15.393333333333057,15.393333333333057,15.393333333333057,COARSE_DRIVE
232,15.466666666666667,15.463333333333056,15.463333333333056,15.463333333333056,COARSE_DRIVE
233,15.533333333333333,15.533333333333054,15.533333333333054,15.533333333333054,COARSE_DRIVE
234,15.6,15.593333333333053,15.593333333333053,15.593333333333053,COARSE_DRIVE
235,15.666666666666666,15.663333333333052,15.663333333333052,15.663333333333052,COARSE_DRIVE
236,15.733333333333333,15.73333333333305,15.73333333333305,15.73333333333305,COARSE_DRIVE
237,15.8,15.793333333333049,15.793333333333049,15.793333333333049,COARSE_DRIVE
238,15.866666666666667,15.863333333333047,15.863333333333047,15.863333333333047,COARSE_DRIVE
239,15.933333333333334,15.933333333333046,15.933333333333046,15.933333333333046,COARSE_DRIVE
240,16.0,15.993333333333045,15.993333333333045,15.993333333333045,COARSE_DRIVE
241,16.066666666666666,16.063333333333055,16.063333333333055,16.063333333333055,COARSE_DRIVE
242,16.133333333333333,16.133333333333066,16.133333333333066,16.133333333333066,COARSE_DRIVE
243,16.2,16.193333333333076,16.193333333333076,16.193333333333076,COARSE_DRIVE
244,16.266666666666666,16.263333333333087,16.263333333333087,16.263333333333087,COARSE_DRIVE
245,16.333333333333332,16.333333333333098,16.333333333333098,16.333333333333098,COARSE_DRIVE
246,16.4,16.393333333333107,16.393333333333107,16.393333333333107,COARSE_DRIVE
247,16.466666666666665,16.463333333333118,16.463333333333118,16.463333333333118,COARSE_DRIVE
248,16.533333333333335,16.53333333333313,16.53333333333313,16.53333333333313,COARSE_DRIVE
249,16.6,16.59333333333314,16.59333333333314,16.59333333333314,COARSE_DRIVE
250,16.666666666666668,16.66333333333315,16.66333333333315,16.66333333333315,COARSE_DRIVE
251,16.733333333333334,16.73333333333316,16.73333333333316,16.73333333333316,COARSE_DRIVE
252,16.8,16.79333333333317,16.79333333333317,16.79333333333317,COARSE_DRIVE
253,16.866666666666667,16.86333333333318,16.86333333333318,16.86333333333318,COARSE_DRIVE
254,16.933333333333334,16.93333333333319,16.93333333333319,16.93333333333319,COARSE_DRIVE
255,17.0,16.9933333333332,16.9933333333332,16.9933333333332,COARSE_DRIVE
256,17.066666666666666,17.063333333333212,17.063333333333212,17.063333333333212,COARSE_DRIVE
257,17.133333333333333,17.133333333333223,17.133333333333223,17.133333333333223,COARSE_DRIVE
258,17.2,17.193333333333232,17.193333333333232,17.193333333333232,COARSE_DRIVE
259,17.266666666666666,17.263333333333243,17.263333333333243,17.263333333333243,COARSE_DRIVE
260,17.333333333333332,17.333333333333254,17.333333333333254,17.333333333333254,COARSE_DRIVE
261,17.4,17.393333333333263,17.393333333333263,17.393333333333263,COARSE_DRIVE
262,17.466666666666665,17.463333333333274,17.463333333333274,17.463333333333274,COARSE_DRIVE
263,17.533333333333335,17.533333333333285,17.533333333333285,17.533333333333285,COARSE_DRIVE
264,17.6,17.593333333333295,17.593333333333295,17.593333333333295,COARSE_DRIVE
265,17.666666666666668,17.663333333333306,17.663333333333306,17.663333333333306,COARSE_DRIVE
266,17.733333333333334,17.733333333333317,17.733333333333317,17.733333333333317,COARSE_DRIVE
267,17.8,17.793333333333326,17.793333333333326,17.793333333333326,COARSE_DRIVE
268,17.866666666666667,17.863333333333337,17.863333333333337,17.863333333333337,COARSE_DRIVE
269,17.933333333333334,17.923333333333346,17.923333333333346,17.923333333333346,COARSE_DRIVE
270,18.0,17.993333333333357,17.993333333333357,17.993333333333357,COARSE_DRIVE
271,18.066666666666666,18.063333333333368,18.063333333333368,18.063333333333368,COARSE_DRIVE
272,18.133333333333333,18.123333333333377,18.123333333333377,18.123333333333377,COARSE_DRIVE
273,18.2,18.19333333333339,18.19333333333339,18.19333333333339,COARSE_DRIVE
274,18.266666666666666,18.2633333333334,18.2633333333334,18.2633333333334,COARSE_DRIVE
275,18.333333333333332,18.32333333333341,18.32333333333341,18.32333333333341,COARSE_DRIVE
276,18.4,18.39333333333342,18.39333333333342,18.39333333333342,COARSE_DRIVE
277,18.466666666666665,18.46333333333343,18.46333333333343,18.46333333333343,COARSE_DRIVE
278,18.533333333333335,18.52333333333344,18.52333333333344,18.52333333333344,COARSE_DRIVE
279,18.6,18.59333333333345,18.59333333333345,18.59333333333345,COARSE_DRIVE
280,18.666666666666668,18.663333333333462,18.663333333333462,18.663333333333462,COARSE_DRIVE
281,18.733333333333334,18.72333333333347,18.72333333333347,18.72333333333347,COARSE_DRIVE
282,18.8,18.793333333333482,18.793333333333482,18.793333333333482,COARSE_DRIVE
283,18.866666666666667,18.863333333333493,18.863333333333493,18.863333333333493,COARSE_DRIVE
284,18.933333333333334,18.923333333333503,18.923333333333503,18.923333333333503,COARSE_DRIVE
285,19.0,18.993333333333513,18.993333333333513,18.993333333333513,COARSE_DRIVE
286,19.066666666666666,19.063333333333524,19.063333333333524,19.063333333333524,COARSE_DRIVE
287,19.133333333333333,19.123333333333534,19.123333333333534,19.123333333333534,COARSE_DRIVE
288,19.2,19.193333333333545,19.193333333333545,19.193333333333545,COARSE_DRIVE
289,19.266666666666666,19.263333333333556,19.263333333333556,19.263333333333556,COARSE_DRIVE
290,19.333333333333332,19.323333333333565,19.323333333333565,19.323333333333565,COARSE_DRIVE
291,19.4,19.393333333333576,19.393333333333576,19.393333333333576,COARSE_DRIVE
292,19.466666666666665,19.463333333333587,19.463333333333587,19.463333333333587,COARSE_DRIVE
293,19.533333333333335,19.523333333333596,19.523333333333596,19.523333333333596,COARSE_DRIVE
294,19.6,19.593333333333607,19.593333333333607,19.593333333333607,COARSE_DRIVE
295,19.666666666666668,19.663333333333618,19.663333333333618,19.663333333333618,COARSE_DRIVE
296,19.733333333333334,19.723333333333628,19.723333333333628,19.723333333333628,COARSE_DRIVE
297,19.8,19.79333333333364,19.79333333333364,19.79333333333364,COARSE_DRIVE
298,19.866666666666667,19.86333333333365,19.86333333333365,19.86333333333365,COARSE_DRIVE
299,19.933333333333334,19.92333333333366,19.92333333333366,19.92333333333366,COARSE_DRIVE
300,20.0,19.99333333333367,19.99333333333367,19.99333333333367,COARSE_DRIVE
301,20.066666666666666,20.06333333333368,20.06333333333368,20.06333333333368,COARSE_DRIVE
302,20.133333333333333,20.12333333333369,20.12333333333369,20.12333333333369,COARSE_DRIVE
303,20.2,20.1933333333337,20.1933333333337,20.1933333333337,COARSE_DRIVE
304,20.266666666666666,20.263333333333712,20.263333333333712,20.263333333333712,COARSE_DRIVE
305,20.333333333333332,20.32333333333372,20.32333333333372,20.32333333333372,COARSE_DRIVE
306,20.4,20.393333333333732,20.393333333333732,20.393333333333732,COARSE_DRIVE
307,20.466666666666665,20.463333333333743,20.463333333333743,20.463333333333743,COARSE_DRIVE
