t_iso,t_mono,sim_time_s,frame_i,fsm_state,align_sub,det_ok,pos_x,pos_y,pos_z,yaw_deg,yaw_model_raw_deg,width_m,fps,measurement_sim_time_s,latency_s,truth_x,truth_y,truth_z,truth_yaw_deg,error_x,error_y,error_z,error_yaw_deg
2026-09-09T06:47:57.594+00:00,1000.0809909234881,0.08099092348816976,0,PRECHECK,,1,-0.006064238381582046,0.4094789905458921,3.991886483356845,-0.8983043700611404,-0.8983043700611404,1.1,,0.0,0.08099092348816976,0.0,0.425,4.0,0.0,-0.006064238381582046,-0.015521009454107894,-0.008113516643155332,-0.8983043700611515
2026-09-09T06:47:57.628+00:00,1000.1143242568215,0.1143242568215031,1,SEARCH_SWEEP,,1,0.006231555216863261,0.4158001913979531,4.005585550088606,-1.5875261963561798,-1.5875261963561798,1.1,29.999999999999993,0.1143242568215031,0.0,0.0,0.425,3.9999999999999996,0.0,0.006231555216863261,-0.009199808602046906,0.005585550088605998,-1.587526196356194
2026-09-09T06:47:57.661+00:00,1000.1476575901548,0.14765759015483643,2,ACQUIRE_VERIFY,,1,0.0009151059128288707,0.44428912600543785,4.005362759434366,-0.8098901133014351,-0.8098901133014351,1.1,30.000000000000007,0.14765759015483643,0.0,0.0,0.425,3.9999999999999996,0.0,0.0009151059128288707,0.01928912600543784,0.005362759434365938,-0.8098901133014376
2026-09-09T06:47:57.694+00:00,1000.1809909234881,0.18099092348816975,3,ACQUIRE_VERIFY,,1,0.01174112612653973,0.44689342307888286,4.011828106891867,-0.9609759982139394,-0.9609759982139394,1.1,30.000000000000007,0.18099092348816975,0.0,0.0,0.425,3.9999999999999996,0.0,0.01174112612653973,0.021893423078882847,0.011828106891867567,-0.9609759982139262
2026-09-09T06:47:57.728+00:00,1000.2143242568216,0.21432425682150308,4,ACQUIRE_VERIFY,,1,0.015771803398813816,0.4278900633470523,4.006651044997491,0.18327466464774034,0.18327466464774034,1.1,30.000000000000007,0.21432425682150308,0.0,0.0,0.425,3.9999999999999996,0.0,0.015771803398813816,0.002890063347052336,0.00665104499749095,0.1832746646477288
2026-09-09T06:47:57.761+00:00,1000.2476575901549,0.2476575901548364,5,ACQUIRE_VERIFY,,1,0.003984213821383134,0.42153288373429,3.999808174904566,-1.3518456816040896,-1.3518456816040896,1.1,30.000000000000007,0.2476575901548364,0.0,0.0,0.425,3.9999999999999996,0.0,0.003984213821383134,-0.0034671162657099815,-0.00019182509543328103,-1.3518456816040811
2026-09-09T06:47:57.794+00:00,1000.2809909234882,0.28099092348816973,6,ACQUIRE_VERIFY,,1,-0.007079185306748638,0.4398903233225016,4.000688850936564,-1.5177617845887426,-1.5177617845887426,1.1,30.000000000000007,0.28099092348816973,0.0,0.0,0.425,3.9999999999999996,0.0,-0.007079185306748638,0.014890323322501597,0.0006888509365642437,-1.517761784588746
2026-09-09T06:47:57.828+00:00,1000.3143242568215,0.31432425682150306,7,ACQUIRE_VERIFY,,1,0.0077260045782425735,0.4213107630981737,3.974070190683744,-0.288153771367746,-0.288153771367746,1.1,30.000000000000007,0.31432425682150306,0.0,0.0,0.425,3.9999999999999996,0.0,0.0077260045782425735,-0.003689236901826261,-0.0259298093162554,-0.2881537713677593
2026-09-09T06:47:57.861+00:00,1000.3476575901549,0.3476575901548364,8,ACQUIRE_VERIFY,,1,8.091957015997314e-05,0.4071579581662195,3.971669301738922,1.443572903008942,1.443572903008942,1.1,30.000000000000007,0.3476575901548364,0.0,0.0,0.425,3.9999999999999996,0.0,8.091957015997314e-05,-0.01784204183378049,-0.028330698261077415,1.4435729030089532
2026-09-09T06:47:57.894+00:00,1000.3809909234882,0.3809909234881697,9,ACQUIRE_VERIFY,,1,0.001056656435994512,0.4070550918470665,4.002314866553057,-0.14618661702940017,-0.14618661702940017,1.1,30.000000000000007,0.3809909234881697,0.0,0.0,0.425,3.9999999999999996,0.0,0.001056656435994512,-0.017944908152933488,0.00231486655305714,-0.14618661702939179
2026-09-09T06:47:57.928+00:00,1000.4143242568215,0.41432425682150303,10,ACQUIRE_VERIFY,,1,-0.008594766461816361,0.4222816896668634,4.054567271035623,-0.010425197537188069,-0.010425197537188069,1.1,30.000000000000007,0.41432425682150303,0.0,0.0,0.425,3.9999999999999996,0.0,-0.008594766461816361,-0.0027183103331365893,0.054567271035623345,-0.010425197537189132
2026-09-09T06:47:58.025+00:00,1000.5115093715918,0.5115093715918,11,ACQUIRE_VERIFY,,1,0.0037576827818854132,0.4230308541053083,3.992682856927298,2.508677183970974,2.508677183970974,1.1,10.289641601633768,0.44765759015483636,0.06385178143696363,0.0,0.425,3.9999999999999996,0.0,0.0037576827818854132,-0.0019691458946917016,-0.007317143072701549,2.508677183970966
2026-09-09T06:47:58.058+00:00,1000.5448427049251,0.5448427049251333,12,ACQUIRE_VERIFY,,1,-0.008250958774016664,0.4402257143996821,4.001527866837199,0.4026215634211212,0.4026215634211212,1.1,30.000000000000007,0.5448427049251333,0.0,0.0,0.425,3.9999999999999996,0.0,-0.008250958774016664,0.015225714399682096,0.0015278668371991498,0.40262156342111993
2026-09-09T06:47:58.091+00:00,1000.5781760382584,0.5781760382584666,13,ACQUIRE_VERIFY,,1,-0.0050310443974240565,0.4201490121246168,3.9985778558181995,0.7880445359154464,0.7880445359154464,1.1,30.000000000000007,0.5781760382584666,0.0,0.0,0.425,3.9999999999999996,0.0,-0.0050310443974240565,-0.00485098787538316,-0.001422144181800018,0.7880445359154465
2026-09-09T06:47:58.152+00:00,1000.6383251403682,0.6383251403682255,14,ACQUIRE_VERIFY,,1,0.00611348030586502,0.43562041660381917,3.9938449130611966,0.22298030536987312,0.22298030536987312,1.1,16.625352082151117,0.6115093715918,0.026815768776425553,0.0,0.425,3.9999999999999996,0.0,0.00611348030586502,0.010620416603819188,-0.006155086938803142,0.222980305369872
2026-09-09T06:47:58.172+00:00,1000.6590292170939,0.6590292170939384,15,ACQUIRE_VERIFY,,1,0.01327949094945002,0.43697856799249124,3.978256096864394,0.8854651153686177,0.8854651153686177,1.1,48.29966644965523,0.6448427049251333,0.014186512168805065,0.0,0.425,3.9999999999999996,0.0,0.01327949094945002,0.01197856799249125,-0.021743903135605515,0.8854651153686072
2026-09-09T06:47:58.191+00:00,1000.6781760382585,0.6781760382584666,16,ACQUIRE_VERIFY,,1,-0.003330087072125447,0.4441208164169684,3.983227372796914,-0.36132842369704576,-0.36132842369704576,1.1,52.22799081931249,0.6781760382584666,0.0,0.0,0.425,3.9999999999999996,0.0,-0.003330087072125447,0.019120816416968375,-0.01677262720308542,-0.36132842369703844
2026-09-09T06:47:58.225+00:00,1000.7115093715918,0.7115093715917999,17,ACQUIRE_VERIFY,,1,-0.0032725340389780666,0.40888147472619407,4.033055823112985,-0.35171052720548346,-0.35171052720548346,1.1,30.000000000000007,0.7115093715917999,0.0,0.0,0.425,3.9999999999999996,0.0,-0.0032725340389780666,-0.016118525273805914,0.03305582311298569,-0.3517105272054803
2026-09-09T06:47:58.294+00:00,1000.781053559928,0.7810535599279769,18,ACQUIRE_VERIFY,,1,-0.0028761026713343745,0.42316581000357345,4.0296362895723075,-1.2143748844164577,-1.2143748844164577,1.1,14.379346771091718,0.7448427049251333,0.0362108550028436,0.0,0.425,3.9999999999999996,0.0,-0.0028761026713343745,-0.0018341899964265176,0.029636289572308183,-1.2143748844164715
2026-09-09T06:47:58.328+00:00,1000.8143868932613,0.8143868932613102,19,ACQUIRE_VERIFY,,1,-0.003059696597595009,0.43586478565067943,4.008028046281718,-0.30580773019062235,-0.30580773019062235,1.1,30.000000000000007,0.8143868932613102,0.0,0.0,0.425,3.9999999999999996,0.0,-0.003059696597595009,0.010864785650679432,0.008028046281718526,-0.30580773019061935
2026-09-09T06:47:58.361+00:00,1000.8477202265947,0.8477202265946435,20,ACQUIRE_VERIFY,,1,0.0155884873888236,0.43291938295925453,4.020794629613795,-0.6849622475651813,-0.6849622475651813,1.1,30.000000000000007,0.8477202265946435,0.0,0.0,0.425,3.9999999999999996,0.0,0.0155884873888236,0.007919382959254566,0.020794629613795947,-0.6849622475651687
2026-09-09T06:47:58.430+00:00,1000.9168124625164,0.9168124625163969,21,ACQUIRE_VERIFY,,1,-0.010415589736832266,0.42417775655573803,3.973719844876765,-0.31549768076658324,-0.31549768076658324,1.1,14.47340626134165,0.8810535599279768,0.03575890258842007,0.0,0.425,3.9999999999999996,0.0,-0.010415589736832266,-0.0008222434442619669,-0.026280155123234516,-0.31549768076659657
2026-09-09T06:47:58.463+00:00,1000.9501457958497,0.9501457958497302,22,ACQUIRE_VERIFY,,1,0.01630808790169491,0.43190970873597734,3.974435469344484,0.40590479486724007,0.40590479486724007,1.1,30.000000000000007,0.9501457958497302,0.0,0.0,0.425,3.9999999999999996,0.0,0.01630808790169491,0.006909708735977355,-0.025564530655515828,0.4059047948672426
2026-09-09T06:47:58.497+00:00,1000.983479129183,0.9834791291830636,23,ACQUIRE_VERIFY,,1,-0.008692785306246835,0.42967048877765757,4.029972396974543,-0.20522141999524024,-0.20522141999524024,1.1,30.000000000000007,0.9834791291830636,0.0,0.0,0.425,3.9999999999999996,0.0,-0.008692785306246835,0.004670488777657584,0.029972396974543392,-0.2052214199952412
