target_deg,hold_sec,stop_angle_deg,stop_rate_deg_s,coast_deg,settle_sec,sd_deg
2.0,1.145704387383466,0.008878794657187017,0.6495127357660995,1.991121205342813,0.3990464704602337,1.1299324498363266
2.5,1.1923136748521976,0.06495726326958524,1.7568089077483664,2.4350427367304146,0.4027652626967509,1.2633028839084477
3.0,1.2344516916875672,0.1600773064704877,2.757881167607111,2.839922693529512,0.40612730786799983,1.3651685095992834
3.5,1.273201597337522,0.2847811540093539,3.678462118767413,3.215218845990646,0.4092190274827546,1.4324052942783323
4.0,1.3092691301034929,0.43290654535789735,4.535317975905266,3.5670934546421025,0.4120967299348765,1.4776820939005848
4.5,1.3455508300038703,0.6130919846650178,5.397261798574705,3.886908015334982,0.4129199725420631,1.5063936101880313
5.0,1.3825547139025565,0.8290767044436876,6.276362536104312,4.170923295556312,0.4129199725420631,1.5182852043323178
5.5,1.4195585978012426,1.0775915658491524,7.155463273633918,4.422408434150848,0.4129199725420631,1.5126139944784238
6.0,1.4565624816999283,1.3586365688814084,8.034564011163514,4.641363431118592,0.4129199725420631,1.5072335914284638
6.5,1.4935663655986144,1.6722117135404626,8.91366474869312,4.827788286459537,0.4129199725420631,1.5072335914284638
7.0,1.5305702494973006,2.0183169998263115,9.792765486222727,4.981683000173689,0.4129199725420631,1.507233591428463
7.5,1.5675741333959867,2.3969524277389556,10.671866223752334,5.103047572261044,0.4129199725420631,1.507233591428463
8.0,1.6045780172946724,2.8081179972783894,11.55096696128193,5.191882002721611,0.4129199725420631,1.5072335914284634
8.5,1.641581901193359,3.2518137084446286,12.430067698811547,5.248186291555371,0.4129199725420631,1.5072335914284634
9.0,1.6785857850920447,3.7280395612376513,13.309168436341142,5.271960438762349,0.4129199725420631,1.5072335914284634
9.5,1.7155896689907308,4.227172884588478,13.512095145714005,5.272827115411522,0.4129199725420631,1.5072335914284634
10.0,1.752593552889417,4.72717288458848,13.512095145714005,5.27282711541152,0.4129199725420631,1.5072335914284638
10.5,1.7895974367881027,5.227172884588475,13.512095145714005,5.272827115411525,0.4129199725420631,1.5072335914284638
11.0,1.8266013206867888,5.727172884588477,13.512095145714005,5.272827115411523,0.4129199725420631,1.5072335914284638
11.5,1.863605204585475,6.227172884588478,13.512095145714005,5.272827115411522,0.4129199725420631,1.5072335914284638
12.0,1.900609088484161,6.72717288458848,13.512095145714005,5.27282711541152,0.4129199725420631,1.5072335914284638
12.5,1.9376129723828468,7.227172884588476,13.512095145714005,5.272827115411524,0.4129199725420631,1.5072335914284638
13.0,1.974616856281533,7.7271728845884775,13.512095145714005,5.2728271154115225,0.4129199725420631,1.5072335914284638
13.5,2.011620740180219,8.227172884588478,13.512095145714005,5.272827115411522,0.4129199725420631,1.5072335914284638
14.0,2.048624624078905,8.72717288458848,13.512095145714005,5.27282711541152,0.4129199725420631,1.5072335914284638
14.5,2.0856285079775905,9.22717288458847,13.512095145714005,5.2728271154115305,0.4129199725420631,1.5072335914284647
15.0,2.1226323918762766,9.727172884588471,13.512095145714005,5.272827115411529,0.4129199725420631,1.5072335914284656
15.5,2.1596362757749628,10.227172884588473,13.512095145714005,5.272827115411527,0.4129199725420631,1.5072335914284647
16.0,2.196640159673649,10.727172884588475,13.512095145714005,5.272827115411525,0.4129199725420631,1.5072335914284656
16.5,2.233644043572335,11.227172884588477,13.512095145714005,5.272827115411523,0.4129199725420631,1.5072335914284647
17.0,2.2706479274710203,11.727172884588466,13.512095145714005,5.272827115411534,0.4129199725420631,1.5072335914284647
17.5,2.3076518113697064,12.227172884588468,13.512095145714005,5.272827115411532,0.4129199725420631,1.5072335914284638
18.0,2.3446556952683926,12.72717288458847,13.512095145714005,5.2728271154115305,0.4129199725420631,1.507233591428463
18.5,2.3816595791670787,13.227172884588471,13.512095145714005,5.272827115411529,0.4129199725420631,1.507233591428463
19.0,2.418663463065765,13.727172884588473,13.512095145714005,5.272827115411527,0.4129199725420631,1.507233591428463
19.5,2.455667346964451,14.227172884588475,13.512095145714005,5.272827115411525,0.4129199725420631,1.507233591428463
20.0,2.492671230863137,14.727172884588477,13.512095145714005,5.272827115411523,0.4129199725420631,1.5072335914284647
