recording,step,command,movement,command_direction,command_strength,command_timestamp_source,cmd_write_start_s,cmd_write_return_s,cmd_sync_done_s,stop_write_start_s,stop_write_return_s,stop_sync_done_s,command_time_s,stop_time_s,command_duration_s,frame_time_source,sensor_timestamp_domain,sensor_to_host_scale,sensor_alignment_rmse_ms,median_range_m,baseline_angle_deg,baseline_noise_deg,baseline_rate_deg_s,observed_angle_sign,last_still_frame_i,last_still_host_mono_s,last_still_analysis_time_s,last_still_sensor_timestamp_ms,first_motion_frame_i,motion_host_mono_s,motion_analysis_time_s,motion_sensor_timestamp_ms,motion_onset_estimate_analysis_time_s,onset_interval_low_s,onset_interval_high_s,dead_time_observed_s,dead_time_estimated_s,onset_threshold_deg,onset_still_threshold_deg,stop_observation_frame_i,stop_observation_host_mono_s,stop_observation_analysis_time_s,stop_observation_sensor_timestamp_ms,stop_rate_observed_deg_s,angle_at_stop_observation_deg,inertia_frame_i,inertia_host_mono_s,inertia_analysis_time_s,inertia_sensor_timestamp_ms,angle_at_inertia_horizon_deg,inertia_rotation_deg,observed_total_rotation_deg,accel_end_frame_i,accel_end_host_mono_s,accel_end_analysis_time_s,accel_end_sensor_timestamp_ms,accel_end_censored,drive_usable,inertia_usable,exclude_reasons,inertia_exclude_reasons
forklift_v4_recording_20260904_103739,6,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,1444.0,1444.0,1444.093,1446.531,1446.531,1446.531,1444.0,1446.531,2.530999999999949,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,1.0001007468189265,15.687412207105796,3.26471678255903,-12.611343,0.0510503657999999,0.1117968256603688,-1.0,537,1445.578,1445.583467148294,1788485906887.36,538,1445.656,1445.6497907240414,1788485906953.677,1445.6166289361677,1.5834671482939484,1.6497907240413952,1.6497907240413952,1.6166289361676718,0.2042014631999996,0.1021007315999998,548,1446.5,1446.4837416768426,1788485907787.544,2.5580862871396017,8.500840903431257,572,1448.546,1448.5519070481853,1788485909855.501,12.624980000000003,4.124139096568745,12.624980000000003,539,1445.718,1445.716841423818,1788485907020.721,False,True,True,,
forklift_v4_recording_20260904_103739,7,ROT_LEFT,rotate_left_slow,LEFT,30,can_tx,1450.093,1450.093,1450.203,1452.14,1452.14,1452.156,1450.093,1452.14,2.0470000000000255,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,1.0001007468189265,15.687412207105796,3.2297438647601355,-25.13432,0.05924024820000167,0.2361939594351604,1.0,607,1451.25,1451.2535952228804,1788485912556.917,608,1451.312,1451.320540931612,1788485912623.856,1451.2870680772462,1.1605952228803744,1.227540931611884,1.227540931611884,1.1940680772461292,0.23696099280000668,0.11848049640000334,618,1452.109,1452.1208295578356,1788485913424.064,13.548918113985303,6.307465588618734,644,1454.125,1454.1221022042998,1788485915425.135,8.949027999999998,2.6415624113812646,8.949027999999998,609,1451.406,1451.4204340511528,1788485912723.739,False,True,True,,
forklift_v4_recording_20260904_103739,8,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,1455.687,1455.687,1455.781,1457.796,1457.796,1457.796,1455.687,1457.796,2.109000000000151,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,1.0001007468189265,15.687412207105796,3.2270957398882905,-16.341716,0.028760957399999915,0.024629162552479753,-1.0,679,1456.859,1456.8575508599915,1788485918160.308,680,1456.921,1456.9244184358522,1788485918227.169,1456.8909846479219,1.1705508599916357,1.2374184358523053,1.2374184358523053,1.2039846479219705,0.2,0.05752191479999983,690,1457.765,1457.7577653238957,1788485919060.432,11.938680727947451,5.402134318839797,715,1459.828,1459.8258537831937,1788485921128.312,7.548284000000002,2.146149681160206,7.548284000000002,681,1457.031,1457.0243196128454,1788485918327.06,False,True,True,,
forklift_v4_recording_20260904_103739,9,ROT_LEFT,rotate_left_slow,LEFT,30,can_tx,1461.515,1461.515,1461.593,1463.515,1463.515,1463.515,1461.515,1463.515,2.0,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,1.0001007468189265,15.687412207105796,3.2216384202388353,-23.992461499999997,0.06077177400000374,0.04540626123405756,1.0,751,1462.734,1462.7277860067607,1788485924029.952,752,1462.812,1462.8278222071212,1788485924129.978,1462.777804106941,1.2127860067605525,1.312822207121144,1.312822207121144,1.2628041069408482,0.24308709600001496,0.12154354800000748,760,1463.484,1463.4952453981423,1788485924797.334,11.785391863455967,5.341378388249485,785,1465.515,1465.5295384608169,1788485926831.422,8.783764499999995,3.44238611175051,8.783764499999995,754,1462.968,1462.92918544546,1788485924231.331,False,True,True,,
forklift_v4_recording_20260904_104212,1,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,1674.718,1674.718,1674.828,1676.078,1676.078,1676.078,1674.718,1676.078,1.3599999999999,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,1.0000768914107685,18.773751831980427,4.9884070360934825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,fewer than four pre-command frames,baseline unavailable
forklift_v4_recording_20260904_104212,3,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,1691.64,1691.64,1691.734,1694.171,1694.171,1694.187,1691.64,1694.171,2.530999999999949,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,1.0000768914107685,18.773751831980427,3.388310747596927,-12.141511,0.10291912680000095,0.2518879140442834,-1.0,222,1692.875,1692.895280551989,1788486154159.745,223,1692.968,1692.9622795997284,1788486154226.739,1692.9287800758586,1.2552805519887897,1.3222795997282901,1.3222795997282901,1.28878007585854,0.4116765072000038,0.2058382536000019,236,1694.14,1694.1627149133744,1788486155427.082,16.858085373046414,12.477094748763498,258,1696.14,1696.130471185766,1788486157394.687,17.1059515,4.628856751236501,17.1059515,224,1693.062,1693.061896145515,1788486154326.348,False,True,True,,
forklift_v4_recording_20260904_104212,4,ROT_LEFT,rotate_left_slow,LEFT,30,can_tx,1698.0,1698.0,1698.109,1700.437,1700.437,1700.437,1698.0,1700.437,2.436999999999898,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,1.0000768914107685,18.773751831980427,3.4185566701393255,-29.149801999999998,0.02446438260000245,-0.06937207848171976,1.0,293,1699.343,1699.3324773833758,1788486160596.447,294,1699.437,1699.4328171292973,1788486160696.779,1699.3826472563364,1.3324773833758172,1.432817129297291,1.432817129297291,1.3826472563364405,0.2,0.0489287652000049,304,1700.406,1700.4000003783826,1788486161663.888,14.582507141321393,8.465620701633574,328,1702.421,1702.434455870774,1788486163698.187,12.878048999999997,4.412428298366423,12.878048999999997,295,1699.531,1699.5334198348896,1788486160797.374,False,True,True,,
forklift_v4_recording_20260904_104212,5,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,1704.093,1704.093,1704.203,1706.25,1706.25,1706.25,1704.093,1706.25,2.1569999999999254,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,1.0000768914107685,18.773751831980427,3.3922810280517792,-16.4558225,0.037471973699997496,0.12472674026047345,-1.0,362,1705.203,1705.2029817185462,1788486166466.5,363,1705.265,1705.2697458849457,1788486166533.259,1705.236363801746,1.1099817185461234,1.1767458849456034,1.1767458849456034,1.1433638017458634,0.2,0.07494394739999499,374,1706.218,1706.2034187450681,1788486167466.86,12.157404985841154,6.180942151094285,398,1708.218,1708.2380341618646,1788486169501.319,9.5685565,3.387614348905715,9.5685565,364,1705.359,1705.3696244137655,1788486166633.13,False,True,True,,
forklift_v4_recording_20260904_104212,6,ROT_LEFT,rotate_left_slow,LEFT,30,can_tx,1709.875,1709.875,1709.953,1711.968,1711.968,1711.984,1709.875,1711.968,2.0930000000000746,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,1.0000768914107685,18.773751831980427,3.392248997395059,-25.982619,0.03251638319999943,0.18135779656186854,1.0,433,1711.062,1711.0732970743431,1788486172336.364,434,1711.14,1711.1401381509527,1788486172403.2,1711.106717612648,1.1982970743431451,1.26513815095268,1.26513815095268,1.2317176126480263,0.2,0.06503276639999886,444,1711.937,1711.9404037813374,1788486173203.404,14.86898184994043,6.105342581054871,468,1713.953,1713.9417766520298,1788486175204.623,11.5737885,5.468445918945128,11.5737885,435,1711.234,1711.2401839289596,1788486172503.238,False,True,True,,
forklift_v4_recording_20260904_105241,0,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,2307.25,2307.25,2307.296,2307.546,2307.546,2307.562,2307.25,2307.546,0.29599999999982174,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,0.9970332975493496,13.527622614580897,4.50777154494496,-3.203179,0.051616719000000054,0.3391057572087985,-1.0,,,,,,,,,,,,,,0.20646687600000022,,,,,,,,,,,,,,,,,,,True,False,False,sustained motion onset not detected before STOP,motion onset unavailable
forklift_v4_recording_20260904_105508,1,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,2451.812,2451.812,2451.906,2454.281,2454.281,2454.281,2451.812,2454.281,2.469000000000051,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,1.0005431843319337,15.684507681208604,4.770667888118542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,fewer than four pre-command frames,baseline unavailable
forklift_v4_recording_20260904_105615,2,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,2530.0,2530.0,2530.078,2531.421,2531.421,2531.421,2530.0,2531.421,1.4209999999998217,camera_input_host_mono_ms,timestamp_domain.system_time,,,3.3738372457403,-7.554632499999999,0.01292604809999945,2.4014665526959474e-05,1.0,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,True,False,False,sustained motion onset not detected before STOP,motion onset unavailable
forklift_v4_recording_20260904_105615,3,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,2535.296,2535.296,2535.406,2536.453,2536.453,2536.453,2535.296,2536.453,1.1570000000001528,camera_input_host_mono_ms,timestamp_domain.system_time,,,3.3784945197943967,-7.523605999999999,0.029724647399998985,0.07352095531307819,1.0,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,True,False,False,sustained motion onset not detected before STOP,motion onset unavailable
forklift_v4_recording_20260904_105615,5,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,2548.453,2548.453,2548.562,2549.859,2549.859,2549.859,2548.453,2549.859,1.405999999999949,camera_input_host_mono_ms,timestamp_domain.system_time,,,2.515908632070518,-9.284132,0.02058515970000077,0.04794394449620455,-1.0,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,True,False,False,sustained motion onset not detected before STOP,motion onset unavailable
forklift_v4_recording_20260904_105615,7,ROT_LEFT,rotate_left_slow,LEFT,30,can_tx,2559.093,2559.093,2559.203,2560.921,2560.921,2560.921,2559.093,2560.921,1.8279999999999745,camera_input_host_mono_ms,timestamp_domain.system_time,,,2.297188100367369,-10.608301,0.041088776400002,-0.057529434646798654,1.0,461,2559.531,2559.531,1788487020686.962,462,2559.593,2559.593,1788487020754.034,2559.562,0.43800000000010186,0.5,0.5,0.46900000000005093,0.2,0.082177552800004,478,2560.89,2560.89,1788487022021.242,5.197742070291015,2.255638361179427,504,2562.921,2562.921,1788487024055.488,6.426071,4.170432638820573,6.426071,463,2559.734,2559.734,1788487020888.011,False,True,True,,
forklift_v4_recording_20260904_105615,8,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,2564.453,2564.453,2564.562,2566.093,2566.093,2566.093,2564.453,2566.093,1.6399999999998727,camera_input_host_mono_ms,timestamp_domain.system_time,,,2.307627142708167,-4.1777685,0.04984797719999973,-0.17881590671291292,-1.0,540,2565.671,2565.671,1788487026790.068,541,2565.765,2565.765,1788487026823.337,2565.718,1.2179999999998472,1.3119999999998981,1.3119999999998981,1.2649999999998727,0.2,0.09969595439999945,545,2566.062,2566.062,1788487027190.035,3.7105632296000217,0.8780296509506474,571,2568.093,2568.093,1788487029224.931,3.2038114999999996,2.3257818490493523,3.2038114999999996,543,2565.906,2565.906,1788487027057.024,False,True,True,,
forklift_v4_recording_20260904_105615,9,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,2569.625,2569.625,2569.718,2570.937,2570.937,2570.937,2569.625,2570.937,1.3119999999998981,camera_input_host_mono_ms,timestamp_domain.system_time,,,2.2969526228402604,-7.441489,0.03345116249999907,0.010723713331783314,-1.0,606,2570.734,2570.734,1788487031860.319,607,2570.812,2570.812,1788487031960.199,2570.773,1.1089999999999236,1.1869999999998981,1.1869999999998981,1.1480000000001382,0.2,0.06690232499999814,608,2570.89,2570.89,1788487032060.229,2.137449010329413,0.33619562743279874,635,2572.953,2572.953,1788487034094.772,1.2363950000000008,0.9001993725672021,1.2363950000000008,,,,,True,False,False,too few command-held frames after onset,
forklift_v4_recording_20260904_142318,2,ROT_LEFT,rotate_left_slow,LEFT,30,can_tx,1645.609,1645.609,1645.687,1648.109,1648.109,1648.109,1645.609,1648.109,2.5,camera_input_host_mono_ms,timestamp_domain.system_time,,,3.73261030639356,4.7253419999999995,0.5142531533999997,1.1397425203749363,1.0,234,1647.531,1647.531,1788499420813.431,235,1647.609,1647.609,1788499420880.269,1647.57,1.9220000000000255,2.0,2.0,1.9610000000000127,2.0570126135999987,1.0285063067999993,241,1648.078,1648.078,1788499421347.426,18.061349595496008,9.216517334410327,265,1650.093,1650.093,1788499423348.558,12.916166000000002,3.6996486655896756,12.916166000000002,,,,,True,False,False,vehicle was not stationary before command,
forklift_v4_recording_20260904_144221,1,ROT_LEFT,rotate_left_slow,LEFT,30,can_tx,2772.781,2772.781,2772.859,2774.89,2774.89,2774.89,2772.781,2774.89,2.1089999999999236,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,1.0002850861402643,20.114482291526148,3.09549282096413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,fewer than four pre-command frames,baseline unavailable
forklift_v4_recording_20260904_144221,2,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,2781.953,2781.953,2782.062,2782.687,2782.687,2782.687,2781.953,2782.687,0.7339999999999236,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,1.0002850861402643,20.114482291526148,3.75225890834514,29.590437,0.164319523200003,1.0682393932627618,-1.0,136,2782.187,2782.1867727838635,1788500555465.073,137,2782.265,2782.2869133849713,1788500555565.185,2782.236843084417,0.23377278386351463,0.33391338497131073,0.33391338497131073,0.2838430844171853,0.657278092800012,0.328639046400006,141,2782.656,2782.653846820216,1788500555932.014,-1.2190391255460924,1.082336855369782,163,2784.671,2784.689257000194,1788500557966.844,1.2070930000000004,0.12475614463021834,1.2070930000000004,,,,,True,False,False,vehicle was not stationary before command,estimated pre-STOP rate is not positive
forklift_v4_recording_20260904_144733,3,ROT_LEFT,rotate_left_slow,LEFT,30,can_tx,3106.609,3106.609,3106.718,3108.156,3108.156,3108.156,3106.609,3108.156,1.5470000000000255,camera_input_host_mono_ms,timestamp_domain.system_time,,,3.0041897357084144,6.753692,0.06916180740000057,-0.028709437550160345,1.0,314,3107.64,3107.64,1788500880909.632,315,3107.734,3107.734,1788500881009.815,3107.687,1.030999999999949,1.125,1.125,1.0779999999999745,0.27664722960000226,0.13832361480000113,319,3108.109,3108.109,1788500881377.014,0.961306774149724,0.3663360271341079,340,3110.156,3110.156,1788500883378.262,0.927676,0.5613399728658921,0.927676,316,3107.828,3107.828,1788500881109.887,False,True,True,,
forklift_v4_recording_20260904_144733,6,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,3136.671,3136.671,3136.781,3138.468,3138.468,3138.468,3136.671,3138.468,1.7970000000000255,camera_input_host_mono_ms,timestamp_domain.system_time,,,1.4799538151013718,6.085861,0.04050907979999998,-0.05823463283654112,-1.0,639,3138.14,3138.14,1788500911430.858,640,3138.234,3138.234,1788500911531.028,3138.187,1.469000000000051,1.5630000000001019,1.5630000000001019,1.5160000000000764,0.2,0.08101815959999996,642,3138.437,3138.437,1788500911698.233,-0.9146607519653267,0.17859802321212537,663,3140.437,3140.437,1788500913732.602,6.642699500000001,6.464101476787875,6.642699500000001,,,,,True,False,False,too few command-held frames after onset,estimated pre-STOP rate is not positive
forklift_v4_recording_20260904_145924,2,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,3806.765,3806.765,3806.859,3808.781,3808.781,3808.781,3806.765,3808.781,2.0160000000000764,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,0.9999489763105046,21.855375966896492,3.084977362693153,14.514106,0.03970106280000291,-0.004991186831564596,-1.0,171,3807.671,3807.6847868712566,1788501580964.506,172,3807.75,3807.7519313943394,1788501581031.654,3807.718359132798,0.919786871256747,0.9869313943395355,0.9869313943395355,0.9533591327981412,0.2,0.07940212560000583,183,3808.75,3808.7523432376565,1788501582032.117,12.91600522417164,3.801389511706588,205,3810.75,3810.7534872204474,1788501584033.363,8.350684000000001,4.5492944882934125,8.350684000000001,174,3807.937,3807.918718782235,1788501581198.45,False,True,True,,
forklift_v4_recording_20260904_145924,4,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,3826.203,3826.203,3826.281,3827.718,3827.718,3827.718,3826.203,3827.718,1.5149999999998727,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,0.9999489763105046,21.855375966896492,2.257622796816551,5.477151,0.03671065859999972,0.06122985358795177,-1.0,408,3827.203,3827.1975900333696,1788501600478.305,409,3827.281,3827.2972751323555,1788501600577.995,3827.2474325828625,0.9945900333696045,1.0942751323555058,1.0942751323555058,1.0444325828625551,0.2,0.07342131719999943,414,3827.687,3827.6975874695727,1788501600978.328,2.0917762730595935,1.041402851905499,437,3829.703,3829.6988745114695,1788501602979.717,3.0355570000000003,1.9941541480945013,3.0355570000000003,410,3827.359,3827.3642575543345,1788501600644.981,False,True,True,,
forklift_v4_recording_20260904_150944,2,ROT_LEFT,rotate_left_slow,LEFT,30,can_tx,4429.359,4429.359,4429.484,4430.875,4430.875,4430.875,4429.359,4430.875,1.5159999999996217,camera_input_host_mono_ms,timestamp_domain.system_time,,,3.418337104864325,-0.839756,0.05052700800000008,-0.040979891756137775,1.0,155,4430.546,4430.546,1788502203827.284,156,4430.64,4430.64,1788502203929.088,4430.593000000001,1.1869999999998981,1.280999999999949,1.280999999999949,1.2340000000003783,0.20210803200000033,0.10105401600000016,158,4430.843,4430.843,1788502204127.445,2.679726630755887,1.0234366165660438,177,4432.843,4432.843,1788502206129.0,4.898052999999999,3.8746163834339553,4.898052999999999,,,,,True,False,False,too few command-held frames after onset,
forklift_v4_recording_20260904_150944,3,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,4439.812,4439.812,4439.89,4441.531,4441.531,4441.531,4439.812,4441.531,1.719000000000051,camera_input_host_mono_ms,timestamp_domain.system_time,,,3.399421338888598,4.168691,0.037317041999999544,-0.0978179332820688,-1.0,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,True,False,False,sustained motion onset not detected before STOP,motion onset unavailable
forklift_v4_recording_20260904_150944,4,ROT_LEFT,rotate_left_slow,LEFT,30,can_tx,4449.484,4449.484,4449.562,4451.203,4451.203,4451.203,4449.484,4451.203,1.719000000000051,camera_input_host_mono_ms,timestamp_domain.system_time,,,3.4187899899351075,-1.9706449999999998,0.13901005859999963,0.3026288053361386,1.0,279,4450.015,4450.015,1788502223307.536,280,4450.109,4450.109,1788502223407.811,4450.062,0.5309999999999491,0.625,0.625,0.5779999999995198,0.5560402343999985,0.27802011719999925,290,4451.171,4451.171,1788502224408.465,1.5193666982814915,1.2759316138096102,309,4453.156,4453.156,1788502226443.282,4.884853,3.6089213861903895,4.884853,281,4450.25,4450.25,1788502223441.385,False,True,True,,
forklift_v4_recording_20260904_190446,1,ROT_LEFT,rotate_left_slow,LEFT,30,can_tx,18517.453,18517.453,18517.546,18519.187,18519.187,18519.187,18517.453,18519.187,1.7340000000003783,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,0.9999840564106038,17.019765837556058,4.5945644986953225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,fewer than four pre-command frames,baseline unavailable
forklift_v4_recording_20260904_190446,3,ROT_RIGHT,rotate_right_slow,RIGHT,30,can_tx,18541.531,18541.531,18541.625,18543.562,18543.562,18543.562,18541.531,18543.562,2.0310000000026776,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,0.9999840564106038,17.019765837556058,3.0806988001429385,-12.160695,0.16084875660000114,0.1390625698264256,-1.0,309,18543.0,18543.004564544837,1788516316284.891,310,18543.093,18543.104697713956,1788516316385.026,18543.054631129395,1.4735645448381547,1.5736977139567898,1.5736977139567898,1.5236311293956533,0.6433950264000046,0.3216975132000023,315,18543.546,18543.538020883243,1788516316818.356,8.029543898666068,3.2733496651371006,340,18545.578,18545.60628600285,1788516318886.654,8.165558,4.8922083348629,8.165558,311,18543.187,18543.172454690288,1788516316452.784,False,True,True,,
forklift_v4_recording_20260904_190446,4,ROT_LEFT,rotate_left_slow,LEFT,30,can_tx,18550.453,18550.453,18550.546,18550.781,18550.781,18550.781,18550.453,18550.781,0.3279999999977008,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,0.9999840564106038,17.019765837556058,3.0779902741808076,-20.151494,0.11102598359999902,0.127067373220613,1.0,,,,,,,,,,,,,,0.44410393439999607,,,,,,,,,,,,,,,,,,,True,False,False,sustained motion onset not detected before STOP,motion onset unavailable
forklift_v4_recording_20260904_190446,8,ROT_LEFT,rotate_left_slow,LEFT,30,can_tx,18578.531,18578.531,18578.64,18579.296,18579.296,18579.296,18578.531,18579.296,0.7649999999994179,camera_sensor_timestamp_ms_affine_to_host_mono,timestamp_domain.system_time,0.9999840564106038,17.019765837556058,3.0788308807295284,-20.283887,0.24369644459999873,-0.3764337815471358,1.0,,,,,,,,,,,,,,0.9747857783999949,,,,,,,,,,,,,,,,,,,True,False,False,sustained motion onset not detected before STOP,motion onset unavailable
