seg_id,tag,cmd,t_from_cmd_s,t_from_onset_s,angle_deg,during_command,usable
6,20260901_173507,ROT_RIGHT,4.765999999999622,3.1965493284769764,7.411341197993336,False,True
6,20260901_173507,ROT_RIGHT,4.875,3.3055493284773547,7.324679925711008,False,True
6,20260901_173507,ROT_RIGHT,4.96900000000096,3.399549328478315,7.337734974934234,False,True
6,20260901_173507,ROT_RIGHT,5.078000000001339,3.5085493284786935,7.036906078321843,False,True
6,20260901_173507,ROT_RIGHT,5.171999999998661,3.602549328476016,7.427187762493043,False,True
6,20260901_173507,ROT_RIGHT,5.28099999999904,3.7115493284763943,7.741548103802957,False,True
6,20260901_173507,ROT_RIGHT,5.375,3.8055493284773547,7.655968877966975,False,True
6,20260901_173507,ROT_RIGHT,5.453000000001339,3.8835493284786935,7.6763181145465555,False,True
6,20260901_173507,ROT_RIGHT,5.561999999998079,3.992549328475434,7.906305955401725,False,True
6,20260901_173507,ROT_RIGHT,5.65599999999904,4.086549328476394,7.5987964225164095,False,True
6,20260901_173507,ROT_RIGHT,5.765999999999622,4.196549328476976,7.539982935666702,False,True
6,20260901_173507,ROT_RIGHT,5.859000000000378,4.289549328477733,6.995968114657545,False,True
6,20260901_173507,ROT_RIGHT,5.953000000001339,4.3835493284786935,7.05923456526296,False,True
6,20260901_173507,ROT_RIGHT,6.046999999998661,4.477549328476016,7.408914415186649,False,True
6,20260901_173507,ROT_RIGHT,6.186999999998079,4.617549328475434,7.155746303667138,False,True
6,20260901_173507,ROT_RIGHT,6.311999999998079,4.742549328475434,7.679358565439193,False,True
6,20260901_173507,ROT_RIGHT,6.421999999998661,4.852549328476016,7.7542838123413045,False,True
6,20260901_173507,ROT_RIGHT,6.515999999999622,4.946549328476976,7.524688733205222,False,True
6,20260901_173507,ROT_RIGHT,6.609000000000378,5.039549328477733,7.619289423421057,False,True
6,20260901_173507,ROT_RIGHT,6.703000000001339,5.1335493284786935,7.602142900157004,False,True
6,20260901_173507,ROT_RIGHT,6.796999999998661,5.227549328476016,7.585096641663339,False,True
6,20260901_173507,ROT_RIGHT,6.90599999999904,5.336549328476394,7.448071144878552,False,True
7,20260901_174342,ROT_RIGHT,-1.1869999999980791,-2.55942773121933,-0.0772226229988604,True,True
7,20260901_174342,ROT_RIGHT,-1.0779999999977008,-2.4504277312189515,-0.20837465125906895,True,True
7,20260901_174342,ROT_RIGHT,-0.9839999999967404,-2.356427731217991,-0.07422699503635855,True,True
7,20260901_174342,ROT_RIGHT,-0.8899999999994179,-2.2624277312206686,0.28794118265950797,True,True
7,20260901_174342,ROT_RIGHT,-0.7959999999984575,-2.168427731219708,-0.0016531263914520977,True,True
7,20260901_174342,ROT_RIGHT,-0.6869999999980791,-2.05942773121933,0.0,True,True
7,20260901_174342,ROT_RIGHT,-0.5929999999971187,-1.9654277312183694,0.019986951517807938,True,True
7,20260901_174342,ROT_RIGHT,-0.5149999999994179,-1.8874277312206686,0.12180906631751665,True,True
7,20260901_174342,ROT_RIGHT,-0.4059999999990396,-1.7784277312202903,0.20403869510956785,True,True
7,20260901_174342,ROT_RIGHT,-0.31199999999807915,-1.6844277312193299,0.03810050258069975,True,True
7,20260901_174342,ROT_RIGHT,-0.21799999999711872,-1.5904277312183694,0.04314453774181004,True,True
7,20260901_174342,ROT_RIGHT,-0.125,-1.4974277312212507,-0.35581684820598625,True,True
7,20260901_174342,ROT_RIGHT,-0.014999999999417923,-1.3874277312206686,-0.324915845466343,True,True
7,20260901_174342,ROT_RIGHT,0.09400000000096043,-1.2784277312202903,-0.29250812385616864,True,True
7,20260901_174342,ROT_RIGHT,0.2040000000015425,-1.1684277312197082,-0.30808604047998145,True,True
7,20260901_174342,ROT_RIGHT,0.2970000000022992,-1.0754277312189515,-0.44245675784254246,True,True
7,20260901_174342,ROT_RIGHT,0.4070000000028813,-0.9654277312183694,-0.4195728448674565,True,True
7,20260901_174342,ROT_RIGHT,0.5,-0.8724277312212507,-0.15458425231660033,True,True
7,20260901_174342,ROT_RIGHT,0.5940000000009604,-0.7784277312202903,-0.10218471102599835,True,True
7,20260901_174342,ROT_RIGHT,0.7040000000015425,-0.6684277312197082,-0.14837036231712553,True,True
7,20260901_174342,ROT_RIGHT,0.8130000000019209,-0.5594277312193299,-0.24562465341431494,True,True
7,20260901_174342,ROT_RIGHT,0.9070000000028813,-0.46542773121836944,-0.3746454978217617,True,True
7,20260901_174342,ROT_RIGHT,1.0,-0.3724277312212507,-0.37909944036688703,True,True
7,20260901_174342,ROT_RIGHT,1.0940000000009604,-0.2784277312202903,-0.0944480826644094,True,True
7,20260901_174342,ROT_RIGHT,1.2040000000015425,-0.16842773121970822,0.023487240092067374,True,True
7,20260901_174342,ROT_RIGHT,1.2970000000022992,-0.07542773121895152,0.2615312525647484,True,True
7,20260901_174342,ROT_RIGHT,1.4070000000028813,0.034572268781630555,0.47924774172344886,True,True
7,20260901_174342,ROT_RIGHT,1.5,0.12757226877874928,0.5026411928402679,True,True
7,20260901_174342,ROT_RIGHT,1.5940000000009604,0.2215722687797097,2.0087613162446134,True,True
7,20260901_174342,ROT_RIGHT,1.7040000000015425,0.3315722687802918,2.5775593919918895,True,True
7,20260901_174342,ROT_RIGHT,1.8130000000019209,0.44057226878067013,4.061232125670126,True,True
7,20260901_174342,ROT_RIGHT,1.9070000000028813,0.5345722687816306,3.8918153425987496,False,True
7,20260901_174342,ROT_RIGHT,2.0160000000032596,0.6435722687820089,5.302856542972562,False,True
7,20260901_174342,ROT_RIGHT,2.110000000000582,0.7375722687793314,7.193922746214533,False,True
