target_deg,hold_sec,stop_angle_deg,stop_rate_deg_s,coast_deg,settle_sec,sd_deg
2.0,1.160549842317053,0.012281535859092125,0.7828230839036233,1.9877184641409078,0.40606290711114845,1.217366619998508
2.5,1.2038115397462308,0.06949428610220128,1.8621378696867994,2.430505713897799,0.4144340518656373,1.3610572579279085
3.0,1.2429231038485633,0.16140745698409575,2.8379130227505596,2.8385925430159045,0.42200214521683066,1.4644244472995662
3.5,1.2788898989805881,0.27961491710618813,3.73523088335413,3.220385082893812,0.42896172531417004,1.5173617965450168
4.0,1.3123669756380067,0.4186396068295906,4.570433983747953,3.581360393170409,0.43543954452399525,1.5493290061854224
4.5,1.345365290830081,0.5830393032932709,5.393692700099628,3.916960696706729,0.4400330174146959,1.5645100419823885
5.0,1.3823367059753386,0.7995026323683878,6.316074330707852,4.200497367631613,0.4400330174146959,1.56226215678613
5.5,1.4193081211205962,1.0500677156310807,7.238455961316075,4.449932284368919,0.4400330174146959,1.5396640472946292
6.0,1.4562795362658538,1.3347345530813501,8.160837591924299,4.665265446918649,0.4400330174146959,1.508557262587349
6.5,1.4932509514111114,1.6535031447191957,9.083219222532522,4.8464968552808045,0.4400330174146959,1.5085572625873493
7.0,1.530222366556369,2.0063734905446178,10.005600853140747,4.993626509455382,0.4400330174146959,1.5085572625873485
7.5,1.5671937817016262,2.3933455905576113,10.92798248374896,5.106654409442388,0.4400330174146959,1.5085572625873493
8.0,1.6041651968468837,2.814419444758185,11.850364114357182,5.185580555241815,0.4400330174146959,1.5085572625873498
8.5,1.6411366119921413,3.2695950531463356,12.772745744965407,5.230404946853664,0.4400330174146959,1.5085572625873493
9.0,1.678108027137399,3.7582852521249275,13.52396163456397,5.241714747875072,0.4400330174146959,1.508557262587349
9.5,1.7150794422826565,4.258285252124928,13.52396163456397,5.241714747875072,0.4400330174146959,1.5085572625873493
10.0,1.752050857427914,4.75828525212493,13.52396163456397,5.24171474787507,0.4400330174146959,1.5085572625873498
10.5,1.7890222725731717,5.25828525212493,13.52396163456397,5.24171474787507,0.4400330174146959,1.508557262587349
11.0,1.8259936877184293,5.7582852521249315,13.52396163456397,5.2417147478750685,0.4400330174146959,1.508557262587349
11.5,1.8629651028636864,6.258285252124926,13.52396163456397,5.241714747875074,0.4400330174146959,1.508557262587349
12.0,1.899936518008944,6.758285252124927,13.52396163456397,5.241714747875073,0.4400330174146959,1.508557262587349
12.5,1.9369079331542016,7.258285252124928,13.52396163456397,5.241714747875072,0.4400330174146959,1.508557262587348
13.0,1.9738793482994592,7.758285252124929,13.52396163456397,5.241714747875071,0.4400330174146959,1.508557262587349
13.5,2.010850763444717,8.25828525212493,13.52396163456397,5.24171474787507,0.4400330174146959,1.508557262587349
14.0,2.047822178589974,8.758285252124924,13.52396163456397,5.241714747875076,0.4400330174146959,1.508557262587349
14.5,2.084793593735231,9.25828525212492,13.52396163456397,5.241714747875079,0.4400330174146959,1.508557262587349
15.0,2.121765008880489,9.758285252124928,13.52396163456397,5.241714747875072,0.4400330174146959,1.508557262587349
15.5,2.1587364240257463,10.25828525212492,13.52396163456397,5.241714747875079,0.4400330174146959,1.508557262587349
16.0,2.1957078391710043,10.758285252124928,13.52396163456397,5.241714747875072,0.4400330174146959,1.508557262587349
16.5,2.2326792543162615,11.258285252124924,13.52396163456397,5.241714747875076,0.4400330174146959,1.508557262587349
17.0,2.2696506694615195,11.758285252124931,13.52396163456397,5.2417147478750685,0.4400330174146959,1.508557262587349
17.5,2.3066220846067766,12.258285252124924,13.52396163456397,5.241714747875076,0.4400330174146959,1.508557262587349
18.0,2.343593499752034,12.75828525212492,13.52396163456397,5.241714747875079,0.4400330174146959,1.508557262587349
18.5,2.380564914897292,13.258285252124928,13.52396163456397,5.241714747875072,0.4400330174146959,1.508557262587349
19.0,2.417536330042549,13.75828525212492,13.52396163456397,5.241714747875079,0.4400330174146959,1.508557262587349
19.5,2.454507745187807,14.258285252124928,13.52396163456397,5.241714747875072,0.4400330174146959,1.5085572625873471
20.0,2.491479160333064,14.758285252124924,13.52396163456397,5.241714747875076,0.4400330174146959,1.508557262587349
