seg_id,tag,step,cmd,angle_deg,t_from_cmd_s,t_from_onset_s,during_command,usable
0,20260831_161940,1,ROT_RIGHT,0.5,2.727001149163698,-0.5030356322095031,False,False
0,20260831_161940,1,ROT_RIGHT,1.0,3.164493577700341,-0.06554320367285982,False,False
0,20260831_161940,1,ROT_RIGHT,1.5,5.0976430429000175,1.8676062615268165,False,False
1,20260831_161940,2,ROT_RIGHT,0.5,1.3977768567128805,0.4685081085190177,False,False
1,20260831_161940,2,ROT_RIGHT,1.0,1.779524237892474,0.8502554896986112,False,False
1,20260831_161940,2,ROT_RIGHT,1.5,2.1385381954023615,1.2092694472084986,False,False
1,20260831_161940,2,ROT_RIGHT,2.0,4.055980617267778,3.1267118690739153,False,False
1,20260831_161940,2,ROT_RIGHT,2.5,4.477367411731393,3.5480986635375302,False,False
1,20260831_161940,2,ROT_RIGHT,3.0,4.872949163313024,3.943680415119161,False,False
2,20260831_161940,3,ROT_RIGHT,0.5,0.09399999999732245,-2.220109651447274,True,False
2,20260831_161940,3,ROT_RIGHT,1.0,0.339705174730625,-1.9744044767139712,True,False
2,20260831_161940,3,ROT_RIGHT,1.5,2.202128630684456,-0.11198102076014038,False,False
2,20260831_161940,3,ROT_RIGHT,2.0,2.6868660601612646,0.3727564087166684,False,False
2,20260831_161940,3,ROT_RIGHT,2.5,3.0252735557587584,0.7111639043141622,False,False
3,20260901_173507,1,ROT_LEFT,0.5,1.18414099929214,0.18848954014538322,True,True
3,20260901_173507,1,ROT_LEFT,1.0,1.3298714634402131,0.33422000429345644,True,True
3,20260901_173507,1,ROT_LEFT,1.5,1.4105884979035181,0.41493703875676147,True,True
3,20260901_173507,1,ROT_LEFT,2.0,1.4913055323668232,0.4956540732200665,True,True
3,20260901_173507,1,ROT_LEFT,2.5,1.5407325888918422,0.5450811297450855,False,True
3,20260901_173507,1,ROT_LEFT,3.0,1.5858886130954488,0.5902371539486921,False,True
3,20260901_173507,1,ROT_LEFT,3.5,1.6232216646712914,0.6275702055245347,False,True
3,20260901_173507,1,ROT_LEFT,4.0,1.6515917335600534,0.6559402744132967,False,True
3,20260901_173507,1,ROT_LEFT,4.5,1.6799618024488154,0.6843103433020588,False,True
3,20260901_173507,1,ROT_LEFT,5.0,1.7083318713375775,0.7126804121908208,False,True
3,20260901_173507,1,ROT_LEFT,5.5,1.7367019402263395,0.7410504810795828,False,True
3,20260901_173507,1,ROT_LEFT,6.0,1.7650720091151015,0.7694205499683449,False,True
3,20260901_173507,1,ROT_LEFT,6.5,1.7934420780038636,0.7977906188571069,False,True
3,20260901_173507,1,ROT_LEFT,7.0,1.8460548600596667,0.85040340091291,False,True
3,20260901_173507,1,ROT_LEFT,7.5,1.9021439105199534,0.9064924513731967,False,True
4,20260901_173507,6,ROT_RIGHT,0.5,1.3164978738568607,0.19113128153549042,True,True
4,20260901_173507,6,ROT_RIGHT,1.0,1.4689666582671634,0.3436000659457932,True,True
4,20260901_173507,6,ROT_RIGHT,1.5,1.5366724192099355,0.4113058268885652,True,True
4,20260901_173507,6,ROT_RIGHT,2.0,1.5717666272212227,0.44640003489985247,False,True
4,20260901_173507,6,ROT_RIGHT,2.5,1.60686083523251,0.48149424291113974,False,True
4,20260901_173507,6,ROT_RIGHT,3.0,1.6419550432437973,0.516588450922427,False,True
4,20260901_173507,6,ROT_RIGHT,3.5,1.6770492512550845,0.5516826589337143,False,True
4,20260901_173507,6,ROT_RIGHT,4.0,1.7121434592663718,0.5867768669450015,False,True
4,20260901_173507,6,ROT_RIGHT,4.5,1.7406269404418708,0.6152603481205006,False,True
4,20260901_173507,6,ROT_RIGHT,5.0,1.7675052352788043,0.6421386429574341,False,True
4,20260901_173507,6,ROT_RIGHT,5.5,1.7943835301120998,0.6690169377907296,False,True
4,20260901_173507,6,ROT_RIGHT,6.0,1.8212618249453953,0.6958952326240251,False,True
4,20260901_173507,6,ROT_RIGHT,6.5,1.8481401197786909,0.7227735274573206,False,True
4,20260901_173507,6,ROT_RIGHT,7.0,1.8750184146156244,0.7496518222942541,False,True
4,20260901_173507,6,ROT_RIGHT,7.5,1.9018967094489199,0.7765301171275496,False,True
4,20260901_173507,6,ROT_RIGHT,8.0,1.9759989172816859,0.8506323249603156,False,True
5,20260901_173507,7,ROT_RIGHT,0.5,1.2118475629285967,0.23082624832750298,True,True
5,20260901_173507,7,ROT_RIGHT,1.0,1.3677043349125597,0.38668302031146595,True,True
5,20260901_173507,7,ROT_RIGHT,1.5,1.432968152959802,0.4519468383587082,True,True
5,20260901_173507,7,ROT_RIGHT,2.0,1.4982319710106822,0.5172106564095884,True,True
5,20260901_173507,7,ROT_RIGHT,2.5,1.5442728312955296,0.5632515166944358,True,True
5,20260901_173507,7,ROT_RIGHT,3.0,1.5709296896675369,0.5899083750664431,True,True
5,20260901_173507,7,ROT_RIGHT,3.5,1.5975865480359062,0.6165652334348124,True,True
5,20260901_173507,7,ROT_RIGHT,4.0,1.6242434064042754,0.6432220918031817,True,True
5,20260901_173507,7,ROT_RIGHT,4.5,1.6509002647762827,0.669878950175189,True,True
5,20260901_173507,7,ROT_RIGHT,5.0,1.677557123144652,0.6965358085435582,True,True
5,20260901_173507,7,ROT_RIGHT,5.5,1.7042139815130213,0.7231926669119275,True,True
5,20260901_173507,7,ROT_RIGHT,6.0,1.7284095298455213,0.7473882152444276,True,True
5,20260901_173507,7,ROT_RIGHT,6.5,1.749539332529821,0.7685180179287272,True,True
5,20260901_173507,7,ROT_RIGHT,7.0,1.7706691352104826,0.7896478206093889,True,True
5,20260901_173507,7,ROT_RIGHT,7.5,1.7917989378911443,0.8107776232900505,True,True
5,20260901_173507,7,ROT_RIGHT,8.0,1.812928740575444,0.8319074259743502,True,True
5,20260901_173507,7,ROT_RIGHT,8.5,1.8345238791844167,0.853502564583323,True,True
5,20260901_173507,7,ROT_RIGHT,9.0,1.857276589540561,0.8762552749394672,True,True
5,20260901_173507,7,ROT_RIGHT,9.5,1.8800292998967052,0.8990079852956114,True,True
5,20260901_173507,7,ROT_RIGHT,10.0,1.9027820102528494,0.9217606956517557,True,True
5,20260901_173507,7,ROT_RIGHT,10.5,1.9255347206126316,0.9445134060115379,True,True
5,20260901_173507,7,ROT_RIGHT,11.0,1.970202852942748,0.9891815383416542,False,True
5,20260901_173507,7,ROT_RIGHT,11.5,2.0371317137505685,1.0561103991494747,False,True
5,20260901_173507,7,ROT_RIGHT,12.0,2.0921123999178235,1.1110910853167297,False,True
5,20260901_173507,7,ROT_RIGHT,12.5,2.1283559158728167,1.147334601271723,False,True
5,20260901_173507,7,ROT_RIGHT,13.0,2.164599431824172,1.1835781172230782,False,True
5,20260901_173507,7,ROT_RIGHT,13.5,2.200842947779165,1.2198216331780714,False,True
5,20260901_173507,7,ROT_RIGHT,14.0,2.2370864637305203,1.2560651491294266,False,True
5,20260901_173507,7,ROT_RIGHT,14.5,2.2733299796855135,1.2923086650844198,False,True
6,20260901_173507,8,ROT_LEFT,0.5,1.3978766959517088,0.417458434443688,True,True
6,20260901_173507,8,ROT_LEFT,1.0,1.4992625319682702,0.5188442704602494,True,True
6,20260901_173507,8,ROT_LEFT,1.5,1.558731945882755,0.5783136843747343,True,True
6,20260901_173507,8,ROT_LEFT,2.0,1.6213900887451018,0.640971827237081,True,True
6,20260901_173507,8,ROT_LEFT,2.5,1.7109472694792203,0.7305290079711995,True,True
6,20260901_173507,8,ROT_LEFT,3.0,1.759726674612466,0.7793084131044452,True,True
