angle_deg,n,n_during_command,t_cmd_mean,t_cmd_median,t_cmd_sd,t_onset_mean,t_onset_median,t_onset_sd,t_onset_model,t_cmd_model
0.5,10,10,1.2723397151861717,1.265584108987241,0.07335173491454765,0.22728353315542332,0.24249059383691923,0.06982193143355893,0.20994385611456456,1.3022190322691904
1.0,10,10,1.406764475115415,1.3985311388096306,0.08948779173379443,0.36170829308466634,0.37000876217098266,0.08790462442281635,0.29690544865412294,1.3891806248087488
1.5,10,10,1.4880309859825502,1.4777537252139155,0.0792016967634156,0.4429748039518017,0.46337353360104316,0.0890992130120688,0.3636334255273561,1.455908601681982
2.0,10,9,1.5501200466762384,1.5271516890898056,0.0849201359143902,0.5050638646454899,0.5157495568200829,0.0968623973861571,0.4198877122291296,1.5121628883837555
2.5,10,6,1.6051060860529105,1.5789400689372997,0.09164714484103868,0.560049904022162,0.5587163861455338,0.10216324952210779,0.4694487337306019,1.5617239098852278
3.0,10,6,1.654521489898616,1.6291340179395775,0.10001332547997804,0.6094653078678676,0.5976744129638973,0.10860706363794409,0.514255322112974,1.6065304982675999
3.5,10,6,1.6938192446286848,1.667397186593007,0.09901965561158017,0.6487630625979364,0.6351751637703273,0.10821667849088017,0.5554592325650654,1.6477344087196912
4.0,10,6,1.7271138549676834,1.7053695409340435,0.09756252784572253,0.682057672936935,0.6672433158164495,0.10606511958839958,0.5941983057728906,1.6864734819275164
4.5,10,6,1.7584751852187765,1.7397550442638021,0.09693867374619855,0.713419003188028,0.699131517096248,0.10508098301375403,0.6326765322122867,1.7249517083669126
5.0,10,6,1.788617183979659,1.7741266386692587,0.0959046682670223,0.7435610019489104,0.7307764643974224,0.10314097167283047,0.6711547586516828,1.7634299348063087
5.5,10,6,1.8174904375518963,1.804920107992075,0.09565230671403048,0.7724342555211479,0.7603226418777922,0.10225802254157654,0.7096329850910794,1.8019081612457053
6.0,10,5,1.845831099964198,1.8324950813912437,0.09566348068536985,0.8007749179334496,0.7900340121723275,0.10246181947210918,0.7481112115304756,1.8403863876851014
6.5,10,3,1.8737751908196514,1.8601338047010358,0.09593869576806956,0.828719008788903,0.819341239741334,0.10288336602116169,0.7865894379698717,1.8788646141244976
7.0,10,3,1.9061664787324843,1.9047934208720108,0.0956700353932131,0.8611102967017359,0.8472454265574925,0.09964451321519188,0.8250676644092678,1.9173428405638937
7.5,9,2,1.9358158526948601,1.9037611016501612,0.10707123421984895,0.9029868916703789,0.922755107691046,0.10313282484473472,0.8635458908486644,1.9558210670032903
8.0,8,2,1.981771869230215,2.000285513460767,0.11801911939236367,0.9418190307192162,0.9549603886080149,0.10232493652637896,0.9020241172880605,1.9942992934426864
8.5,7,2,2.0058959407126946,2.030691168623889,0.1289254890657535,0.9803130173391504,0.9958282057777978,0.10418167565668475,0.9405023437274567,2.0327775198820826
9.0,7,1,2.0253990211474178,2.050875606611953,0.1291359880200892,0.9998160977738735,1.011515069178131,0.10444129933406392,0.9789805701668532,2.071255746321479
9.5,7,1,2.044899755100882,2.071060044600017,0.12942318881148537,1.0193168317273376,1.027201932582102,0.10479560139347165,1.017458796606249,2.109733972760875
10.0,7,1,2.071272575941943,2.091244482588081,0.11838532714104785,1.0456896525683987,1.042888795986073,0.09859729517220732,1.0559370230456455,2.1482121992002714
10.5,5,1,2.1136206657589356,2.153997064480791,0.11467943394884306,1.08840980357636,1.1344512556825066,0.11789829002839874,1.094415249485042,2.186690425639668
11.0,5,1,2.1600418950845777,2.1715597011098,0.1159774945601145,1.1348310329020024,1.1684714439761592,0.11822673395797668,1.1328934759244378,2.2251686520790637
11.5,4,0,2.1903528436350825,2.2276643610039173,0.11234272282136092,1.1637257181064342,1.2040792403477099,0.10997497591226667,1.1713717023638344,2.2636468785184602
12.0,3,0,2.203431288115098,2.224877048724011,0.10750739057036933,1.1826224488031585,1.2217887915903702,0.10936616186780881,1.209849928803231,2.302125104957857
12.5,3,0,2.2325881933841933,2.2516533708803763,0.09890563111485429,1.2117793540722535,1.2485651137467355,0.10076843630913514,1.2483281552426266,2.3406033313972525
13.0,3,0,2.268510695948256,2.2987264849289204,0.09290583753987607,1.247701856636316,1.2956382277952798,0.09660204481897353,1.2868063816820232,2.379081557836649
13.5,3,0,2.3134786601755573,2.3692266091784404,0.09710764752002372,1.2926698208636178,1.3382736024614132,0.10405658470388715,1.3252846081214198,2.4175597842760457
14.0,2,0,2.316835820913184,2.316835820913184,0.11414896788004197,1.2871666905120946,1.2871666905120946,0.11143702361081072,1.3637628345608155,2.4560380107154414
14.5,2,0,2.348066956152252,2.348066956152252,0.10914240846286509,1.3183978257511626,1.3183978257511626,0.10643046419363417,1.402241061000212,2.494516237154838
15.0,1,0,2.452933256412507,2.452933256412507,,1.4213464918284444,1.4213464918284444,,1.4407192874396086,2.5329944635942345
15.5,1,0,2.485097505923477,2.485097505923477,,1.4535107413394144,1.4535107413394144,,1.4791975138790043,2.57147269003363
16.0,1,0,2.5174409850842494,2.5174409850842494,,1.4858542205001868,1.4858542205001868,,1.517675740318401,2.609950916473027
16.5,1,0,2.549784464245022,2.549784464245022,,1.5181976996609592,1.5181976996609592,,1.5561539667577966,2.6484291429124225
17.0,1,0,2.662698717103922,2.662698717103922,,1.6311119525198592,1.6311119525198592,,1.5946321931971932,2.686907369351819
