frame_i,yaw_deg,pose_ok,valid,confidence,model_hash,angle_domain,angle_source,model_det_ok,pos_x_m,pos_z_m,pose_src,pose_n_used,pose_rms_px,keypoint_count,video_frame_i,failure_reason
1582,-7.553203,1,1,0.975098,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.19261950,2.06475115,pnp_visible_ransac,9,2.339027,9,0,
1583,-7.511162,1,1,0.975098,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.19327523,2.06382346,pnp_visible_ransac,9,2.287853,9,1,
1584,-7.808811,1,1,0.974609,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.19197273,2.06606197,pnp_visible_ransac,9,2.428168,9,2,
1585,-7.652383,1,1,0.975098,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.19233362,2.06119013,pnp_visible_ransac,9,2.235092,9,3,
1586,-7.657890,1,1,0.975098,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.19238913,2.06215715,pnp_visible_ransac,9,2.357608,9,4,
1587,-7.699679,1,1,0.975098,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.19152930,2.06112409,pnp_visible_ransac,9,2.138718,9,5,
1588,-8.018832,1,1,0.975098,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.19221176,2.06407809,pnp_visible_ransac,9,2.449919,9,6,
1589,-7.752170,1,1,0.975098,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.19243312,2.06161261,pnp_visible_ransac,9,2.451292,9,7,
1590,-7.609864,1,1,0.974609,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.19195263,2.05755615,pnp_visible_ransac,9,2.158058,9,8,
1591,-7.676492,1,1,0.974609,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.19174059,2.05795145,pnp_visible_ransac,9,2.183691,9,9,
