frame_i,yaw_deg,pose_ok,valid,confidence,model_hash,angle_domain,angle_source,model_det_ok,pos_x_m,pos_z_m,pose_src,pose_n_used,pose_rms_px,keypoint_count,video_frame_i,failure_reason
36,-3.644493,1,1,0.988770,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.99851638,4.38605165,pnp_visible_ransac,9,0.998029,9,0,
37,-3.178361,1,1,0.988770,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.99537444,4.39810944,pnp_visible_ransac,9,1.047723,9,1,
38,-3.100597,1,1,0.988770,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.99809659,4.40646076,pnp_visible_ransac,9,1.036803,9,2,
39,-3.168364,1,1,0.988770,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.99850363,4.40863562,pnp_visible_ransac,9,1.074502,9,3,
40,-3.203179,1,1,0.988770,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.99949569,4.41647339,pnp_visible_ransac,9,1.100421,9,4,
41,-3.257192,1,1,0.988770,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.99863642,4.40845490,pnp_visible_ransac,9,1.121238,9,5,
42,-3.226321,1,1,0.988770,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.99910897,4.41455030,pnp_visible_ransac,9,1.078402,9,6,
43,-3.259455,1,1,0.988770,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.99934363,4.41529131,pnp_visible_ransac,9,1.106823,9,7,
44,-3.521459,1,1,0.988770,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,1.00001764,4.40956497,pnp_visible_ransac,9,1.081242,9,8,
45,-3.087080,1,1,0.988770,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.97627127,4.37038422,pnp_visible_ransac,9,1.027105,9,9,
