frame_i,yaw_deg,pose_ok,valid,confidence,model_hash,angle_domain,angle_source,model_det_ok,pos_x_m,pos_z_m,pose_src,pose_n_used,pose_rms_px,keypoint_count,video_frame_i,failure_reason
36,-18.468718,1,1,0.832031,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.53421670,4.07424688,pnp_visible_ransac,9,1.269354,9,0,
37,-17.973621,1,1,0.952148,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.47110471,4.06962538,pnp_visible_ransac,9,1.374902,9,1,
38,-17.205170,1,1,0.958496,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.40392944,4.07634258,pnp_visible_ransac,9,1.488064,9,2,
39,-17.143663,1,1,0.949219,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.28624794,4.09952974,pnp_visible_ransac,9,1.585955,9,3,
40,-15.951325,1,1,0.946777,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.20075998,4.07152510,pnp_visible_ransac,9,1.644093,9,4,
41,-15.067130,1,1,0.968750,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.15655057,4.09246778,pnp_visible_ransac,9,1.150035,9,5,
42,-14.755852,1,1,0.924316,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.06513489,4.10251951,pnp_visible_ransac,9,1.245323,9,6,
43,-14.416642,1,1,0.457031,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.00672576,4.16111231,pnp_visible_ransac,9,0.556381,9,7,
44,-13.484375,1,1,0.668945,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.04373975,4.12555122,pnp_visible_ransac,9,0.561703,9,8,
45,-16.660402,1,1,0.624512,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.09826539,4.10796165,pnp_visible_ransac,9,0.539175,9,9,
