frame_i,yaw_deg,pose_ok,valid,confidence,model_hash,angle_domain,angle_source,model_det_ok,pos_x_m,pos_z_m,pose_src,pose_n_used,pose_rms_px,keypoint_count,video_frame_i,failure_reason
36,2.536685,1,1,0.986816,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.21958268,4.15069532,pnp_visible_ransac,9,0.554551,9,0,
37,2.915560,1,1,0.987305,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.22238533,4.15630627,pnp_visible_ransac,9,0.629226,9,1,
38,3.468363,1,1,0.986816,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.22652906,4.12402153,pnp_visible_ransac,9,0.703262,9,2,
39,3.439126,1,1,0.985840,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.22054790,4.16326571,pnp_visible_ransac,9,0.660572,9,3,
40,3.816726,1,1,0.986328,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.22316347,4.17263460,pnp_visible_ransac,9,0.503595,9,4,
41,3.588441,1,1,0.987793,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.22596557,4.13095856,pnp_visible_ransac,9,0.549431,9,5,
42,3.331903,1,1,0.986816,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.22466780,4.14601803,pnp_visible_ransac,9,0.606054,9,6,
43,3.126622,1,1,0.987305,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.22177495,4.13916254,pnp_visible_ransac,9,0.532998,9,7,
44,2.486495,1,1,0.986816,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.22119503,4.12040138,pnp_visible_ransac,9,0.554231,9,8,
45,3.363799,1,1,0.985840,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.22354624,4.14499187,pnp_visible_ransac,9,0.682810,9,9,
46,3.661798,1,1,0.987793,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.22602735,4.15905666,pnp_visible_ransac,9,0.723144,9,10,
47,3.525460,1,1,0.987305,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.22614202,4.15215349,pnp_visible_ransac,9,0.666586,9,11,
48,2.976695,1,1,0.986816,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.22225676,4.15457392,pnp_visible_ransac,9,0.794644,9,12,
49,2.954077,1,1,0.987305,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.22251381,4.13059521,pnp_visible_ransac,9,0.578166,9,13,
50,3.143209,1,1,0.987305,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.21914391,4.17476559,pnp_visible_ransac,9,0.681367,9,14,
51,3.160742,1,1,0.986816,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.22061464,4.14159441,pnp_visible_ransac,9,0.593368,9,15,
52,3.132128,1,1,0.986328,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.21833470,4.13159513,pnp_visible_ransac,9,0.579593,9,16,
53,3.242468,1,1,0.986816,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.21813519,4.14238501,pnp_visible_ransac,9,0.667724,9,17,
54,2.678356,1,1,0.986816,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.21804385,4.16804647,pnp_visible_ransac,9,0.577669,9,18,
55,3.608998,1,1,0.986816,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.22646017,4.18152094,pnp_visible_ransac,9,0.558053,9,19,
56,2.956624,1,1,0.987305,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.22256961,4.16152811,pnp_visible_ransac,9,0.700617,9,20,
57,3.100167,1,1,0.987305,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.22188918,4.15808392,pnp_visible_ransac,9,0.564163,9,21,
58,3.306432,1,1,0.986816,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.21923578,4.16211843,pnp_visible_ransac,9,0.578934,9,22,
59,3.025391,1,1,0.986328,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.22274318,4.17012691,pnp_visible_ransac,9,0.528518,9,23,
60,2.790902,1,1,0.986816,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.22131190,4.13655949,pnp_visible_ransac,9,0.607650,9,24,
61,2.740570,1,1,0.986816,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.22051327,4.12652874,pnp_visible_ransac,9,0.591604,9,25,
62,2.515115,1,1,0.986328,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.21824400,4.17945957,pnp_visible_ransac,9,0.672967,9,26,
63,2.177584,1,1,0.985840,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.21143055,4.17340660,pnp_visible_ransac,9,0.770983,9,27,
64,2.405889,1,1,0.986328,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.21853299,4.18588352,pnp_visible_ransac,9,0.787963,9,28,
