frame_i,yaw_deg,pose_ok,valid,confidence,model_hash,angle_domain,angle_source,model_det_ok,pos_x_m,pos_z_m,pose_src,pose_n_used,pose_rms_px,keypoint_count,video_frame_i,failure_reason
104,-7.566669,1,1,0.960449,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.23689781,3.36466122,pnp_visible_ransac,9,0.756983,9,0,
105,-7.556793,1,1,0.960449,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.23786393,3.36879945,pnp_visible_ransac,9,0.750467,9,1,
106,-7.569120,1,1,0.960449,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.23778397,3.36819291,pnp_visible_ransac,9,0.746907,9,2,
107,-7.565343,1,1,0.960449,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.23733859,3.36447978,pnp_visible_ransac,9,0.725420,9,3,
108,-7.516630,1,1,0.960449,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.23767665,3.36294127,pnp_visible_ransac,9,0.871944,9,4,
109,-7.540899,1,1,0.960449,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.23753087,3.36186314,pnp_visible_ransac,9,0.854509,9,5,
110,-7.566971,1,1,0.960449,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.23769283,3.36266041,pnp_visible_ransac,9,0.819892,9,6,
111,-7.540144,1,1,0.960449,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.23829144,3.36356020,pnp_visible_ransac,9,0.802502,9,7,
112,-7.529439,1,1,0.960449,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.23926671,3.36769581,pnp_visible_ransac,9,0.801817,9,8,
113,-7.550466,1,1,0.960449,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.23815513,3.36417675,pnp_visible_ransac,9,0.794327,9,9,
114,-7.589115,1,1,0.960449,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.23749156,3.36280107,pnp_visible_ransac,9,0.800551,9,10,
115,-7.562730,1,1,0.960449,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.23808594,3.36369967,pnp_visible_ransac,9,0.790424,9,11,
116,-7.580544,1,1,0.960449,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.23853153,3.36584067,pnp_visible_ransac,9,0.801106,9,12,
117,-7.557264,1,1,0.960449,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.23851147,3.36499810,pnp_visible_ransac,9,0.776705,9,13,
118,-7.545293,1,1,0.960449,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.23857780,3.36547375,pnp_visible_ransac,9,0.789809,9,14,
