frame_i,yaw_deg,pose_ok,valid,confidence,model_hash,angle_domain,angle_source,model_det_ok,pos_x_m,pos_z_m,pose_src,pose_n_used,pose_rms_px,keypoint_count,video_frame_i,failure_reason
145,14.523510,1,1,0.962891,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.73452669,2.99477077,pnp_visible_ransac,9,0.957777,9,0,
146,14.482583,1,1,0.962891,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.73407817,2.99327087,pnp_visible_ransac,9,0.993355,9,1,
147,14.542504,1,1,0.963379,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.73467529,2.99547124,pnp_visible_ransac,9,0.924443,9,2,
148,14.542504,1,1,0.963379,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.73467529,2.99547124,pnp_visible_ransac,9,0.924443,9,3,
149,14.542504,1,1,0.962891,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.73467529,2.99547124,pnp_visible_ransac,9,0.924443,9,4,
150,14.549351,1,1,0.963379,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.73394370,2.99289083,pnp_visible_ransac,9,1.076329,9,5,
151,14.485211,1,1,0.963379,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.73420680,2.99327588,pnp_visible_ransac,9,1.021935,9,6,
152,14.522499,1,1,0.963379,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.73458487,2.99496150,pnp_visible_ransac,9,0.984788,9,7,
153,14.541494,1,1,0.963379,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.73473352,2.99566221,pnp_visible_ransac,9,0.952410,9,8,
154,14.541494,1,1,0.963379,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.73473352,2.99566221,pnp_visible_ransac,9,0.952410,9,9,
155,14.542504,1,1,0.963379,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.73467529,2.99547124,pnp_visible_ransac,9,0.924443,9,10,
156,14.513560,1,1,0.962891,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.73531264,2.99748063,pnp_visible_ransac,9,0.899529,9,11,
157,14.478890,1,1,0.962891,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.73581260,2.99806237,pnp_visible_ransac,9,0.927414,9,12,
158,14.494812,1,1,0.962891,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.73520827,2.99694681,pnp_visible_ransac,9,0.922493,9,13,
159,14.494812,1,1,0.962891,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.73520827,2.99694681,pnp_visible_ransac,9,0.922493,9,14,
160,14.540884,1,1,0.962891,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.73469430,2.99550939,pnp_visible_ransac,9,0.944979,9,15,
161,14.514106,1,1,0.962891,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.73537576,2.99772549,pnp_visible_ransac,9,0.901959,9,16,
162,14.561078,1,1,0.962891,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.73489386,2.99643183,pnp_visible_ransac,9,0.921911,9,17,
163,14.514106,1,1,0.962891,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.73537576,2.99772549,pnp_visible_ransac,9,0.901959,9,18,
164,14.561078,1,1,0.962891,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.73489386,2.99643183,pnp_visible_ransac,9,0.921911,9,19,
165,14.561078,1,1,0.962891,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.73489386,2.99643183,pnp_visible_ransac,9,0.921911,9,20,
166,14.561078,1,1,0.962891,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.73489386,2.99643183,pnp_visible_ransac,9,0.921911,9,21,
167,14.494435,1,1,0.962891,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.73523426,2.99702764,pnp_visible_ransac,9,0.933197,9,22,
168,14.475451,1,1,0.963379,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.73501652,2.99607801,pnp_visible_ransac,9,0.957733,9,23,
