frame_i,yaw_deg,pose_ok,valid,confidence,model_hash,angle_domain,angle_source,model_det_ok,pos_x_m,pos_z_m,pose_src,pose_n_used,pose_rms_px,keypoint_count,video_frame_i,failure_reason
168,-9.619201,1,1,0.988770,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.33963373,4.42888451,pnp_visible_ransac,9,0.858595,9,0,
169,-9.322753,1,1,0.988770,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.33925030,4.42024183,pnp_visible_ransac,9,0.699528,9,1,
170,-9.682241,1,1,0.988770,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.33984047,4.43800116,pnp_visible_ransac,9,0.854474,9,2,
171,-9.510475,1,1,0.988770,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.33891329,4.42796183,pnp_visible_ransac,9,0.747793,9,3,
172,-9.730247,1,1,0.989258,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.34034970,4.44008207,pnp_visible_ransac,9,0.941297,9,4,
173,-9.732158,1,1,0.988770,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.34158808,4.44783926,pnp_visible_ransac,9,0.911325,9,5,
174,-9.718143,1,1,0.988770,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.34176797,4.44706249,pnp_visible_ransac,9,0.921081,9,6,
175,-9.716167,1,1,0.988770,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.34045729,4.43852234,pnp_visible_ransac,9,0.936569,9,7,
176,-9.739598,1,1,0.988770,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.34111312,4.44456673,pnp_visible_ransac,9,0.932075,9,8,
177,-9.690400,1,1,0.988770,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.34203339,4.44703865,pnp_visible_ransac,9,0.942382,9,9,
