frame_i,yaw_deg,pose_ok,valid,confidence,model_hash,angle_domain,angle_source,model_det_ok,pos_x_m,pos_z_m,pose_src,pose_n_used,pose_rms_px,keypoint_count,video_frame_i,failure_reason
288,6.662733,1,1,0.965820,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.10998073,3.00638103,pnp_visible_ransac,9,1.191420,9,0,
289,6.715847,1,1,0.965820,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.10988616,3.00980616,pnp_visible_ransac,9,1.165554,9,1,
290,6.684509,1,1,0.965820,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.10947432,3.01448298,pnp_visible_ransac,9,1.093745,9,2,
291,6.708593,1,1,0.965820,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.10958836,3.01514244,pnp_visible_ransac,9,1.060359,9,3,
292,6.756888,1,1,0.965820,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.10964318,3.01284647,pnp_visible_ransac,9,1.058593,9,4,
293,6.805362,1,1,0.965820,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.10970411,3.01684642,pnp_visible_ransac,9,1.032089,9,5,
294,6.782485,1,1,0.965820,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.10973345,3.01623297,pnp_visible_ransac,9,1.080878,9,6,
295,6.738637,1,1,0.966309,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.10992455,3.01794147,pnp_visible_ransac,9,1.015778,9,7,
296,6.753692,1,1,0.965820,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.10954752,3.01656723,pnp_visible_ransac,9,0.999447,9,8,
297,6.759740,1,1,0.965820,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.10991178,3.01236439,pnp_visible_ransac,9,1.041266,9,9,
