frame_i,yaw_deg,pose_ok,valid,confidence,model_hash,angle_domain,angle_source,model_det_ok,pos_x_m,pos_z_m,pose_src,pose_n_used,pose_rms_px,keypoint_count,video_frame_i,failure_reason
497,-12.648185,1,1,0.981934,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-1.15672147,4.50757790,pnp_visible_ransac,9,0.862275,9,0,
498,-13.187411,1,1,0.982422,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-1.14390874,4.47101831,pnp_visible_ransac,9,1.194582,9,1,
499,-13.931734,1,1,0.982910,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-1.14614999,4.48118925,pnp_visible_ransac,9,1.252073,9,2,
500,-13.956167,1,1,0.982422,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-1.14530146,4.47580862,pnp_visible_ransac,9,1.285123,9,3,
501,-13.374184,1,1,0.981934,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-1.14099097,4.45360041,pnp_visible_ransac,9,1.291642,9,4,
502,-13.725187,1,1,0.982422,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-1.14017856,4.45537853,pnp_visible_ransac,9,1.384841,9,5,
503,-13.743880,1,1,0.981934,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-1.13924468,4.45664549,pnp_visible_ransac,9,1.332600,9,6,
504,-13.394927,1,1,0.982422,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-1.14212251,4.46157742,pnp_visible_ransac,9,1.266669,9,7,
505,-13.662475,1,1,0.981934,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-1.13934934,4.46111822,pnp_visible_ransac,9,1.360435,9,8,
506,-13.129618,1,1,0.981934,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-1.14305937,4.47233009,pnp_visible_ransac,9,1.126960,9,9,
